"NetC","Provincia di TARANTO","","","","",""
"Stat","MARTINA FRANCA","","","","",""
,NO2,NOX,CO,O3,PM10
17/01/2012 0.00,"23,871147","42,601712","0,653925","44,421029","33,691391"
17/01/2012 1.00,"14,971707","27,721532","0,473024","50,810697",
17/01/2012 2.00,"8,232372","12,898413","0,363657","55,601927","29,785151"
17/01/2012 3.00,"7,926584","12,720727","0,326246","50,619853",
17/01/2012 4.00,"4,540048","7,739047","0,302795","57,198325","21,48436"
17/01/2012 5.00,"2,402787","5,283875","0,266226","62,337388",
17/01/2012 6.00,"6,731719","14,269314","0,266184","57,958961","17,08984"
17/01/2012 7.00,"30,211109","69,355715","0,921711","36,624449",
17/01/2012 8.00,"45,325373","129,010034","0,621954","26,802445","13,67187"
17/01/2012 9.00,"54,335826","176,990318","0,90543","21,050262",
17/01/2012 10.00,"34,677157","96,152509","0,541437","35,483487","14,16015"
17/01/2012 11.00,"27,203265","72,655217","0,495546","43,951385",
17/01/2012 12.00,"31,85541","82,748263","0,527054","47,860849","18,55468"
17/01/2012 13.00,"27,15539","69,708497","0,502211","48,813003",
17/01/2012 14.00,"35,43347","98,68419","0,580198","44,395314","22,46093"
17/01/2012 15.00,"22,495654","50,078777","0,386812","51,16732",
17/01/2012 16.00,"36,699062","88,108666","0,538526","39,818604","20,99609"
17/01/2012 17.00,"37,09301","92,736264","0,593357","47,9204",
17/01/2012 18.00,"55,064929","149,620268","0,886113","28,702703","21,48436"
17/01/2012 19.00,"54,345617","153,966453","0,862493","26,487076",
17/01/2012 20.00,"50,509645","137,323642","0,816857","30,102157","24,90234"
17/01/2012 21.00,"44,233889","110,083303","0,653881","38,959855",
17/01/2012 22.00,"45,000009","99,042172","0,645489","32,856435","22,9492"
17/01/2012 23.00,"33,790258","59,419586","0,659449","30,987996",
18/01/2012 0.00,"19,640159","30,931532","0,434431","42,566139","22,46093"
18/01/2012 1.00,"9,438119","15,531271","0,277488","60,369458",
18/01/2012 2.00,"2,160114","4,896079","0,192627","74,150341","24,90234"
18/01/2012 3.00,"1,27104","3,84942",,"67,54007",
18/01/2012 4.00,"0,805283","3,307286","0,187911",,"17,57811"
18/01/2012 5.00,"0,460316","2,599136","0,167775","72,67438",
18/01/2012 6.00,"16,822768","35,102617","0,182792","46,664388","10,74218"
18/01/2012 7.00,"20,26152","40,238611","0,333774","51,335839",
18/01/2012 8.00,"46,802089","137,536371","0,773346","33,745663","6,835938"
18/01/2012 9.00,"91,576843","337,883672","1,140242","15,593816",
18/01/2012 10.00,"54,758054","158,811921","0,74458","17,608437","11,23046"
18/01/2012 11.00,"30,898874","76,60189","0,477308","46,799726",
18/01/2012 12.00,"30,053332","75,516332","0,435724","51,389287","17,57811"
18/01/2012 13.00,"34,980783","94,002122","0,514789","51,149725",
18/01/2012 14.00,"38,640449","109,625456","0,62207","52,956598","15,13671"
18/01/2012 15.00,"28,437309","71,223354","0,408564","65,570108",
18/01/2012 16.00,"28,843227","70,530774","0,418209","61,766895","16,11327"
18/01/2012 17.00,"49,892623","129,086574","0,677317","39,179109",
18/01/2012 18.00,"59,7791","162,868882","0,913074","22,097159","20,01952"
18/01/2012 19.00,"65,027574","189,473706","1,087532","15,428691",
18/01/2012 20.00,"67,981005","218,054993","1,061601","14,866337","22,9492"
18/01/2012 21.00,"59,349242","167,98801","0,983339","15,972785",
18/01/2012 22.00,"50,311581","111,356944","0,788194","20,889884","33,691391"
18/01/2012 23.00,"29,081537","46,679394","0,597787","29,618987",
19/01/2012 0.00,"24,324941","40,268439","0,439743","33,060821","35,644531"
19/01/2012 1.00,"18,225474","29,341456","0,364611","39,597996",
19/01/2012 2.00,"6,14517","9,683213","0,245571","61,925936","35,15625"
19/01/2012 3.00,"1,843443","4,312441","0,209866","74,501558",
19/01/2012 4.00,"0,490786","2,732726","0,185246","83,638722","25,878901"
19/01/2012 5.00,"0,834664","3,42531","0,196287","82,56002",
19/01/2012 6.00,"5,074362","9,871273","0,201702","75,340017","13,67187"
19/01/2012 7.00,"32,654169","67,970546","0,604091","41,801435",
19/01/2012 8.00,"59,91403","159,259404","0,703503","18,526075","16,601561"
19/01/2012 9.00,"65,429114","183,542644","0,865229","21,090203",
19/01/2012 10.00,"37,507605","83,501819","0,502183","49,298884","20,01952"
19/01/2012 11.00,"34,426877","82,056958","0,437755","56,378122",
19/01/2012 12.00,"33,993752","90,3563","0,381364","59,250162","26,85545"
19/01/2012 13.00,"35,405171","97,886558","0,340457","64,408856",
19/01/2012 14.00,"35,608665","101,073212","0,358689","67,956263","25,39061"
19/01/2012 15.00,"25,50021","60,992797","0,309998","74,704571",
19/01/2012 16.00,"18,279896","39,430601","0,302511","83,372764","24,414061"
19/01/2012 17.00,"24,382607","46,291603","0,312324","70,818809",
19/01/2012 18.00,"20,554267","39,217891","0,301072","73,448578","22,46093"
19/01/2012 19.00,"19,681496","37,409925","0,312536","75,183031",
19/01/2012 20.00,"16,516972","31,01065","0,318501","81,057012","16,601561"
19/01/2012 21.00,"15,934776","28,066515","0,296123","81,379804",
19/01/2012 22.00,"16,945736","26,372673","0,348198","75,293335","17,57811"
19/01/2012 23.00,"15,305791","22,272944","0,342783","71,361532",
20/01/2012 0.00,"16,458211","25,29748","0,48619","70,333583","14,16015"
20/01/2012 1.00,"6,339961","9,989299","0,342191","86,759121",
20/01/2012 2.00,"8,27699","13,5897","0,236855","79,110071","19,53125"
20/01/2012 3.00,"5,250656","8,890762",,"86,133827",
20/01/2012 4.00,"1,106719","3,353977","0,24377",,"16,601561"
20/01/2012 5.00,"1,773797","4,951849","0,216726","92,235874",
20/01/2012 6.00,"14,977149","33,749858","0,237947","74,330348","11,71875"
20/01/2012 7.00,"42,118395","105,822753","0,303256","45,902397",
20/01/2012 8.00,"33,566075","79,19844","0,358735","62,537703","14,16015"
20/01/2012 9.00,"40,369621","97,402767","0,450496","47,55292",
20/01/2012 10.00,"18,833791","40,413715","0,36308","71,973318","13,18359"
20/01/2012 11.00,"18,927384","42,433111","0,26634","77,837139",
20/01/2012 12.00,"15,600694","35,766636","0,228244","87,566455","17,08984"
20/01/2012 13.00,"14,523362","33,810793","0,192721","90,264557",
20/01/2012 14.00,"15,981578","40,111522","0,227822","84,026491","11,71875"
20/01/2012 15.00,"11,577548","27,995197","0,148675","86,927614",
20/01/2012 16.00,"17,982806","40,656231","0,195083","75,984961","9,765625"
20/01/2012 17.00,"17,358173","37,64468","0,158969","74,265394",
20/01/2012 18.00,"18,80115","36,741986","0,218372","68,486817","10,74218"
20/01/2012 19.00,"19,695646","38,911818","0,242799","66,573711",
20/01/2012 20.00,"20,151619","41,830009","0,321988","60,939269","6,347656"
20/01/2012 21.00,"22,727427","43,600388","0,351394","52,876735",
20/01/2012 22.00,"14,313335","25,33379","0,302665","61,729011","13,18359"
20/01/2012 23.00,"5,602149","11,452285","0,170741","73,04186",
21/01/2012 0.00,"4,36158","9,480885","0,116625","76,254968","17,08984"
21/01/2012 1.00,"2,41802","6,27606","0,109178","86,550682",
21/01/2012 2.00,"1,324362","3,911677","0,083712","95,817116","16,11327"
21/01/2012 3.00,"0,696459","2,983041","0,126146","92,732607",
21/01/2012 4.00,"0,341701","2,5719","0,146354","91,716134","8,789063"
21/01/2012 5.00,"0,045704","1,902662","0,153358","89,24068",
21/01/2012 6.00,"2,120938","5,819525","0,175338","86,504655","5,859375"
21/01/2012 7.00,"11,328347","24,682715","0,251027","71,756081",
21/01/2012 8.00,"21,142991","54,291352","0,340129","61,735096","3,90625"
21/01/2012 9.00,"44,029305","119,147864","0,699666","38,377198",
21/01/2012 10.00,"39,477291","97,30552","0,619042","43,274664","5,859375"
21/01/2012 11.00,"35,322478","86,639182","0,561412","56,384226",
21/01/2012 12.00,"32,610633","82,409762","0,480409","66,562874","13,18359"
21/01/2012 13.00,"35,310491","91,854332","0,480155","66,34496",
21/01/2012 14.00,"32,333144","91,057983","0,512389","72,511307","15,13671"
21/01/2012 15.00,"13,876953","33,320558","0,323549","91,701934",
21/01/2012 16.00,"15,230703","33,385414","0,401388","89,976278","10,2539"
21/01/2012 17.00,"25,602502","51,502854","0,410797","75,811697",
21/01/2012 18.00,"33,578066","60,214632","0,55213","59,090444","7,324219"
21/01/2012 19.00,"53,572996","111,561853","0,769026","34,922496",
21/01/2012 20.00,"62,605205","147,362255","0,937318","18,060491","12,69531"
21/01/2012 21.00,"46,362461","90,294063","0,64115","34,435257",
21/01/2012 22.00,"60,517992","140,258715","0,884919","10,094062","18,55468"
21/01/2012 23.00,"53,081116","120,783352","0,85948","6,731406",
22/01/2012 0.00,"46,214454","99,171861","0,910697","7,170601","28,320311"
22/01/2012 1.00,"40,6482","85,300722","0,903989","8,851592",
22/01/2012 2.00,"27,760442","42,274874","0,491167","33,558213","34,667961"
22/01/2012 3.00,"35,068909","52,550802",,"36,903273",
22/01/2012 4.00,"12,169549","16,526049","0,43877",,"40,52734"
22/01/2012 5.00,"4,2027","7,538016","0,251116","79,013968",
22/01/2012 6.00,"11,922514","17,266623","0,473068","67,508928","28,320311"
22/01/2012 7.00,"25,449063","34,411294","0,737736","43,966948",
22/01/2012 8.00,"11,419762","17,239386","0,33297","72,336026","20,99609"
22/01/2012 9.00,"7,48803","15,65189","0,207896","84,077237",
22/01/2012 10.00,"8,822188","17,597352","0,285373","83,045224","13,67187"
22/01/2012 11.00,"8,342284","18,148566","0,325184","88,218142",
22/01/2012 12.00,"8,784099","19,650445","0,299765","93,807238","10,2539"
22/01/2012 13.00,"7,292151","16,280923","0,266855","99,06135",
22/01/2012 14.00,"6,988539","16,27314","0,237649","101,685008","8,789063"
22/01/2012 15.00,"2,741223","7,220257","0,200742","105,815",
22/01/2012 16.00,"8,471504","14,82508","0,32027","96,597402","7,8125"
22/01/2012 17.00,"11,586255","20,147202","0,340208","90,577889",
22/01/2012 18.00,"8,796069","16,446936","0,223298","88,833284","12,20703"
22/01/2012 19.00,"14,077186","23,678858","0,2629","81,58892",
22/01/2012 20.00,"14,920563","26,194991","0,269591","80,412106","16,11327"
22/01/2012 21.00,"17,339671","29,555446","0,275694","72,502509",
22/01/2012 22.00,"14,953205","24,179496","0,190473","72,068736","20,507811"
22/01/2012 23.00,"7,674118","13,640282","0,129156","81,300641",
23/01/2012 0.00,"6,404165","12,41983","0,092482","79,407163","19,04295"
23/01/2012 1.00,"4,671723","9,215004","0,091196","78,844113",
23/01/2012 2.00,"1,697621","4,405823","0,060762","81,603144","21,48436"
23/01/2012 3.00,"2,925131","5,715767","0,06224","64,242373",
23/01/2012 4.00,"8,55775","14,552056","0,14472","33,839049","14,16015"
23/01/2012 5.00,"14,340535","56,843797","0,219385","25,785994",
23/01/2012 6.00,"14,144654","29,862839","0,176417","62,440926","10,2539"
23/01/2012 7.00,"19,910039","50,906214","0,15992","52,134379",
23/01/2012 8.00,"29,163161","73,718726","0,310456","36,606873","13,67187"
23/01/2012 9.00,"38,017997","96,628482","0,459096","36,114208",
23/01/2012 10.00,"14,874851","34,128587","0,255451","69,948531","16,11327"
23/01/2012 11.00,"31,808625","73,365945","0,83575","55,271673",
23/01/2012 12.00,"30,201319","66,587959","0,538719","61,607874","13,67187"
23/01/2012 13.00,"45,926068","109,625456","0,52378","58,502376",
23/01/2012 14.00,"35,381233","83,056954","0,640983","59,775309","19,53125"
23/01/2012 15.00,"20,222344","47,770153","0,394202","78,050304",
23/01/2012 16.00,"20,061295","42,590028","0,282932","80,461482","20,99609"
23/01/2012 17.00,"30,155604","62,075777","0,338777","65,381996",
23/01/2012 18.00,"48,173239","107,202722","0,605928","35,143782","18,066401"
23/01/2012 19.00,"48,178687","110,467214","0,723469","31,823762",
23/01/2012 20.00,"38,497889","70,615074","0,421178","43,406612","22,46093"
23/01/2012 21.00,"28,03032","50,831016","0,347952","53,413392",
23/01/2012 22.00,"35,099386","64,904486","0,485188","31,243795","27,34375"
23/01/2012 23.00,"31,167665","58,384581","0,440747","23,968988",
24/01/2012 0.00,"23,650236","43,224259","0,29825","34,288404","30,27343"
24/01/2012 1.00,"15,228525","28,506198","0,199605","47,374268",
24/01/2012 2.00,"2,369052","5,042638","0,067758","68,166719","30,7617"
24/01/2012 3.00,"1,604034","4,0297",,"63,927701",
24/01/2012 4.00,"3,257038","6,093186","0,169",,"16,11327"
24/01/2012 5.00,"15,293818","54,532591","0,240865","22,139113",
24/01/2012 6.00,"89,059794","906,559298","0,581347","5,042295","10,74218"
24/01/2012 7.00,"144,197606","1153,819728","0,817041","5,209446",
24/01/2012 8.00,"110,491094","836,373414","1,434088","6,577112","15,625"
24/01/2012 9.00,"107,049036","727,513118","1,947524","4,513771",
24/01/2012 10.00,"57,641827","160,919524","0,795173","23,000595","27,34375"
24/01/2012 11.00,"28,394881","58,034418","0,435305","51,720895",
24/01/2012 12.00,"25,455602","55,773764","0,414575","65,626942","39,0625"
24/01/2012 13.00,"29,998897","69,978261","0,463144","67,087339",
24/01/2012 14.00,"37,242089","93,293955","0,532359","62,957953","28,80859"
24/01/2012 15.00,"28,899802","59,322321","0,416973","74,419009",
24/01/2012 16.00,"42,968297","95,123988","0,64396","63,618437","20,01952"
24/01/2012 17.00,"44,804125","96,860655","0,62201","56,192027",
24/01/2012 18.00,"35,819788","74,218046","0,572391","63,339614","26,85545"
24/01/2012 19.00,"38,72968","80,719782","0,583912","50,755195",
24/01/2012 20.00,"36,840531","75,182995","0,583744","47,062967","30,7617"
24/01/2012 21.00,"18,787002","37,556459","0,403852","69,24001",
24/01/2012 22.00,"11,380589","20,953913","0,345024","83,074333","29,29686"
24/01/2012 23.00,"3,761971","8,733827","0,28485","85,861088",
25/01/2012 0.00,"1,614917","4,741739","0,257936","85,118054","27,83202"
25/01/2012 1.00,"0,961985","3,888329","0,229301","83,121038",
25/01/2012 2.00,"0,202408","2,51224","0,254826","79,391608","16,11327"
25/01/2012 3.00,"0,001088","1,151714","0,238215","77,107628",
25/01/2012 4.00,,"1,271035","0,225642","73,467513","10,74218"
25/01/2012 5.00,"0,033735","0,894912","0,231361","76,79906",
25/01/2012 6.00,"1,987088","6,060763","0,259746","73,319979","6,347656"
25/01/2012 7.00,"6,575016","16,331504","0,290274","66,639343",
25/01/2012 8.00,"19,298447","51,093017","0,436945","53,883037","3,90625"
25/01/2012 9.00,"27,91497","75,994923","0,547917","45,738627",
25/01/2012 10.00,"17,618257","43,424004","0,420715","58,88067","5,371094"
25/01/2012 11.00,"14,483092","35,137627","0,359237","60,832337",
25/01/2012 12.00,"15,694283","37,193313","0,423406","58,273652","0,976563"
25/01/2012 13.00,"17,774955","47,727342","0,383458","65,316342",
25/01/2012 14.00,"22,257323","67,027646","0,530424","72,241962","8,789063"
25/01/2012 15.00,"12,870358","31,148104","0,398849","77,987382",
25/01/2012 16.00,"14,288301","32,813456","0,432951","76,323971","5,371094"
25/01/2012 17.00,"16,165485","38,631652","0,477818","75,26762",
25/01/2012 18.00,"15,806367","38,62519","0,514235","76,88702","5,859375"
25/01/2012 19.00,"17,284173","37,717296","0,44914","74,524564",
25/01/2012 20.00,"14,861802","33,736875","0,428662","78,978778","9,765625"
25/01/2012 21.00,"22,56854","56,362603","0,503091","66,064801",
25/01/2012 22.00,"10,432748","23,09782","0,373619","77,866248","8,789063"
25/01/2012 23.00,"3,001306","8,355111","0,290023","83,90535",
26/01/2012 0.00,"2,180791","7,440743","0,278122","82,693345","15,625"
26/01/2012 1.00,"0,391757","2,964885","0,248477","84,626085",
26/01/2012 2.00,"0,261172","2,491489","0,245281","85,610716","8,789063"
26/01/2012 3.00,"0,221997","2,036249",,"84,729608",
26/01/2012 4.00,"0,028294","1,193216","0,226405",,"8,300781"
26/01/2012 5.00,"0,113175","1,612139","0,237035","84,215973",
26/01/2012 6.00,"3,283156","9,265586","0,282224","81,697885","8,789063"
26/01/2012 7.00,"5,117892","14,373074","0,280698","80,332228",
26/01/2012 8.00,"11,822405","31,132579","0,398307","73,037789","6,835938"
26/01/2012 9.00,"18,021976","50,313532","0,47081","65,691241",
26/01/2012 10.00,"13,225111","35,184317","0,393267","70,410074","6,835938"
26/01/2012 11.00,"11,65699","29,590474","0,382932","72,508597",
26/01/2012 12.00,"14,887911","40,299587","0,4072","71,466425","8,789063"
26/01/2012 13.00,"16,168749","42,30212","0,421049","73,462087",
26/01/2012 14.00,"16,143717","40,534342","0,469329","75,57892","11,71875"
26/01/2012 15.00,"10,082344","24,921351","0,395554","84,52795",
26/01/2012 16.00,"11,235854","27,616468","0,411732","85,796134","9,765625"
26/01/2012 17.00,"14,43086","34,097461","0,446797","83,881674",
26/01/2012 18.00,"14,274152","30,677332","0,436972","83,204272","12,69531"
26/01/2012 19.00,"23,098507","49,419904","0,507698","72,984341",
26/01/2012 20.00,"22,768783","47,061985","0,497533","70,686161","15,13671"
26/01/2012 21.00,"22,817751","46,570448","0,512483","70,016202",
26/01/2012 22.00,"12,202188","23,405193","0,398941","78,129489","12,20703"
26/01/2012 23.00,"4,989482","10,614441","0,339439","87,384408",
27/01/2012 0.00,"2,82828","7,051651","0,337025","90,536611","14,64843"
27/01/2012 1.00,"1,83909","5,552349","0,305559","89,654164",
27/01/2012 2.00,"0,332994","2,427936","0,277184","90,904067","11,71875"
27/01/2012 3.00,"0,475553","2,696409","0,293912","88,378522",
27/01/2012 4.00,"0,453786","2,809248","0,290651","89,38077","13,18359"
27/01/2012 5.00,"0,013059","1,57323","0,269223","88,514541",
27/01/2012 6.00,"2,967573","7,518561","0,293362","80,634731","9,277344"
27/01/2012 7.00,"15,040266","35,416472","0,315807","65,571462",
27/01/2012 8.00,"27,837706","69,932873","0,512525","48,2317","6,835938"
27/01/2012 9.00,"31,581171","83,295589","0,599641","51,021826",
27/01/2012 10.00,"28,0412","69,825225","0,552844","56,093896","14,16015"
27/01/2012 11.00,"25,505658","63,929172","0,550684","64,757363",
27/01/2012 12.00,"31,300414","79,23477","0,627507","64,100943","16,11327"
27/01/2012 13.00,"30,147995","74,652546","0,566565","71,825107",
27/01/2012 14.00,"35,926441","90,812849","0,589435","69,869368","20,01952"
27/01/2012 15.00,"26,216253","68,27144","0,491943","79,402414",
27/01/2012 16.00,"32,246072","73,465825","0,520022","71,551691","20,507811"
27/01/2012 17.00,"38,10178","85,722225","0,622002","63,62045",
27/01/2012 18.00,"68,816761","172,68438","1,141135","24,306003","22,9492"
27/01/2012 19.00,"62,767344","142,704818","0,999176","25,62765",
27/01/2012 20.00,"59,438495","130,200658","0,868567","27,937321","23,92577"
27/01/2012 21.00,"80,766469","254,501354","1,47168","13,050007",
27/01/2012 22.00,"68,128995","180,18865","1,232484","12,787433","42,480461"
27/01/2012 23.00,"61,569208","154,432068","1,127201","11,015758",
28/01/2012 0.00,"45,319943","89,556072","0,942765","12,644645","53,222641"
28/01/2012 1.00,"35,936229","70,747346","0,796275","15,271019",
28/01/2012 2.00,"25,529596","40,86634","0,534801","28,733148","51,269531"
28/01/2012 3.00,"16,003335","22,700946",,"38,134246",
28/01/2012 4.00,"9,21721","13,981387","0,275694",,"40,039051"
28/01/2012 5.00,"21,460747","52,899703","0,316755","48,166723",
28/01/2012 6.00,"57,116217","191,482392","0,318025","10,879735","32,226551"
28/01/2012 7.00,"67,998401","205,739039","0,510409","11,402848",
28/01/2012 8.00,"158,44022","700,803235","1,413723","10,904101","23,4375"
28/01/2012 9.00,"106,951198","601,59875","1,929556","6,661026",
28/01/2012 10.00,"76,416885","258,542735","1,226338","13,929074","36,132801"
28/01/2012 11.00,"45,593074","110,215575","0,693556","44,532011",
