"NetC","ENEL Brindisi"
07/08/2012 0.00,"75,06665"
07/08/2012 1.00,
07/08/2012 2.00,"67,04586"
07/08/2012 3.00,
07/08/2012 4.00,"61,29887"
07/08/2012 5.00,
07/08/2012 6.00,"85,81217"
07/08/2012 7.00,
07/08/2012 8.00,"94,637"
07/08/2012 9.00,
07/08/2012 10.00,"72,07534"
07/08/2012 11.00,
07/08/2012 12.00,"39,01308"
07/08/2012 13.00,
07/08/2012 14.00,"22,69318"
07/08/2012 15.00,
07/08/2012 16.00,"15,38041"
07/08/2012 17.00,
07/08/2012 18.00,"13,36354"
07/08/2012 19.00,
07/08/2012 20.00,"23,58029"
07/08/2012 21.00,
07/08/2012 22.00,"47,58192"
07/08/2012 23.00,
08/08/2012 0.00,"44,47172"
08/08/2012 1.00,
08/08/2012 2.00,"32,99332"
08/08/2012 3.00,
08/08/2012 4.00,"37,38774"
08/08/2012 5.00,
08/08/2012 6.00,"41,75233"
08/08/2012 7.00,
08/08/2012 8.00,"32,29198"
08/08/2012 9.00,
08/08/2012 10.00,"36,86064"
08/08/2012 11.00,
08/08/2012 12.00,"36,17403"
08/08/2012 13.00,
08/08/2012 14.00,"31,68714"
08/08/2012 15.00,
08/08/2012 16.00,"31,36269"
08/08/2012 17.00,
08/08/2012 18.00,"47,02195"
08/08/2012 19.00,
08/08/2012 20.00,"50,13848"
08/08/2012 21.00,
08/08/2012 22.00,"44,68584"
08/08/2012 23.00,
09/08/2012 0.00,"34,23582"
09/08/2012 1.00,
09/08/2012 2.00,"25,72789"
09/08/2012 3.00,
09/08/2012 4.00,"27,85557"
09/08/2012 5.00,
09/08/2012 6.00,"33,32809"
09/08/2012 7.00,
09/08/2012 8.00,"20,52886"
09/08/2012 9.00,
09/08/2012 10.00,"23,87476"
09/08/2012 11.00,
09/08/2012 12.00,"38,37781"
09/08/2012 13.00,
09/08/2012 14.00,"37,46992"
09/08/2012 15.00,
09/08/2012 16.00,"31,82492"
09/08/2012 17.00,
09/08/2012 18.00,"29,70241"
09/08/2012 19.00,
09/08/2012 20.00,"33,89226"
09/08/2012 21.00,
09/08/2012 22.00,"41,42229"
09/08/2012 23.00,
10/08/2012 0.00,"43,22169"
10/08/2012 1.00,
10/08/2012 2.00,"34,09489"
10/08/2012 3.00,
10/08/2012 4.00,"25,98848"
10/08/2012 5.00,
10/08/2012 6.00,"16,05197"
10/08/2012 7.00,
10/08/2012 8.00,"17,18581"
10/08/2012 9.00,
10/08/2012 10.00,"23,3567"
10/08/2012 11.00,
10/08/2012 12.00,"23,92185"
10/08/2012 13.00,
10/08/2012 14.00,"24,86899"
10/08/2012 15.00,
10/08/2012 16.00,"28,80522"
10/08/2012 17.00,
10/08/2012 18.00,"37,41994"
10/08/2012 19.00,
10/08/2012 20.00,"29,40609"
10/08/2012 21.00,
10/08/2012 22.00,"33,29914"
10/08/2012 23.00,
11/08/2012 0.00,"29,54055"
11/08/2012 1.00,
11/08/2012 2.00,"29,92778"
11/08/2012 3.00,
11/08/2012 4.00,"25,76347"
11/08/2012 5.00,
11/08/2012 6.00,"26,84458"
11/08/2012 7.00,
11/08/2012 8.00,"20,03731"
11/08/2012 9.00,
11/08/2012 10.00,"18,54455"
11/08/2012 11.00,
11/08/2012 12.00,"12,76644"
11/08/2012 13.00,
11/08/2012 14.00,"16,05929"
11/08/2012 15.00,
11/08/2012 16.00,"21,96979"
11/08/2012 17.00,
11/08/2012 18.00,"24,31551"
11/08/2012 19.00,
11/08/2012 20.00,"32,06523"
11/08/2012 21.00,
11/08/2012 22.00,"26,99354"
11/08/2012 23.00,
12/08/2012 0.00,"29,93092"
12/08/2012 1.00,
12/08/2012 2.00,"26,93598"
12/08/2012 3.00,
12/08/2012 4.00,"24,33316"
12/08/2012 5.00,
12/08/2012 6.00,"22,33124"
12/08/2012 7.00,
12/08/2012 8.00,"19,88034"
12/08/2012 9.00,
12/08/2012 10.00,"25,02843"
12/08/2012 11.00,
12/08/2012 12.00,"25,74254"
12/08/2012 13.00,
12/08/2012 14.00,"17,25029"
12/08/2012 15.00,
12/08/2012 16.00,"17,99419"
12/08/2012 17.00,
12/08/2012 18.00,"21,57008"
12/08/2012 19.00,
12/08/2012 20.00,"19,95778"
12/08/2012 21.00,
12/08/2012 22.00,"12,90017"
12/08/2012 23.00,
13/08/2012 0.00,"10,32653"
13/08/2012 1.00,
13/08/2012 2.00,"8,791558"
13/08/2012 3.00,
13/08/2012 4.00,"7,579962"
13/08/2012 5.00,
13/08/2012 6.00,"6,178858"
13/08/2012 7.00,
13/08/2012 8.00,"7,085993"
13/08/2012 9.00,
13/08/2012 10.00,
13/08/2012 11.00,
13/08/2012 12.00,
13/08/2012 13.00,
13/08/2012 14.00,
13/08/2012 15.00,
13/08/2012 16.00,
13/08/2012 17.00,
13/08/2012 18.00,
13/08/2012 19.00,
13/08/2012 20.00,
13/08/2012 21.00,
13/08/2012 22.00,"71,73107"
13/08/2012 23.00,
14/08/2012 0.00,"48,57584"
14/08/2012 1.00,
14/08/2012 2.00,"44,58438"
14/08/2012 3.00,
14/08/2012 4.00,"55,92012"
14/08/2012 5.00,
14/08/2012 6.00,"66,73181"
14/08/2012 7.00,
14/08/2012 8.00,"72,89637"
14/08/2012 9.00,
14/08/2012 10.00,"65,76799"
14/08/2012 11.00,
14/08/2012 12.00,"58,55719"
14/08/2012 13.00,
14/08/2012 14.00,"52,70677"
14/08/2012 15.00,
14/08/2012 16.00,"40,23608"
14/08/2012 17.00,
14/08/2012 18.00,"35,06395"
14/08/2012 19.00,
14/08/2012 20.00,"56,85197"
14/08/2012 21.00,
14/08/2012 22.00,"73,89848"
14/08/2012 23.00,
15/08/2012 0.00,"69,86356"
15/08/2012 1.00,
15/08/2012 2.00,"52,95661"
15/08/2012 3.00,
15/08/2012 4.00,"42,6262"
15/08/2012 5.00,
15/08/2012 6.00,"33,2276"
15/08/2012 7.00,
15/08/2012 8.00,"38,3147"
15/08/2012 9.00,
15/08/2012 10.00,"40,5327"
15/08/2012 11.00,
15/08/2012 12.00,"25,07912"
15/08/2012 13.00,
15/08/2012 14.00,"16,81671"
15/08/2012 15.00,
15/08/2012 16.00,"11,28198"
15/08/2012 17.00,
15/08/2012 18.00,"8,708882"
15/08/2012 19.00,
15/08/2012 20.00,"12,47612"
15/08/2012 21.00,
15/08/2012 22.00,"28,28745"
15/08/2012 23.00,
16/08/2012 0.00,"38,1535"
16/08/2012 1.00,
16/08/2012 2.00,"24,34687"
16/08/2012 3.00,
16/08/2012 4.00,"20,98168"
16/08/2012 5.00,
16/08/2012 6.00,"37,37551"
16/08/2012 7.00,
16/08/2012 8.00,"45,62009"
16/08/2012 9.00,
16/08/2012 10.00,"28,61154"
16/08/2012 11.00,
16/08/2012 12.00,"17,20653"
16/08/2012 13.00,
16/08/2012 14.00,"12,61922"
16/08/2012 15.00,
16/08/2012 16.00,"9,577318"
16/08/2012 17.00,
16/08/2012 18.00,"7,098204"
16/08/2012 19.00,
16/08/2012 20.00,"8,104527"
16/08/2012 21.00,
16/08/2012 22.00,"17,86429"
16/08/2012 23.00,
17/08/2012 0.00,"33,06052"
17/08/2012 1.00,
17/08/2012 2.00,"52,05712"
17/08/2012 3.00,
17/08/2012 4.00,"63,30577"
17/08/2012 5.00,
17/08/2012 6.00,"54,70608"
17/08/2012 7.00,
17/08/2012 8.00,"44,47753"
17/08/2012 9.00,
17/08/2012 10.00,"35,53741"
17/08/2012 11.00,
17/08/2012 12.00,"35,8908"
17/08/2012 13.00,
17/08/2012 14.00,"33,55994"
17/08/2012 15.00,
17/08/2012 16.00,"26,85091"
17/08/2012 17.00,
17/08/2012 18.00,"17,61171"
17/08/2012 19.00,
17/08/2012 20.00,"23,48572"
17/08/2012 21.00,
17/08/2012 22.00,"35,5088"
17/08/2012 23.00,
18/08/2012 0.00,"33,81858"
18/08/2012 1.00,
18/08/2012 2.00,"33,14609"
18/08/2012 3.00,
18/08/2012 4.00,"33,0811"
18/08/2012 5.00,
18/08/2012 6.00,"24,6656"
18/08/2012 7.00,
18/08/2012 8.00,"31,29664"
18/08/2012 9.00,
18/08/2012 10.00,"27,63229"
18/08/2012 11.00,
18/08/2012 12.00,"15,98674"
18/08/2012 13.00,
18/08/2012 14.00,"19,07029"
18/08/2012 15.00,
18/08/2012 16.00,"36,56969"
18/08/2012 17.00,
18/08/2012 18.00,"41,68043"
18/08/2012 19.00,
18/08/2012 20.00,"35,00458"
18/08/2012 21.00,
18/08/2012 22.00,"35,13518"
18/08/2012 23.00,
19/08/2012 0.00,"43,72789"
19/08/2012 1.00,
19/08/2012 2.00,"44,70887"
19/08/2012 3.00,
19/08/2012 4.00,"38,075"
19/08/2012 5.00,
19/08/2012 6.00,"35,02354"
19/08/2012 7.00,
19/08/2012 8.00,"25,83778"
19/08/2012 9.00,
19/08/2012 10.00,"31,23181"
19/08/2012 11.00,
19/08/2012 12.00,"37,95568"
19/08/2012 13.00,
19/08/2012 14.00,"56,94994"
19/08/2012 15.00,
19/08/2012 16.00,"91,52265"
19/08/2012 17.00,
19/08/2012 18.00,"71,25099"
19/08/2012 19.00,
19/08/2012 20.00,"55,46101"
19/08/2012 21.00,
19/08/2012 22.00,"59,50846"
19/08/2012 23.00,
20/08/2012 0.00,"61,29774"
20/08/2012 1.00,
20/08/2012 2.00,"44,99564"
20/08/2012 3.00,
20/08/2012 4.00,"38,7434"
20/08/2012 5.00,
20/08/2012 6.00,"43,82418"
20/08/2012 7.00,
20/08/2012 8.00,"42,55014"
20/08/2012 9.00,
20/08/2012 10.00,"39,79801"
20/08/2012 11.00,
20/08/2012 12.00,"28,06035"
20/08/2012 13.00,
20/08/2012 14.00,"26,67085"
20/08/2012 15.00,
20/08/2012 16.00,"46,29118"
20/08/2012 17.00,
20/08/2012 18.00,"69,14948"
20/08/2012 19.00,
20/08/2012 20.00,"67,15924"
20/08/2012 21.00,
20/08/2012 22.00,"57,71358"
20/08/2012 23.00,
21/08/2012 0.00,"52,67084"
21/08/2012 1.00,
21/08/2012 2.00,"41,84474"
21/08/2012 3.00,
21/08/2012 4.00,"27,90963"
21/08/2012 5.00,
21/08/2012 6.00,"30,35932"
21/08/2012 7.00,
21/08/2012 8.00,"45,49031"
21/08/2012 9.00,
21/08/2012 10.00,"46,53828"
21/08/2012 11.00,
21/08/2012 12.00,"50,50793"
21/08/2012 13.00,
21/08/2012 14.00,"50,77132"
21/08/2012 15.00,
21/08/2012 16.00,"45,80456"
21/08/2012 17.00,
21/08/2012 18.00,"59,1589"
21/08/2012 19.00,
21/08/2012 20.00,"53,77359"
21/08/2012 21.00,
21/08/2012 22.00,"57,16239"
21/08/2012 23.00,
22/08/2012 0.00,"57,19168"
22/08/2012 1.00,
22/08/2012 2.00,"50,89796"
22/08/2012 3.00,
22/08/2012 4.00,"27,85452"
22/08/2012 5.00,
22/08/2012 6.00,"19,46101"
22/08/2012 7.00,
22/08/2012 8.00,"24,48979"
22/08/2012 9.00,
22/08/2012 10.00,"51,19866"
22/08/2012 11.00,
22/08/2012 12.00,
22/08/2012 13.00,
22/08/2012 14.00,"62,89004"
22/08/2012 15.00,
22/08/2012 16.00,"23,07369"
22/08/2012 17.00,
22/08/2012 18.00,"34,94504"
22/08/2012 19.00,
22/08/2012 20.00,"60,57561"
22/08/2012 21.00,
22/08/2012 22.00,"86,73644"
22/08/2012 23.00,
23/08/2012 0.00,"60,26269"
23/08/2012 1.00,
23/08/2012 2.00,"35,9515"
23/08/2012 3.00,
23/08/2012 4.00,"38,10813"
23/08/2012 5.00,
23/08/2012 6.00,"48,06279"
23/08/2012 7.00,
23/08/2012 8.00,"55,12751"
23/08/2012 9.00,
23/08/2012 10.00,"92,09941"
23/08/2012 11.00,
23/08/2012 12.00,"107,5698"
23/08/2012 13.00,
23/08/2012 14.00,"70,76888"
23/08/2012 15.00,
23/08/2012 16.00,"54,51662"
23/08/2012 17.00,
23/08/2012 18.00,"57,60578"
23/08/2012 19.00,
23/08/2012 20.00,"58,74829"
23/08/2012 21.00,
23/08/2012 22.00,"53,63544"
23/08/2012 23.00,
24/08/2012 0.00,"51,39996"
24/08/2012 1.00,
24/08/2012 2.00,"45,45927"
24/08/2012 3.00,
24/08/2012 4.00,"50,32722"
24/08/2012 5.00,
24/08/2012 6.00,"62,66597"
24/08/2012 7.00,
24/08/2012 8.00,"70,84214"
24/08/2012 9.00,
24/08/2012 10.00,"71,86637"
24/08/2012 11.00,
24/08/2012 12.00,"79,02494"
24/08/2012 13.00,
24/08/2012 14.00,"68,70085"
24/08/2012 15.00,
24/08/2012 16.00,"55,5121"
24/08/2012 17.00,
24/08/2012 18.00,"48,23373"
24/08/2012 19.00,
24/08/2012 20.00,"43,11285"
24/08/2012 21.00,
24/08/2012 22.00,"43,56741"
24/08/2012 23.00,
25/08/2012 0.00,"47,71777"
25/08/2012 1.00,
25/08/2012 2.00,"53,30542"
25/08/2012 3.00,
25/08/2012 4.00,"59,8744"
25/08/2012 5.00,
25/08/2012 6.00,"66,53514"
25/08/2012 7.00,
25/08/2012 8.00,"53,23738"
25/08/2012 9.00,
25/08/2012 10.00,"40,36909"
25/08/2012 11.00,
25/08/2012 12.00,"43,10028"
25/08/2012 13.00,
25/08/2012 14.00,"42,17408"
25/08/2012 15.00,
25/08/2012 16.00,"36,57167"
25/08/2012 17.00,
25/08/2012 18.00,"38,79346"
25/08/2012 19.00,
25/08/2012 20.00,"44,42142"
25/08/2012 21.00,
25/08/2012 22.00,"70,24455"
25/08/2012 23.00,
26/08/2012 0.00,"83,11251"
26/08/2012 1.00,
26/08/2012 2.00,"73,51334"
26/08/2012 3.00,
26/08/2012 4.00,"58,57595"
26/08/2012 5.00,
26/08/2012 6.00,"51,75405"
26/08/2012 7.00,
26/08/2012 8.00,"32,36874"
26/08/2012 9.00,
26/08/2012 10.00,"37,31309"
26/08/2012 11.00,
26/08/2012 12.00,"58,25396"
26/08/2012 13.00,
26/08/2012 14.00,"40,97924"
26/08/2012 15.00,
26/08/2012 16.00,"24,35977"
26/08/2012 17.00,
26/08/2012 18.00,"22,52119"
26/08/2012 19.00,
26/08/2012 20.00,"29,2803"
26/08/2012 21.00,
26/08/2012 22.00,"59,62323"
26/08/2012 23.00,
27/08/2012 0.00,"102,9373"
27/08/2012 1.00,
27/08/2012 2.00,"61,85905"
27/08/2012 3.00,
27/08/2012 4.00,"47,92219"
27/08/2012 5.00,
27/08/2012 6.00,"50,53514"
27/08/2012 7.00,
27/08/2012 8.00,"51,39088"
27/08/2012 9.00,
27/08/2012 10.00,"37,46799"
27/08/2012 11.00,
27/08/2012 12.00,"21,56078"
27/08/2012 13.00,
27/08/2012 14.00,"27,47357"
27/08/2012 15.00,
27/08/2012 16.00,"48,85836"
27/08/2012 17.00,
27/08/2012 18.00,"42,17129"
27/08/2012 19.00,
27/08/2012 20.00,"29,47985"
27/08/2012 21.00,
27/08/2012 22.00,"33,6637"
27/08/2012 23.00,
28/08/2012 0.00,"33,0061"
28/08/2012 1.00,
28/08/2012 2.00,"21,48926"
28/08/2012 3.00,
28/08/2012 4.00,"18,2857"
28/08/2012 5.00,
28/08/2012 6.00,"17,45752"
28/08/2012 7.00,
28/08/2012 8.00,"12,5334"
28/08/2012 9.00,
28/08/2012 10.00,"23,40659"
28/08/2012 11.00,
28/08/2012 12.00,"41,2953"
28/08/2012 13.00,
28/08/2012 14.00,"39,0532"
28/08/2012 15.00,
28/08/2012 16.00,"27,06887"
28/08/2012 17.00,
28/08/2012 18.00,"27,8629"
28/08/2012 19.00,
28/08/2012 20.00,"27,64938"
28/08/2012 21.00,
28/08/2012 22.00,"28,66535"
28/08/2012 23.00,
29/08/2012 0.00,"26,51001"
29/08/2012 1.00,
29/08/2012 2.00,"22,62653"
29/08/2012 3.00,
29/08/2012 4.00,"23,0947"
29/08/2012 5.00,
29/08/2012 6.00,"21,04482"
29/08/2012 7.00,
29/08/2012 8.00,"17,99511"
29/08/2012 9.00,
29/08/2012 10.00,"18,94679"
29/08/2012 11.00,
29/08/2012 12.00,"13,41182"
29/08/2012 13.00,
29/08/2012 14.00,"15,01936"
29/08/2012 15.00,
29/08/2012 16.00,"25,54097"
29/08/2012 17.00,
29/08/2012 18.00,"25,33367"
29/08/2012 19.00,
29/08/2012 20.00,"18,09767"
29/08/2012 21.00,
29/08/2012 22.00,"25,06645"
29/08/2012 23.00,
30/08/2012 0.00,"28,18524"
30/08/2012 1.00,
30/08/2012 2.00,"25,663"
30/08/2012 3.00,
30/08/2012 4.00,"28,76609"
30/08/2012 5.00,
30/08/2012 6.00,"23,75789"
30/08/2012 7.00,
30/08/2012 8.00,"32,74202"
30/08/2012 9.00,
30/08/2012 10.00,"43,66091"
30/08/2012 11.00,
30/08/2012 12.00,"25,29914"
30/08/2012 13.00,
30/08/2012 14.00,"17,55868"
30/08/2012 15.00,
30/08/2012 16.00,"15,25533"
30/08/2012 17.00,
30/08/2012 18.00,"14,99758"
30/08/2012 19.00,
30/08/2012 20.00,"22,532"
30/08/2012 21.00,
30/08/2012 22.00,"38,59445"
30/08/2012 23.00,
31/08/2012 0.00,"43,18296"
31/08/2012 1.00,
31/08/2012 2.00,"46,37328"
31/08/2012 3.00,
31/08/2012 4.00,"31,1411"
31/08/2012 5.00,
31/08/2012 6.00,"20,30942"
31/08/2012 7.00,
31/08/2012 8.00,"27,92639"
31/08/2012 9.00,
31/08/2012 10.00,"38,16954"
31/08/2012 11.00,
31/08/2012 12.00,"27,36333"
31/08/2012 13.00,
31/08/2012 14.00,"28,19675"
31/08/2012 15.00,
31/08/2012 16.00,"23,16202"
31/08/2012 17.00,
31/08/2012 18.00,"21,99197"
31/08/2012 19.00,
31/08/2012 20.00,"15,63718"
31/08/2012 21.00,
31/08/2012 22.00,"21,92742"
31/08/2012 23.00,
01/09/2012 0.00,"43,27647"
01/09/2012 1.00,
01/09/2012 2.00,"49,43122"
01/09/2012 3.00,
01/09/2012 4.00,"41,5116"
01/09/2012 5.00,
01/09/2012 6.00,"40,92028"
01/09/2012 7.00,
01/09/2012 8.00,"43,96057"
01/09/2012 9.00,
01/09/2012 10.00,"43,27751"
01/09/2012 11.00,
01/09/2012 12.00,"23,6473"
01/09/2012 13.00,
01/09/2012 14.00,"18,08791"
01/09/2012 15.00,
01/09/2012 16.00,"18,4838"
01/09/2012 17.00,
01/09/2012 18.00,"13,87092"
01/09/2012 19.00,
01/09/2012 20.00,"20,35967"
01/09/2012 21.00,
01/09/2012 22.00,"31,83659"
01/09/2012 23.00,
02/09/2012 0.00,"37,44601"
02/09/2012 1.00,
02/09/2012 2.00,"39,46241"
02/09/2012 3.00,
02/09/2012 4.00,"45,70729"
02/09/2012 5.00,
02/09/2012 6.00,"47,15123"
02/09/2012 7.00,
02/09/2012 8.00,"38,41513"
02/09/2012 9.00,
02/09/2012 10.00,"37,23704"
02/09/2012 11.00,
02/09/2012 12.00,"21,65846"
02/09/2012 13.00,
02/09/2012 14.00,"14,34153"
02/09/2012 15.00,
02/09/2012 16.00,"9,091072"
02/09/2012 17.00,
02/09/2012 18.00,"8,359672"
02/09/2012 19.00,
02/09/2012 20.00,"21,27018"
02/09/2012 21.00,
02/09/2012 22.00,"40,39001"
02/09/2012 23.00,
03/09/2012 0.00,"39,15716"
03/09/2012 1.00,
03/09/2012 2.00,"35,1439"
03/09/2012 3.00,
03/09/2012 4.00,"46,00244"
03/09/2012 5.00,
03/09/2012 6.00,"40,44757"
03/09/2012 7.00,
03/09/2012 8.00,"22,25676"
03/09/2012 9.00,
03/09/2012 10.00,"14,84772"
03/09/2012 11.00,
03/09/2012 12.00,"10,61224"
03/09/2012 13.00,
03/09/2012 14.00,"5,994767"
03/09/2012 15.00,
03/09/2012 16.00,"4,400273"
03/09/2012 17.00,
03/09/2012 18.00,"9,133089"
03/09/2012 19.00,
03/09/2012 20.00,"15,17495"
03/09/2012 21.00,
03/09/2012 22.00,"20,53375"
03/09/2012 23.00,
04/09/2012 0.00,"31,78788"
04/09/2012 1.00,
04/09/2012 2.00,"26,34849"
04/09/2012 3.00,
04/09/2012 4.00,"24,1493"
04/09/2012 5.00,
04/09/2012 6.00,"36,42977"
04/09/2012 7.00,
04/09/2012 8.00,"38,59828"
04/09/2012 9.00,
04/09/2012 10.00,"20,4856"
04/09/2012 11.00,
04/09/2012 12.00,"12,04639"
04/09/2012 13.00,
04/09/2012 14.00,"18,26896"
04/09/2012 15.00,
04/09/2012 16.00,"40,41352"
04/09/2012 17.00,
04/09/2012 18.00,"51,65847"
04/09/2012 19.00,
04/09/2012 20.00,"46,3506"
04/09/2012 21.00,
04/09/2012 22.00,"48,64782"
04/09/2012 23.00,
05/09/2012 0.00,"40,9611"
05/09/2012 1.00,
05/09/2012 2.00,"41,11877"
05/09/2012 3.00,
05/09/2012 4.00,"39,30054"
05/09/2012 5.00,
05/09/2012 6.00,"30,78911"
05/09/2012 7.00,
05/09/2012 8.00,"28,81946"
05/09/2012 9.00,
05/09/2012 10.00,"21,60458"
05/09/2012 11.00,
05/09/2012 12.00,"20,47374"
05/09/2012 13.00,
05/09/2012 14.00,"26,0293"
05/09/2012 15.00,
05/09/2012 16.00,"23,41884"
05/09/2012 17.00,
05/09/2012 18.00,"15,58869"
05/09/2012 19.00,
05/09/2012 20.00,"18,32757"
05/09/2012 21.00,
05/09/2012 22.00,"22,36644"
05/09/2012 23.00,
06/09/2012 0.00,"19,42857"
06/09/2012 1.00,
06/09/2012 2.00,"21,86952"
06/09/2012 3.00,
06/09/2012 4.00,"15,91377"
06/09/2012 5.00,
06/09/2012 6.00,"15,09576"
06/09/2012 7.00,
06/09/2012 8.00,"15,00575"
06/09/2012 9.00,
06/09/2012 10.00,"12,27341"
06/09/2012 11.00,
06/09/2012 12.00,"12,25222"
06/09/2012 13.00,
06/09/2012 14.00,"9,881737"
06/09/2012 15.00,
06/09/2012 16.00,"13,41523"
06/09/2012 17.00,
06/09/2012 18.00,"20,43363"
06/09/2012 19.00,
06/09/2012 20.00,"25,16274"
06/09/2012 21.00,
06/09/2012 22.00,"25,834"
06/09/2012 23.00,
07/09/2012 0.00,"17,98953"
07/09/2012 1.00,
07/09/2012 2.00,"16,24453"
07/09/2012 3.00,
07/09/2012 4.00,"22,43331"
07/09/2012 5.00,
07/09/2012 6.00,"20,80061"
07/09/2012 7.00,
07/09/2012 8.00,"25,39055"
07/09/2012 9.00,
07/09/2012 10.00,"35,7187"
07/09/2012 11.00,
07/09/2012 12.00,"35,98918"
07/09/2012 13.00,
07/09/2012 14.00,"46,17477"
07/09/2012 15.00,
07/09/2012 16.00,"51,88555"
07/09/2012 17.00,
07/09/2012 18.00,"38,18524"
07/09/2012 19.00,
07/09/2012 20.00,"38,19884"
07/09/2012 21.00,
07/09/2012 22.00,"37,63018"
07/09/2012 23.00,
08/09/2012 0.00,"26,13291"
08/09/2012 1.00,
08/09/2012 2.00,"22,39769"
08/09/2012 3.00,
08/09/2012 4.00,"22,43193"
08/09/2012 5.00,
08/09/2012 6.00,"21,97348"
08/09/2012 7.00,
08/09/2012 8.00,"23,41704"
08/09/2012 9.00,
08/09/2012 10.00,"26,06498"
08/09/2012 11.00,
08/09/2012 12.00,"28,33803"
08/09/2012 13.00,
08/09/2012 14.00,"26,74132"
08/09/2012 15.00,
08/09/2012 16.00,"17,1432"
08/09/2012 17.00,
08/09/2012 18.00,"14,35834"
08/09/2012 19.00,
08/09/2012 20.00,"14,35757"
08/09/2012 21.00,
08/09/2012 22.00,"16,33803"
08/09/2012 23.00,
09/09/2012 0.00,"18,66407"
09/09/2012 1.00,
09/09/2012 2.00,"25,77846"
09/09/2012 3.00,
09/09/2012 4.00,"28,17464"
09/09/2012 5.00,
09/09/2012 6.00,"24,67432"
09/09/2012 7.00,
09/09/2012 8.00,"20,00558"
09/09/2012 9.00,
09/09/2012 10.00,"14,0382"
09/09/2012 11.00,
09/09/2012 12.00,"17,74649"
09/09/2012 13.00,
09/09/2012 14.00,"22,08023"
09/09/2012 15.00,
09/09/2012 16.00,"19,15806"
09/09/2012 17.00,
09/09/2012 18.00,"18,79365"
09/09/2012 19.00,
09/09/2012 20.00,"15,37101"
09/09/2012 21.00,
09/09/2012 22.00,"22,23127"
09/09/2012 23.00,
10/09/2012 0.00,"30,71801"
10/09/2012 1.00,
10/09/2012 2.00,"27,95603"
10/09/2012 3.00,
10/09/2012 4.00,"23,13771"
10/09/2012 5.00,
10/09/2012 6.00,"15,96232"
10/09/2012 7.00,
10/09/2012 8.00,"14,17929"
10/09/2012 9.00,
10/09/2012 10.00,"27,55456"
10/09/2012 11.00,
10/09/2012 12.00,"41,22518"
10/09/2012 13.00,
10/09/2012 14.00,"103,1458"
10/09/2012 15.00,
10/09/2012 16.00,"239,4515"
10/09/2012 17.00,
10/09/2012 18.00,"230,8242"
10/09/2012 19.00,
10/09/2012 20.00,"156,2411"
10/09/2012 21.00,
10/09/2012 22.00,"124,9534"
10/09/2012 23.00,
11/09/2012 0.00,"95,73728"
11/09/2012 1.00,
11/09/2012 2.00,"63,01689"
11/09/2012 3.00,
11/09/2012 4.00,"49,72161"
11/09/2012 5.00,
11/09/2012 6.00,"46,44751"
11/09/2012 7.00,
11/09/2012 8.00,"50,05511"
11/09/2012 9.00,
11/09/2012 10.00,"45,42089"
11/09/2012 11.00,
11/09/2012 12.00,"34,99065"
11/09/2012 13.00,
11/09/2012 14.00,"48,75713"
11/09/2012 15.00,
11/09/2012 16.00,"102,2732"
11/09/2012 17.00,
11/09/2012 18.00,"132,0151"
11/09/2012 19.00,
11/09/2012 20.00,"78,13466"
11/09/2012 21.00,
11/09/2012 22.00,"66,51421"
11/09/2012 23.00,
12/09/2012 0.00,"58,82265"
12/09/2012 1.00,
12/09/2012 2.00,"50,86122"
12/09/2012 3.00,
12/09/2012 4.00,"41,54124"
12/09/2012 5.00,
12/09/2012 6.00,"42,12611"
12/09/2012 7.00,
12/09/2012 8.00,"43,87033"
12/09/2012 9.00,
12/09/2012 10.00,"39,65671"
12/09/2012 11.00,
12/09/2012 12.00,"51,78717"
12/09/2012 13.00,
12/09/2012 14.00,"68,5356"
12/09/2012 15.00,
12/09/2012 16.00,"62,04085"
12/09/2012 17.00,
12/09/2012 18.00,"43,07016"
12/09/2012 19.00,
12/09/2012 20.00,"38,09941"
12/09/2012 21.00,
12/09/2012 22.00,"35,14181"
12/09/2012 23.00,
13/09/2012 0.00,"35,52573"
13/09/2012 1.00,
13/09/2012 2.00,"34,75212"
13/09/2012 3.00,
13/09/2012 4.00,"37,52426"
13/09/2012 5.00,
13/09/2012 6.00,"36,02666"
13/09/2012 7.00,
13/09/2012 8.00,"34,35548"
13/09/2012 9.00,
13/09/2012 10.00,"34,25491"
13/09/2012 11.00,
13/09/2012 12.00,"32,51485"
13/09/2012 13.00,
13/09/2012 14.00,"46,83411"
13/09/2012 15.00,
13/09/2012 16.00,"44,65493"
13/09/2012 17.00,
13/09/2012 18.00,"46,87546"
13/09/2012 19.00,
13/09/2012 20.00,"47,13832"
13/09/2012 21.00,
13/09/2012 22.00,"37,47794"
13/09/2012 23.00,
14/09/2012 0.00,"34,86349"
14/09/2012 1.00,
14/09/2012 2.00,"35,27143"
14/09/2012 3.00,
14/09/2012 4.00,"26,38198"
14/09/2012 5.00,
14/09/2012 6.00,"31,85123"
14/09/2012 7.00,
14/09/2012 8.00,"21,00122"
14/09/2012 9.00,
14/09/2012 10.00,"19,39403"
14/09/2012 11.00,
14/09/2012 12.00,"15,17704"
14/09/2012 13.00,
14/09/2012 14.00,"12,60526"
14/09/2012 15.00,
14/09/2012 16.00,"11,36716"
14/09/2012 17.00,
14/09/2012 18.00,"8,587128"
14/09/2012 19.00,
14/09/2012 20.00,"7,612768"
14/09/2012 21.00,
14/09/2012 22.00,"9,527298"
