, Brindisi,,
,P.za San Giusto Casale,,
Parm,SO2,NO2,PM10



27/01/2008 21.00,"1,937491","34,793331",
27/01/2008 22.00,"1,65171","27,841931","52,25885"
27/01/2008 23.00,"0,585205","20,568665",
28/01/2008 0.00,"1,751718","15,931379","46,398041"
28/01/2008 1.00,,"12,084482",
28/01/2008 2.00,"0,00753",,"36,630032"
28/01/2008 3.00,"0,082824","14,296052",
28/01/2008 4.00,"0,114449","11,30187","36,141621"
28/01/2008 5.00,"0,078307","8,634743",
28/01/2008 6.00,"0,075296","6,157104","29,79241"
28/01/2008 7.00,"0,240856","8,170104",
28/01/2008 8.00,"0,173002","8,244083","30,28083"
28/01/2008 9.00,"0,206574","7,312212",
28/01/2008 10.00,"0,172116","8,437466","29,30402"
28/01/2008 11.00,"0,135532","3,239488",
28/01/2008 12.00,"0,022589","2,288148","28,81562"
28/01/2008 13.00,0,"0,930574",
28/01/2008 14.00,0,"0,673596","17,582411"
28/01/2008 15.00,"0,004518","1,01883",
28/01/2008 16.00,"0,072283","4,385508","14,65201"
28/01/2008 17.00,"0,12499","1,50683",
28/01/2008 18.00,"0,102402","0,813766","18,07081"
28/01/2008 19.00,"0,109931","1,033105",
28/01/2008 20.00,"0,248563","2,074","21,001221"
28/01/2008 21.00,"0,155108","1,794957",
28/01/2008 22.00,"0,097884","1,756021","17,582411"
28/01/2008 23.00,0,"2,455574",
29/01/2008 0.00,"0,0256","0,577552","22,954821"
29/01/2008 1.00,"0,043671","1,597681",
29/01/2008 2.00,"0,00753","0,397149","18,55921"
29/01/2008 3.00,"0,009035","0,864383",
29/01/2008 4.00,"0,00753","0,398445","18,07081"
29/01/2008 5.00,0,"1,300468",
29/01/2008 6.00,"0,009035","2,353043","10,25641"
29/01/2008 7.00,"0,016565","7,02668",
29/01/2008 8.00,"0,024095","20,810074","13,67521"
29/01/2008 9.00,"1,35044","48,169206",
29/01/2008 10.00,"1,201002","36,732369","25,88522"
29/01/2008 11.00,"0,491545","7,351148",
29/01/2008 12.00,"0,402341","6,425765","18,55921"
29/01/2008 13.00,"0,102402","2,539935",
29/01/2008 14.00,"0,135532","2,782639","8,302809"
29/01/2008 15.00,"0,216673","3,125277",
29/01/2008 16.00,"3,216341","62,007136",
29/01/2008 17.00,,,
29/01/2008 18.00,,"14,633503",
29/01/2008 19.00,,,
29/01/2008 20.00,,"36,42444",
29/01/2008 21.00,"0,924711","50,83633",
29/01/2008 22.00,"1,204373","51,682545","30,28083"
29/01/2008 23.00,"0,970955","34,065241",
30/01/2008 0.00,"1,007969","29,216392","35,164822"
30/01/2008 1.00,,"19,828874",
30/01/2008 2.00,"0,193186",,"28,81562"
30/01/2008 3.00,"0,237819","26,100195",
30/01/2008 4.00,"0,254474","12,856718","32,234421"
30/01/2008 5.00,"0,127237","10,08836",
30/01/2008 6.00,"0,012657","13,209742","27,83882"
30/01/2008 7.00,"0,096594","27,838051",
30/01/2008 8.00,"0,503012","43,79149","16,11721"
30/01/2008 9.00,"3,962428","59,513905",
30/01/2008 10.00,"3,862505","49,634507","39,56044"
30/01/2008 11.00,"2,856001","16,942419",
30/01/2008 12.00,"3,250245","12,785332","24,42001"
30/01/2008 13.00,"4,756366","15,856097",
30/01/2008 14.00,"5,012535","16,149414","27,35042"
30/01/2008 15.00,"3,261147","13,695142",
30/01/2008 16.00,"2,447223","14,738629","26,37361"
30/01/2008 17.00,"1,818613","20,249398",
30/01/2008 18.00,"1,271637","30,62458","29,30402"
30/01/2008 19.00,"0,852502","43,579929",
30/01/2008 20.00,"1,056892","39,24374","28,81562"
30/01/2008 21.00,"1,654254","42,232753",
30/01/2008 22.00,"1,123144","41,439749","55,189251"
30/01/2008 23.00,"0,772382","37,071118",
31/01/2008 0.00,"0,575441","40,391075","59,096451"
31/01/2008 1.00,"0,591611","22,611521",
31/01/2008 2.00,"0,464072","22,039145","52,74725"
31/01/2008 3.00,"0,297471","22,599839",
31/01/2008 4.00,"0,479818","21,098193","50,305241"
31/01/2008 5.00,"0,452081","13,79508",
31/01/2008 6.00,"0,506948","16,380436","40,537231"
31/01/2008 7.00,"0,562965","18,599798",
31/01/2008 8.00,"0,875757","44,28209","30,76923"
31/01/2008 9.00,"1,643656","41,601983",
31/01/2008 10.00,"1,88747","35,417621","32,722832"
31/01/2008 11.00,"2,407254","18,911292",
31/01/2008 12.00,"2,593051","12,037762","20,02442"
31/01/2008 13.00,"2,052979","11,780782",
31/01/2008 14.00,"1,757992","12,88527","21,48962"
31/01/2008 15.00,"1,514845","9,692509",
31/01/2008 16.00,"1,640204","10,000106","20,51281"
31/01/2008 17.00,"1,135378","20,593329",
31/01/2008 18.00,"1,568683","46,426168","26,86202"
31/01/2008 19.00,"1,49698","39,542264",
31/01/2008 20.00,"1,931254","53,704636","37,606831"
31/01/2008 21.00,"2,06933","54,178373",
31/01/2008 22.00,"1,575465","44,753226","64,468849"
31/01/2008 23.00,"1,565715","32,83615",
01/02/2008 0.00,"1,206414","15,237009","50,305241"
01/02/2008 1.00,,"8,155829",
01/02/2008 2.00,0,,"33,211231"
01/02/2008 3.00,0,"8,477701",
01/02/2008 4.00,0,"9,528978","27,83882"
01/02/2008 5.00,0,"14,132521",
01/02/2008 6.00,"0,001803","20,532337","20,51281"
01/02/2008 7.00,"0,010816","24,109248",
01/02/2008 8.00,0,"34,751805","19,53602"
01/02/2008 9.00,"1,141108","45,181516",
01/02/2008 10.00,"2,348917","51,393124","32,722832"
01/02/2008 11.00,"3,405301","50,862295",
01/02/2008 12.00,"3,188977","35,895238","40,04884"
01/02/2008 13.00,"1,728791","16,083225",
01/02/2008 14.00,"1,000497","12,610122","31,25762"
01/02/2008 15.00,"3,812713","21,709497",
01/02/2008 16.00,"2,192082","15,590032","29,30402"
01/02/2008 17.00,"0,198297","14,686712",
01/02/2008 18.00,"0,283023","30,62198","29,30402"
01/02/2008 19.00,"0,005408","44,971272",
01/02/2008 20.00,"0,009014","54,984338","34,18803"
01/02/2008 21.00,"0,216324","61,263441",
01/02/2008 22.00,"0,034252","59,30106","49,816841"
01/02/2008 23.00,"0,001803","42,270381",
02/02/2008 0.00,"0,003605","24,353257","47,863232"
02/02/2008 1.00,"0,185678","22,105339",
02/02/2008 2.00,"0,097345","30,489592","42,97924"
02/02/2008 3.00,0,"25,821158",
02/02/2008 4.00,"0,075714","33,347516","37,606831"
02/02/2008 5.00,"0,009014","19,726352",
02/02/2008 6.00,0,"17,340862","27,83882"
02/02/2008 7.00,"0,003605","25,716016",
02/02/2008 8.00,0,"31,270911","22,46641"
02/02/2008 9.00,"0,48132","43,133456",
02/02/2008 10.00,"0,450674","31,071049","25,39682"
02/02/2008 11.00,"0,964442","12,85153",
02/02/2008 12.00,"0,346118","10,959231","24,42001"
02/02/2008 13.00,"0,109964","10,306393",
02/02/2008 14.00,"0,317275","12,040355","13,18681"
02/02/2008 15.00,"0,275812","9,32651",
02/02/2008 16.00,"0,30105","10,202567","16,11721"
02/02/2008 17.00,"0,001803","14,50371",
02/02/2008 18.00,0,"25,888651","22,954821"
02/02/2008 19.00,"0,001803","27,172234",
02/02/2008 20.00,0,"33,858881","32,234421"
02/02/2008 21.00,0,"32,431208",
02/02/2008 22.00,0,"30,959427","31,25762"
02/02/2008 23.00,0,"30,157344",
03/02/2008 0.00,0,"24,354557","41,025631"
03/02/2008 1.00,,"20,971006",
03/02/2008 2.00,"0,001723",,"48,35165"
03/02/2008 3.00,0,"18,834717",
03/02/2008 4.00,"0,002538","16,248059","34,18803"
03/02/2008 5.00,"0,000031","21,988535",
03/02/2008 6.00,"0,000604","15,656232","30,76923"
03/02/2008 7.00,0,"16,331122",
03/02/2008 8.00,"0,001209","19,895066","27,35042"
03/02/2008 9.00,"1,402403","18,167606",
03/02/2008 10.00,"2,290737","11,748333","25,39682"
03/02/2008 11.00,"2,849306","8,967773",
03/02/2008 12.00,"3,226624","7,868998","7,326007"
03/02/2008 13.00,"2,419513","7,066912",
03/02/2008 14.00,"2,267159","6,395913","13,67521"
03/02/2008 15.00,"2,080346","5,36151",
03/02/2008 16.00,"2,060394","5,820956","12,69841"
03/02/2008 17.00,"1,641422","7,108447",
03/02/2008 18.00,"1,262322","7,72104","17,094"
03/02/2008 19.00,"1,570686","8,055893",
03/02/2008 20.00,"1,793775","11,085118","13,67521"
03/02/2008 21.00,"1,507176","10,907315",
03/02/2008 22.00,"2,92373","16,120861","11,72161"
03/02/2008 23.00,"3,3028","19,412249",
04/02/2008 0.00,"3,972067","15,613398","20,02442"
04/02/2008 1.00,,"10,066296",
04/02/2008 2.00,,"5,240807","21,001221"
04/02/2008 3.00,,"6,395913",
04/02/2008 4.00,,"6,525702","15,14041"
04/02/2008 5.00,,"5,543213",
04/02/2008 6.00,,"5,140871","7,814408"
04/02/2008 7.00,,"8,16102",
04/02/2008 8.00,,"19,187741","4,395605"
04/02/2008 9.00,,"30,503875",
04/02/2008 10.00,,"24,045656","6,837607"
04/02/2008 11.00,,"14,0248",
04/02/2008 12.00,,"8,632146","9,27961"
04/02/2008 13.00,,"7,169445",
04/02/2008 14.00,,"13,099418","7,326007"
04/02/2008 15.00,,"7,619807",
04/02/2008 16.00,,"7,294041","11,23321"
04/02/2008 17.00,,"9,483553",
04/02/2008 18.00,,"20,763345","18,55921"
04/02/2008 19.00,,"24,734836",
04/02/2008 20.00,,"19,059252","22,954821"
04/02/2008 21.00,,"25,896433",
04/02/2008 22.00,,"18,802269","27,83882"
04/02/2008 23.00,,"17,395371",
05/02/2008 0.00,,"19,161776","34,67643"
05/02/2008 1.00,,"15,99238",
05/02/2008 2.00,,,"33,699631"
05/02/2008 3.00,,"9,322615",
05/02/2008 4.00,,"10,495885","30,76923"
05/02/2008 5.00,,"6,323233",
05/02/2008 6.00,,"9,641891","35,164822"
05/02/2008 7.00,,"17,936585",
05/02/2008 8.00,,"14,416762","31,25762"
05/02/2008 9.00,,"15,234416",
05/02/2008 10.00,,"16,721781","23,93162"
05/02/2008 11.00,,"18,092335",
05/02/2008 12.00,,"6,773594","10,74481"
05/02/2008 13.00,,"6,759317",
05/02/2008 14.00,,,"12,21001"
05/02/2008 15.00,,"22,700889",
05/02/2008 16.00,,"23,87434","6,837607"
05/02/2008 17.00,,"13,583524",
05/02/2008 18.00,,"8,039021","9,76801"
05/02/2008 19.00,,"8,077957",
05/02/2008 20.00,,"10,702252","6,349206"
05/02/2008 21.00,,"29,482447",
05/02/2008 22.00,,"28,509048","9,27961"
05/02/2008 23.00,,"20,824337",
06/02/2008 0.00,,"18,62706","12,69841"
06/02/2008 1.00,,"15,410928",
06/02/2008 2.00,,"12,351849","11,23321"
06/02/2008 3.00,,"11,26163",
06/02/2008 4.00,,"8,865764","15,14041"
06/02/2008 5.00,,"3,881936",
06/02/2008 6.00,,"5,780723","6,837607"
06/02/2008 7.00,,"6,520508",
06/02/2008 8.00,,"8,591914","6,837607"
06/02/2008 9.00,,"7,782042",
06/02/2008 10.00,,"10,22333","4,395605"
06/02/2008 11.00,,"11,231776",
06/02/2008 12.00,,"10,451759","13,18681"
06/02/2008 13.00,,"6,016936",
06/02/2008 14.00,,"4,632105","15,14041"
06/02/2008 15.00,,"4,889083",
06/02/2008 16.00,,"5,744382","15,62881"
06/02/2008 17.00,,"3,946829",
06/02/2008 18.00,,"5,40953","18,55921"
06/02/2008 19.00,,"8,476403",
06/02/2008 20.00,,"21,508316","12,69841"
06/02/2008 21.00,,"34,441618",
06/02/2008 22.00,,"27,124224","21,97802"
06/02/2008 23.00,,"26,258527",
07/02/2008 0.00,,"20,120894","27,35042"
07/02/2008 1.00,,"16,30906",
07/02/2008 2.00,0,,"38,09523"
07/02/2008 3.00,0,"19,621212",
07/02/2008 4.00,"0,012245","20,869766","27,83882"
07/02/2008 5.00,"0,037754","16,336309",
07/02/2008 6.00,"0,013265","17,487529","23,44322"
07/02/2008 7.00,"0,027551","18,675084",
07/02/2008 8.00,"0,002041","20,124794","19,0476"
07/02/2008 9.00,"0,036734","20,874966",
07/02/2008 10.00,"0,104079","9,567913","22,954821"
07/02/2008 11.00,"0,049999","7,91702",
07/02/2008 12.00,"0,030612","9,262914","13,67521"
07/02/2008 13.00,"0,018367","9,846955",
07/02/2008 14.00,"0,048978","11,050076","7,814408"
07/02/2008 15.00,"0,065305","9,03319",
07/02/2008 16.00,"0,076528","6,60487","3,907204"
07/02/2008 17.00,"0,178566","4,411466",
07/02/2008 18.00,"0,140812","3,423786","3,418803"
07/02/2008 19.00,"0,536864","3,509447",
07/02/2008 20.00,"1,054341","4,472468","2,442003"
07/02/2008 21.00,"0,434681","4,534765",
07/02/2008 22.00,"0,631905","5,047424","5,860806"
07/02/2008 23.00,"0,32346","4,103871",
08/02/2008 0.00,"0,254074","3,987063","3,418803"
08/02/2008 1.00,"0,367774","2,988999",
08/02/2008 2.00,"0,584384","2,831957","6,349206"
08/02/2008 3.00,"0,178275","3,732679",
08/02/2008 4.00,"0,762368","2,903339","7,814408"
08/02/2008 5.00,"0,151745","2,482829",
08/02/2008 6.00,"0,331185","2,668425","12,69841"
08/02/2008 7.00,"0,101455","4,183041",
08/02/2008 8.00,"0,528701","4,746318","14,16361"
08/02/2008 9.00,"1,344566","5,252488",
08/02/2008 10.00,"1,4622","3,609384","8,302809"
08/02/2008 11.00,"1,762191","4,55034",
08/02/2008 12.00,"1,952127","4,033786","13,67521"
08/02/2008 13.00,"2,445406","4,236256",
08/02/2008 14.00,"3,069876","3,804063","14,65201"
08/02/2008 15.00,"3,536917","3,884532",
08/02/2008 16.00,"5,466304","4,351765","21,48962"
08/02/2008 17.00,"3,120604","4,315424",
08/02/2008 18.00,"2,660559","3,414702","24,42001"
08/02/2008 19.00,"2,070199","3,304381",
08/02/2008 20.00,"1,810149","3,831319","19,53602"
08/02/2008 21.00,"1,055216","5,582147",
08/02/2008 22.00,"1,476486","4,789149","20,51281"
08/02/2008 23.00,"1,3227","4,059744",
09/02/2008 0.00,"0,884521","3,674277","25,39682"
09/02/2008 1.00,,"2,854021",
09/02/2008 2.00,"0,735203",,"23,44322"
09/02/2008 3.00,"0,702791","6,537382",
09/02/2008 4.00,"0,117625","6,115574","19,0476"
09/02/2008 5.00,"0,128604","5,806681",
09/02/2008 6.00,"0,090964","5,155148","24,908421"
09/02/2008 7.00,"0,048619","5,235616",
09/02/2008 8.00,"0,120763","5,03834","19,0476"
09/02/2008 9.00,"0,266095","5,563979",
09/02/2008 10.00,"0,756288","4,054553","19,0476"
09/02/2008 11.00,"0,236471","3,404318",
09/02/2008 12.00,"0,107692","4,53217","10,25641"
09/02/2008 13.00,"0,086259","4,049362",
09/02/2008 14.00,"0,092532","3,789786","16,11721"
09/02/2008 15.00,"0,050187","2,439999",
09/02/2008 16.00,"0,001568","3,473106","12,21001"
09/02/2008 17.00,"0,001568","2,729426",
09/02/2008 18.00,"0,014115","3,667786","22,46641"
09/02/2008 19.00,"0,020389","5,497788",
09/02/2008 20.00,"0,036072","6,382935","22,954821"
09/02/2008 21.00,"0,036072","5,262872",
09/02/2008 22.00,"0,087827","5,514659","24,908421"
09/02/2008 23.00,"0,089395","4,965659",
10/02/2008 0.00,"0,128604","3,722297","16,60561"
10/02/2008 1.00,"0,927237","2,856616",
10/02/2008 2.00,"1,008616","3,175893","13,18681"
10/02/2008 3.00,"0,357059","2,847532",
10/02/2008 4.00,"0,207369","2,645065","21,48962"
10/02/2008 5.00,"0,10351","2,259596",
10/02/2008 6.00,"0,050187","3,095425","19,0476"
10/02/2008 7.00,"0,036072","3,003276",
10/02/2008 8.00,"0,021957","2,707361","11,23321"
10/02/2008 9.00,0,"2,330978",
10/02/2008 10.00,"0,010979","2,277766","15,62881"
10/02/2008 11.00,"0,014115","2,061021",
10/02/2008 12.00,0,"1,840382","10,25641"
10/02/2008 13.00,"0,003136","1,687233",
10/02/2008 14.00,"0,00941","1,535382","12,21001"
10/02/2008 15.00,"0,003136","1,924743",
10/02/2008 16.00,0,"1,767701","17,094"
10/02/2008 17.00,"0,017251","1,955894",
10/02/2008 18.00,"0,059597","4,277786","22,46641"
10/02/2008 19.00,0,"3,121382",
10/02/2008 20.00,0,"5,562681","13,18681"
10/02/2008 21.00,"0,02823","5,323872",
10/02/2008 22.00,"0,023525","3,879339","15,14041"
10/02/2008 23.00,"0,006273","2,236233",
11/02/2008 0.00,"0,006273","2,752787","20,51281"
11/02/2008 1.00,,"1,339404",
11/02/2008 2.00,"0,080825",,"17,094"
11/02/2008 3.00,"0,012095","12,421933",
11/02/2008 4.00,"0,01663","7,918316","18,07081"
11/02/2008 5.00,"0,013606","6,112977",
11/02/2008 6.00,"0,127924","6,472489","13,18681"
11/02/2008 7.00,"0,303065","7,726231",
11/02/2008 8.00,"1,098524","8,61917","11,72161"
11/02/2008 9.00,"2,058888","10,643844",
11/02/2008 10.00,"3,569096","10,695762","7,326007"
11/02/2008 11.00,"4,087191","8,324553",
11/02/2008 12.00,"3,412098","8,6607","10,25641"
11/02/2008 13.00,"1,229472","13,233095",
11/02/2008 14.00,"1,051773","8,124681","11,72161"
11/02/2008 15.00,"0,412266","9,627616",
11/02/2008 16.00,"0,089198","10,075381","7,814408"
11/02/2008 17.00,"0,061985","3,693743",
11/02/2008 18.00,"0,010583","3,479595","19,0476"
11/02/2008 19.00,0,"3,277128",
11/02/2008 20.00,"0,060474","3,935148","17,094"
11/02/2008 21.00,"0,001512","2,497106",
11/02/2008 22.00,"0,004536","3,667786","12,21001"
11/02/2008 23.00,"0,001512","4,743723",
12/02/2008 0.00,"0,013606","5,807979","16,60561"
12/02/2008 1.00,"0,018142","3,870255",
12/02/2008 2.00,"0,08164","3,688552","17,582411"
12/02/2008 3.00,"0,238288","3,857276",
12/02/2008 4.00,"0,511931","3,035722","15,14041"
12/02/2008 5.00,"0,615666","3,291405",
12/02/2008 6.00,"2,329739","4,290765","14,65201"
12/02/2008 7.00,"0,169442","4,956573",
12/02/2008 8.00,"0,829416","5,993573","7,814408"
12/02/2008 9.00,"2,637572","11,269422",
12/02/2008 10.00,"3,553396","10,954033","15,14041"
12/02/2008 11.00,"3,371975","7,769063",
12/02/2008 12.00,"4,13429","8,31936","19,53602"
12/02/2008 13.00,"2,911447","8,292105",
12/02/2008 14.00,"2,969013","7,046148","19,53602"
12/02/2008 15.00,"1,882469","7,647063",
12/02/2008 16.00,"1,26657","9,754808","27,35042"
12/02/2008 17.00,"0,095246","7,831361",
12/02/2008 18.00,"0,028725","3,870255","24,908421"
12/02/2008 19.00,"0,015119","3,865064",
12/02/2008 20.00,"0,013606","5,134383","22,46641"
12/02/2008 21.00,"0,037796","3,93385",
12/02/2008 22.00,0,"3,169404","22,954821"
12/02/2008 23.00,"0,027213","4,436126",
13/02/2008 0.00,"0,010583","3,377062","28,327221"
13/02/2008 1.00,,"2,84883",
13/02/2008 2.00,"0,115965",,"24,42001"
13/02/2008 3.00,"0,515191","16,299965",
13/02/2008 4.00,"0,682777","8,468617","28,327221"
13/02/2008 5.00,"1,848134","7,229148",
13/02/2008 6.00,"3,525463","6,388127","21,48962"
13/02/2008 7.00,"3,320147","6,734658",
13/02/2008 8.00,"3,084999","6,989042","13,18681"
13/02/2008 9.00,"3,525463","11,034503",
13/02/2008 10.00,"4,459034","9,787254","16,60561"
13/02/2008 11.00,"1,460169","6,550361",
13/02/2008 12.00,"0,031733","6,106488","18,07081"
13/02/2008 13.00,"0,047526","10,292121",
13/02/2008 14.00,"0,218331","3,347212","21,97802"
13/02/2008 15.00,"0,487405","10,311592",
13/02/2008 16.00,"1,528461","8,668488","23,44322"
13/02/2008 17.00,"1,04091","3,858572",
13/02/2008 18.00,"0,722992","2,272575","19,53602"
13/02/2008 19.00,"0,845246","2,859212",
13/02/2008 20.00,"1,414982","4,885191","24,42001"
13/02/2008 21.00,"1,395094","4,176552",
13/02/2008 22.00,"0,855921","3,813147","26,86202"
13/02/2008 23.00,"0,251088","4,088298",
14/02/2008 0.00,"0,176799","11,667863","27,35042"
14/02/2008 1.00,"0,122692","9,296658",
14/02/2008 2.00,"0,014623","8,27134","31,25762"
14/02/2008 3.00,"0,010967","9,426445",
14/02/2008 4.00,"0,024714","5,984489","32,722832"
14/02/2008 5.00,"0,013161","7,879382",
14/02/2008 6.00,"0,001462","5,245998","35,653221"
14/02/2008 7.00,"0,024129","7,138295",
14/02/2008 8.00,"0,030417","9,930019","30,28083"
14/02/2008 9.00,"0,065514","8,181787",
14/02/2008 10.00,"1,072643","7,403061","35,164822"
14/02/2008 11.00,"2,439221","11,994928",
14/02/2008 12.00,"1,173254","8,373872","32,722832"
14/02/2008 13.00,"1,06694","7,421233",
14/02/2008 14.00,"0,700034","5,484807","38,09523"
14/02/2008 15.00,"0,363251","6,612659",
14/02/2008 16.00,"0,458158","6,159701","38,09523"
14/02/2008 17.00,"0,017548","5,71453",
14/02/2008 18.00,"0,01828","5,815765","37,606831"
14/02/2008 19.00,"0,010236","7,548425",
14/02/2008 20.00,"0,050891","22,904841","35,653221"
14/02/2008 21.00,"0,019742","37,752495",
14/02/2008 22.00,"0,020473","32,098962","45,421242"
14/02/2008 23.00,"0,016379","32,583059",
15/02/2008 0.00,"0,013892","23,103421","53,235641"
15/02/2008 1.00,,"20,085846",
15/02/2008 2.00,"0,03107",,"50,793652"
15/02/2008 3.00,"0,05233","18,280525",
15/02/2008 4.00,"0,057352","17,656248","48,35165"
15/02/2008 5.00,"0,017989","13,143543",
15/02/2008 6.00,"0,106645","15,277248","32,234421"
15/02/2008 7.00,"0,057236","26,767292",
15/02/2008 8.00,"0,166216","45,60202","40,04884"
15/02/2008 9.00,"1,205564","57,272485",
15/02/2008 10.00,"1,685523","47,394389","50,793652"
15/02/2008 11.00,"2,562393","17,205892",
15/02/2008 12.00,"2,14983","12,921613","46,88644"
15/02/2008 13.00,"1,685523","10,74897",
15/02/2008 14.00,"1,707015","10,415415","37,118431"
15/02/2008 15.00,"0,465359","10,357019",
15/02/2008 16.00,"1,200541","12,553015","29,30402"
15/02/2008 17.00,"1,880708","27,644671",
15/02/2008 18.00,,"49,951188","37,118431"
15/02/2008 19.00,,"39,704494",
15/02/2008 20.00,0,"40,503289","33,211231"
15/02/2008 21.00,0,"41,637029",
15/02/2008 22.00,0,"35,494194","47,863232"
15/02/2008 23.00,0,"29,025593",
16/02/2008 0.00,0,"21,852247","50,793652"
16/02/2008 1.00,0,"20,223434",
16/02/2008 2.00,"0,001143","9,443316","43,46764"
16/02/2008 3.00,0,"6,972169",
16/02/2008 4.00,"0,001143","5,996169","26,86202"
16/02/2008 5.00,"0,00343","5,779425",
16/02/2008 6.00,"0,005718","5,513361","25,88522"
16/02/2008 7.00,0,"5,414723",
16/02/2008 8.00,0,"5,691169","26,37361"
16/02/2008 9.00,0,"4,768382",
16/02/2008 10.00,0,"3,64053","24,908421"
16/02/2008 11.00,0,"3,451041",
16/02/2008 12.00,0,"3,436766","21,001221"
16/02/2008 13.00,0,"3,617169",
16/02/2008 14.00,0,"2,533446","21,001221"
16/02/2008 15.00,0,"2,080489",
16/02/2008 16.00,"0,506027","1,797553","18,55921"
16/02/2008 17.00,"0,874662","1,553554",
16/02/2008 18.00,"0,145747","1,422467","20,51281"
16/02/2008 19.00,"0,018911","1,596382",
16/02/2008 20.00,"0,002287","1,609361","17,094"
16/02/2008 21.00,0,"0,964319",
16/02/2008 22.00,0,"0,935765","26,86202"
16/02/2008 23.00,0,"1,062957",
17/02/2008 0.00,0,"0,815063","20,51281"
17/02/2008 1.00,,"1,388724",
17/02/2008 2.00,"2,096084",,"23,44322"
17/02/2008 3.00,"1,973691","3,717106",
17/02/2008 4.00,"1,477008","2,28166","18,55921"
17/02/2008 5.00,"1,208811","1,826105",
17/02/2008 6.00,"1,307792","1,714488","16,11721"
17/02/2008 7.00,"0,852006","2,114232",
17/02/2008 8.00,"1,317572","2,212872","10,25641"
17/02/2008 9.00,"1,389289","5,000702",
17/02/2008 10.00,"0,353546","1,514616","13,67521"
17/02/2008 11.00,"0,073199","1,253744",
17/02/2008 12.00,"0,057788","0,78132","9,76801"
17/02/2008 13.00,"0,007409","1,248553",
17/02/2008 14.00,0,"0,912404","8,302809"
17/02/2008 15.00,"0,059567","1,164192",
17/02/2008 16.00,"0,352953","1,292682","8,302809"
17/02/2008 17.00,"0,833929","0,826745",
17/02/2008 18.00,"1,393734","0,824148","10,74481"
17/02/2008 19.00,"2,054298","1,300468",
17/02/2008 20.00,"1,744317","2,302427","7,326007"
17/02/2008 21.00,"1,209404","0,735894",
17/02/2008 22.00,"1,326166","0,371192","4,884005"
17/02/2008 23.00,"2,019329","1,329022",
18/02/2008 0.00,"2,399842","1,549659","7,326007"
18/02/2008 1.00,"1,689787","0,472425",
18/02/2008 2.00,"1,637333","0,622979","4,884005"
18/02/2008 3.00,"2,719901","0,593127",
18/02/2008 4.00,"3,038773","0,175214","5,372406"
18/02/2008 5.00,"2,428885","0,979892",
18/02/2008 6.00,"1,800326","1,139531","6,837607"
18/02/2008 7.00,"1,927164","3,15253",
18/02/2008 8.00,"1,339502","2,67102","4,395605"
18/02/2008 9.00,"1,05382","7,731424",
18/02/2008 10.00,"0,587069","8,676275","6,837607"
