,ARPA Puglia,,,,
,Baldassarre,,,,
Parm,SO2,NO2,,,PM10


06/08/2008 0.00,"0,6437132","15,34214612",,,
06/08/2008 1.00,"0,48774608","15,91580539",,,
06/08/2008 2.00,"0,4945193","15,26296829",,,
06/08/2008 3.00,"0,48655721","11,04229521",,,
06/08/2008 4.00,"0,52078129","9,77816876",,,
06/08/2008 5.00,"0,49434133","10,52963447",,,
06/08/2008 6.00,"0,50271836","11,61465432",,,"23,80327988"
06/08/2008 7.00,"1,13650869","13,90150766",,,"23,7860508"
06/08/2008 8.00,"0,82314861","13,63414122",,,"23,82415962"
06/08/2008 9.00,"0,82344558","12,25060846",,,"23,75213051"
06/08/2008 10.00,"1,09081793","8,88393592",,,"23,78577995"
06/08/2008 11.00,"1,14126215","5,5509987",,,"23,78483009"
06/08/2008 12.00,"1,23329759","4,52178631",,,"23,79282951"
06/08/2008 13.00,"1,05362319","4,61133866",,,"23,80776024"
06/08/2008 14.00,"1,14506471","4,25312737",,,"23,79879951"
06/08/2008 15.00,"0,91595698","4,50621307",,,"23,76000023"
06/08/2008 16.00,"0,87579158","3,8105529",,,"23,77219963"
06/08/2008 17.00,"0,83467529","4,21938248",,,"23,80097008"
06/08/2008 18.00,"0,994327","4,72555198",,,"23,77709961"
06/08/2008 19.00,"0,82867499","4,33748863",,,"23,79636002"
06/08/2008 20.00,"0,77615101","4,78136134",,,"23,77112961"
06/08/2008 21.00,"0,69546426","5,39525483",,,"23,77316093"
06/08/2008 22.00,"0,69374147","5,38487076",,,"23,80611992"
06/08/2008 23.00,"0,48810203","5,38746726",,,"23,79187965"
07/08/2008 0.00,"0,55001394","5,50557341",,,
07/08/2008 1.00,,"5,00978607",,,
07/08/2008 2.00,"0,77545945",,,,
07/08/2008 3.00,"0,63621384","6,1765726",,,
07/08/2008 4.00,"0,67470221","5,80538266",,,
07/08/2008 5.00,"0,50438115","6,33621122",,,
07/08/2008 6.00,"0,37741073","6,38163842",,,"21,58798027"
07/08/2008 7.00,"0,56457433","9,14870012",,,"21,56002998"
07/08/2008 8.00,"0,68863918","8,87614643",,,"21,57629967"
07/08/2008 9.00,"0,73845387","7,34725387",,,"21,55311012"
07/08/2008 10.00,"0,54453028","5,91180649",,,"21,54009056"
07/08/2008 11.00,"0,98498077","5,22263756",,,"21,52840996"
07/08/2008 12.00,"0,84300757","4,49063792",,,"21,55541992"
07/08/2008 13.00,"0,85931618","3,84299954",,,"21,53343964"
07/08/2008 14.00,"0,83879618","3,86636227",,,"21,55418968"
07/08/2008 15.00,"1,20914995","7,88197909",,,"21,53125954"
07/08/2008 16.00,"1,17457601","6,32063798",,,"21,53005028"
07/08/2008 17.00,"0,94809418","6,38034018",,,"21,57357979"
07/08/2008 18.00,"0,98249014","6,20252991",,,"21,58728981"
07/08/2008 19.00,"1,3194558","7,14867929",,,"21,5499897"
07/08/2008 20.00,"0,96665545","7,79631766",,,"21,5596199"
07/08/2008 21.00,"0,89590581","7,74051021",,,"21,5298996"
07/08/2008 22.00,"0,61095055","9,96765943",,,"21,54739952"
07/08/2008 23.00,"0,73685311","9,29536008",,,"21,54076004"
08/08/2008 0.00,"0,72445792","9,01631898",,,
08/08/2008 1.00,"0,62103207","8,90859498",,,
08/08/2008 2.00,"0,50503305","8,9319558",,,
08/08/2008 3.00,"0,63496904","7,48223342",,,
08/08/2008 4.00,"0,5485037","7,64836137",,,
08/08/2008 5.00,"0,47893988","9,02410655",,,
08/08/2008 6.00,"0,72600071","11,4861641",,,"32,1256218"
08/08/2008 7.00,"1,03461851","19,67182232",,,"32,13227081"
08/08/2008 8.00,"0,59553079","20,76334488",,,"32,13024139"
08/08/2008 9.00,"0,73946273","12,06372002",,,"32,09590149"
08/08/2008 10.00,"1,34774366","9,88978558",,,"32,10242081"
08/08/2008 11.00,"1,44725507","6,51142498",,,"32,1058197"
08/08/2008 12.00,"1,56764245","6,4296583",,,"32,10147095"
08/08/2008 13.00,"1,89446658","6,07923268",,,"32,11531067"
08/08/2008 14.00,"1,18797804","5,64574404",,,"32,08708954"
08/08/2008 15.00,"1,16342664","5,2524877",,,"32,13024139"
08/08/2008 16.00,"0,81946301","3,9896595",,,"32,1071701"
08/08/2008 17.00,"0,86156884","3,76512761",,,"32,0842514"
08/08/2008 18.00,"0,83345896","4,91763723",,,"32,10894012"
08/08/2008 19.00,"0,76282831","4,13631946",,,"32,10364151"
08/08/2008 20.00,"0,9820752","7,89235934",,,"32,11476135"
08/08/2008 21.00,"0,72066247","9,39399825",,,"32,13336182"
08/08/2008 22.00,"0,74313919","9,15259486",,,"32,11436081"
08/08/2008 23.00,"0,79627541","7,30182858",,,"32,12765121"
09/08/2008 0.00,"0,80534908","7,05393586",,,
09/08/2008 1.00,,"7,75348695",,,
09/08/2008 2.00,"0,40010204",,,,
09/08/2008 3.00,"0,57138314","5,91959406",,,
09/08/2008 4.00,"0,55220252","6,73855146",,,
09/08/2008 5.00,"0,72616037","8,4738081",,,
09/08/2008 6.00,"0,74221779","7,91053098",,,"24,6307106"
09/08/2008 7.00,"0,59457685","10,74896955",,,"24,63517952"
09/08/2008 8.00,"0,69895156","13,2979925",,,"24,67060089"
09/08/2008 9.00,"1,40147075","13,79897666",,,"24,66978073"
09/08/2008 10.00,"0,89967176","6,11687231",,,"24,66286087"
09/08/2008 11.00,"0,79351323","5,07467935",,,"24,63978958"
09/08/2008 12.00,"0,55933983","4,50491482",,,"24,63842964"
09/08/2008 13.00,"0,5535409","4,01950965",,,"24,64196968"
09/08/2008 14.00,"0,57807297","3,91438215",,,"24,65633965"
09/08/2008 15.00,"0,93803097","22,8749768",,,"24,64344978"
09/08/2008 16.00,"1,18826178","9,16427527",,,"24,64698982"
09/08/2008 17.00,"0,70296566","4,23755222",,,"24,65649033"
09/08/2008 18.00,"0,52365635","8,00527632",,,"24,68782997"
09/08/2008 19.00,"0,5584469","6,45302103",,,"24,66773987"
09/08/2008 20.00,"0,90234749","7,82097673",,,"24,65133095"
09/08/2008 21.00,"0,68467796","8,09872341",,,"24,64129066"
09/08/2008 22.00,"0,70118184","5,10582966",,,"24,63978958"
09/08/2008 23.00,"0,64007336","4,66584978",,,"24,68577957"
10/08/2008 0.00,"0,58253353","4,56591527",,,
10/08/2008 1.00,"0,48217394","4,0376813",,,
10/08/2008 2.00,"0,40768479","4,56331878",,,
10/08/2008 3.00,"0,46031759","3,99225409",,,
10/08/2008 4.00,"0,38270625","3,22002023",,,
10/08/2008 5.00,"0,33542491","4,90725507",,,
10/08/2008 6.00,"0,62267757","5,52633964",,,"10,84410954"
10/08/2008 7.00,"0,65969942","6,52570189",,,"10,91493034"
10/08/2008 8.00,"0,63695117","5,46404286",,,"10,84805012"
10/08/2008 9.00,"0,73017447","4,26740427",,,"10,85103035"
10/08/2008 10.00,"0,57227505","4,03638305",,,"10,85334015"
10/08/2008 11.00,"0,49555562","3,497765",,,"10,84912968"
10/08/2008 12.00,"0,50046163","3,60938374",,,"10,85863018"
10/08/2008 13.00,"0,46210141","3,20704158",,,"10,83108997"
10/08/2008 14.00,"0,91974327","3,3355318",,,"10,84696007"
10/08/2008 15.00,"0,61286454","4,14929621",,,"10,87069988"
10/08/2008 16.00,"0,62401595","3,57044586",,,"10,8700304"
10/08/2008 17.00,"0,37244676","3,01236174",,,"10,84912968"
10/08/2008 18.00,"0,46210141","2,95785062",,,"10,8605299"
10/08/2008 19.00,"0,61777157","3,80276533",,,"10,8521204"
10/08/2008 20.00,"0,64854802","3,61846765",,,"10,8426199"
10/08/2008 21.00,"0,48886478","4,5698081",,,"10,83543015"
10/08/2008 22.00,"0,35460553","5,8975315",,,"10,8784399"
10/08/2008 23.00,"0,38582844","5,54580762",,,"10,84587955"
11/08/2008 0.00,"0,43935315","5,90272258",,,
11/08/2008 1.00,,"7,76387102",,,
11/08/2008 2.00,"0,3223768",,,,
11/08/2008 3.00,"0,45687911","8,15453086",,,
11/08/2008 4.00,"0,23850684","6,24146779",,,
11/08/2008 5.00,"0,36371683","6,53867863",,,
11/08/2008 6.00,"0,33333701","6,77878759",,,"14,47848988"
11/08/2008 7.00,"0,36538471","5,81576482",,,"14,46749973"
11/08/2008 8.00,"0,51739977","7,22395664",,,"14,44878006"
11/08/2008 9.00,"0,37312815","5,89104217",,,
11/08/2008 10.00,"0,28973415","7,14349012",,,
11/08/2008 11.00,"0,49202358","7,47704234",,,
11/08/2008 12.00,"0,72350194","5,55618978",,,
11/08/2008 13.00,"0,6893104","7,81059457",,,
11/08/2008 14.00,"0,74494538","4,13112647",,,
11/08/2008 15.00,"0,8350109","5,94295679",,,
11/08/2008 16.00,"0,99631931","6,12595814",,,
11/08/2008 17.00,"1,88374944","11,50822666",,,
11/08/2008 18.00,"1,25507868","11,34079856",,,
11/08/2008 19.00,"0,95914897","10,10133882",,,
11/08/2008 20.00,"0,71957021","9,19282908",,,
11/08/2008 21.00,"0,41673101","7,55491237",,,
11/08/2008 22.00,"0,43305284","8,73727596",,,
11/08/2008 23.00,"0,51156219","11,75353053",,,
12/08/2008 0.00,"0,77151247","16,32852971",,,
12/08/2008 1.00,"0,67394149","15,87167261",,,"25,69935989"
12/08/2008 2.00,"0,51501694","11,42905839",,,"25,69935989"
12/08/2008 3.00,"0,58947557","9,10587132",,,"25,69935989"
12/08/2008 4.00,"0,57148688","9,01502073",,,"25,69935989"
12/08/2008 5.00,"0,5850679","9,01242423",,,"25,69935989"
12/08/2008 6.00,"0,66596008","21,30975624",,,"25,69935989"
12/08/2008 7.00,"1,40411495","12,96184378",,,"25,69935989"
12/08/2008 8.00,"0,93973037","15,68866935",,,"25,69935989"
12/08/2008 9.00,"1,02562619","8,37387168",,,"25,69935989"
12/08/2008 10.00,"1,08161916","5,94555329",,,"25,69935989"
12/08/2008 11.00,"0,95057159","5,54321113",,,"25,69935989"
12/08/2008 12.00,"1,23423018","4,95138212",,,"25,69935989"
12/08/2008 13.00,"0,87051335","4,62821206",,,"25,69935989"
12/08/2008 14.00,"0,8183321","4,7203609",,,"25,69935989"
12/08/2008 15.00,"0,77318035","4,31542415",,,"25,69935989"
12/08/2008 16.00,"0,78866825","3,75993462",,,"25,69935989"
12/08/2008 17.00,"0,94080229","3,97668085",,,"25,69935989"
12/08/2008 18.00,"0,58137517","3,85468186",,,"25,69935989"
12/08/2008 19.00,"0,61580469","4,38031934",,,"25,69935989"
12/08/2008 20.00,"0,5100133","5,32257398",,,"25,69935989"
12/08/2008 21.00,"0,48987975","6,87872401",,,"25,69935989"
12/08/2008 22.00,"0,38706715","6,7709981",,,"25,69935989"
12/08/2008 23.00,"0,37050734","7,50299774",,,"25,69935989"
13/08/2008 0.00,"0,26066524","8,32584989",,,"25,69935989"
13/08/2008 1.00,,"7,79501942",,,"20,05874062"
13/08/2008 2.00,"0,55241508",,,,"20,05874062"
13/08/2008 3.00,"0,53174964","7,22136014",,,"20,05874062"
13/08/2008 4.00,"0,44050033","7,13050955",,,"20,05874062"
13/08/2008 5.00,"0,61852516","9,14221079",,,"20,05874062"
13/08/2008 6.00,"0,7324973","8,33363746",,,"20,05874062"
13/08/2008 7.00,"0,9504221","14,1429053",,,"20,05874062"
13/08/2008 8.00,"1,00051952","18,22601381",,,"20,05874062"
13/08/2008 9.00,"0,92734128","18,55697718",,,"20,05874062"
13/08/2008 10.00,"0,94326547","8,95531853",,,"20,05874062"
13/08/2008 11.00,"0,77543809","5,82225414",,,"20,05874062"
13/08/2008 12.00,"0,90318651","5,35112587",,,"20,05874062"
13/08/2008 13.00,"0,94863218","4,44521262",,,"20,05874062"
13/08/2008 14.00,"0,94299698","4,54255254",,,"20,05874062"
13/08/2008 15.00,"1,09677857","4,42444639",,,"20,05874062"
13/08/2008 16.00,"1,12352668","4,29335967",,,"20,05874062"
13/08/2008 17.00,"0,92206305","3,69633958",,,"20,05874062"
13/08/2008 18.00,"1,00669169","3,84429779",,,"20,05874062"
13/08/2008 19.00,"1,01653218","4,35046729",,,"20,05874062"
13/08/2008 20.00,"0,95892015","5,50557341",,,"20,05874062"
13/08/2008 21.00,"0,75253627","7,11363806",,,"20,05874062"
13/08/2008 22.00,"1,02529974","8,6477217",,,"20,05874062"
13/08/2008 23.00,"0,70217036","7,3848935",,,"20,05874062"
14/08/2008 0.00,"0,74126486","8,48808309",,,"20,05874062"
14/08/2008 1.00,"0,74019091","9,02540289",,,"20,89038086"
14/08/2008 2.00,"0,64053304","7,08768075",,,"20,89038086"
14/08/2008 3.00,"0,60653778","7,27716951",,,"20,89038086"
14/08/2008 4.00,"0,59821771","7,35374511",,,"20,89038086"
14/08/2008 5.00,"0,49220766","7,63538271",,,"20,89038086"
14/08/2008 6.00,"0,43405865","8,65550928",,,"20,89038086"
14/08/2008 7.00,"0,6880361","10,41152832",,,"20,89038086"
14/08/2008 8.00,"0,79198773","14,07412493",,,"20,89038086"
14/08/2008 9.00,"1,21987523","12,27527518",,,"20,89038086"
14/08/2008 10.00,"3,18012239","16,62443848",,,"20,89038086"
14/08/2008 11.00,"3,53420518","14,7334418",,,"20,89038086"
14/08/2008 12.00,"8,90484692","20,42979648",,,"20,89038086"
14/08/2008 13.00,"4,85883954","12,32458757",,,"20,89038086"
14/08/2008 14.00,"3,88131033","8,48808309",,,"20,89038086"
14/08/2008 15.00,"1,68265193","4,95397862",,,"20,89038086"
14/08/2008 16.00,"1,46714251","6,3699561",,,"20,89038086"
14/08/2008 17.00,"1,65232397","5,31997748",,,"20,89038086"
14/08/2008 18.00,"1,63738424","5,99227683",,,"20,89038086"
14/08/2008 19.00,"1,35979002","7,38748809",,,"20,89038086"
14/08/2008 20.00,"0,74341175","8,46602052",,,"20,89038086"
14/08/2008 21.00,"0,7247142","9,25902061",,,"20,89038086"
14/08/2008 22.00,"0,92349397","10,92548157",,,"20,89038086"
14/08/2008 23.00,"0,92841422","13,02933356",,,"20,89038086"
15/08/2008 0.00,"1,08604311","14,00792575",,,"20,89038086"
15/08/2008 1.00,,"11,90927249",,,"24,35746956"
15/08/2008 2.00,"1,30567342",,,,"24,35746956"
15/08/2008 3.00,"0,96028394","9,97155226",,,"24,35746956"
15/08/2008 4.00,"0,96516453","9,47057385",,,"24,35746956"
15/08/2008 5.00,"1,15976239","8,81384965",,,"24,35746956"
15/08/2008 6.00,"1,39310694","9,31353173",,,"24,35746956"
15/08/2008 7.00,"1,23297114","9,3641481",,,"24,35746956"
15/08/2008 8.00,"1,26320655","11,48226744",,,"24,35746956"
15/08/2008 9.00,"1,7574838","12,09227383",,,"24,35746956"
15/08/2008 10.00,"1,9784179","16,22339266",,,"24,35746956"
15/08/2008 11.00,"1,72424214","6,80863774",,,"24,35746956"
15/08/2008 12.00,"1,56273644","6,4750836",,,"24,35746956"
15/08/2008 13.00,"1,76352478","4,77097918",,,"24,35746956"
15/08/2008 14.00,"1,51547848","3,77291518",,,"24,35746956"
15/08/2008 15.00,"1,79096344","3,78848842",,,"24,35746956"
15/08/2008 16.00,"1,34439061","3,63923388",,,"24,35746956"
15/08/2008 17.00,"1,37426905","3,54189205",,,"24,35746956"
15/08/2008 18.00,"1,46283348","3,51334015",,,"24,35746956"
15/08/2008 19.00,"1,26689724","4,07921185",,,"24,35746956"
15/08/2008 20.00,"1,34474757","5,24729662",,,"24,35746956"
15/08/2008 21.00,"1,4147426","5,9377638",,,"24,35746956"
15/08/2008 22.00,"1,46084016","6,52829838",,,"24,35746956"
15/08/2008 23.00,"1,28275837","5,66131919",,,"24,35746956"
16/08/2008 0.00,"1,38260235","7,33557346",,,"24,35746956"
16/08/2008 1.00,"1,22469784","4,79563825",,,"31,22846031"
16/08/2008 2.00,"1,07203089","4,31802065",,,"31,22846031"
16/08/2008 3.00,"0,90835287","4,49972374",,,"31,22846031"
16/08/2008 4.00,"1,0357545","5,27714868",,,"31,22846031"
16/08/2008 5.00,"1,25383286","7,09806291",,,"31,22846031"
16/08/2008 6.00,"0,99650135","6,93582971",,,"31,22846031"
16/08/2008 7.00,"1,26055828","6,9552977",,,"31,22846031"
16/08/2008 8.00,"3,18344188","9,32910497",,,"31,22846031"
16/08/2008 9.00,"1,84863751","8,69185066",,,"31,22846031"
16/08/2008 10.00,"1,73025363","6,15191545",,,"31,22846031"
16/08/2008 11.00,"2,33478894","5,80019158",,,"31,22846031"
16/08/2008 12.00,"1,44230025","4,09478509",,,"31,22846031"
16/08/2008 13.00,"1,44816224","3,65480903",,,"31,22846031"
16/08/2008 14.00,"1,38510213","4,00004166",,,"31,22846031"
16/08/2008 15.00,"1,43500836","4,05325454",,,"31,22846031"
16/08/2008 16.00,"1,3058819","3,82742439",,,"31,22846031"
16/08/2008 17.00,"1,33218966","3,87674443",,,"31,22846031"
16/08/2008 18.00,"1,42861041","5,04093446",,,"31,22846031"
16/08/2008 19.00,"1,64249263","11,16039945",,,"31,22846031"
16/08/2008 20.00,"1,3701024","7,0435537",,,"31,22846031"
16/08/2008 21.00,"1,22258452","6,28689309",,,"31,22846031"
16/08/2008 22.00,"1,2321077","7,43680813",,,"31,22846031"
16/08/2008 23.00,"0,98394242","11,30965208",,,"31,22846031"
17/08/2008 0.00,"0,98754361","8,96180786",,,"31,22846031"
17/08/2008 1.00,,"8,57504085",,,"9,56274605"
17/08/2008 2.00,"0,49847238",,,,"9,56274605"
17/08/2008 3.00,"0,60777954","10,13248722",,,"9,56274605"
17/08/2008 4.00,"0,62101478","5,54450938",,,"9,56274605"
17/08/2008 5.00,"0,48095252","5,12789222",,,"9,56274605"
17/08/2008 6.00,"0,60694662","5,80278616",,,"9,56274605"
17/08/2008 7.00,"0,38297779","5,72101948",,,"9,56274605"
17/08/2008 8.00,"0,46414761","7,16425444",,,"9,56274605"
17/08/2008 9.00,"0,76298086","5,50946815",,,"9,56274605"
17/08/2008 10.00,"0,85717947","5,26806286",,,"9,56274605"
17/08/2008 11.00,"0,92062196","4,43093572",,,"9,56274605"
17/08/2008 12.00,"0,63329912","4,33489405",,,"9,56274605"
17/08/2008 13.00,"1,21543501","4,94593866",,,"9,56274605"
17/08/2008 14.00,"1,0651163","6,74504079",,,"9,56274605"
17/08/2008 15.00,"0,98305356","19,30322696",,,"9,56274605"
17/08/2008 16.00,"0,81571638","4,55942403",,,"9,56274605"
17/08/2008 17.00,"0,71042433","3,64442496",,,"9,56274605"
17/08/2008 18.00,"0,89013535","3,8105529",,,"9,56274605"
17/08/2008 19.00,"0,58368681","4,07272252",,,"9,56274605"
17/08/2008 20.00,"0,69156712","4,07142618",,,"9,56274605"
17/08/2008 21.00,"0,61233062","4,48544493",,,"9,56274605"
17/08/2008 22.00,"0,78350392","7,68729734",,,"9,56274605"
17/08/2008 23.00,"0,74141741","7,12531847",,,"9,56274605"
18/08/2008 0.00,"0,81259317","7,9533617",,,"9,56274605"
18/08/2008 1.00,"0,72431452","7,62370039",,,"11,14787006"
18/08/2008 2.00,"0,44668877","7,30442507",,,"11,14787006"
18/08/2008 3.00,"0,58080158","6,22978547",,,"11,14787006"
18/08/2008 4.00,"0,68080014","5,11621182",,,"11,14787006"
18/08/2008 5.00,"0,54638834","5,26546827",,,"11,14787006"
18/08/2008 6.00,"0,62681575","7,05912694",,,"11,14787006"
18/08/2008 7.00,"1,50270293","11,0617651",,,"11,14787006"
18/08/2008 8.00,"1,18141331","14,67503594",,,"11,14787006"
18/08/2008 9.00,"0,79462787","7,82487147",,,"11,14787006"
18/08/2008 10.00,"0,80584131","4,92153198",,,"11,14787006"
18/08/2008 11.00,"0,6621209","4,15059446",,,"11,14787006"
18/08/2008 12.00,"0,87303246","3,88063726",,,"11,14787006"
18/08/2008 13.00,"0,76113704","3,68985026",,,"11,14787006"
18/08/2008 14.00,"0,73029346","3,48219176",,,"11,14787006"
18/08/2008 15.00,"0,8841859","3,43416997",,,"11,14787006"
18/08/2008 16.00,"0,66262635","5,29012734",,,"11,14787006"
18/08/2008 17.00,"0,84067152","4,24404154",,,"11,14787006"
18/08/2008 18.00,"0,92065145","4,68012668",,,"11,14787006"
18/08/2008 19.00,"1,38411564","5,06170261",,,"11,14787006"
18/08/2008 20.00,"1,10479354","4,11425498",,,"11,14787006"
18/08/2008 21.00,"0,9117283","3,89880891",,,"11,14787006"
18/08/2008 22.00,"0,69355942","4,12204065",,,"11,14787006"
18/08/2008 23.00,"0,75920372","4,77227552",,,"11,14787006"
19/08/2008 0.00,"0,58184299","4,70348941",,,"11,14787006"
19/08/2008 1.00,,"4,54774362",,,"13,99225998"
19/08/2008 2.00,"0,50593716",,,,"13,99225998"
19/08/2008 3.00,"0,72485048","4,13761771",,,"13,99225998"
19/08/2008 4.00,"0,66869377","3,89751066",,,"13,99225998"
19/08/2008 5.00,"0,59719054","4,3790211",,,"13,99225998"
19/08/2008 6.00,"0,5638187","5,19148917",,,"13,99225998"
19/08/2008 7.00,"0,92020601","6,69702091",,,"13,99225998"
19/08/2008 8.00,"1,75406567","7,86640202",,,"13,99225998"
19/08/2008 9.00,"1,09908309","5,2719576",,,"13,99225998"
19/08/2008 10.00,"0,89075979","4,34787079",,,"13,99225998"
19/08/2008 11.00,"0,55474706","4,11685148",,,"13,99225998"
19/08/2008 12.00,"0,60542925","5,02795581",,,"13,99225998"
19/08/2008 13.00,"0,94739144","4,05844562",,,"13,99225998"
19/08/2008 14.00,"0,95551116","3,62884981",,,"13,99225998"
19/08/2008 15.00,"0,9710672","4,12204065",,,"13,99225998"
19/08/2008 16.00,"0,91042043","3,54578679",,,"13,99225998"
19/08/2008 17.00,"1,55094737","3,39134117",,,"13,99225998"
19/08/2008 18.00,"1,47379267","4,71776631",,,"13,99225998"
19/08/2008 19.00,"1,39738139","5,91699948",,,"13,99225998"
19/08/2008 20.00,"1,62768511","4,49453075",,,"13,99225998"
19/08/2008 21.00,"1,0217799","5,05002029",,,"13,99225998"
19/08/2008 22.00,"0,72514744","5,30180774",,,"13,99225998"
19/08/2008 23.00,"1,02139344","7,12012739",,,"13,99225998"
20/08/2008 0.00,"0,70965141","6,54516987",,,"13,99225998"
20/08/2008 1.00,"0,75084602","6,20902115",,,"14,12915039"
20/08/2008 2.00,"0,77264744","5,8975315",,,"14,12915039"
20/08/2008 3.00,"0,69549274","5,55878628",,,"14,12915039"
20/08/2008 4.00,"0,50409334","8,48419026",,,"14,12915039"
20/08/2008 5.00,"0,58692901","9,02150814",,,"14,12915039"
20/08/2008 6.00,"0,64085441","7,03446788",,,"14,12915039"
20/08/2008 7.00,"0,63365609","7,10585049",,,"14,12915039"
20/08/2008 8.00,"0,76390328","10,63606213",,,"14,12915039"
20/08/2008 9.00,"0,82913061","9,65357328",,,"14,12915039"
20/08/2008 10.00,"0,80899401","5,54970046",,,"14,12915039"
20/08/2008 11.00,"0,99108481","4,56721161",,,"14,12915039"
20/08/2008 12.00,"0,95446976","8,14674329",,,"14,12915039"
20/08/2008 13.00,"1,00738427","4,31802065",,,"14,12915039"
20/08/2008 14.00,"1,06544378","3,96759502",,,"14,12915039"
20/08/2008 15.00,"1,58348629","41,59420248",,,"14,12915039"
20/08/2008 16.00,"1,20984863","5,76385019",,,"14,12915039"
20/08/2008 17.00,"1,31975073","4,41795706",,,"14,12915039"
20/08/2008 18.00,"1,18185977","5,21874473",,,"14,12915039"
20/08/2008 19.00,"1,25740863","5,31868114",,,"14,12915039"
20/08/2008 20.00,"1,10289074","5,48610542",,,"14,12915039"
20/08/2008 21.00,"0,6146209","5,46793569",,,"14,12915039"
20/08/2008 22.00,"0,67476221","6,3699561",,,"14,12915039"
20/08/2008 23.00,"0,59730953","7,95595628",,,"14,12915039"
21/08/2008 0.00,"1,02936469","9,38880717",,,"14,12915039"
21/08/2008 1.00,,"6,88780792",,,"20,81373024"
21/08/2008 2.00,,,,,"20,81373024"
21/08/2008 3.00,,"6,48287118",,,"20,81373024"
21/08/2008 4.00,,"6,50753215",,,"20,81373024"
21/08/2008 5.00,,"7,20059391",,,"20,81373024"
21/08/2008 6.00,,"7,83525554",,,"20,81373024"
21/08/2008 7.00,,"10,05591353",,,"20,81373024"
21/08/2008 8.00,,"11,76131237",,,"20,81373024"
21/08/2008 9.00,,"6,79176625",,,"20,81373024"
21/08/2008 10.00,,"10,26226804",,,"20,81373024"
21/08/2008 11.00,"1,1593739","6,30895757",,,"20,81373024"
21/08/2008 12.00,"1,00327965","4,55163837",,,"20,81373024"
21/08/2008 13.00,"0,98561131","4,36863702",,,"20,81373024"
21/08/2008 14.00,"0,93977716","4,03378655",,,"20,81373024"
21/08/2008 15.00,"0,94156097","4,79953299",,,"20,81373024"
21/08/2008 16.00,"0,84227737","5,2719576",,,"20,81373024"
21/08/2008 17.00,"0,58217046","4,14410704",,,"20,81373024"
21/08/2008 18.00,"0,89049232","3,97927543",,,"20,81373024"
21/08/2008 19.00,"0,68481526","4,42055165",,,"20,81373024"
21/08/2008 20.00,"0,47399319","4,84884921",,,"20,81373024"
21/08/2008 21.00,"0,89102726","4,45948762",,,"20,81373024"
21/08/2008 22.00,"0,6811266","5,17461577",,,"20,81373024"
21/08/2008 23.00,"0,68615363","5,14865846",,,"20,81373024"
22/08/2008 0.00,"0,17688478","6,1960425",,,"20,81373024"
22/08/2008 1.00,"0,4475217","6,28689309",,,"27,85551071"
22/08/2008 2.00,"0,40885434","5,13048872",,,"27,85551071"
22/08/2008 3.00,"0,48446321","4,90984966",,,"27,85551071"
