, Brindisi,,
,Quartiere Bozzano,,
Parm,SO2,NO2,PM10



08/05/2008 0.00,"0,135244","1,722276","5,372406"
08/05/2008 1.00,"0,212714","2,285553",
08/05/2008 2.00,"0,205712","2,318","3,907204"
08/05/2008 3.00,"0,2072","1,527596",
08/05/2008 4.00,"0,046132","2,674915","1,953602"
08/05/2008 5.00,"0,066266","2,990297",
08/05/2008 6.00,"0,15065","4,791743","4,884005"
08/05/2008 7.00,"0,038428","9,124041",
08/05/2008 8.00,"0,013919","15,783419","6,837607"
08/05/2008 9.00,"0,188029","4,40368",
08/05/2008 10.00,"0,37702","4,454298","30,76923"
08/05/2008 11.00,"0,628775","7,406956",
08/05/2008 12.00,"0,455278","4,237552","25,39682"
08/05/2008 13.00,"0,726642","2,913723",
08/05/2008 14.00,"0,774962","4,76449","24,42001"
08/05/2008 15.00,"0,505699","3,512042",
08/05/2008 16.00,"0,129467","4,807318","25,88522"
08/05/2008 17.00,"0,087099","5,247296",
08/05/2008 18.00,"0,634378","15,042331","25,88522"
08/05/2008 19.00,"0,729618","36,397519",
08/05/2008 20.00,"0,756667","40,810281","27,83882"
08/05/2008 21.00,"2,310967","78,651033",
08/05/2008 22.00,"0,847793","60,662539","34,67643"
08/05/2008 23.00,"0,604353","35,766752",
09/05/2008 0.00,"0,621335","28,986665","35,653221"
09/05/2008 1.00,,"16,721781",
09/05/2008 2.00,"1,251308",,"34,18803"
09/05/2008 3.00,"0,897643","5,317383",
09/05/2008 4.00,"0,610741","5,896233","33,699631"
09/05/2008 5.00,"0,409027","5,188892",
09/05/2008 6.00,"0,560714","13,31097","32,234421"
09/05/2008 7.00,"0,912453","55,529451",
09/05/2008 8.00,"0,358154","31,792677","33,699631"
09/05/2008 9.00,"1,057435","10,996868",
09/05/2008 10.00,"0,860588","7,195403","3,418803"
09/05/2008 11.00,"0,596514","5,774232",
09/05/2008 12.00,"0,702838","3,776808","1,953602"
09/05/2008 13.00,"0,5715","5,414723",
09/05/2008 14.00,"0,283316","3,358892","25,39682"
09/05/2008 15.00,"0,274015","4,315424",
09/05/2008 16.00,"0,756627","6,976062","3,907204"
09/05/2008 17.00,"0,188188","5,253786",
09/05/2008 18.00,"1,220579","38,032832","7,814408"
09/05/2008 19.00,"1,113469","25,440879",
09/05/2008 20.00,"0,995687","41,343691","11,23321"
09/05/2008 21.00,"0,531269","24,253317",
09/05/2008 22.00,"0,583337","39,091892","29,30402"
09/05/2008 23.00,"1,338447","61,301091",
10/05/2008 0.00,"1,486666","45,639666","31,746031"
10/05/2008 1.00,"0,79234","14,288273",
10/05/2008 2.00,"1,21297","5,972807","5,860806"
10/05/2008 3.00,"1,001109","4,486743",
10/05/2008 4.00,"0,880442","3,44585","25,88522"
10/05/2008 5.00,"0,771525","11,60557",
10/05/2008 6.00,"0,691701","4,358255","25,88522"
10/05/2008 7.00,"1,046764","19,414867",
10/05/2008 8.00,"1,232036","8,996848","34,18803"
10/05/2008 9.00,"1,182155","4,613935",
10/05/2008 10.00,"0,970527","7,36802","32,722832"
10/05/2008 11.00,"1,240141","6,236277",
10/05/2008 12.00,"4,423789","4,931914","25,39682"
10/05/2008 13.00,"6,424901","3,382255",
10/05/2008 14.00,"3,755585","2,789126","5,372406"
10/05/2008 15.00,"1,624388","5,287531",
10/05/2008 16.00,"1,852428","3,281021","24,42001"
10/05/2008 17.00,"1,360896","5,783318",
10/05/2008 18.00,"1,252444","4,290765","7,814408"
10/05/2008 19.00,"1,203466","5,356319",
10/05/2008 20.00,"1,11067","4,652871","33,211231"
10/05/2008 21.00,"1,15784","36,432547",
10/05/2008 22.00,"1,334658","47,631897","26,86202"
10/05/2008 23.00,"0,842543","8,355702",
11/05/2008 0.00,"0,722342","12,75678","24,908421"
11/05/2008 1.00,,"41,220406",
11/05/2008 2.00,"1,467416",,"5,372406"
11/05/2008 3.00,"1,437683","4,17785",
11/05/2008 4.00,"1,017921","3,448447","6,837607"
11/05/2008 5.00,"1,145599","5,652233",
11/05/2008 6.00,"1,540874","13,778204","38,09523"
11/05/2008 7.00,"1,493652","6,716489",
11/05/2008 8.00,"1,542623","2,747595","32,722832"
11/05/2008 9.00,"1,474412","3,894914",
11/05/2008 10.00,"1,661555","2,285553","28,327221"
11/05/2008 11.00,"1,500648","5,464043",
11/05/2008 12.00,"1,642317","2,563298","28,81562"
11/05/2008 13.00,"1,90117","4,85534",
11/05/2008 14.00,"5,930881","2,686595","14,65201"
11/05/2008 15.00,"5,031892","6,023425",
11/05/2008 16.00,"3,861806","4,604849","3,418803"
11/05/2008 17.00,"3,218172","3,554873",
11/05/2008 18.00,"3,438547","5,339445","6,349206"
11/05/2008 19.00,"4,096173","15,220145",
11/05/2008 20.00,"3,141216","26,47139","34,18803"
11/05/2008 21.00,"2,018353","45,0063",
11/05/2008 22.00,"2,177513","38,823236","31,746031"
11/05/2008 23.00,"2,368155","10,880054",
12/05/2008 0.00,"1,656309","3,880637","28,81562"
12/05/2008 1.00,"2,175764","42,02249",
12/05/2008 2.00,"2,581533","33,840716","6,349206"
12/05/2008 3.00,"2,422374","26,672552",
12/05/2008 4.00,"2,628757","30,880253","26,86202"
12/05/2008 5.00,"2,27196","53,233499",
12/05/2008 6.00,"2,719705","47,4528","31,746031"
12/05/2008 7.00,"4,001727","53,2387",
12/05/2008 8.00,"2,962817","49,833085","37,606831"
12/05/2008 9.00,"2,875366","14,986527",
12/05/2008 10.00,"2,436366","10,280443","34,67643"
12/05/2008 11.00,"2,457354","8,506252",
12/05/2008 12.00,"2,013106","5,05002","29,30402"
12/05/2008 13.00,"2,273708","5,069488",
12/05/2008 14.00,"1,633571","5,258979","29,79241"
12/05/2008 15.00,"3,036275","19,141013",
12/05/2008 16.00,"3,779603","17,836656","35,164822"
12/05/2008 17.00,"3,386077","18,388246",
12/05/2008 18.00,"2,555298","12,797017","34,67643"
12/05/2008 19.00,"2,392641","25,129396",
12/05/2008 20.00,"2,282453","28,981482","35,164822"
12/05/2008 21.00,"2,369904","48,476807",
12/05/2008 22.00,"1,773492","5,613297","29,79241"
12/05/2008 23.00,"1,715775","22,371413",
13/05/2008 0.00,"2,709211","37,605826","26,86202"
13/05/2008 1.00,,"20,002789",
13/05/2008 2.00,"1,805134",,"3,418803"
13/05/2008 3.00,"1,496684","4,00134",
13/05/2008 4.00,"2,215233","46,191241","24,42001"
13/05/2008 5.00,"3,582229","42,90633",
13/05/2008 6.00,"2,746258","35,594136","37,118431"
13/05/2008 7.00,"3,469539","66,073345",
13/05/2008 8.00,"2,080286","56,165399","35,164822"
13/05/2008 9.00,"3,168625","32,061333",
13/05/2008 10.00,"3,93975","24,765982","38,09523"
13/05/2008 11.00,"3,229964","4,407575",
13/05/2008 12.00,"2,613064","3,261553","27,83882"
13/05/2008 13.00,"2,544714","8,889127",
13/05/2008 14.00,"1,643899","3,456234","27,83882"
13/05/2008 15.00,"1,677198","5,673",
13/05/2008 16.00,"1,81565","12,000127","26,86202"
13/05/2008 17.00,"1,261491","8,314169",
13/05/2008 18.00,"1,514209","23,178678","5,860806"
13/05/2008 19.00,"1,509653","34,464983",
13/05/2008 20.00,"1,961113","49,504719","32,234421"
13/05/2008 21.00,"1,80864","20,200069",
13/05/2008 22.00,"1,507199","5,739189","29,79241"
13/05/2008 23.00,"1,512457","31,50454",
14/05/2008 0.00,"1,449365","5,767743","31,746031"
14/05/2008 1.00,"1,405902","3,663893",
14/05/2008 2.00,"1,036988","2,288148","5,372406"
14/05/2008 3.00,"0,873124","3,881936",
14/05/2008 4.00,"0,987391","4,345276","1,465201"
14/05/2008 5.00,"1,323181","14,200011",
14/05/2008 6.00,"1,425355","50,409342","6,837607"
14/05/2008 7.00,"1,437973","57,243919",
14/05/2008 8.00,"1,67194","48,088749","23,93162"
14/05/2008 9.00,,"26,97331",
14/05/2008 10.00,,"29,003548","0,4884"
14/05/2008 11.00,,"5,974105",
14/05/2008 12.00,,"3,416","5,860806"
14/05/2008 13.00,,"2,025978",
14/05/2008 14.00,,"4,356957","3,418803"
14/05/2008 15.00,,"4,059744",
14/05/2008 16.00,,"8,236295","3,907204"
14/05/2008 17.00,,"8,263551",
14/05/2008 18.00,,"7,940381","5,860806"
14/05/2008 19.00,,"13,015052",
14/05/2008 20.00,,"45,947271","2,442003"
14/05/2008 21.00,,"44,723362",
14/05/2008 22.00,,"15,351229","3,418803"
14/05/2008 23.00,,"7,591253",
15/05/2008 0.00,,"2,533446","3,907204"
15/05/2008 1.00,,"6,639913",
15/05/2008 2.00,,,"2,442003"
15/05/2008 3.00,,"4,46468",
15/05/2008 4.00,,"4,977339","2,442003"
15/05/2008 5.00,,"41,139931",
15/05/2008 6.00,,"46,552075","25,88522"
15/05/2008 7.00,,"48,24448",
15/05/2008 8.00,,"37,439712","36,141621"
15/05/2008 9.00,,"3,776808",
15/05/2008 10.00,,"2,199893","25,39682"
15/05/2008 11.00,,"3,662595",
15/05/2008 12.00,,"4,950084","3,907204"
15/05/2008 13.00,,"9,875509",
15/05/2008 14.00,,"5,413425","5,860806"
15/05/2008 15.00,,"2,743703",
15/05/2008 16.00,,"3,09283","2,442003"
15/05/2008 17.00,,"5,737893",
15/05/2008 18.00,,"3,184979","1,465201"
15/05/2008 19.00,,"19,883384",
15/05/2008 20.00,,"27,525248","0,976801"
15/05/2008 21.00,,"4,755404",
15/05/2008 22.00,,"3,214829","8,791209"
15/05/2008 23.00,,"2,136299",
16/05/2008 0.00,,"1,46919","11,23321"
16/05/2008 1.00,,"3,798872",
16/05/2008 2.00,,"5,871574","6,837607"
16/05/2008 3.00,,"6,209021",
16/05/2008 4.00,,"3,932552","1,953602"
16/05/2008 5.00,,"36,091216",
16/05/2008 6.00,,"39,672048","26,37361"
16/05/2008 7.00,,"43,718815",
16/05/2008 8.00,,,"29,30402"
16/05/2008 9.00,,,
16/05/2008 10.00,,"2,236233","24,42001"
16/05/2008 11.00,,"3,03183",
16/05/2008 12.00,,"2,560701","25,39682"
16/05/2008 13.00,,"3,617169",
16/05/2008 14.00,,"4,192127","27,35042"
16/05/2008 15.00,,"2,863107",
16/05/2008 16.00,,"1,876724","23,93162"
16/05/2008 17.00,,"1,794957",
16/05/2008 18.00,,"1,618447","23,44322"
16/05/2008 19.00,,"1,522403",
16/05/2008 20.00,,"1,608063","25,88522"
16/05/2008 21.00,,"5,858596",
16/05/2008 22.00,,"3,347212","27,83882"
16/05/2008 23.00,,"7,39917",
17/05/2008 0.00,,"3,340723","5,860806"
17/05/2008 1.00,,"2,206383",
17/05/2008 2.00,,,"2,930403"
17/05/2008 3.00,,"3,194063",
17/05/2008 4.00,,"4,603553","5,860806"
17/05/2008 5.00,,"1,735255",
17/05/2008 6.00,,"3,196659","31,25762"
17/05/2008 7.00,,"2,991595",
17/05/2008 8.00,,"4,835872","31,25762"
17/05/2008 9.00,,"3,382255",
17/05/2008 10.00,,"2,459467","28,81562"
17/05/2008 11.00,,"2,586659",
17/05/2008 12.00,,"1,823511","31,746031"
17/05/2008 13.00,,"6,063659",
17/05/2008 14.00,,"9,451106","25,39682"
17/05/2008 15.00,,"8,360892",
17/05/2008 16.00,,"8,594509","23,93162"
17/05/2008 17.00,,"8,154531",
17/05/2008 18.00,,"7,70287","23,93162"
17/05/2008 19.00,,"1,785871",
17/05/2008 20.00,,"5,609404","6,837607"
17/05/2008 21.00,,"15,430395",
17/05/2008 22.00,,"14,102676","28,81562"
17/05/2008 23.00,,"1,815723",
18/05/2008 0.00,,"4,460786","26,37361"
18/05/2008 1.00,,"4,712573",
18/05/2008 2.00,,"3,604191","6,349206"
18/05/2008 3.00,,"5,327765",
18/05/2008 4.00,,"9,357659","2,442003"
18/05/2008 5.00,,"9,053955",
18/05/2008 6.00,,"7,098063","3,418803"
18/05/2008 7.00,,"9,689912",
18/05/2008 8.00,,"7,445892","5,372406"
18/05/2008 9.00,,"5,766446",
18/05/2008 10.00,,"1,139531","34,18803"
18/05/2008 11.00,,"3,962404",
18/05/2008 12.00,,"6,929338","36,141621"
18/05/2008 13.00,,"7,949467",
18/05/2008 14.00,,"7,131808","36,141621"
18/05/2008 15.00,,"8,013064",
18/05/2008 16.00,,"8,001381","32,234421"
18/05/2008 17.00,,"9,436828",
18/05/2008 18.00,,"7,907936","35,164822"
18/05/2008 19.00,,"3,541892",
18/05/2008 20.00,,"4,210298","31,746031"
18/05/2008 21.00,,"3,904",
18/05/2008 22.00,,"9,589976","33,211231"
18/05/2008 23.00,,"11,915761",
19/05/2008 0.00,,"6,262234","31,746031"
19/05/2008 1.00,,"4,286872",
19/05/2008 2.00,,,"33,211231"
19/05/2008 3.00,,"3,192767",
19/05/2008 4.00,,"4,068829","30,76923"
19/05/2008 5.00,,"10,231121",
19/05/2008 6.00,,"13,375868","34,67643"
19/05/2008 7.00,,"9,785956",
19/05/2008 8.00,,"31,21122","36,141621"
19/05/2008 9.00,,"12,40765",
19/05/2008 10.00,,"3,820935","69,84127"
19/05/2008 11.00,,"2,404957",
19/05/2008 12.00,,"3,079851","94,74968"
19/05/2008 13.00,,"5,888445",
19/05/2008 14.00,,"8,790489","121,123199"
19/05/2008 15.00,,"1,514616",
19/05/2008 16.00,,"7,843041","94,74968"
19/05/2008 17.00,,"3,320675",
19/05/2008 18.00,,"4,486743","66,910851"
19/05/2008 19.00,,"2,874788",
19/05/2008 20.00,,"3,205743","98,656891"
19/05/2008 21.00,,"6,54517",
19/05/2008 22.00,,"10,61399","96,7033"
19/05/2008 23.00,,"8,602296",
20/05/2008 0.00,,"8,251873","127,472504"
20/05/2008 1.00,,"7,985808",
20/05/2008 2.00,,"7,706765","98,656891"
20/05/2008 3.00,,"9,436828",
20/05/2008 4.00,,"9,682126","67,399261"
20/05/2008 5.00,,"4,419255",
20/05/2008 6.00,,"4,643787","66,910851"
20/05/2008 7.00,,"3,683361",
20/05/2008 8.00,,"3,885828","36,141621"
20/05/2008 9.00,,"5,827445",
20/05/2008 10.00,"1,778977","8,550382","34,18803"
20/05/2008 11.00,"2,071561","7,454977",
20/05/2008 12.00,"1,542382","6,334915","32,722832"
20/05/2008 13.00,"1,390672","5,671701",
20/05/2008 14.00,"1,332878","7,827466","5,372406"
20/05/2008 15.00,"1,314818","9,517295",
20/05/2008 16.00,"1,645328","4,107765","6,837607"
20/05/2008 17.00,"1,385255","2,333573",
20/05/2008 18.00,"1,298564","4,898169","32,234421"
20/05/2008 19.00,"1,338297","3,776808",
20/05/2008 20.00,"1,352745","2,816382","36,630032"
20/05/2008 21.00,"1,374418","4,571106",
20/05/2008 22.00,"1,177557","4,908553","32,234421"
20/05/2008 23.00,"1,231738","5,652233",
21/05/2008 0.00,"1,387061","3,099319","36,630032"
21/05/2008 1.00,,"5,187594",
21/05/2008 2.00,"2,01196",,"28,81562"
21/05/2008 3.00,"1,509873","6,756723",
21/05/2008 4.00,"1,618237","3,743063","27,35042"
21/05/2008 5.00,"1,340103","4,503616",
21/05/2008 6.00,"1,788008","33,193064","26,86202"
21/05/2008 7.00,"1,536965","40,686995",
21/05/2008 8.00,"1,475558","14,284376","29,79241"
21/05/2008 9.00,"1,376224","5,858596",
21/05/2008 10.00,"1,195618","9,168168","5,860806"
21/05/2008 11.00,"1,285921","7,617213",
21/05/2008 12.00,"1,275084","6,18436","25,39682"
21/05/2008 13.00,"1,307593","6,456914",
21/05/2008 14.00,"1,43763","9,249934","6,837607"
21/05/2008 15.00,"1,325654","7,679509",
21/05/2008 16.00,"1,441242","5,92219","10,74481"
21/05/2008 17.00,"1,278696","5,06819",
21/05/2008 18.00,"1,406927","6,369956","5,860806"
21/05/2008 19.00,"0,747713","3,52502",
21/05/2008 20.00,"0,617675","3,91568","25,39682"
21/05/2008 21.00,"1,139629","8,576339",
21/05/2008 22.00,"1,3094","10,026061","3,418803"
21/05/2008 23.00,"1,285921","9,212297",
22/05/2008 0.00,"1,278696","8,995552","4,395605"
22/05/2008 1.00,"0,978889","7,345955",
22/05/2008 2.00,"1,30037","4,87351","3,418803"
22/05/2008 3.00,"1,390672","2,726829",
22/05/2008 4.00,"1,302175","4,321913","6,349206"
22/05/2008 5.00,"1,401509","10,079274",
22/05/2008 6.00,"1,405122","13,334335","6,837607"
22/05/2008 7.00,"1,316623","8,597105",
22/05/2008 8.00,"1,350939","4,948786","1,953602"
22/05/2008 9.00,"1,322042","2,715149",
22/05/2008 10.00,"1,455691","3,940339","3,907204"
22/05/2008 11.00,"1,390672","5,859894",
22/05/2008 12.00,"3,884853","4,567212","4,884005"
22/05/2008 13.00,"2,488762","5,635362",
22/05/2008 14.00,"3,005298","4,800829","32,722832"
22/05/2008 15.00,"2,748836","5,619787",
22/05/2008 16.00,"2,389428","5,348529","29,30402"
22/05/2008 17.00,"2,140191","5,837827",
22/05/2008 18.00,"1,724795","6,358276","30,76923"
22/05/2008 19.00,"1,289533","2,157065",
22/05/2008 20.00,"1,291339","3,049999","25,39682"
22/05/2008 21.00,"0,782027","5,464043",
22/05/2008 22.00,"1,136017","6,484169","21,97802"
22/05/2008 23.00,"1,098089","5,604211",
23/05/2008 0.00,"1,30037","3,562658","2,442003"
23/05/2008 1.00,,"4,521786",
23/05/2008 2.00,"1,802456",,"2,930403"
23/05/2008 3.00,"1,231738","3,177191",
23/05/2008 4.00,"1,475558","16,973565","1,465201"
23/05/2008 5.00,"3,998635","47,608532",
23/05/2008 6.00,"3,935423","55,532051","24,42001"
23/05/2008 7.00,"1,4882","36,35857",
23/05/2008 8.00,"1,387061","25,751064","5,372406"
23/05/2008 9.00,"1,302175","3,961106",
23/05/2008 10.00,"1,30037","7,022786","4,395605"
23/05/2008 11.00,"1,184781","2,619107",
23/05/2008 12.00,"1,21729","4,721657","3,907204"
23/05/2008 13.00,"1,484588","3,090234",
23/05/2008 14.00,"11,213868","29,334496","7,814408"
23/05/2008 15.00,"8,311527","14,205207",
23/05/2008 16.00,"2,615187","5,865085","0,976801"
23/05/2008 17.00,"2,127549","2,728127",
23/05/2008 18.00,"1,847608","5,053915","1,953602"
23/05/2008 19.00,"1,562249","4,763192",
23/05/2008 20.00,"1,316623","5,042233","26,37361"
23/05/2008 21.00,"1,347327","5,92868",
23/05/2008 22.00,"1,350939","16,026119","23,93162"
23/05/2008 23.00,"1,358164","8,049403",
24/05/2008 0.00,"1,345521","12,590652","1,465201"
24/05/2008 1.00,"1,549607","4,386806",
24/05/2008 2.00,"1,280503","4,946191","1,953602"
24/05/2008 3.00,"1,372612","5,820956",
24/05/2008 4.00,"1,569473","5,05651","3,418803"
24/05/2008 5.00,"1,802456","23,344812",
24/05/2008 6.00,"1,788008","33,928955","4,884005"
24/05/2008 7.00,"1,361775","3,009765",
24/05/2008 8.00,"1,303981","4,281679","25,88522"
24/05/2008 9.00,"1,728408","4,014319",
24/05/2008 10.00,"1,975839","4,847553","6,837607"
24/05/2008 11.00,"3,164232","4,305042",
24/05/2008 12.00,"2,216046","3,404318","26,37361"
24/05/2008 13.00,"1,963196","5,545807",
24/05/2008 14.00,"1,490007","9,349871","2,442003"
24/05/2008 15.00,"1,654359","8,491978",
24/05/2008 16.00,"1,314818","9,192827","1,953602"
24/05/2008 17.00,"1,354551","8,077957",
24/05/2008 18.00,"1,298564","11,04489","0,4884"
24/05/2008 19.00,"1,331073","9,891084",
24/05/2008 20.00,"1,293145","4,321913","26,37361"
24/05/2008 21.00,"1,255218","4,023404",
24/05/2008 22.00,"1,287726","4,24534","31,25762"
24/05/2008 23.00,"1,186587","3,683361",
25/05/2008 0.00,"1,219096","3,955915","25,39682"
25/05/2008 1.00,,"4,681425",
25/05/2008 2.00,"1,699511",,"1,953602"
25/05/2008 3.00,"1,30037","5,212253",
25/05/2008 4.00,"1,298564","5,839125","1,465201"
25/05/2008 5.00,"1,271473","3,891021",
25/05/2008 6.00,"1,311206","3,319957","6,837607"
25/05/2008 7.00,"1,341909","5,749573",
25/05/2008 8.00,"1,352745","2,562","5,860806"
25/05/2008 9.00,"1,356358","4,254425",
25/05/2008 10.00,"1,999318","3,672979","4,884005"
25/05/2008 11.00,"1,771753","5,62368",
25/05/2008 12.00,"2,362337","6,127254","1,953602"
25/05/2008 13.00,"1,811486","8,835914",
25/05/2008 14.00,"1,334684","7,345955","1,465201"
25/05/2008 15.00,"1,909015","7,560105",
25/05/2008 16.00,"1,925268","8,205147","6,837607"
25/05/2008 17.00,"2,571841","6,722978",
25/05/2008 18.00,"3,052256","5,177212","26,37361"
25/05/2008 19.00,"2,514047","6,388127",
25/05/2008 20.00,"1,499037","27,761474","34,18803"
25/05/2008 21.00,"1,968615","49,313937",
25/05/2008 22.00,"1,760917","47,180224","30,28083"
25/05/2008 23.00,"1,616431","33,970485",
26/05/2008 0.00,"1,791619","33,378663","28,327221"
26/05/2008 1.00,"1,513485","15,034549",
26/05/2008 2.00,"1,665195","23,09172","1,953602"
26/05/2008 3.00,"2,037245","9,954678",
26/05/2008 4.00,"2,696459","30,030158","23,93162"
26/05/2008 5.00,"3,400826","37,422831",
26/05/2008 6.00,"4,061848","34,782971","35,653221"
26/05/2008 7.00,"4,159375","57,943483",
26/05/2008 8.00,"3,982381","41,525406","32,722832"
26/05/2008 9.00,"4,986555","39,207413",
26/05/2008 10.00,"5,076858","12,364827","37,118431"
26/05/2008 11.00,"9,375301","41,282697",
26/05/2008 12.00,"14,719457","56,161501","34,18803"
26/05/2008 13.00,"11,896571","55,672218",
26/05/2008 14.00,"9,048402","58,430181","55,189251"
26/05/2008 15.00,"12,669562","20,929477",
26/05/2008 16.00,"10,818348","37,457877","36,630032"
26/05/2008 17.00,"8,488522","10,061104",
26/05/2008 18.00,"5,667443","5,794999","34,18803"
26/05/2008 19.00,"4,282188","20,541418",
26/05/2008 20.00,"3,471264","41,356674","31,25762"
26/05/2008 21.00,"3,740367","74,784686",
26/05/2008 22.00,"3,718695","59,707304","33,699631"
26/05/2008 23.00,"3,686185","55,38408",
27/05/2008 0.00,"2,943891","44,574111","36,630032"
27/05/2008 1.00,,"46,92195",
27/05/2008 2.00,"3,958902",,"23,93162"
27/05/2008 3.00,"3,664512","41,648692",
27/05/2008 4.00,"3,834283","49,175069","26,86202"
27/05/2008 5.00,"4,856518","46,43267",
27/05/2008 6.00,"7,480735","57,847444","32,234421"
27/05/2008 7.00,"4,587413","80,469346",
27/05/2008 8.00,"2,407489","37,579882","63,980461"
27/05/2008 9.00,"2,073366","10,183101",
27/05/2008 10.00,"1,889148","5,880658","36,630032"
27/05/2008 11.00,"1,937912","5,291426",
27/05/2008 12.00,"2,179924","2,035064","34,67643"
27/05/2008 13.00,"2,48515","2,491915",
27/05/2008 14.00,"2,250362","7,527659","36,630032"
27/05/2008 15.00,"2,564618","2,807298",
27/05/2008 16.00,"2,606157","1,698915","37,118431"
27/05/2008 17.00,"2,533914","1,672958",
27/05/2008 18.00,"1,739244","2,94617","35,164822"
27/05/2008 19.00,"2,528496","4,634701",
27/05/2008 20.00,"1,647134","5,652233","35,164822"
27/05/2008 21.00,"1,468333","4,211595",
27/05/2008 22.00,"1,30037","5,17851","37,606831"
27/05/2008 23.00,"1,296757","3,489979",
28/05/2008 0.00,"1,598371","5,464043","29,79241"
28/05/2008 1.00,"1,448467","10,846315",
28/05/2008 2.00,"1,302175","8,582828","13,18681"
28/05/2008 3.00,"1,298564","9,397891",
28/05/2008 4.00,"0,166158","10,403737","0,976801"
28/05/2008 5.00,"1,278696","7,757382",
28/05/2008 6.00,"1,35997","2,620404","1,465201"
28/05/2008 7.00,"1,659777","12,333671",
28/05/2008 8.00,"2,295513","11,248651","24,42001"
28/05/2008 9.00,"2,51766","4,019509",
28/05/2008 10.00,"2,620606","3,238192","31,25762"
28/05/2008 11.00,"3,090183","3,497765",
28/05/2008 12.00,"3,218413","4,094785","27,83882"
28/05/2008 13.00,"2,618799","2,215467",
28/05/2008 14.00,"2,337053","7,457572","26,37361"
28/05/2008 15.00,"2,244943","7,589955",
28/05/2008 16.00,"2,169088","2,456872","7,814408"
