,ARPA Puglia,,,
11/03/2008 12.00,"44,77073436","0,66149035","26,86202049","1,195804"
11/03/2008 13.00,"35,51627079","0,5438557",,"0,38380101"
11/03/2008 14.00,"39,50508177","0,54623505","13,67521","0,03812"
11/03/2008 15.00,"30,75752889","0,3984727",,"0,098549"
11/03/2008 16.00,"31,29378318","0,51254465","16,11721039","0,037037"
11/03/2008 17.00,"34,75017711","0,6073702",,"0,054148"
11/03/2008 18.00,"58,19276034","0,72641475","23,93161964","0,21334299"
11/03/2008 19.00,"88,48808991","1,3068186",,"0,53130001"
11/03/2008 20.00,"105,69077541","1,52027585","25,88521957","2,75981498"
11/03/2008 21.00,"124,37719371","2,0364476",,"3,42172003"
11/03/2008 22.00,"93,52006587","1,5933388","46,88644028","4,29891777"
11/03/2008 23.00,"87,08486391","1,6614832",,"3,69180989"
12/03/2008 0.00,"87,46533378","1,74798965","64,46884918","3,6075561"
12/03/2008 1.00,"67,29271857","1,3208417",,"4,06348181"
12/03/2008 2.00,,"0,81272685","58,6080513","2,95171499"
12/03/2008 3.00,"23,89712688",,,"0,79337603"
12/03/2008 4.00,"16,18253079","0,33060315","33,69963074","0,082522"
12/03/2008 5.00,"18,86769027","0,27411745",,0
12/03/2008 6.00,"15,94120226","0,2253701","26,37360954",0
12/03/2008 7.00,"32,12757405","0,40144315",,0
12/03/2008 8.00,"64,36750023","0,6971323","18,55920982","0,016461"
12/03/2008 9.00,"83,69870652","1,6078127",,"0,40416101"
12/03/2008 10.00,"84,50821368","1,30388265","22,95482063","3,59261107"
12/03/2008 11.00,"71,82417924","0,9395523",,"2,47499704"
12/03/2008 12.00,"80,38404594","1,09349245","24,90842056","2,04051304"
12/03/2008 13.00,"55,61483103","0,9719202",,"2,16202092"
12/03/2008 14.00,"37,89882063","0,5718973","21,48962021","2,64263892"
12/03/2008 15.00,"22,54750938","0,35143655",,"0,91098601"
12/03/2008 16.00,"10,88368608","0,27339065","23,44322014",0
12/03/2008 17.00,"11,57828671","0,38160565",,"0,70955497"
12/03/2008 18.00,"21,25535643","0,3263631","23,93161964","2,47499704"
12/03/2008 19.00,"50,08871637","0,59107355",,"4,05503511"
12/03/2008 20.00,"57,38453226","0,9363001","27,8388195","6,27055502"
12/03/2008 21.00,"30,35405439","0,52063145",,"2,50445294"
12/03/2008 22.00,"53,15822622","0,59949845","35,16482162","0,29261601"
12/03/2008 23.00,"43,28449983","0,62929955",,"0,454193"
13/03/2008 0.00,"32,36379003","0,4349921","35,16482162","0,210094"
13/03/2008 1.00,"36,35004285","0,48966195",,"0,035088"
13/03/2008 2.00,"32,00117085","0,363676","31,25761986","0,57158601"
13/03/2008 3.00,"16,0714427","0,2469579",,"0,22244"
13/03/2008 4.00,"13,41436655","0,2559992","27,8388195",0
13/03/2008 5.00,"15,95015017","0,37197555",,0
13/03/2008 6.00,"24,79729824","0,31571525","22,46640968","0,051982"
13/03/2008 7.00,"39,81407364","0,6626737",,0
13/03/2008 8.00,"83,7114597","1,11315975","34,18803024","0,59562802"
13/03/2008 9.00,"91,6814448","1,8179706",,"2,36410093"
13/03/2008 10.00,"91,82443842","2,09611535","48,35165024","4,92118597"
13/03/2008 11.00,"68,70489813","0,90385515",,"4,31061411"
13/03/2008 12.00,"72,0438048","1,0363455","65,44566345","2,01820397"
13/03/2008 13.00,"59,29338987","0,83435835",,"1,62335706"
13/03/2008 14.00,"67,03479585","0,8895296","65,93405151","1,55664694"
13/03/2008 15.00,"55,2190122","0,8725326",,"1,85164499"
13/03/2008 16.00,"55,03642353","0,8402429","53,23564148","1,50878"
13/03/2008 17.00,"51,06804021","0,7764363",,"1,07797801"
13/03/2008 18.00,"62,14837167","1,0403337","55,67765045","2,05675697"
13/03/2008 19.00,"71,8088679","1,28804715",,"2,72537708"
13/03/2008 20.00,"139,10788782","1,7970636","65,93405151","3,1215241"
13/03/2008 21.00,"127,99311525","2,14544115",,"4,76025915"
13/03/2008 22.00,"108,4985253","1,69225605","83,0280838","4,91317177"
13/03/2008 23.00,"75,01497597","1,0229112",,"4,57528877"
14/03/2008 0.00,"63,56948598","0,7428678","79,12088013","1,85207796"
14/03/2008 1.00,"51,19318314","0,62536195",,"0,79099399"
14/03/2008 2.00,,"0,8499995","65,93405151","0,47065401"
14/03/2008 3.00,"58,57836534",,,"1,26663005"
14/03/2008 4.00,"48,88466946","0,7502669","66,91085052","1,39312005"
14/03/2008 5.00,"42,91804341","0,73638065",,"1,05935097"
14/03/2008 6.00,"37,05483474","0,5577684","60,56166077","1,10332"
14/03/2008 7.00,"58,11870537","1,23841545",,"1,11241603"
14/03/2008 8.00,"67,38082461","1,19296975","80,58608246","3,13495207"
14/03/2008 9.00,"97,51655133","1,8794956",,"2,71368098"
14/03/2008 10.00,"57,70883547","0,7562216","69,84127045","4,57182407"
14/03/2008 11.00,"27,10195587","0,29250825",,"1,52697301"
14/03/2008 12.00,"25,94132244","0,351417","38,0952301","0,688546"
14/03/2008 13.00,"23,10804738","0,3376032",,"0,71128798"
14/03/2008 14.00,"36,75351735","0,46195845","31,25761986","1,40286601"
14/03/2008 15.00,"17,78622813","0,2510358",,"0,42690301"
14/03/2008 16.00,"22,84502715","0,28264125","40,53723145","0,024691"
14/03/2008 17.00,"35,10130338","0,48822445",,"0,040936"
14/03/2008 18.00,"38,14015293","0,51599695","51,28205109","1,74248302"
14/03/2008 19.00,"52,86326661","0,59864975",,"1,96275699"
14/03/2008 20.00,"66,31339473","0,7396685","56,16604996","3,14383292"
14/03/2008 21.00,"66,7551852","0,83469875",,"1,71519196"
14/03/2008 22.00,"40,88915919","0,4768935","60,07326126","1,45268202"
14/03/2008 23.00,"23,46173181","0,35741655",,"0,30084601"
15/03/2008 0.00,"19,85468859","0,32794205","49,81684113","0,001083"
15/03/2008 1.00,"16,30000301","0,2538648",,0
15/03/2008 2.00,"15,19170652","0,3272831","40,04883957",0
15/03/2008 3.00,"10,25931446","0,2212899",,0
15/03/2008 4.00,"9,49833334","0,1808513","28,32722092",0
15/03/2008 5.00,"4,74469647","0,157895",,0
15/03/2008 6.00,"5,00261731","0,1463237","19,53602028",0
15/03/2008 7.00,"7,62905573","0,1580514",,0
15/03/2008 8.00,"28,95974433","0,35771555","28,32722092",0
15/03/2008 9.00,"31,08311118","0,41991905",,"0,054365"
15/03/2008 10.00,"24,72450354","0,3602766","27,8388195","0,001733"
15/03/2008 11.00,"22,74031188","0,3726529",,"0,000866"
15/03/2008 12.00,"26,36652249","0,5027662","25,88521957","0,52328598"
15/03/2008 13.00,"24,6670578","0,5953182",,"0,40892601"
15/03/2008 14.00,"34,10155188","0,50609315","35,65322113","0,605591"
15/03/2008 15.00,"20,55822021","0,30554235",,"0,70435703"
15/03/2008 16.00,"13,66206791","0,25069425","37,6068306",0
15/03/2008 17.00,"11,31908867","0,24229465",,0
15/03/2008 18.00,"17,24102216","0,30287665","40,53723145",0
15/03/2008 19.00,"25,07436954","0,31924",,0
15/03/2008 20.00,"32,21310312","0,3816275","33,21123123",0
15/03/2008 21.00,"56,51883963","0,70424045",,"0,077107"
15/03/2008 22.00,"45,69770997","0,5431082","49,32844162","1,19277203"
15/03/2008 23.00,"41,1841188","0,4575551",,"0,37058899"
16/03/2008 0.00,"46,14459795","0,5794666","50,30524063","0,28460199"
16/03/2008 1.00,"37,07783937","0,48497685",,"0,44422999"
16/03/2008 2.00,,"0,35993045","52,2588501","0,200348"
16/03/2008 3.00,"24,43977657",,,
16/03/2008 4.00,"17,84112888","0,20742435","43,46763992",
16/03/2008 5.00,"13,50501946","0,15153435",,
16/03/2008 6.00,"9,91968674","0,1481407","26,86202049",
16/03/2008 7.00,"9,37958769","0,15617115",,
16/03/2008 8.00,"21,6907515","0,1903388","18,07081032",
16/03/2008 9.00,"11,8387563","0,1627411",,
16/03/2008 10.00,"11,93962681","0,15988565","21,0012207",
16/03/2008 11.00,"10,76494419","0,19423155",,
16/03/2008 12.00,"8,82161349","0,2068321","18,55920982",
16/03/2008 13.00,"8,2202277","0,19434655",,
16/03/2008 14.00,"10,59767815","0,21669565","13,18680954",
16/03/2008 15.00,"4,08457645","0,15462325",,
16/03/2008 16.00,"8,02231828","0,16243865","9,27960968",
16/03/2008 17.00,"6,23092724","0,1691144",,
16/03/2008 18.00,"12,41077217","0,2064135","18,55920982",
16/03/2008 19.00,"15,75606671","0,31746785",,
16/03/2008 20.00,"21,47754015","0,273792","27,8388195",
16/03/2008 21.00,"24,01841376","0,27313535",,
16/03/2008 22.00,"22,53729555","0,30882905","29,30401993",
16/03/2008 23.00,"17,05970881","0,19470535",,
17/03/2008 0.00,"10,56320506","0,19280555","22,95482063",
17/03/2008 1.00,"7,34943003","0,15349855",,
17/03/2008 2.00,"7,34049152","0,1198737","26,37360954",
17/03/2008 3.00,"17,58704152","0,11923085",,
17/03/2008 4.00,"10,64747386","0,11055065","20,02441978",
17/03/2008 5.00,"23,23061334","0,11992775",,
17/03/2008 6.00,"7,4668966","0,1159154","17,58241081",
17/03/2008 7.00,"11,67915533","0,16054345",,
17/03/2008 8.00,"32,89494681","0,22214665","26,37360954",
17/03/2008 9.00,"43,1236179","0,4794534",,"0,009963"
17/03/2008 10.00,"33,50653515","0,4858313","21,0012207","0,20511299"
17/03/2008 11.00,"66,27509757","0,92544295",,"0,164177"
17/03/2008 12.00,"47,38566294","0,51503325","27,8388195","1,66689205"
17/03/2008 13.00,"73,24145631","0,95251395",,"0,46025801"
17/03/2008 14.00,"71,42963949","0,97343705","31,25761986","1,56942499"
17/03/2008 15.00,"45,25080318","0,6716621",,"1,40719795"
17/03/2008 16.00,"46,24035966","0,54824985","28,81562042","0,70847201"
17/03/2008 17.00,"59,23208808","0,9676353",,"5,09727621"
17/03/2008 18.00,"58,64602491","0,99702815","36,63003159","21,06073952"
17/03/2008 19.00,"104,63224266","1,4500212",,"36,85961151"
17/03/2008 20.00,"110,05369848","1,43049075","53,23564148","21,38648987"
17/03/2008 21.00,"89,01542826","1,5086137",,"7,34788322"
17/03/2008 22.00,"70,89850152","0,7757325","45,42124176","6,17720318"
17/03/2008 23.00,"47,91300129","0,5489847",,"3,17697096"
18/03/2008 0.00,"39,11947677","0,41683705","29,30401993","1,52740705"
18/03/2008 1.00,"32,0279751","0,34445145",,"0,88066298"
18/03/2008 2.00,,"0,283429","27,8388195","0,49707901"
18/03/2008 3.00,"14,58138409",,,"0,38380101"
18/03/2008 4.00,"15,79310172","0,2209633","16,11721039","0,12735599"
18/03/2008 5.00,"13,6595154","0,29217935",,"0,27247301"
18/03/2008 6.00,"24,90837129","0,285338","16,60560989","0,428202"
18/03/2008 7.00,"39,93919776","0,5228337",,"0,432318"
18/03/2008 8.00,"56,56353219","0,5508408","19,53602028","1,68876803"
18/03/2008 9.00,"75,6278622","0,8763621",,"2,27984691"
18/03/2008 10.00,"65,22297903","0,85333105","26,86202049","4,40548086"
18/03/2008 11.00,"48,49652511","0,7183613",,"4,43125486"
18/03/2008 12.00,"37,75454793","0,60060935","23,44322014","4,24606895"
18/03/2008 13.00,"41,11388226","0,51655125",,"2,98507094"
18/03/2008 14.00,"40,89299643","0,54392355","16,11721039","1,78320205"
18/03/2008 15.00,"29,80628838","0,42034455",,"1,32857502"
18/03/2008 16.00,"42,73417566","0,5326432","15,14041042","0,91553402"
18/03/2008 17.00,"59,2372044","0,7580317",,"1,41261303"
18/03/2008 18.00,"39,46550553","0,4937893","34,18803024","3,86118507"
18/03/2008 19.00,"57,7433142","0,68725495",,"1,29435396"
18/03/2008 20.00,"33,21159435","0,53935","33,21123123","2,78212404"
18/03/2008 21.00,"32,40846378","0,3956437",,"1,47412503"
18/03/2008 22.00,"29,21256954","0,4374462","43,46763992","1,01754904"
18/03/2008 23.00,"18,49870202","0,279703",,"0,984411"
19/03/2008 0.00,"12,42098976","0,25405455","29,7924099","0,36669001"
19/03/2008 1.00,"14,1051243","0,2405179",,"0,191034"
19/03/2008 2.00,"11,29355033","0,2042653","33,21123123","0,181721"
19/03/2008 3.00,"5,89512172","0,1773093",,"0,192334"
19/03/2008 4.00,"4,12415834","0,17436185","32,72283173","0,089236"
19/03/2008 5.00,"3,81133487","0,1857871",,"0,023392"
19/03/2008 6.00,"17,6215146","0,3216757","32,23442078","0,027291"
19/03/2008 7.00,"59,74153812","0,85941225",,"1,05350304"
19/03/2008 8.00,"84,85806087","0,9337264","38,0952301","2,46611595"
19/03/2008 9.00,"96,54742251","1,60898455",,"4,47933912"
19/03/2008 10.00,"77,81379111","1,20596705","42,00244141","7,17937422"
19/03/2008 11.00,"62,45736354","0,88037445",,"8,75118256"
19/03/2008 12.00,"66,81646818","1,070213","39,07204056","6,86791515"
19/03/2008 13.00,"59,47851789","0,9944855",,"6,66063595"
19/03/2008 14.00,"43,06999059","0,6138677","34,18803024","6,05136299"
19/03/2008 15.00,"36,37556802","0,53353445",,"3,42648506"
19/03/2008 16.00,"36,75989394","0,42224665","24,90842056","2,31991696"
19/03/2008 17.00,"34,09259832","0,478768",,"1,73165298"
19/03/2008 18.00,"37,47237912","0,73858865","24,42000961","4,75939178"
19/03/2008 19.00,"51,83031546","0,7833777",,"7,7830162"
19/03/2008 20.00,"56,64396375","0,6925415","17,58241081","7,08450699"
19/03/2008 21.00,"54,08775999","0,806587",,"3,78191304"
19/03/2008 22.00,"37,57195926","0,48500675","23,93161964","3,4004941"
19/03/2008 23.00,"59,83092324","0,5442996",,"1,29370403"
20/03/2008 0.00,"64,10575908","0,6798984","24,90842056","2,26468611"
20/03/2008 1.00,"63,56309058","0,60773475",,"2,49535608"
20/03/2008 2.00,,"0,61565595","25,88521957","3,19776392"
20/03/2008 3.00,"57,9118518",,,"2,5661819"
20/03/2008 4.00,"51,83543178","0,6994714","23,93161964","2,98095489"
20/03/2008 5.00,"45,08866098","0,6040352",,"2,71627998"
20/03/2008 6.00,"34,31476323","0,46304865","26,37360954","2,12931609"
20/03/2008 7.00,"32,13776907","0,4046781",,"0,87827998"
20/03/2008 8.00,"67,16247813","0,6269018","21,97801971","1,19515502"
20/03/2008 9.00,"69,30245421","0,67887375",,"2,18368006"
20/03/2008 10.00,"38,21676606","0,51852465","34,67642975","2,24887395"
20/03/2008 11.00,"64,54753074","0,74559215",,"2,20663905"
20/03/2008 12.00,"41,16241206","0,81471175","33,69963074","2,99914908"
20/03/2008 13.00,"74,61278055","0,79573215",,"2,634408"
20/03/2008 14.00,"50,71181643","0,79806435","27,8388195","3,11740804"
20/03/2008 15.00,"28,49370777","0,3866001",,"2,21465302"
20/03/2008 16.00,"26,35884801","0,43877215","25,88521957","0,658656"
20/03/2008 17.00,"45,24698475","0,5795655",,"0,81265301"
20/03/2008 18.00,"43,73520624","0,71217545","29,30401993","1,58696902"
20/03/2008 19.00,"70,98019335","0,84310755",,"2,65844989"
20/03/2008 20.00,"82,80619083","1,15155365","38,0952301","3,64675903"
20/03/2008 21.00,"93,00168108","1,54049975",,"5,25755405"
20/03/2008 22.00,"52,78921164","0,7777772","37,6068306","6,60952091"
20/03/2008 23.00,"48,10580379","0,53108035",,"2,83172297"
21/03/2008 0.00,"48,52842687","0,54005035","29,30401993","1,37406003"
21/03/2008 1.00,"37,63198197","0,46819145",,"1,44228601"
21/03/2008 2.00,"26,59378491","0,38080065","21,0012207","1,03942502"
21/03/2008 3.00,"19,57633821","0,32587665",,"0,56638801"
21/03/2008 4.00,"13,54587854","0,32238295","17,09399986","0,285685"
21/03/2008 5.00,"15,67818203","0,2996463",,"0,200348"
21/03/2008 6.00,"25,75875258","0,31536335","14,16361046","0,167642"
21/03/2008 7.00,"51,52514202","0,74424435",,"0,346331"
21/03/2008 8.00,"76,29819417","0,9366957","17,09399986","1,88629901"
21/03/2008 9.00,"82,9287756","1,04811",,"3,51940298"
21/03/2008 10.00,"68,87727297","1,0713239","28,32722092","4,2241931"
21/03/2008 11.00,"69,28074747","0,90206345",,"5,09814215"
21/03/2008 12.00,"81,02629458","1,049881","35,65322113","4,34440184"
21/03/2008 13.00,"44,63921484","1,0750959",,"4,37970591"
21/03/2008 14.00,"57,57987411","0,85662005","26,37360954","3,55449104"
21/03/2008 15.00,"37,85796531","0,55140775",,"2,49687195"
21/03/2008 16.00,"52,73430525","0,6009164","21,48962021","0,85488898"
21/03/2008 17.00,"56,14982505","0,94535865",,"1,33117402"
21/03/2008 18.00,"49,75929684","0,95840885","31,25761986","2,69981909"
21/03/2008 19.00,"48,71741094","0,75436895",,"2,28266311"
21/03/2008 20.00,"29,46281778","0,5101538","29,7924099","1,97770095"
21/03/2008 21.00,"38,27167245","0,5569289",,"0,97986197"
21/03/2008 22.00,"36,59135634","0,59756645","34,67642975","1,13797402"
21/03/2008 23.00,"31,88496267","0,46775215",,"1,14620495"
22/03/2008 0.00,"16,62048214","0,38770755","21,0012207","0,55880702"
22/03/2008 1.00,"22,46707782","0,4594135",,"0,229587"
22/03/2008 2.00,,"0,39403715","21,0012207","0,359759"
22/03/2008 3.00,"13,96212503",,,"0,119775"
22/03/2008 4.00,"10,71642191","0,25499065","11,72161007","0,10678"
22/03/2008 5.00,"8,38110775","0,24446125",,"0,053931"
22/03/2008 6.00,"6,23730947","0,2417024","15,62880993","0,011913"
22/03/2008 7.00,"10,01033402","0,24870705",,"0,005415"
22/03/2008 8.00,"9,62601562","0,2524618","15,62880993","0,049166"
22/03/2008 9.00,"9,54174494","0,28311275",,"0,044185"
22/03/2008 10.00,"10,8555971","0,34797735","19,53602028","0,089019"
22/03/2008 11.00,"16,24254034","0,4031969",,"0,22200701"
22/03/2008 12.00,"26,76743883","0,4739886","30,28083038","0,311459"
22/03/2008 13.00,"20,76377589","0,44268675",,"0,55122697"
22/03/2008 14.00,"15,33471519","0,37981625","23,93161964","0,413041"
22/03/2008 15.00,"6,11218159","0,2760368",,"0,23327"
22/03/2008 16.00,"5,10731753","0,29509345","11,72161007","0,028807"
22/03/2008 17.00,"7,76056773","0,29803745",,"0,033355"
22/03/2008 18.00,"11,55146741","0,3247163","25,39682007","0,065627"
22/03/2008 19.00,"12,3558733","0,38965105",,"0,13450401"
22/03/2008 20.00,"16,36894918","0,3936703","30,28083038","0,31275901"
22/03/2008 21.00,"23,42981124","0,4378257",,"0,41542301"
22/03/2008 22.00,"11,30759952","0,31464805","39,07204056","0,61295497"
22/03/2008 23.00,"6,7684719","0,2769545",,"0,117609"
23/03/2008 0.00,"6,52204397","0,2676533","29,7924099","0,049816"
23/03/2008 1.00,"6,76591938","0,27874965",,"0,052632"
23/03/2008 2.00,"10,8389954","0,3273544","28,81562042","0,054365"
23/03/2008 3.00,"10,18143166","0,2778354",,"0,161144"
23/03/2008 4.00,"5,88107441","0,23753135","31,74603081","0,056747"
23/03/2008 5.00,"1,44026289","0,2410124",,0
23/03/2008 6.00,"1,45430832","0,23714955","27,8388195",0
23/03/2008 7.00,"2,20763753","0,23010925",,0
23/03/2008 8.00,"3,91348069","0,25418105","25,39682007",0
23/03/2008 9.00,"2,54599745","0,27025805",,0
23/03/2008 10.00,"3,75132344","0,3069948","24,90842056","0,002816"
23/03/2008 11.00,"6,57567128","0,3237549",,"0,032705"
23/03/2008 12.00,"10,90028778","0,38310525","15,14041042","0,017544"
23/03/2008 13.00,"11,82088492","0,369449",,"0,001083"
23/03/2008 14.00,"13,24581954","0,4048023","18,55920982","0,005198"
23/03/2008 15.00,"1,65477025","0,25479285",,"0,133854"
23/03/2008 16.00,"1,0712596","0,28919855","19,04759979",0
23/03/2008 17.00,"3,74110961","0,2732469",,0
23/03/2008 18.00,"5,1392381","0,29084765","26,86202049",0
23/03/2008 19.00,"6,9114768","0,3115511",,0
23/03/2008 20.00,"9,0093072","0,2977718","34,67642975",0
23/03/2008 21.00,"10,90411938","0,3206936",,"0,009313"
23/03/2008 22.00,"8,84970435","0,3289575","43,9560318","0,079489"
23/03/2008 23.00,"12,16179172","0,3285412",,"0,000217"
24/03/2008 0.00,"10,54276988","0,32172745","42,49084091",0
24/03/2008 1.00,"12,09667526","0,30003385",,0
24/03/2008 2.00,,"0,33408305","35,16482162",0
24/03/2008 3.00,"19,7576478",,,0
24/03/2008 4.00,"11,98048589","0,20085785","17,09399986",0
24/03/2008 5.00,"8,16915479","0,20453095",,0
24/03/2008 6.00,"5,39332735","0,188186","12,21000957",0
24/03/2008 7.00,"4,87365783","0,17387425",,0
24/03/2008 8.00,"5,95257874","0,20107405","14,16361046",0
24/03/2008 9.00,"16,36639666","0,29803055",,"0,000217"
24/03/2008 10.00,"18,49742106","0,46021275","11,23320961","0,001733"
24/03/2008 11.00,"37,14677802","0,62477775",,"0,51050699"
24/03/2008 12.00,"37,69326495","0,6819822","14,65200996","1,38922095"
24/03/2008 13.00,"42,57841005","0,63633525",,"1,45593095"
24/03/2008 14.00,"52,30274742","0,59766765","7,81440783","1,41932702"
24/03/2008 15.00,"20,04237477","0,37653645",,"1,22591102"
24/03/2008 16.00,"10,37423416","0,29225755","6,83760691","0,471737"
24/03/2008 17.00,"23,19615342","0,41853215",,"0,019926"
24/03/2008 18.00,"41,61057912","0,56273295","13,18680954","0,474336"
24/03/2008 19.00,"56,93252796","0,5987728",,"1,29781902"
24/03/2008 20.00,"40,4793081","0,56475465","19,04759979","1,47109306"
24/03/2008 21.00,"57,1227723","0,718244",,"1,59325099"
24/03/2008 22.00,"39,77705556","0,4873401","21,48962021","1,72992003"
24/03/2008 23.00,"41,17134681","0,5539665",,"0,85488898"
25/03/2008 0.00,"39,4488963","0,61656675","13,67521","1,18150902"
25/03/2008 1.00,"8,53688088","0,2579266",,"1,42257595"
25/03/2008 2.00,"19,06433001","0,2929786","7,32600689","0,00823"
25/03/2008 3.00,"19,81381446","0,32380895",,"0,023609"
25/03/2008 4.00,"3,57001385","0,23172845","8,79120922","0,077323"
25/03/2008 5.00,"1,8194819","0,2347265",,0
25/03/2008 6.00,"4,54168202","0,26724275","3,90720391",0
25/03/2008 7.00,"15,68328518","0,38632985",,0
25/03/2008 8.00,"27,27051228","0,4723372","8,30280876","0,077323"
