,Foggia,,,,,
,Manfredonia Liceo Scientifico Via dei mandorli,,,,,
Parm,SO2,NO2,CO,O3,BENZENE,PM10



02/12/2010 20.00,"4,32011532","72,14220736","1,52046014","15,97965674","3,320505",28
02/12/2010 21.00,"4,70842016","66,04090064","1,33976282","18,08929542","3,683574",28
02/12/2010 22.00,"4,80956081","75,20907448","1,36507943","15,58639037","3,067272",28
02/12/2010 23.00,"5,06602176","72,4900384","1,36365813","15,09310268","3,055068",28
03/12/2010 0.00,"4,55309883","42,26259944","1,16214692","29,5712865","3,0626955",28
03/12/2010 1.00,"3,97335086","30,789414","0,9876905","40,56271905","2,1728205","15,69999981"
03/12/2010 2.00,"4,20272097","15,31359231","0,9579096","51,2257347","2,30859","15,69999981"
03/12/2010 3.00,"4,61992285","11,72496907","0,91667559","55,2855198","2,538432","15,69999981"
03/12/2010 4.00,"4,08352044","8,21423306","0,88097067","61,55494695","2,048238","15,69999981"
03/12/2010 5.00,"4,15756922","4,34267971","0,85407315","68,823111","1,2483675","15,69999981"
03/12/2010 6.00,"4,5567102","5,26546827","0,8604725","70,6232394","1,1232765","15,69999981"
03/12/2010 7.00,"4,73009344","7,27327477","0,88361639","69,03256605","1,051578","15,69999981"
03/12/2010 8.00,"4,5567102","23,72248992","0,97829011","57,3424446","1,0598157","15,69999981"
03/12/2010 9.00,"4,96307594","52,49373056","1,28972024","33,35402595","1,333287","15,69999981"
03/12/2010 10.00,"6,00878992","81,42848544","1,53933897","23,1518553","2,7372555","15,69999981"
03/12/2010 11.00,"5,66383064","47,86680528","1,15405017","46,5253551","3,348981","15,69999981"
03/12/2010 12.00,"5,38750258","20,83341968","0,96193817","63,50781255","2,1748545","15,69999981"
03/12/2010 13.00,"4,93056652","24,3597404","0,93397468","63,0820995","1,5219405","15,69999981"
03/12/2010 14.00,"4,93237271","42,7077704","1,09164578","54,05298885","1,6409295","15,69999981"
03/12/2010 15.00,"4,69758402","27,3266864","0,93571286","62,58340935","2,3263875","15,69999981"
03/12/2010 16.00,"4,21897568","37,33587256","1,00107984","53,60431335","1,546857","15,69999981"
03/12/2010 17.00,"4,62714762","50,85061512","1,13118238","47,6065254","1,8280575","15,69999981"
03/12/2010 18.00,"4,82762069","57,73842304","1,16672886","34,7663064","1,8351765","15,69999981"
03/12/2010 19.00,"5,49947835","67,10515808","1,41907136","26,1629088","2,4677505","15,69999981"
03/12/2010 20.00,"5,4019511","67,1142592","1,33648451","26,88053025","2,958453","15,69999981"
03/12/2010 21.00,"4,86735488","46,67666176","1,09010565","33,6513408","2,870991","15,69999981"
03/12/2010 22.00,"4,39055274","45,25549128","1,09283058","40,1775444","2,6396235","15,69999981"
03/12/2010 23.00,"4,52600798","19,26299848","0,96031882","55,2368817","1,825515","15,69999981"
04/12/2010 0.00,"4,32553389","13,6847576","0,95652791","54,00299415","1,475667","15,69999981"
04/12/2010 1.00,,"11,4666942","0,93721454","54,6476385","2,344185","14,10000038"
04/12/2010 2.00,"4,0546234",,"0,94270402","57,742482","1,248876","14,10000038"
04/12/2010 3.00,"4,13589695","23,34091208",,"54,80845545","0,93162285","14,10000038"
04/12/2010 4.00,"4,94320884","11,7029065","0,91284507","55,0152372",,"14,10000038"
04/12/2010 5.00,"4,83123308","8,2298063","0,92576026","59,39260635","1,1120895","14,10000038"
04/12/2010 6.00,"4,954046","9,98582917","0,93472494","56,9451204","1,542789","14,10000038"
04/12/2010 7.00,"5,00100394","23,77570088","0,98085777","46,66861605","2,2521465","14,10000038"
04/12/2010 8.00,"4,73912339","28,38964368","1,03457243","43,5697227","1,280403","14,10000038"
04/12/2010 9.00,"5,46696893","43,31517456","1,23201546","36,7826928","2,372661","14,10000038"
04/12/2010 10.00,"5,41639962","23,00218216","1,04567138","52,0852605","1,939419","14,10000038"
04/12/2010 11.00,"5,61687269","18,80226958","1,03346684","60,29402715","2,15604","14,10000038"
04/12/2010 12.00,"5,22314928","18,9891561","0,99298309","63,05778045","2,2429935","14,10000038"
04/12/2010 13.00,"5,74871556","18,5725466","1,01620737","64,5267987","2,712339","14,10000038"
04/12/2010 14.00,"5,35138078","23,90160608","1,08540487","62,9564145","2,165193","14,10000038"
04/12/2010 15.00,"5,41278724","14,08061426","0,96841557","70,75568745","2,620809","14,10000038"
04/12/2010 16.00,"5,36944168","13,96120794","0,96924622","68,2933188","1,470582","14,10000038"
04/12/2010 17.00,"5,55727243","18,14165063","1,00143517","60,18322485",,"14,10000038"
04/12/2010 18.00,"5,35499316","26,51031976","1,06553813","52,1068863","1,57635","14,10000038"
04/12/2010 19.00,"6,23093628","28,3156684","1,07584605","51,2041089","1,736019","14,10000038"
04/12/2010 20.00,"6,00337134","28,55187688","1,07106722","55,97341575","1,719747","14,10000038"
04/12/2010 21.00,"5,8317953","22,65695144","1,04883086","69,0231297","1,73907","14,10000038"
04/12/2010 22.00,"5,87333467","30,90621808","1,07296267","56,97753915","1,6744905","14,10000038"
04/12/2010 23.00,"6,53255","14,07801011","0,97165544","64,9876437",,"14,10000038"
05/12/2010 0.00,"5,98892282","11,7275713","0,97540674","68,0041236",,"14,10000038"
05/12/2010 1.00,"6,45127645","10,38946766","0,95538272","68,1149259","1,640421","20,7999897"
05/12/2010 2.00,"6,1550813","9,20321124","0,96000311","69,2204352","2,985912","20,7999897"
05/12/2010 3.00,"6,34652443","10,4258014","0,97690842","62,49690615","1,2422655","20,7999897"
05/12/2010 4.00,"5,9943414","10,43229073","0,99653751","55,83691785","1,39329","20,7999897"
05/12/2010 5.00,"6,54699852","9,43033963","1,00459581","54,3124785",,"20,7999897"
05/12/2010 6.00,"6,49281581","10,22463223","0,99803803","53,79216255",,"20,7999897"
05/12/2010 7.00,"6,33026972","8,32584989","0,99029777","60,42106875",,"20,7999897"
05/12/2010 8.00,"6,01059611","11,44722622","1,01213919","53,43673335",,"20,7999897"
05/12/2010 9.00,"5,95099584","20,94374208","1,11016928","44,1211008",,"20,7999897"
05/12/2010 10.00,"6,25983332","19,37722136","1,09982175","43,9332516",,"20,7999897"
05/12/2010 11.00,"6,70773842","18,24418163","1,14488628","45,5104188","2,155023","20,7999897"
05/12/2010 12.00,"5,80470446","23,82373032","1,15057381","44,3657277","1,9409445","20,7999897"
05/12/2010 13.00,"6,25802712","22,46875328","1,13130005","50,2945884","1,960776","20,7999897"
05/12/2010 14.00,"6,19842686","28,02364864","1,12458499","52,3609695","1,0998855","20,7999897"
05/12/2010 15.00,"6,06297161","16,61925122","1,02939866","58,8425649","2,641149","20,7999897"
05/12/2010 16.00,"6,39167618","14,73213973","1,02043282","59,3493747","1,5626205","20,7999897"
05/12/2010 17.00,"6,16772363","19,36553904","1,04144476","48,40929345","1,549908","20,7999897"
05/12/2010 18.00,"6,63910821","53,38665368","1,4537103","19,3123601","2,790648","20,7999897"
05/12/2010 19.00,"6,20203924","59,35037288","1,63310399","17,67980372","3,298131","20,7999897"
05/12/2010 20.00,"6,56144602","63,52822672","1,54115637","15,97155504","5,78469702","20,7999897"
05/12/2010 21.00,"5,87152848","60,31989072","1,40907915","15,49043087","3,479157","20,7999897"
05/12/2010 22.00,"6,51810047","51,72797456","1,31515569","20,8300344","3,082527","20,7999897"
05/12/2010 23.00,"5,78483736","33,8510996","1,17356159","37,87872585","3,330675","20,7999897"
06/12/2010 0.00,"6,00698372","23,83931312","1,07979656","46,46049765","2,2368915","20,7999897"
06/12/2010 1.00,,"16,39082267","1,0254097","49,22556765","1,87128","31,60000038"
06/12/2010 2.00,"5,93654732",,"1,0513193","49,9337328","1,6653375","31,60000038"
06/12/2010 3.00,"5,78844873","29,10995144",,"47,248383","2,1148515","31,60000038"
06/12/2010 4.00,"5,6150665","15,6756907","1,02770009","46,7469996","1,5748245","31,60000038"
06/12/2010 5.00,"5,93112875","15,42650165","1,02102581","48,7309473","1,685169","31,60000038"
06/12/2010 6.00,"6,63188344","17,89764693","1,04736995","41,3006097","1,6419465","31,60000038"
06/12/2010 7.00,"5,95280102","36,3183444","1,174786","29,9294289","2,60352","31,60000038"
06/12/2010 8.00,"5,92029261","64,81961064","1,39462383","15,58097793","2,2287555","31,60000038"
06/12/2010 9.00,"6,07922632","78,78342464","1,69768111","19,30425641","2,874042","31,60000038"
06/12/2010 10.00,"6,97684272","90,2864564","2,31485384","17,59465712","5,128731","31,60000038"
06/12/2010 11.00,"5,6349336","57,9447852","1,27005155","33,4324095","6,5082915","31,60000038"
06/12/2010 12.00,"5,72884948","41,3021636","1,1179107","44,28463095","2,7301365","31,60000038"
06/12/2010 13.00,"5,53018158","46,79994752","1,14851991","41,96959305","2,458089","31,60000038"
06/12/2010 14.00,"6,18036595","68,8196676","1,48060666","29,9807802","2,680812","31,60000038"
06/12/2010 15.00,"6,4964282","64,15379488","1,24978987","24,6181803","4,7265075","31,60000038"
06/12/2010 16.00,"5,91848642","64,97926264","1,29232751","19,17992402","3,1674465","31,60000038"
06/12/2010 17.00,"5,45793899","58,4743136","1,19773301","18,42715665","3,7990035","31,60000038"
06/12/2010 18.00,"5,53379396","65,74499952","1,35765489","18,77313155","3,1104945","31,60000038"
06/12/2010 19.00,"5,49586597","71,79957696","1,42736616","15,38907888","3,9047715","31,60000038"
06/12/2010 20.00,"5,78303117","73,59452432","1,41148837","16,61079294","3,095748","31,60000038"
06/12/2010 21.00,"4,94140367","68,5068644","1,3540597","18,6731222","2,659455","31,60000038"
06/12/2010 22.00,"5,36221691","51,48008376","1,22115417","21,73147515","3,8478195","31,60000038"
06/12/2010 23.00,"4,92695413","37,2800804","1,09595045","31,69713855","4,03749","31,60000038"
07/12/2010 0.00,"4,70661396","19,12673024","1,024501","53,50699725","1,9887435","31,60000038"
07/12/2010 1.00,"4,71203254","13,90669491","0,97907998","55,096314","1,7711055",28
07/12/2010 2.00,"4,90708805","9,74442387","0,94266441","65,10389235","1,55601",28
07/12/2010 3.00,"4,58380206","10,8956276","0,94542896","60,23186295",,28
07/12/2010 4.00,"5,02628859","8,71780798","0,92358754","54,93414045","1,625166",28
07/12/2010 5.00,"5,40736866","10,01957406","0,96442661","60,15078615",,28
07/12/2010 6.00,"4,85110017","15,79639908","0,99286426","48,0781833","1,78992",28
07/12/2010 7.00,"4,59825058","24,3662412","0,95281506","46,2199206","1,6460145",28
07/12/2010 8.00,"5,15993765","36,5662352","1,03690243","48,32279025","1,5504165",28
07/12/2010 9.00,"4,75718429","39,193132","1,2849018","49,1147454","1,6419465",28
07/12/2010 10.00,"4,71925629","38,14963888","1,1873447","52,51907325","3,4400025",28
07/12/2010 11.00,"4,87457863","27,2591928","1,06506397","59,56425615","2,3172345",28
07/12/2010 12.00,"4,43389829","24,34027624","1,02469789","63,9537948","2,0223045",28
07/12/2010 13.00,"4,85832392","25,42919848","1,04346021","66,20261865","2,413341",28
07/12/2010 14.00,"5,06963415","26,91526224","1,0337045","66,37019865","2,1951945",28
07/12/2010 15.00,"4,22620045","25,65892528","0,98575543","66,763473","1,845855",28
07/12/2010 16.00,"4,66688079","22,61410352","0,99602491","67,46218185","2,5735185",28
07/12/2010 17.00,"4,10158134","24,06513944","1,00980919","68,1689904","1,48482",28
07/12/2010 18.00,"4,69577783","36,6609748","1,09196149","63,1131816","2,610639",28
07/12/2010 19.00,"4,41222501","41,43195016","1,13430109","54,85980675","2,0812905",28
07/12/2010 20.00,"4,69036027","45,30610192","1,13311628","51,6473979","2,813022",28
07/12/2010 21.00,"4,55851639","49,65398992","1,17281016","47,4605712","2,078748",28
07/12/2010 22.00,"5,08408267","69,5659212","1,34671437","30,7240773","2,7362385",28
07/12/2010 23.00,"4,34720616","33,0606788","1,11427707","36,94079655","2,391984",28
08/12/2010 0.00,"3,97515705","23,21632616","1,01999828","49,44992535","2,351304",28
08/12/2010 1.00,,"17,12281658","1,01411386","45,70096125","2,1921435","32,79999161"
08/12/2010 2.00,"3,6428401",,"0,99385218","37,9354836","1,542789","32,79999161"
08/12/2010 3.00,"4,20813955","29,30853176",,"39,2869365","0,48109185","32,79999161"
08/12/2010 4.00,"3,89930207","17,0540362","0,96280843","42,04392675","1,2768435","32,79999161"
08/12/2010 5.00,"3,622973","10,27654877","0,92698468","46,6118583","1,2229425","32,79999161"
08/12/2010 6.00,"3,3737358","7,40695607","0,8884756","48,23090055","1,12887","32,79999161"
08/12/2010 7.00,"3,47487543","12,30901433","0,93302753","54,79628595","1,01806785","32,79999161"
08/12/2010 8.00,"4,15756922","21,7640092","0,9500109","50,5324323","1,4904135","32,79999161"
08/12/2010 9.00,"4,32553389","24,008028","1,02691022","44,0940885","1,165482","32,79999161"
08/12/2010 10.00,"4,80594842","47,39956984","1,36669878","31,2470865","2,223162","32,79999161"
08/12/2010 11.00,"5,55727243","67,5425472","1,98245021","22,1423055","3,1084605","32,79999161"
08/12/2010 12.00,"5,23218024","67,18173368","1,89200427","26,05208655","3,908331","32,79999161"
08/12/2010 13.00,"5,09130642","64,6586776","1,71971941","26,3304888","4,145292","32,79999161"
08/12/2010 14.00,"4,54768025","73,71392872","1,87280857","21,4638858",,"32,79999161"
08/12/2010 15.00,"4,71564492","51,85776112","1,27277648","26,94540765",,"32,79999161"
08/12/2010 16.00,"4,93056652","49,11406024","1,34624022","25,05334965",,"32,79999161"
08/12/2010 17.00,"4,7914999","42,88426712","1,23884935","22,0179771",,"32,79999161"
08/12/2010 18.00,"4,1973024","60,37180152","1,48669029","20,27324985",,"32,79999161"
08/12/2010 19.00,"4,16659917","61,36856536","1,53064923","14,80119029",,"32,79999161"
08/12/2010 20.00,"3,41346897","42,7077704","1,21289898","20,64894825",,"32,79999161"
08/12/2010 21.00,"3,54350666","47,4774456","1,23987572","19,33804173",,"32,79999161"
08/12/2010 22.00,"4,20633336","50,77275848","1,41875681","17,42032404",,"32,79999161"
08/12/2010 23.00,"4,28038214","31,15280872","1,08177124","26,5413204",,"32,79999161"
09/12/2010 0.00,"3,72411264","29,52009456","1,06885605","35,2055256",,"32,79999161"
09/12/2010 1.00,"3,3014932","19,12543008","0,99882906","52,28932905","1,648557","23,10000038"
09/12/2010 2.00,"3,56517893","9,71327548","0,96371596","57,3127191","1,7294085","23,10000038"
09/12/2010 3.00,"3,13533473","9,07861576","0,96497999","50,8284105","1,4049855","23,10000038"
09/12/2010 4.00,"3,78371291","8,58672126","0,94886571","50,70677535","1,3419315","23,10000038"
09/12/2010 5.00,"3,16061938","6,82031814","0,91695286","53,69891625","1,6917795","23,10000038"
09/12/2010 6.00,"3,1931288","16,686741","0,99377296","45,29418075","2,147904","23,10000038"
09/12/2010 7.00,"4,26773982","27,40714336","0,99167946","41,6992905","1,527534","23,10000038"
09/12/2010 8.00,"4,72286867","49,63192544","1,25030363","31,70795145","1,583469","23,10000038"
09/12/2010 9.00,"4,1828549","43,29311008","1,12833745","35,7231483","2,310624","23,10000038"
09/12/2010 10.00,"4,24064897","35,13468256","1,13750134","37,4286738","2,5399575","23,10000038"
09/12/2010 11.00,"4,19369103","24,11054944","1,01581243","46,201008","1,9236555","23,10000038"
09/12/2010 12.00,"4,58921962","17,27726602","0,99764426","53,58133095","1,336338","23,10000038"
09/12/2010 13.00,"3,76926439","19,26169832","1,04954151","50,98112775","1,144125","23,10000038"
09/12/2010 14.00,"3,80177381","20,91779624","1,05183307","52,12310565","1,3256595","23,10000038"
09/12/2010 15.00,"2,6025447","18,18188867","0,9974066","56,4072285","1,5255","23,10000038"
09/12/2010 16.00,"3,06670451","20,97488856","0,99693244","55,1895603","1,3236255","23,10000038"
09/12/2010 17.00,"3,08115303","22,65305096","1,02849113","54,04488915","1,4629545","23,10000038"
09/12/2010 18.00,"3,59588216","59,10248208","1,53155793","32,0498745","2,2379085","23,10000038"
09/12/2010 19.00,"3,61755545","48,88565272","1,40911876","44,2819377","3,960198","23,10000038"
09/12/2010 20.00,"3,52363956","12,73730998","0,98840115","70,0150836","1,943487","23,10000038"
09/12/2010 21.00,"3,4261113","15,34343863","1,03157139","57,11539365","1,3653225","23,10000038"
09/12/2010 22.00,"3,20215976","12,91251992","1,07090994","57,80869605","1,2809115","23,10000038"
09/12/2010 23.00,"4,22620045","12,48812093","1,05274177","57,2356722","1,6399125","23,10000038"
10/12/2010 0.00,"3,76565302","12,20648333","1,05210917","56,695107","1,4558355","23,10000038"
10/12/2010 1.00,,"8,23889213","1,03433593","62,1712224","1,3673565","14,39999962"
10/12/2010 2.00,"4,21175193",,"1,00080374","71,8976853","1,8992475","14,39999962"
10/12/2010 3.00,"4,56935252","20,96710672",,"79,21313085","0,81924435","14,39999962"
10/12/2010 4.00,"3,81441614","7,89755233","0,9514322","79,24285635","1,37696715","14,39999962"
10/12/2010 5.00,"3,78371291","5,25638245","0,94278208","79,32935955","0,9476406","14,39999962"
10/12/2010 6.00,"4,52600798","5,4770196","0,97019336","78,87797085","0,73381635","14,39999962"
10/12/2010 7.00,"4,954046","10,33365256","1,00601711","75,34119495","1,70494965","14,39999962"
10/12/2010 8.00,"4,35262474","38,19376784","1,24761714","60,98868615",,"14,39999962"
10/12/2010 9.00,"4,81497836","57,82408064","1,64578269","49,1417976","1,4131215","14,39999962"
10/12/2010 10.00,"4,78427513","39,9368044","1,65431282","59,4507207","2,564874","14,39999962"
10/12/2010 11.00,"4,16659917","29,01003032","1,20970105","62,2712118","2,0446785","14,39999962"
10/12/2010 12.00,"5,19967082","31,40199968","1,09401539","64,5686937","2,015694","14,39999962"
10/12/2010 13.00,"5,08950124","33,98346736","1,08627396","61,65764955","1,538721","14,39999962"
10/12/2010 14.00,"5,24843495","31,01782152","1,0816128","67,0972764","2,017728","14,39999962"
10/12/2010 15.00,"4,93779128","20,238998","1,00111945","71,20300635","1,68822","14,39999962"
10/12/2010 16.00,"4,916118","20,7231164","1,15776186","72,1909503","1,569231","14,39999962"
10/12/2010 17.00,"5,36944168","20,65432264","1,10941902","72,4571631","1,2575205","14,39999962"
10/12/2010 18.00,"5,62048508","27,39287984","1,13469719","67,0242993","1,2910815","14,39999962"
10/12/2010 19.00,"5,79928588","31,74724952","1,15653744","60,5629731","1,5839775","14,39999962"
10/12/2010 20.00,"5,562691","53,21273816","1,33427217","67,1513409","1,5260085","14,39999962"
10/12/2010 21.00,"5,55366004","37,86670112","1,20116859","105,1191834","0,910215","14,39999962"
10/12/2010 22.00,"6,21106918","40,81418296","1,19275729","57,34649445","1,750257","14,39999962"
10/12/2010 23.00,"5,23579262","22,31948344","1,12932537","68,1919728","1,3775265","14,39999962"
11/12/2010 0.00,"4,81317217","23,11508576","1,12565213","62,7955776","1,70856","14,39999962"
11/12/2010 1.00,"5,33873845","20,36230288","1,13232758","65,6350212","1,09983465","17,10000038"
