,SIMAGE Brindisi,,,
,S. Pancrazio S.,,,
Parm,SO2,NO2,PM10,NOX



17/01/2010 17.00,"0,07489391","12,50499624","49,20000076","17,33406581"
17/01/2010 18.00,"0,2809432","13,61856798","49,20000076","18,57916212"
17/01/2010 19.00,"0,30746046","15,88075461","49,20000076","21,35986976"
17/01/2010 20.00,"0,26947551","24,0015272","49,20000076","30,62025936"
17/01/2010 21.00,"0,3060275","32,41564648","49,20000076","39,42800208"
17/01/2010 22.00,"0,59664542","28,67258144","49,20000076","37,53573392"
17/01/2010 23.00,"0,7378335","24,53885656","49,20000076","30,96786096"
18/01/2010 0.00,"0,35942102","21,02031768","49,20000076","26,36489304"
18/01/2010 1.00,,"20,85938464","37,40000153","26,36099256"
18/01/2010 2.00,"0,98344205",,"37,40000153",
18/01/2010 3.00,"1,3642994","11,49005884","37,40000153","16,80100977"
18/01/2010 4.00,"0,50604903","12,01180349","37,40000153","17,79579086"
18/01/2010 5.00,"1,14186828","11,31873408","37,40000153","17,2653275"
18/01/2010 6.00,"0,57792245","9,58348701","37,40000153","15,22907618"
18/01/2010 7.00,"0,88373537","12,11952366","37,40000153","18,16153734"
18/01/2010 8.00,"1,5049922","11,83918813","37,40000153","18,87487204"
18/01/2010 9.00,"0,99659491","16,98135917","37,40000153","26,4920028"
18/01/2010 10.00,"0,83711202","13,12796982","37,40000153","19,99544744"
18/01/2010 11.00,"0,60998338","11,00595","37,40000153","16,69984585"
18/01/2010 12.00,"0,693953","13,05918753","37,40000153","19,94615608"
18/01/2010 13.00,"1,02043543","10,90860626","37,40000153","16,34577213"
18/01/2010 14.00,"0,57827434","9,47057385","37,40000153","14,19019862"
18/01/2010 15.00,"0,87598481","8,80606207","37,40000153","13,31344529"
18/01/2010 16.00,"0,88091726","8,7126169","37,40000153","13,16948125"
18/01/2010 17.00,"0,91450471","8,2298063","37,40000153","12,34849522"
18/01/2010 18.00,"1,9092202","10,34922771","37,40000153","15,04879752"
18/01/2010 19.00,"1,39119295","13,37586826","37,40000153","19,21596328"
18/01/2010 20.00,"1,54621324","17,53814313","37,40000153","24,04590472"
18/01/2010 21.00,"1,11614936","32,1638552","37,40000153","39,24125704"
18/01/2010 22.00,"1,02489802","30,798496","37,40000153","38,95721032"
18/01/2010 23.00,"0,280094","26,21051816","37,40000153","34,7705804"
19/01/2010 0.00,"0,59389444","22,64006848","37,40000153","29,97696696"
19/01/2010 1.00,"0,58579098","15,15006086","22,10000038","21,45325184"
19/01/2010 2.00,"0,31603072","10,7359909","22,10000038","17,29775119"
19/01/2010 3.00,"0,48949024","10,96052279","22,10000038","17,9462385"
19/01/2010 4.00,"0,3839114","9,90406249","22,10000038","16,60257285"
19/01/2010 5.00,"0,61632539","8,74506354","22,10000038","14,7141784"
19/01/2010 6.00,"0,60458108","8,71650973","22,10000038","15,12791226"
19/01/2010 7.00,"0,65566804","10,78660536","22,10000038","17,25884199"
19/01/2010 8.00,"0,94715346","15,45116836","22,10000038","22,67760104"
19/01/2010 9.00,"0,85883819","22,57387504","22,10000038","32,60334752"
19/01/2010 10.00,"0,4036412","13,20584558","22,10000038","21,4156428"
19/01/2010 11.00,"0,5873175","8,08314634","22,10000038","13,41331096"
19/01/2010 12.00,"0,50475744","10,31548665","22,10000038","15,77380689"
19/01/2010 13.00,"0,55102891","8,25836011","22,10000038","13,4016382"
19/01/2010 14.00,"0,6815039","9,28497792","22,10000038","14,50406681"
19/01/2010 15.00,"0,74738822","7,64576487","22,10000038","12,2603023"
19/01/2010 16.00,"0,5577228","6,48546767","22,10000038","10,72727791"
19/01/2010 17.00,"0,58943184","6,41538331","22,10000038","10,72468333"
19/01/2010 18.00,"0,73740534","13,701631","22,10000038","18,69978064"
19/01/2010 19.00,"1,49078165","23,6926436","22,10000038","31,62153552"
19/01/2010 20.00,"1,57099346","22,78543784","22,10000038","30,33105024"
19/01/2010 21.00,"2,11391789","19,18642288","22,10000038","25,67100912"
19/01/2010 22.00,"1,215973","18,63743606","22,10000038","25,03937992"
19/01/2010 23.00,"1,35455145","12,89045735","22,10000038","18,91378124"
20/01/2010 0.00,"2,03112291","11,65229013","22,10000038","17,63626314"
20/01/2010 1.00,,"9,40827515","30,20000076","15,4080585"
20/01/2010 2.00,"0,29670467",,"30,20000076",
20/01/2010 3.00,"0,32335413","6,88131859","30,20000076","12,62734512"
20/01/2010 4.00,"0,27538428","7,17204202","30,20000076","13,26286333"
20/01/2010 5.00,"0,31269496","7,08768075","30,20000076","13,49631853"
20/01/2010 6.00,"0,20964743","7,95725453","30,20000076","14,4353285"
20/01/2010 7.00,"0,30381044","9,49263642","30,20000076","15,97613473"
20/01/2010 8.00,"0,11015432","15,09035102","30,20000076","22,29369056"
20/01/2010 9.00,"0,01066019","28,10540576","30,20000076","38,86640944"
20/01/2010 10.00,"0,0017767","19,72635256","30,20000076","29,07037304"
20/01/2010 11.00,"0,0017767","9,0967855","30,20000076","15,08251755"
20/01/2010 12.00,"0,0017767","8,590616","30,20000076","14,12275665"
20/01/2010 13.00,"0,01243791","8,28561567","30,20000076","13,3886691"
20/01/2010 14.00,"0,01599029","10,4348834","30,20000076","16,0824859"
20/01/2010 15.00,"0,01954369","8,81125506","30,20000076","13,02032804"
20/01/2010 16.00,,"8,00008333","30,20000076","11,82840827"
20/01/2010 17.00,"0,01421359","10,15844453","30,20000076","14,41846657"
20/01/2010 18.00,"0,0017767","19,1708592","30,20000076","24,89412528"
20/01/2010 19.00,"0,02487379","25,13197808","30,20000076","30,79406016"
20/01/2010 20.00,"0,01066019","20,47262528","30,20000076","26,82532176"
20/01/2010 21.00,"0,01954369","22,06251064","30,20000076","28,81099112"
20/01/2010 22.00,"0,07462136","45,86807696","30,20000076","54,23688184"
20/01/2010 23.00,"0,01776801","35,40203752","30,20000076","41,5083728"
21/01/2010 0.00,"0,06218447","27,38379784","30,20000076","33,35688584"
21/01/2010 1.00,"0,03020388","27,73941072","42,5","34,6331076"
21/01/2010 2.00,"0,0071068","24,0690208","42,5","30,26749536"
21/01/2010 3.00,"0,00177772","17,86390778","42,5","23,63734856"
21/01/2010 4.00,"0,0035534","16,29218642","42,5","22,33778128"
21/01/2010 5.00,"0,03198058","12,96055127","42,5","19,1407452"
21/01/2010 6.00,"0,02487379","14,03777972","42,5","19,7632924"
21/01/2010 7.00,"0,03020388","16,54916686","42,5","25,15480736"
21/01/2010 8.00,"0,08528054","22,1066396","42,5","31,65522496"
21/01/2010 9.00,"0,17233777","21,93662456","42,5","32,00284568"
21/01/2010 10.00,"0,02309709","29,9107544","42,5","41,03368056"
21/01/2010 11.00,"0,06573786","24,21569032","42,5","31,52167176"
21/01/2010 12.00,"0,03908738","17,66533319","42,5","23,31829312"
21/01/2010 13.00,"5,26247464","8,56336044","42,5","42,08551"
21/01/2010 14.00,"0,04086408","16,55305205","42,5","61,09008256"
21/01/2010 15.00,"0,01599029","16,62833322","42,5","29,26881952"
21/01/2010 16.00,"0,01599029","13,18507361","42,5","20,44809432"
21/01/2010 17.00,"0,20787073","13,02933356","42,5","20,21723944"
21/01/2010 18.00,"0,10482422","10,48031061","42,5","16,27054831"
21/01/2010 19.00,"0,02487379","16,78797184","42,5","23,60882152"
21/01/2010 20.00,"0,01776699","20,37528536","42,5","27,14825856"
21/01/2010 21.00,"0,03731068","16,36745803","42,5","23,22491104"
21/01/2010 22.00,"0,06218447","13,02803149","42,5","18,48059278"
21/01/2010 23.00,"0,01954471","10,95144079","42,5","16,27443923"
22/01/2010 0.00,"0,03553398","10,28693475","42,5","15,61298092"
22/01/2010 1.00,,"6,44133871","19,5","11,00742415"
22/01/2010 2.00,"0,2988963",,"19,5",
22/01/2010 3.00,"0,49011874","4,4504037","19,5","9,64300757"
22/01/2010 4.00,"0,52615919","4,8514457","19,5","10,35893685"
22/01/2010 5.00,"0,44320657","5,20057308","19,5","10,55607743"
22/01/2010 6.00,"0,35280747","5,81576482","19,5","10,93090209"
22/01/2010 7.00,"0,39376308","7,10844698","19,5","12,05148896"
22/01/2010 8.00,"0,26211141","10,16753035","19,5","16,04746762"
22/01/2010 9.00,"0,3848267","11,19414051","19,5","16,80360435"
22/01/2010 10.00,"0,46182275","13,08774134","19,5","18,95269235"
22/01/2010 11.00,"0,33791554","9,09808374","19,5","14,30303722"
22/01/2010 12.00,"0,51141472","11,22140181","19,5","18,439089"
22/01/2010 13.00,"0,41610148","7,88976475","19,5","12,57806141"
22/01/2010 14.00,"0,27074879","10,41671749","19,5","16,38468133"
22/01/2010 15.00,"0,26449424","8,46472227","19,5","14,4742377"
22/01/2010 16.00,"0,43024999","6,04938254","19,5","9,8193953"
22/01/2010 17.00,"0,63502395","7,43291338","19,5","11,18121922"
22/01/2010 18.00,"0,53643496","8,63993604","19,5","12,9347278"
22/01/2010 19.00,"0,52183999","8,73987054","19,5","13,09425552"
22/01/2010 20.00,"0,58736733","11,75353053","19,5","16,24201362"
22/01/2010 21.00,"0,69593513","18,96190628","19,5","23,58287568"
22/01/2010 22.00,"0,48460762","19,05664779","19,5","23,79428552"
22/01/2010 23.00,"0,19762649","13,76393352","19,5","17,94494025"
23/01/2010 0.00,"0,27194072","11,61075958","19,5","14,39123013"
23/01/2010 1.00,"0,24066593","9,81450823","42,09999084","12,24344038"
23/01/2010 2.00,"0,303066","5,81836131","42,09999084","8,56392448"
23/01/2010 3.00,"0,1678406","4,96046794","42,09999084","7,94656454"
23/01/2010 4.00,"0,24841039","6,73984971","42,09999084","10,38746962"
23/01/2010 5.00,"0,17975475","5,82874347","42,09999084","9,0541804"
23/01/2010 6.00,"0,36770042","5,34204196","42,09999084","8,18001974"
23/01/2010 7.00,"0,28593972","6,20512641","42,09999084","9,23316272"
23/01/2010 8.00,"0,21311438","7,75348695","42,09999084","11,29664857"
23/01/2010 9.00,"0,42816514","12,72433132","42,09999084","17,76855442"
23/01/2010 10.00,"0,50262784","13,6159734","42,09999084","18,83725918"
23/01/2010 11.00,"0,34476605","15,97030886","42,09999084","21,48956072"
23/01/2010 12.00,"0,43456919","10,75676095","42,09999084","15,69598658"
23/01/2010 13.00,"0,3679984","9,13442513","42,09999084","13,75701017"
23/01/2010 14.00,"0,55177437","12,39467193","42,09999084","18,13300266"
23/01/2010 15.00,"0,40061359","11,51212332","42,09999084","15,46382771"
23/01/2010 16.00,"0,42756917","11,1110775","42,09999084","15,02674834"
23/01/2010 17.00,"0,58170875","12,25969238","42,09999084","16,98388301"
23/01/2010 18.00,"0,53092485","22,7529912","42,09999084","28,22993432"
23/01/2010 19.00,"0,42265503","19,3240104","42,09999084","24,57767016"
23/01/2010 20.00,"0,415953","28,44285464","42,09999084","35,42685528"
23/01/2010 21.00,"0,33597917","32,17163704","42,09999084","38,99740056"
23/01/2010 22.00,"0,54254102","32,92831104","42,09999084","40,48375112"
23/01/2010 23.00,"0,48043792","21,30975624","42,09999084","26,58666592"
24/01/2010 0.00,"0,54015819","14,60105683","42,09999084","19,52853704"
24/01/2010 1.00,,"11,72367656","40,59999084","16,47028157"
24/01/2010 2.00,"0,51410977",,"40,59999084",
24/01/2010 3.00,"0,79472753","7,03576422","40,59999084","12,20064026"
24/01/2010 4.00,"0,45496309","9,58997634","40,59999084","16,36652306"
24/01/2010 5.00,"0,44008743","7,2369353","40,59999084","13,01124986"
24/01/2010 6.00,"0,50387468","6,62953114","40,59999084","12,08261632"
24/01/2010 7.00,"1,03071831","7,49521208","40,59999084","13,05923724"
24/01/2010 8.00,"0,75783586","10,06499935","40,59999084","15,82827786"
24/01/2010 9.00,"0,63478292","11,85605197","40,59999084","17,6933287"
24/01/2010 10.00,"0,42973335","14,53356514","40,59999084","20,445494"
24/01/2010 11.00,"0,74843471","16,1818621","40,59999084","21,94090744"
24/01/2010 12.00,"0,64811173","12,56079987","40,59999084","17,8489655"
24/01/2010 13.00,"0,34381109","12,93459396","40,59999084","18,17839736"
24/01/2010 14.00,"0,37534724","13,32784647","40,59999084","17,6155103"
24/01/2010 15.00,"0,88053182","16,303863","40,59999084","20,90204136"
24/01/2010 16.00,"1,58552843","18,27793226","40,59999084","24,4298152"
24/01/2010 17.00,"1,13389805","9,31612631","40,59999084","13,29009977"
24/01/2010 18.00,"1,29574648","10,96052279","40,59999084","15,12142866"
24/01/2010 19.00,"1,32585578","13,18507361","40,59999084","18,22119748"
24/01/2010 20.00,"1,18376156","14,09359291","40,59999084","19,01105424"
24/01/2010 21.00,"1,19042596","24,91783408","40,59999084","31,64358088"
24/01/2010 22.00,"1,26456729","26,75951072","40,59999084","35,87172032"
24/01/2010 23.00,"0,85875378","23,65759664","40,59999084","29,72016624"
25/01/2010 0.00,"0,88195969","24,18972536","40,59999084","30,28175888"
25/01/2010 1.00,"0,70202188","21,07612896","68,30000305","27,38561424"
25/01/2010 2.00,"0,39379359","12,18311678","68,30000305","16,74264597"
25/01/2010 3.00,"1,01013017","10,69446034","68,30000305","15,28614364"
25/01/2010 4.00,"0,60741139","10,04163662","68,30000305","14,53130325"
25/01/2010 5.00,"0,91254495","11,26942169","68,30000305","15,89961266"
25/01/2010 6.00,"0,73462995","14,76718286","68,30000305","20,46495816"
25/01/2010 7.00,"1,5969534","12,68669551","68,30000305","17,19918186"
25/01/2010 8.00,"1,69953718","34,3403804","68,30000305","48,36027336"
25/01/2010 9.00,"1,82247112","47,17244336","68,30000305","73,32315416"
25/01/2010 10.00,"2,05750999","44,17437","68,30000305","68,2130856"
25/01/2010 11.00,"2,32289512","39,05944496","68,30000305","95,51828112"
25/01/2010 12.00,"1,83877566","39,35406504","68,30000305","63,66199024"
25/01/2010 13.00,"1,32264206","25,78999288","68,30000305","34,40743424"
25/01/2010 14.00,"1,20137498","24,819194","68,30000305","33,79006856"
25/01/2010 15.00,"1,5724376","21,90547808","68,30000305","27,9407252"
25/01/2010 16.00,"1,22517583","15,41612522","68,30000305","20,23798464"
25/01/2010 17.00,"1,09902817","20,85678432","68,30000305","25,72418184"
25/01/2010 18.00,"1,1955435","23,62775032","68,30000305","28,45950816"
25/01/2010 19.00,"1,11687957","23,21242568","68,30000305","28,07559768"
25/01/2010 20.00,"1,85745897","31,66027264","68,30000305","38,4851184"
25/01/2010 21.00,"1,19351967","36,02890584","68,30000305","41,71588216"
25/01/2010 22.00,"0,89719333","48,27692928","68,30000305","57,16285368"
25/01/2010 23.00,"1,04749881","51,54887752","68,30000305","58,90988632"
26/01/2010 0.00,"1,60599758","56,87144576","68,30000305","64,14706464"
26/01/2010 1.00,,"27,6602348","26,70000076","32,3465468"
26/01/2010 2.00,"0,19355544",,"26,70000076",
26/01/2010 3.00,"0,08397572","16,68284626","26,70000076","21,2989152"
26/01/2010 4.00,"0,10382451","13,19935625","26,70000076","17,67517043"
26/01/2010 5.00,"0,05649232","11,36156862","26,70000076","15,80104333"
26/01/2010 6.00,"0,06718099","16,22210206","26,70000076","22,25996288"
26/01/2010 7.00,"0,03969758","16,0222254","26,70000076","21,63611552"
26/01/2010 8.00,"0,04580466","22,96843536","26,70000076","31,79013568"
26/01/2010 9.00,"0,04885871","43,74736304","26,70000076","75,54355976"
26/01/2010 10.00,"0,02595587","25,84970464","26,70000076","36,89762304"
26/01/2010 11.00,"0,05801985","21,57321072","26,70000076","28,60866328"
26/01/2010 12.00,"0,09313686","18,22991046","26,70000076","23,4985756"
26/01/2010 13.00,"0,02900993","12,88267742","26,70000076","16,62462012"
26/01/2010 14.00,"0,02900993","16,09879718","26,70000076","20,74120392"
26/01/2010 15.00,"0,06718099","12,91382199","26,70000076","16,37560315"
26/01/2010 16.00,"0,03359049","14,53227454","26,70000076","18,24843392"
26/01/2010 17.00,"0,05954637","13,2240134","26,70000076","17,2303073"
26/01/2010 18.00,"0,03664353","16,10658858","26,70000076","20,02397448"
26/01/2010 19.00,"0,02900993","14,0974781","26,70000076","18,41055622"
26/01/2010 20.00,"0,02595587","13,59779793","26,70000076","17,89306195"
26/01/2010 21.00,"0,01679474","9,15908419","26,70000076","13,41979646"
26/01/2010 22.00,"0,00763462","8,05070162","26,70000076","12,33293154"
26/01/2010 23.00,"0,00152652","6,60227558","26,70000076","11,20715932"
27/01/2010 0.00,"0,00458057","5,81057374","26,70000076","9,96076476"
27/01/2010 1.00,,"6,23757305","11,19999981","10,81287815"
27/01/2010 2.00,,"4,99421283","11,19999981","9,45883608"
27/01/2010 3.00,,"4,83717071","11,19999981","8,93615455"
27/01/2010 4.00,,"4,66844627","11,19999981","8,67676116"
27/01/2010 5.00,,"4,72944672","11,19999981","8,90892002"
27/01/2010 6.00,,"6,48416942","11,19999981","11,3135105"
27/01/2010 7.00,,"5,86897769","11,19999981","10,26425843"
27/01/2010 8.00,,"9,36025336","11,19999981","13,88281786"
27/01/2010 9.00,,"10,19738241","11,19999981","15,81271418"
27/01/2010 10.00,,"8,9293593","11,19999981","14,32897541"
27/01/2010 11.00,,"9,09808374","11,19999981","13,69086453"
27/01/2010 12.00,,"8,78659409","11,19999981","13,58580969"
27/01/2010 13.00,,"10,45955202","11,19999981","15,25631262"
27/01/2010 14.00,,"12,14807555","11,19999981","18,02664957"
27/01/2010 15.00,,"10,35312246","11,19999981","15,09289398"
27/01/2010 16.00,,"10,97221085","11,19999981","15,7776959"
27/01/2010 17.00,,"12,17013812","11,19999981","17,13433255"
27/01/2010 18.00,,"13,05918753","11,19999981","18,03443332"
27/01/2010 19.00,,"14,93591304","11,19999981","20,11995688"
27/01/2010 20.00,,"15,78860768","11,19999981","20,9396504"
27/01/2010 21.00,,"17,91841698","11,19999981","23,4894936"
27/01/2010 22.00,,"12,56079987","11,19999981","16,90476827"
27/01/2010 23.00,,"15,20067533","11,19999981","20,81644112"
28/01/2010 0.00,,"14,36225186","11,19999981","19,26785496"
28/01/2010 1.00,,"10,34533106","19,5","14,89186247"
28/01/2010 2.00,"0,07104559",,"19,5",
28/01/2010 3.00,"0,18450516","8,85019103","19,5","13,86725418"
28/01/2010 4.00,"0,2694511","8,4543382","19,5","13,86855051"
28/01/2010 5.00,"0,28418336","6,7138924","19,5","12,1695129"
28/01/2010 6.00,"0,49114286","5,20836066","19,5","10,27463294"
28/01/2010 7.00,"0,67677689","6,5970845","19,5","11,75966996"
28/01/2010 8.00,"0,41867144","13,7211009","19,5","22,35982664"
28/01/2010 9.00,"0,55601017","14,91384091","19,5","23,69960328"
28/01/2010 10.00,"0,76623729","11,67565477","19,5","17,98903862"
28/01/2010 11.00,"0,74313004","10,79958402","19,5","15,900909"
28/01/2010 12.00,"0,62723475","10,00659349","19,5","14,41068473"
28/01/2010 13.00,"0,82076883","8,87355185","19,5","13,42368738"
28/01/2010 14.00,"0,996899","14,36613704","19,5","19,14334552"
28/01/2010 15.00,"1,01489786","14,54654571","19,5","18,69588972"
28/01/2010 16.00,"1,02588756","16,44143522","19,5","19,95653824"
28/01/2010 17.00,"0,95412804","22,42722464","19,5","27,58016024"
28/01/2010 18.00,"1,14368261","35,25408696","19,5","46,00497616"
28/01/2010 19.00,"0,83074865","29,65766296","19,5","37,4916432"
28/01/2010 20.00,"1,04727202","25,51355592","19,5","32,51124648"
28/01/2010 21.00,"0,95163334","25,6706076","19,5","33,64611408"
28/01/2010 22.00,"1,07275601","32,63369096","19,5","41,32418984"
28/01/2010 23.00,"0,75827723","22,88795928","19,5","33,9833144"
29/01/2010 0.00,"0,59658237","19,94697824","19,5","27,56069608"
29/01/2010 1.00,"0,41867144","13,02024965","28,10000038","17,83080723"
29/01/2010 2.00,"0,16300171","11,44332956","28,10000038","16,1992135"
29/01/2010 3.00,"0,12706296","8,65421103","28,10000038","13,1941231"
29/01/2010 4.00,"0,25768949","10,32457056","28,10000038","15,78029048"
29/01/2010 5.00,"0,31810235","11,3278199","28,10000038","17,34444223"
29/01/2010 6.00,"0,3429324","8,51533865","28,10000038","13,64028257"
29/01/2010 7.00,"0,37400073","8,81384965","28,10000038","14,05531467"
29/01/2010 8.00,"0,17802992","13,41090949","28,10000038","20,074566"
29/01/2010 9.00,"0,40667186","18,86196986","28,10000038","26,72285768"
29/01/2010 10.00,"0,30337008","13,93914346","28,10000038","19,89040216"
29/01/2010 11.00,"0,49274667","12,78533177","28,10000038","18,29771954"
29/01/2010 12.00,"0,35273425","10,28822535","28,10000038","15,04101568"
29/01/2010 13.00,"0,15112112","9,78335984","28,10000038","13,98008894"
29/01/2010 14.00,"0,55601017","9,06304252","28,10000038","12,72332178"
29/01/2010 15.00,"0,27164884","9,30314766","28,10000038","12,47819382"
29/01/2010 16.00,"0,36348597","10,8748671","28,10000038","14,94503902"
29/01/2010 17.00,"0,46286721","10,58414559","28,10000038","14,17593319"
29/01/2010 18.00,"0,48573751","16,46480178","28,10000038","20,78789496"
29/01/2010 19.00,"1,022145","36,35597256","28,10000038","47,23966928"
29/01/2010 20.00,"0,82581824","40,0289628","28,10000038","52,93079464"
