,SIMAGE Brindisi,,,
18/01/2010 16.00,"5,22558906","19,99804776","10,8372313","20,51280975"
18/01/2010 17.00,"3,18718342","41,0025532","22,9762172",
18/01/2010 18.00,"1,93396991","53,57800664","28,50904808","17,09399986"
18/01/2010 19.00,"3,22586298","68,09763904","36,41438416",
18/01/2010 20.00,"2,91062552","38,79767304","22,9515524","18,07081032"
18/01/2010 21.00,"3,19685306","39,95198568","21,3357212",
18/01/2010 22.00,"3,02666319","27,25332296","16,03130931","10,25640965"
18/01/2010 23.00,"3,30128777","19,8022016","10,76454279",
19/01/2010 0.00,"3,60492125","17,83469815","10,19218368","14,16361046"
19/01/2010 1.00,"3,87374283","22,54140928","12,49720484",
19/01/2010 2.00,"3,59331728","28,76818144","15,8418282","6,83760691"
19/01/2010 3.00,"3,03053186","11,59624941","6,17397802",
19/01/2010 4.00,"3,09628599","8,37456574","4,70738224","9,27960968"
19/01/2010 5.00,"2,76170927","7,24749336","3,5289153",
19/01/2010 6.00,"1,87208241","8,43422587","3,50814907","6,34920597"
19/01/2010 7.00,"1,7521771","12,09039816","6,15710462",
19/01/2010 8.00,"2,49482202","19,30286368","10,96701403","12,69841003"
19/01/2010 9.00,"2,59538807","32,6279932","16,73605339",
19/01/2010 10.00,"2,84873802","26,78381224","13,07735535","9,27960968"
19/01/2010 11.00,"1,70382688","27,00170376","12,35313946",
19/01/2010 12.00,"2,65727455","28,3894716","13,50305642","9,27960968"
19/01/2010 13.00,"2,64953925","27,27536832","14,00404057",
19/01/2010 14.00,"1,90457353","38,87419128","19,39668552","13,67521"
19/01/2010 15.00,"1,65161003","22,26126304","11,94041706",
19/01/2010 16.00,"1,79124312","23,23917456","11,75482304","17,58241081"
19/01/2010 17.00,"1,52029398","31,18053272","15,87167261",
19/01/2010 18.00,"1,49979329","30,04310304","16,59978133","20,02441978"
19/01/2010 19.00,"1,49167051","34,0403876","17,58616492",
19/01/2010 20.00,"2,03917755","37,78215248","19,4615788","12,69841003"
19/01/2010 21.00,"1,87440321","36,48778584","20,3220744",
19/01/2010 22.00,"1,62356728","34,80947048","18,71141325","17,09399986"
19/01/2010 23.00,"2,85454001","35,75629288","19,44081448",
20/01/2010 0.00,"3,15623916","26,04713776","13,86516436","17,09399986"
20/01/2010 1.00,,"15,17330696","7,73272263",
20/01/2010 2.00,"1,78382715",,,"10,25640965"
20/01/2010 3.00,"1,5232026","11,17603005","6,64510629",
20/01/2010 4.00,"1,03461139","8,5418753","4,73853254","12,21000957"
20/01/2010 5.00,"1,05246889","11,27978855","6,5205089",
20/01/2010 6.00,"0,80503686","9,22538088","5,06559544","8,79120922"
20/01/2010 7.00,"0,79972812","35,17005456","25,19168984",
20/01/2010 8.00,"0,12902171","43,47587816","31,84587048","11,72161007"
20/01/2010 9.00,"0,15202726","72,16235984","48,99465584",
20/01/2010 10.00,"0,3606882","61,02782784","37,58376336","18,07081032"
20/01/2010 11.00,"0,3203072","51,8374748","31,4046",
20/01/2010 12.00,"0,19401614","54,63245552","33,68106544","12,69841003"
20/01/2010 13.00,"1,16765838","53,31342408","31,79395968",
20/01/2010 14.00,"1,24407678","54,51960928","30,76344904","13,67521"
20/01/2010 15.00,"1,07724403","43,81439776","26,5090196",
20/01/2010 16.00,"0,81179381","47,75330896","30,10541512","15,62880993"
20/01/2010 17.00,"0,09926022","46,31754992","31,13334456",
20/01/2010 18.00,"0,22973216","76,25950816","52,774068","19,04759979"
20/01/2010 19.00,"0,05936229","65,76050584","43,01277264",
20/01/2010 20.00,"0,07223243","82,86370912","57,03497912","21,97801971"
20/01/2010 21.00,"0,04021828","71,56445832","47,6734256",
20/01/2010 22.00,"0,07947143","69,78759848","47,4748644","24,42000961"
20/01/2010 23.00,"0,00739969","65,64377824","46,73505424",
21/01/2010 0.00,"0,03394441","55,6985676","38,33133624","24,90842056"
21/01/2010 1.00,"0,02316624","69,90690728","44,2535268",
21/01/2010 2.00,"0,02059222","54,2044352","36,79206152","22,46640968"
21/01/2010 3.00,"0,01142193","48,62485592","35,18789352",
21/01/2010 4.00,"0,00402224","38,29447288","29,32021408","25,88521957"
21/01/2010 5.00,"0,00691763","37,76530776","28,01456664",
21/01/2010 6.00,"0,07174935","74,73034792","34,75960552","30,28083038"
21/01/2010 7.00,"1,00484888","133,3523253","41,51112608",
21/01/2010 8.00,"4,78776955","316,09184","81,47391456","37,6068306"
21/01/2010 9.00,"10,83618585","536,2871288","119,0199733",
21/01/2010 10.00,"5,55339562","279,9013128","85,64398656","62,02685165"
21/01/2010 11.00,"0,65606263","59,7451244","38,65192128",
21/01/2010 12.00,"1,24375439","69,09111424","47,24901896","35,65322113"
21/01/2010 13.00,"1,48539562","61,42860216","42,2573988",
21/01/2010 14.00,"2,04573923","81,45517696","54,38861816","21,48962021"
21/01/2010 15.00,"0,13400907","70,88613808","44,90377888",
21/01/2010 16.00,"0,22394035","77,1077096","53,02455912","23,93161964"
21/01/2010 17.00,"0,94242746","117,2153703","71,83072344",
21/01/2010 18.00,"1,02479836","98,90858216","59,60216416","18,07081032"
21/01/2010 19.00,"1,05472155","88,5003616","50,376898",
21/01/2010 20.00,"4,02134004","120,5602614","59,59308216","14,65200996"
21/01/2010 21.00,"2,32824353","64,61137472","34,3222164",
21/01/2010 22.00,"0,829812","29,54896576","15,15135146","11,23320961"
21/01/2010 23.00,"0,77076905","23,59973952","12,97092578",
22/01/2010 0.00,"0,31178067","23,50895776","12,17533685","7,81440783"
22/01/2010 1.00,,"20,33006656","10,52443574",
22/01/2010 2.00,"1,55768602",,,"4,88400507"
22/01/2010 3.00,"1,29128693","11,24995753","5,97670168",
22/01/2010 4.00,"1,25006792","8,96728191","4,17655177","4,39560509"
22/01/2010 5.00,"1,63973859","24,6178604","15,73929529",
22/01/2010 6.00,"0,40801837","18,14727","11,9559903","6,83760691"
22/01/2010 7.00,"0,67662942","25,0912716","16,52839681",
22/01/2010 8.00,"0,46922041","39,81971352","26,01453816","12,69841003"
22/01/2010 9.00,"1,09231394","56,67646","36,11068208",
22/01/2010 10.00,"0,95961171","48,2876556","29,47206512","15,62880993"
22/01/2010 11.00,"1,50831982","47,66898976","28,88672544",
22/01/2010 12.00,"4,38234962","39,21011056","21,15012336","12,21000957"
22/01/2010 13.00,"3,35267983","46,67551456","24,5557204",
22/01/2010 14.00,"2,38806143","51,7894836","27,51488456","14,65200996"
22/01/2010 15.00,"2,38722749","35,63436464","21,59139384",
22/01/2010 16.00,"0,9452415","30,03274","18,34281789","16,60560989"
22/01/2010 17.00,"1,18010849","35,94431896","21,09561224",
22/01/2010 18.00,"0,8113209","36,16094856","21,91586024","16,11721039"
22/01/2010 19.00,"0,79242708","41,520036","24,3571592",
22/01/2010 20.00,"0,32811471","40,37870584","26,06384864","14,65200996"
22/01/2010 21.00,"0,97058209","58,685494","37,62789232",
22/01/2010 22.00,"1,00644456","49,88683328","33,15411824","17,58241081"
22/01/2010 23.00,"2,9683657","119,1115581","59,72546904",
23/01/2010 0.00,"4,22453054","98,05257976","54,10438024","20,51280975"
23/01/2010 1.00,"4,59790683","76,86519152","43,568266",
23/01/2010 2.00,"4,26302297","57,6349456","35,34624536","13,18680954"
23/01/2010 3.00,"4,19951132","40,6160424","26,32472192",
23/01/2010 4.00,"3,42581535","31,41012568","20,6984516","13,67521"
23/01/2010 5.00,"4,30536475","39,4396844","24,85684128",
23/01/2010 6.00,"2,99855026","18,05388792","11,66916544","21,0012207"
23/01/2010 7.00,"5,34658257","67,91475624","40,13280352",
23/01/2010 8.00,"7,84858461","99,92670304","52,97782984","25,88521957"
23/01/2010 9.00,"9,45563988","120,1335603","56,8766464",
23/01/2010 10.00,"10,61617824","105,4219822","52,23933896","26,37360954"
23/01/2010 11.00,"9,98683322","95,82305392","44,91934256",
23/01/2010 12.00,"9,65964804","93,2589472","46,56373904","27,35042"
23/01/2010 13.00,"9,49605546","95,90997344","48,4664276",
23/01/2010 14.00,"9,70776333","122,4343846","60,05383592","31,25761986"
23/01/2010 15.00,"9,25740319","82,12701552","44,10557624",
23/01/2010 16.00,"5,34465841","43,40322216","24,67252448","30,28083038"
23/01/2010 17.00,"4,33808367","63,88504416","35,82774432",
23/01/2010 18.00,"7,15572184","117,6265077","61,0830464","30,28083038"
23/01/2010 19.00,"6,14144943","106,8784674","54,60666264",
23/01/2010 20.00,"4,91546813","78,29446888","43,61757648","26,86202049"
23/01/2010 21.00,"4,58250945","38,24778184","22,4920988",
23/01/2010 22.00,"2,75508656","42,08941048","27,29684008","26,86202049"
23/01/2010 23.00,"2,54806096","47,01271488","30,33256072",
24/01/2010 0.00,"1,32669989","43,34358688","26,28709376","26,37360954"
24/01/2010 1.00,,"47,42387136","28,83351448",
24/01/2010 2.00,"2,19257776",,,"21,48962021"
24/01/2010 3.00,"2,37189113","36,60061296","23,1137856",
24/01/2010 4.00,"1,21106903","22,807292","14,24154156","15,14041042"
24/01/2010 5.00,"0,95099162","14,21354606","8,4089129",
24/01/2010 6.00,"1,75056413","13,97101077","8,35310545","17,09399986"
24/01/2010 7.00,"0,67876614","19,13426352","12,68799758",
24/01/2010 8.00,"0,75496181","24,1211228","17,62639531","19,04759979"
24/01/2010 9.00,"0,54522896","32,85754792","21,29937408",
24/01/2010 10.00,"1,64900143","36,16352976","23,49536344","18,55920982"
24/01/2010 11.00,"1,75940797","36,38532176","21,80035632",
24/01/2010 12.00,"1,35986528","29,9575028","17,55761302","24,90842056"
24/01/2010 13.00,"1,13448384","38,26850792","22,13260456",
24/01/2010 14.00,"0,94107892","31,59040816","18,68806199","26,86202049"
24/01/2010 15.00,"0,48992856","25,52445432","17,16954777",
24/01/2010 16.00,"0,99842043","41,2502528","28,49736576","31,25761986"
24/01/2010 17.00,"0,72794419","38,53049016","25,62517848",
24/01/2010 18.00,"1,17588693","64,12241896","39,36704752","31,25761986"
24/01/2010 19.00,"1,86096965","135,0189392","84,13065768",
24/01/2010 20.00,"1,35578304","95,48067208","59,30496288","32,72283173"
24/01/2010 21.00,"1,84328199","125,2591926","77,05077024",
24/01/2010 22.00,"2,69990312","199,2460784","95,79852296","43,9560318"
24/01/2010 23.00,"1,81043187","163,3526569","79,65818376",
25/01/2010 0.00,"0,66671469","78,61738656","48,62996096","48,35165024"
25/01/2010 1.00,"0,34433993","56,19920568","36,1561112",
25/01/2010 2.00,"0,28330569","38,59922656","26,8490688","36,63003159"
25/01/2010 3.00,"0,24161174","19,79571992","13,59650542",
25/01/2010 4.00,"0,31110132","14,51185056","9,84955137","27,8388195"
25/01/2010 5.00,"0,20312439","16,52605078","11,3524847",
25/01/2010 6.00,"0,1881572","34,15841536","26,61416048","26,37360954"
25/01/2010 7.00,"0,23373914","61,32093744","44,47935312",
25/01/2010 8.00,"1,26442593","135,8671406","72,83398808","31,74603081"
25/01/2010 9.00,"4,90774097","286,6558352","99,66229256",
25/01/2010 10.00,"5,7263619","306,7098472","94,01785824","46,88644028"
25/01/2010 11.00,"4,04693895","237,4486032","86,29810088",
25/01/2010 12.00,"2,04679488","127,866109","65,30240976","49,32844162"
25/01/2010 13.00,"1,71392366","112,4152752","61,14922072",
25/01/2010 14.00,"1,3125341","123,705444","67,23496376","50,30524063"
25/01/2010 15.00,"1,44509903","108,3232893","60,85591992",
25/01/2010 16.00,"1,41438767","92,71549944","55,0881616","42,00244141"
25/01/2010 17.00,"1,65016793","95,2277336","56,82603576",
25/01/2010 18.00,"2,00918317","151,0456482","86,16831432","43,9560318"
25/01/2010 19.00,"3,04511767","193,5291984","98,13209984",
25/01/2010 20.00,"2,65441882","201,1578872","104,3086629","48,35165024"
25/01/2010 21.00,"3,53572661","213,8633184","110,6929074",
25/01/2010 22.00,"2,4049355","140,2820442","90,61094192","53,72404099"
25/01/2010 23.00,"1,16305747","86,82722776","57,48663176",
26/01/2010 0.00,"1,01241536","80,35013656","54,78057816","40,04883957"
26/01/2010 1.00,,"54,31079976","38,3663832",
26/01/2010 2.00,"0,91432368",,,"23,44322014"
26/01/2010 3.00,"1,06256058","17,45857525","12,84373763",
26/01/2010 4.00,"0,96334206","21,9720348","16,92425346","23,44322014"
26/01/2010 5.00,"0,68115507","16,41191777","11,77688561",
26/01/2010 6.00,"0,4216421","28,8083908","21,80423768","22,46640968"
26/01/2010 7.00,"0,91379993","92,1305804","55,01678664",
26/01/2010 8.00,"2,22669913","178,880028","88,65634256","27,8388195"
26/01/2010 9.00,"6,61954825","327,0697792","111,5663663",
26/01/2010 10.00,"4,50215628","201,0762448","84,83930224","39,07204056"
26/01/2010 11.00,"3,16527114","113,5137957","62,00193448",
26/01/2010 12.00,"3,32058534","103,5076305","57,85522712","33,21123123"
26/01/2010 13.00,"3,35597389","75,75756992","44,28209208",
26/01/2010 14.00,"3,167237","119,6744126","69,15969768","30,28083038"
26/01/2010 15.00,"1,55314511","69,6280612","43,88493144",
26/01/2010 16.00,"0,31154575","45,33183744","28,03533096","32,23442078"
26/01/2010 17.00,"1,30215155","47,7338448","27,24491016",
26/01/2010 18.00,"0,88522629","55,41972152","31,72776624","23,93161964"
26/01/2010 19.00,"0,69858747","52,91006856","31,77449552",
26/01/2010 20.00,"0,92218712","55,32111968","33,25277744","18,07081032"
26/01/2010 21.00,"0,78417412","60,01616952","34,34816224",
26/01/2010 22.00,"0,91445487","42,77939392","29,72645672","19,53602028"
26/01/2010 23.00,"0,73004328","28,85898232","17,65624928",
27/01/2010 0.00,"0,66752422","26,65282112","17,38239161","15,14041042"
27/01/2010 1.00,"1,01590062","20,06030248","12,58026786",
27/01/2010 2.00,"0,83804258","11,21104833","5,84172213","8,79120922"
27/01/2010 3.00,"0,89715367","9,4432724","4,20640382",
27/01/2010 4.00,"0,86438695","8,05421205","3,03182972","12,21000957"
27/01/2010 5.00,"0,53200084","9,4108487","4,62431731",
27/01/2010 6.00,"0,79937726","15,78547774","9,76908485","15,14041042"
27/01/2010 7.00,"0,71287327","24,49465112","16,85027436",
27/01/2010 8.00,"0,76464467","36,54355888","23,86785928","10,7448101"
27/01/2010 9.00,"3,05517479","60,79827312","37,7511972",
27/01/2010 10.00,"3,71182118","53,5014884","33,50845008","9,76801014"
27/01/2010 11.00,"3,48179815","61,54271032","35,7122404",
27/01/2010 12.00,"3,32648394","54,85552856","33,3669812","16,11721039"
27/01/2010 13.00,"3,40512449","61,54271032","35,1333824",
27/01/2010 14.00,"3,34221185","69,72276256","37,84853712","11,23320961"
27/01/2010 15.00,"2,73471605","42,76511128","26,61674168",
27/01/2010 16.00,"2,07413692","43,20869528","27,77315752","10,7448101"
27/01/2010 17.00,"2,10362687","62,71650624","40,44298728",
27/01/2010 18.00,"1,6396491","63,8422536","42,16005888","15,62880993"
27/01/2010 19.00,"2,29236377","91,98400648","59,18683952",
27/01/2010 20.00,"2,97653424","117,0208243","65,5555012","16,60560989"
27/01/2010 21.00,"1,75367717","55,28741112","36,74793256",
27/01/2010 22.00,"1,34081585","46,23324984","31,72518504","12,21000957"
27/01/2010 23.00,"1,22678676","50,21885208","34,12493624",
28/01/2010 0.00,"1,67896937","23,81114936","13,89112358","5,86080599"
28/01/2010 1.00,,"40,3553412","25,35392304",
28/01/2010 2.00,"0,96578083",,,"3,41880298"
28/01/2010 3.00,"1,11999769","27,54903288","17,57318626",
28/01/2010 4.00,"0,96770804","39,48119392","25,25008232","3,90720391"
28/01/2010 5.00,"1,22312963","46,29160408","30,00029336",
28/01/2010 6.00,"1,87469509","44,20997144","28,78290384","6,83760691"
28/01/2010 7.00,"0,49349315","27,34022336","20,35062056",
28/01/2010 8.00,"1,26553955","59,07848648","42,76488184","15,62880993"
28/01/2010 9.00,"1,94987579","94,05659536","56,91687488",
28/01/2010 10.00,"1,83132105","95,55328984","57,26470592","17,09399986"
28/01/2010 11.00,"2,14361023","83,48105568","47,95766352",
28/01/2010 12.00,"2,20722459","58,9760224","33,7251944","27,35042"
28/01/2010 13.00,"3,53348717","54,7167556","30,14696288",
28/01/2010 14.00,"2,91276529","59,28341464","33,27742312","18,55920982"
28/01/2010 15.00,"2,18987559","52,70904088","31,46689296",
28/01/2010 16.00,"2,61782614","67,1625372","46,09520344","24,90842056"
28/01/2010 17.00,"3,36577676","119,6666308","74,57700552",
28/01/2010 18.00,"2,83951282","104,0925878","67,36215","31,74603081"
28/01/2010 19.00,"3,19035544","137,5635818","81,04302624",
28/01/2010 20.00,"3,67999314","158,547342","87,11706784","36,14162064"
28/01/2010 21.00,"3,30023517","130,3446537","77,77237816",
28/01/2010 22.00,"3,46601838","121,1893094","68,07727624","42,97924042"
28/01/2010 23.00,"2,93204253","125,0517023","69,0338116",
29/01/2010 0.00,"2,13204389","82,63411616","55,49052288","34,67642975"
29/01/2010 1.00,"1,80626116","47,37586104","35,17232984",
29/01/2010 2.00,"1,67999654","44,89735456","34,80243432","24,42000961"
29/01/2010 3.00,"1,49493712","36,91188656","28,13655224",
29/01/2010 4.00,"1,43132275","24,2287684","18,9502297","24,90842056"
29/01/2010 5.00,"1,46505664","24,07703208","16,69062618",
29/01/2010 6.00,"1,21349152","31,66822656","24,1455964","20,02441978"
29/01/2010 7.00,"1,39855094","24,95898032","14,71786856",
29/01/2010 8.00,"1,81493617","81,705496","54,38861816","13,18680954"
29/01/2010 9.00,"2,59662169","128,1449742","76,65232856",
29/01/2010 10.00,"2,43662216","98,29769816","56,8091528","14,16361046"
29/01/2010 11.00,"2,20722459","92,3912816","50,91290808",
29/01/2010 12.00,"3,60481244","91,31478736","43,7304992","21,48962021"
29/01/2010 13.00,"2,8549346","53,60785296","30,63496264",
29/01/2010 14.00,"3,1614401","60,3131796","37,42153016","16,11721039"
29/01/2010 15.00,"3,27710249","79,66535376","46,1211684",
29/01/2010 16.00,"2,29589886","48,61965528","32,52076824","29,7924099"
29/01/2010 17.00,"2,18987559","52,10205736","37,42801184",
29/01/2010 18.00,"3,7166204","145,0251044","76,959912","36,63003159"
29/01/2010 19.00,"4,95613695","246,2977216","107,8180433",
29/01/2010 20.00,"7,62022947","328,8580728","119,3367343","50,79365158"
29/01/2010 21.00,"7,49492897","302,9770496","120,6372002",
29/01/2010 22.00,"4,14264373","171,3575699","88,78092848","60,56166077"
29/01/2010 23.00,"2,30939343","97,85541432","68,08635824",
30/01/2010 0.00,"1,86312875","74,36720176","55,4619576","57,14284134"
30/01/2010 1.00,,"51,55214704","39,03219896",
30/01/2010 2.00,"0,21598131",,,"41,02563095"
30/01/2010 3.00,"0,24329183","37,00916912","28,80754952",
30/01/2010 4.00,"0,21145566","24,72162464","18,20264917","33,69963074"
30/01/2010 5.00,"0,21351305","16,34058296","11,48226744",
30/01/2010 6.00,"0,17443076","15,51959884","10,90990833","21,97801971"
30/01/2010 7.00,"0,21351305","28,57233528","20,41941432",
30/01/2010 8.00,"0,89453693","94,14479592","47,03097448","19,53602028"
30/01/2010 9.00,"1,01172177","119,9208503","58,57685416",
30/01/2010 10.00,"1,38141144","108,5619642","58,29001592","19,53602028"
30/01/2010 11.00,"1,18166145","119,0817118","60,16543936",
30/01/2010 12.00,"0,84241466","74,67069352","40,78301736","20,51280975"
30/01/2010 13.00,"0,46627009","57,36518152","37,14249288",
30/01/2010 14.00,"1,13330615","90,51453888","50,31070456","24,42000961"
30/01/2010 15.00,"0,27664637","34,7135072","22,048228",
30/01/2010 16.00,"0,28525426","35,7225652","23,68616192","41,5140419"
30/01/2010 17.00,"0,24930433","36,83666848","25,75236472",
30/01/2010 18.00,"0,24272231","40,78982408","28,87764344","32,72283173"
30/01/2010 19.00,"0,24066491","46,88690528","34,11975472",
30/01/2010 20.00,"0,34079263","65,49070352","45,99788264","26,37360954"
30/01/2010 21.00,"0,4745922","70,96007512","49,77597552",
30/01/2010 22.00,"0,37398955","65,71769616","46,2989844","23,93161964"
