NetC,Provincia di TARANTO,,,
18/01/2007 19.00,"1,464838","260,701962","106,431113","97,640198"
18/01/2007 20.00,"1,336654","152,144166","44,110441","84,569325"
18/01/2007 21.00,"1,244885","163,26703","51,756412","83,968419"
18/01/2007 22.00,"1,109889","174,70634","60,261812","82,365555"
18/01/2007 23.00,"1,353533","205,905","82,610133","79,296088"
19/01/2007 0.00,"1,596209","209,280816","90,67989","70,292729"
19/01/2007 1.00,"1,459899","155,577296","58,781509","65,49451"
19/01/2007 2.00,"1,307961","124,696321","43,577537","57,920118"
19/01/2007 3.00,"1,037529","116,950768","37,479546","59,525607"
19/01/2007 4.00,"0,962545","68,123583","17,906571","40,696076"
19/01/2007 5.00,"0,733904","51,806326","13,215282","31,565533"
19/01/2007 6.00,"0,771818","63,553043","16,205488","38,732378"
19/01/2007 7.00,"1,068786","123,219069","51,266653","44,644186"
19/01/2007 8.00,"2,463389","425,822657","236,971648","62,523676"
19/01/2007 9.00,"3,792042","607,616753","336,76268","91,331249"
19/01/2007 10.00,"2,923517","386,225914","194,175722","88,562903"
19/01/2007 11.00,"1,961348","261,33771","118,348006","79,933339"
19/01/2007 12.00,"0,821765","76,417746","20,827419","44,514398"
19/01/2007 13.00,"0,575433","73,090979","20,032282","42,405366"
19/01/2007 14.00,"0,578996","72,768044","18,731311","44,078311"
19/01/2007 15.00,"0,43506","56,01244","13,81247","34,858245"
19/01/2007 16.00,"0,570339","44,868828","10,370569","28,987965"
19/01/2007 17.00,"0,633102","55,018946","11,606407","37,248912"
19/01/2007 18.00,"0,791697","99,716591","24,645746","61,970784"
19/01/2007 19.00,"0,951356","128,732509","36,58628","72,686019"
19/01/2007 20.00,"1,469807","245,854321","102,262542","89,119675"
19/01/2007 21.00,"2,103533","341,386837","162,888878","91,69724"
19/01/2007 22.00,"2,884352","409,647913","207,885872","90,965251"
19/01/2007 23.00,"2,508837","318,84933","152,668086","84,826318"
20/01/2007 0.00,"2,559254","404,531207","208,179412","85,394797"
20/01/2007 1.00,,"392,788465","205,96649","77,039067"
20/01/2007 2.00,"1,201575",,,
20/01/2007 3.00,"0,801621","222,849711","105,786578","60,692384"
20/01/2007 4.00,"0,473089","110,695485","36,12105","55,350332"
20/01/2007 5.00,"0,257574","45,866201","13,518116","25,156642"
20/01/2007 6.00,"0,200677","85,484888","23,516487","49,46189"
20/01/2007 7.00,"0,521898","152,46452","59,457368","61,342614"
20/01/2007 8.00,"0,938402","272,639533","128,412314","75,80091"
20/01/2007 9.00,"3,005587","608,719211","329,384838","104,124342"
20/01/2007 10.00,"1,006685","192,758848","78,218286","72,918345"
20/01/2007 11.00,"0,76566","194,570661","78,502512","74,959881"
20/01/2007 12.00,"1,281647","142,327384","51,806326","63,0039"
20/01/2007 13.00,"1,68546","97,398886","30,179532","51,164699"
20/01/2007 14.00,"0,99365","93,607847","24,700726","55,77344"
20/01/2007 15.00,"0,735236","60,738597","13,110384","40,66491"
20/01/2007 16.00,"0,810082","52,514494","10,320658","36,715484"
20/01/2007 17.00,"0,768864","66,265024","13,841239","45,229545"
20/01/2007 18.00,"0,517667","116,832756","25,147352","78,32917"
20/01/2007 19.00,"0,469636","121,020689","31,107475","73,375193"
20/01/2007 20.00,"0,998471","287,532483","123,141609","98,931577"
20/01/2007 21.00,"2,450964","478,154291","233,647259","119,992088"
20/01/2007 22.00,"0,818917","121,822216","29,950295","75,952765"
20/01/2007 23.00,"0,47956","83,994654","17,942946","56,522313"
21/01/2007 0.00,"0,348129","97,961778","22,100468","64,120063"
21/01/2007 1.00,"0,408385","89,965927","20,171846","59,077836"
21/01/2007 2.00,"0,352951","100,712648","25,797","61,201146"
21/01/2007 3.00,"0,275368","79,435799","17,067439","53,303596"
21/01/2007 4.00,"0,182635","64,261174","14,612683","41,88492"
21/01/2007 5.00,"0,168045","49,043793","13,339633","28,610268"
21/01/2007 6.00,"0,158744","52,816686","13,970652","31,41758"
21/01/2007 7.00,"0,232656","83,486254","25,155819","44,946586"
21/01/2007 8.00,"0,263422","118,181616","43,712885","51,193243"
21/01/2007 9.00,"0,338796","116,860005","41,09825","53,882453"
21/01/2007 10.00,"0,481987","159,793755","65,173031","59,907163"
21/01/2007 11.00,"0,317207","155,400876","55,787913","69,911167"
21/01/2007 12.00,"0,520872","139,096639","47,028759","67,035078"
21/01/2007 13.00,"2,435223","70,144281","19,112793","40,867372"
21/01/2007 14.00,"2,952237","82,652299","22,569104","48,080948"
21/01/2007 15.00,"2,877858","58,144666","14,907898","35,311199"
21/01/2007 16.00,"0,994769","43,698951","8,600131","30,533721"
21/01/2007 17.00,"0,607445","48,504245","8,797222","35,039942"
21/01/2007 18.00,"0,749391","157,426774","45,185568","88,205971"
21/01/2007 19.00,"1,290046","319,338416","139,246377","105,90887"
21/01/2007 20.00,"1,904148","302,263687","128,981575","104,572095"
21/01/2007 21.00,"1,171463","252,73867","104,8468","92,043771"
21/01/2007 22.00,"0,658555","155,433304","49,247509","79,978764"
21/01/2007 23.00,"0,437347","88,768826","18,644184","60,223848"
22/01/2007 0.00,"0,358706","106,376528","27,959086","63,551592"
22/01/2007 1.00,,"79,044105","16,303615","54,083613"
22/01/2007 2.00,"0,37489",,,
22/01/2007 3.00,"0,406676","48,278553","13,424217","27,714745"
22/01/2007 4.00,"0,360866","36,442393","12,953898","16,59199"
22/01/2007 5.00,"0,256159","41,276217","15,032249","18,240295"
22/01/2007 6.00,"0,384239","31,661744","11,124251","14,615337"
22/01/2007 7.00,"0,387044","42,744384","12,541104","23,531709"
22/01/2007 8.00,"0,390783","59,612833","15,116832","36,459811"
22/01/2007 9.00,"0,382369","85,973843","24,614445","48,266547"
22/01/2007 10.00,"0,265508","72,644831","19,221918","43,20225"
22/01/2007 11.00,"0,367411","77,557773","21,005041","45,382676"
22/01/2007 12.00,"0,205675","49,187727","12,731433","29,687509"
22/01/2007 13.00,"0,170149","43,872731","11,13356","26,820521"
22/01/2007 14.00,"0,08227","51,799864","12,605399","32,494802"
22/01/2007 15.00,"0,112186","42,365673","9,917176","27,178735"
22/01/2007 16.00,"0,092554","38,526627","9,330977","24,236454"
22/01/2007 17.00,"0,170149","62,221031","13,06048","42,224952"
22/01/2007 18.00,"0,137428","67,014663","13,31594","46,629932"
22/01/2007 19.00,"0,241201","55,553312","11,389018","38,117191"
22/01/2007 20.00,"0,132754","49,126792","11,717223","31,182654"
22/01/2007 21.00,"0,085075","56,778942","13,500346","36,104199"
22/01/2007 22.00,"0,186977","39,67964","11,442304","22,150767"
22/01/2007 23.00,"0,078531","30,548941","10,490686","14,473866"
23/01/2007 0.00,"0,068247","32,844564","11,080265","15,866484"
23/01/2007 1.00,"0,078531","26,170346","10,798587","9,619828"
23/01/2007 2.00,"0,115926","22,650355","10,307975","6,85017"
23/01/2007 3.00,"0,078531","22,405235","10,378181","6,497148"
23/01/2007 4.00,"0,078531","22,805992","10,038138","7,419934"
23/01/2007 5.00,"0,068247","20,796976","9,990768","5,482212"
23/01/2007 6.00,"0,051419","20,541476","9,352125","6,206424"
23/01/2007 7.00,"0,071986","25,760509","10,327427","9,932616"
23/01/2007 8.00,"0,101902","34,646071","11,828875","16,520614"
23/01/2007 9.00,"0,100968","52,08131","15,658192","28,092422"
23/01/2007 10.00,"0,111252","45,709266","13,438595","25,121596"
23/01/2007 11.00,"0,099099","43,623731","13,633152","22,736107"
23/01/2007 12.00,"0,0804","42,162026","12,704361","22,698479"
23/01/2007 13.00,"0,04207","43,465494","12,771188","23,900306"
23/01/2007 14.00,"0,075726","44,456369","12,587629","25,173507"
23/01/2007 15.00,"0,095359","33,162339","8,144198","20,689369"
23/01/2007 16.00,"0,097228","32,070283","9,583897","17,387589"
23/01/2007 17.00,"0,110317","38,937765","11,025283","22,048227"
23/01/2007 18.00,"0,123405","45,04651","12,29665","26,210518"
23/01/2007 19.00,"0,120601","45,444684","12,191756","26,769892"
23/01/2007 20.00,"0,109381","40,881923","12,034422","22,445387"
23/01/2007 21.00,"0,074791","42,156826","13,129002","22,041745"
23/01/2007 22.00,"0,071986","37,599287","11,910079","19,351255"
23/01/2007 23.00,"0,113121","30,953577","10,712301","14,538764"
24/01/2007 0.00,"0,050484","31,616334","11,169934","14,499826"
24/01/2007 1.00,,"31,583906","11,712142","13,635443"
24/01/2007 2.00,"0,224116",,,
24/01/2007 3.00,"0,163432","27,040612","11,894853","8,808658"
24/01/2007 4.00,"0,236533","24,716442","11,407627","7,230446"
24/01/2007 5.00,"0,415175","23,689239","10,69285","7,299232"
24/01/2007 6.00,"0,340365","26,277992","12,021739","7,850828"
24/01/2007 7.00,"0,204406","32,626694","13,102777","12,545224"
24/01/2007 8.00,"0,369544","54,823118","15,577836","30,959427"
24/01/2007 9.00,"0,372028","87,670285","22,479431","53,240002"
24/01/2007 10.00,"0,478809","106,202763","29,863167","60,456156"
24/01/2007 11.00,"0,438145","69,573607","19,291289","40,022459"
24/01/2007 12.00,"0,280612","67,536046","19,268445","38,018551"
24/01/2007 13.00,"0,255468","59,352149","16,344216","34,315714"
24/01/2007 14.00,"0,418279","60,409181","13,982498","39,015334"
24/01/2007 15.00,"0,693768","45,866201","8,477477","32,890664"
24/01/2007 16.00,"0,598472","54,57798","11,438919","37,064615"
24/01/2007 17.00,"0,473377","50,045051","11,783203","32,000322"
24/01/2007 18.00,"0,619735","79,512317","16,969325","53,530721"
24/01/2007 19.00,"0,7096","108,962699","27,091211","67,471168"
24/01/2007 20.00,"0,782546","126,886896","33,220504","76,003376"
24/01/2007 21.00,"0,863873","101,210706","30,166003","54,996022"
24/01/2007 22.00,"0,767957","77,660221","18,287218","49,655268"
24/01/2007 23.00,"0,503176","43,809195","13,502877","23,121586"
25/01/2007 0.00,"0,362095","35,679735","13,73381","14,632201"
25/01/2007 1.00,"0,269903","34,097461","13,507117","13,396629"
25/01/2007 2.00,"0,37777","31,691572","13,14","11,552352"
25/01/2007 3.00,"0,361629","32,002845","13,103625","11,919656"
25/01/2007 4.00,"0,362405","35,664192","12,590161","16,371352"
25/01/2007 5.00,"0,606077","26,529612","12,778795","6,94102"
25/01/2007 6.00,"0,519938","25,738444","11,892313","7,509489"
25/01/2007 7.00,"0,632462","36,253031","12,446372","17,181224"
25/01/2007 8.00,"0,700908","47,628797","13,568856","26,842586"
25/01/2007 9.00,"0,831125","79,028541","18,943626","50,017382"
25/01/2007 10.00,"0,809551","71,773248","17,463324","45,028363"
25/01/2007 11.00,"0,702926","73,590335","19,068812","44,383312"
25/01/2007 12.00,"0,610113","72,819916","19,810652","42,474142"
25/01/2007 13.00,"0,705408","68,405032","18,606113","39,904356"
25/01/2007 14.00,"0,848973","84,64833","21,047339","52,413253"
25/01/2007 15.00,"0,598472","53,738843","13,805699","32,593442"
25/01/2007 16.00,"0,742658","57,205642","12,81517","37,582461"
25/01/2007 17.00,"0,667384","95,030607","20,336799","63,892937"
25/01/2007 18.00,"0,988504","129,333014","32,403369","79,704908"
25/01/2007 19.00,"1,074953","92,073507","19,549281","62,142099"
25/01/2007 20.00,"0,911988","101,964225","22,225654","67,933224"
25/01/2007 21.00,"0,933871","100,89553","23,031791","65,62689"
25/01/2007 22.00,"0,91385","72,448988","16,057457","47,861623"
25/01/2007 23.00,"0,957617","53,192815","13,831924","32,00682"
26/01/2007 0.00,"0,976707","79,66407","18,488533","51,351597"
26/01/2007 1.00,,"90,624803","21,832325","57,18941"
26/01/2007 2.00,"0,631508",,,
26/01/2007 3.00,"0,599016","46,694977","12,931901","26,885397"
26/01/2007 4.00,"0,524584","40,250296","11,775581","22,210461"
26/01/2007 5.00,"0,580834","38,173845","10,445003","22,174133"
26/01/2007 6.00,"0,8194","38,725055","10,318118","22,920406"
26/01/2007 7.00,"0,91954","78,036349","23,783781","41,598084"
26/01/2007 8.00,"1,434336","174,190179","75,961466","57,760484"
26/01/2007 9.00,"2,041871","269,102526","128,992545","71,371271"
26/01/2007 10.00,"2,016967","275,17389","120,99731","89,714097"
26/01/2007 11.00,"2,2923","365,269244","169,972323","104,72783"
26/01/2007 12.00,"1,387658","170,737618","58,404242","81,244185"
26/01/2007 13.00,"1,000477","155,634347","47,993911","82,103383"
26/01/2007 14.00,"1,084294","172,777739","56,269228","86,561555"
26/01/2007 15.00,"1,278132","175,642778","58,665625","85,751685"
26/01/2007 16.00,"0,772287","91,140986","20,017905","60,489904"
26/01/2007 17.00,"0,753703","124,89344","33,0657","74,246076"
26/01/2007 18.00,"1,015592","133,589676","35,194803","79,681546"
26/01/2007 19.00,"1,010017","134,993013","37,244373","77,941094"
26/01/2007 20.00,"0,938683","143,021248","43,698496","76,07217"
26/01/2007 21.00,"1,108237","185,353232","70,749106","76,928764"
26/01/2007 22.00,"1,357458","232,37492","102,178791","75,759387"
26/01/2007 23.00,"1,110095","151,03138","56,114423","65,037654"
27/01/2007 0.00,"1,739156","261,263519","127,573087","65,704773"
27/01/2007 1.00,"1,69034","255,534783","125,378992","63,338747"
27/01/2007 2.00,"1,573907","171,229155","76,914774","53,33474"
27/01/2007 3.00,"1,335745","92,05016","32,958272","41,544873"
27/01/2007 4.00,"1,31174","72,900351","22,03449","39,142499"
27/01/2007 5.00,"1,443752","56,354842","12,401543","37,365717"
27/01/2007 6.00,"1,295292","54,812717","14,231188","33,015269"
27/01/2007 7.00,"1,596086","95,559787","38,092818","37,178838"
27/01/2007 8.00,"2,113329","213,928129","103,443477","55,359435"
27/01/2007 9.00,"3,141682","365,000981","187,880632","76,981972"
27/01/2007 10.00,"2,61558","170,251245","58,372941","80,805498"
27/01/2007 11.00,"2,358895","122,229474","38,473453","63,282936"
27/01/2007 12.00,"0,973436","61,920159","17,36435","35,320279"
27/01/2007 13.00,"0,766836","62,494713","16,581907","37,095763"
27/01/2007 14.00,"0,485432","66,7436","17,973384","39,212596"
27/01/2007 15.00,"0,434758","43,696369","10,895866","27,0087"
27/01/2007 16.00,"0,399541","36,306202","8,929181","22,630986"
27/01/2007 17.00,"0,297882","43,143838","10,687778","26,775092"
27/01/2007 18.00,"0,321423","49,019148","12,857468","29,325413"
27/01/2007 19.00,"0,33694","53,34715","13,749883","32,287157"
27/01/2007 20.00,"0,615216","56,703704","12,931901","36,901083"
27/01/2007 21.00,"1,644994","90,663693","19,212616","61,247876"
27/01/2007 22.00,"1,263202","56,197904","12,132547","37,621409"
27/01/2007 23.00,"1,145717","52,242129","10,675085","35,899137"
28/01/2007 0.00,"1,720169","84,981667","16,662264","59,474975"
28/01/2007 1.00,,"43,582223","7,991093","31,351386"
28/01/2007 2.00,"0,567128",,,
28/01/2007 3.00,"0,654752","32,984658","6,961647","22,325984"
28/01/2007 4.00,"0,604645","26,039355","5,863688","17,060524"
28/01/2007 5.00,"0,582725","23,981049","4,916294","16,454412"
28/01/2007 6.00,"0,592826","20,47532","4,237892","13,987165"
28/01/2007 7.00,"0,69712","23,128947","4,190523","16,715294"
28/01/2007 8.00,"0,838841","24,131505","3,6297","18,579037"
28/01/2007 9.00,"0,806174","32,861409","4,959435","25,274747"
28/01/2007 10.00,"1,023482","102,750209","32,149606","53,493093"
28/01/2007 11.00,"1,529114","60,8268","17,702698","33,707029"
28/01/2007 12.00,"0,547448","37,121995","10,764753","20,630957"
28/01/2007 13.00,"0,189185","43,566658","12,699286","24,111869"
28/01/2007 14.00,"0,140707","43,727477","12,747507","24,198806"
28/01/2007 15.00,"0,095054","30,596893","10,19547","14,974839"
28/01/2007 16.00,"0,080685","31,194834","10,158254","15,630272"
28/01/2007 17.00,"0,133984","38,857345","11,107329","21,841885"
28/01/2007 18.00,"0,131097","50,307051","12,374468","31,355289"
28/01/2007 19.00,"0,22084","84,68854","16,969325","58,710522"
28/01/2007 20.00,"0,390806","120,578421","24,949414","82,38112"
28/01/2007 21.00,"0,96917","183,169119","59,77966","91,57394"
28/01/2007 22.00,"1,044666","152,000232","45,672797","82,028104"
28/01/2007 23.00,"0,762024","94,785488","15,628589","70,871587"
29/01/2007 0.00,"0,94117","93,339365","14,899442","70,543239"
29/01/2007 1.00,"1,163453","120,867653","28,338037","77,471255"
29/01/2007 2.00,"1,276805","75,93785","12,878616","56,230291"
29/01/2007 3.00,"1,480451","42,89094","3,403849","37,697986"
29/01/2007 4.00,"1,79002","30,188377","2,242445","26,768592"
29/01/2007 5.00,"1,761805","29,708484","1,555586","27,342269"
29/01/2007 6.00,"2,123659","32,286873","2,471681","28,51683"
29/01/2007 7.00,"1,946139","83,643156","23,109603","48,2432"
29/01/2007 8.00,"2,604851","221,698109","100,949811","66,961105"
29/01/2007 9.00,"3,067132","300,792781","140,384016","85,605037"
29/01/2007 10.00,"2,378271","193,598032","73,291836","81,277933"
29/01/2007 11.00,"2,526807","161,901329","52,932196","80,797715"
29/01/2007 12.00,"2,912393","111,193507","28,464933","67,595759"
29/01/2007 13.00,"2,92102","85,199559","20,314801","54,088813"
29/01/2007 14.00,"1,2932","81,964897","19,143258","52,64946"
29/01/2007 15.00,"0,994653","67,887529","15,093999","44,775272"
29/01/2007 16.00,"0,611554","79,204924","15,982175","54,737749"
29/01/2007 17.00,"0,476956","117,442341","24,715951","79,601089"
29/01/2007 18.00,"0,695953","221,870575","77,449386","103,191172"
29/01/2007 19.00,"1,348157","384,912172","167,415227","128,307592"
29/01/2007 20.00,"2,131119","405,118758","182,450067","125,46779"
29/01/2007 21.00,"1,519012","284,701389","115,235967","108,087995"
29/01/2007 22.00,"2,37041","381,825245","185,177994","97,964666"
29/01/2007 23.00,"2,942543","436,112669","212,850429","109,831051"
30/01/2007 0.00,"1,913258","221,345546","76,869954","103,554507"
30/01/2007 1.00,,"121,298251","26,763848","80,317513"
30/01/2007 2.00,"0,455411",,,
30/01/2007 3.00,"0,439933","72,826415","8,585751","59,703402"
30/01/2007 4.00,"0,571486","69,355715","9,412183","54,962274"
30/01/2007 5.00,"0,440607","40,389088","6,258717","30,814059"
30/01/2007 6.00,"0,534859","71,791432","14,07555","50,244508"
30/01/2007 7.00,"0,505035","115,122054","33,48357","63,826747"
30/01/2007 8.00,"1,120934","183,244317","80,03695","60,567779"
30/01/2007 9.00,"2,486155","456,494771","235,13182","96,039931"
30/01/2007 10.00,"2,486707","474,709447","221,629796","134,983867"
30/01/2007 11.00,"2,380532","356,159324","154,657547","119,492462"
30/01/2007 12.00,"1,359184","113,442476","32,422822","63,773532"
30/01/2007 13.00,"1,26671","87,718278","21,922845","54,142025"
30/01/2007 14.00,"2,399107","83,443447","18,389558","55,28544"
30/01/2007 15.00,"1,778273","62,690541","13,181439","42,509188"
30/01/2007 16.00,"0,751959","52,008675","10,639554","35,720021"
30/01/2007 17.00,"0,442936","79,609601","15,748712","55,500903"
30/01/2007 18.00,"0,361681","155,083119","38,155405","96,647336"
30/01/2007 19.00,"0,872049","316,940189","123,696496","127,367916"
30/01/2007 20.00,"0,84667","241,316385","81,649196","116,206248"
30/01/2007 21.00,"0,985335","306,743304","131,216446","105,626006"
30/01/2007 22.00,"1,399336","441,250206","218,789396","105,859543"
30/01/2007 23.00,"1,274801","313,201088","141,920199","95,664853"
