NetC,Provincia di TARANTO,,,,
Stat,GROTTAGLIE,,,,
Parm,SO2,NOX,NO2,CO,O3
PtId,1,2,4,5,6
Unit,ug/m3 293K,ug/m3 293K,ug/m3 293K,mg/m3 293K,ug/m3 293K
Field,Aver,Aver,Aver,Aver,Aver
,,,,,
,,,,,
12/06/2007 10.00,"3,547581","14,419764","12,179233","0,159165","107,846431"
12/06/2007 11.00,"2,754763","21,254806","18,144244","0,269796","115,741842"
12/06/2007 12.00,"5,57988","22,720391","19,649776","0,377475","127,25297"
12/06/2007 13.00,"6,608768","14,339351","12,604932","0,195882","130,039443"
12/06/2007 14.00,,"14,401239","12,83446","0,134652","112,261764"
12/06/2007 15.00,"2,972134","12,26938","10,416717","0,203864","108,064565"
12/06/2007 16.00,"2,622703","18,902107","16,926847","0,217353","91,890395"
12/06/2007 17.00,"3,325068","15,859405","14,136416","0,194125","81,9614"
12/06/2007 18.00,"1,831287","15,641513","13,791185","0,210968","55,419264"
12/06/2007 19.00,"3,58007","19,213381","17,487529","0,178401","82,175311"
12/06/2007 20.00,"2,124154","21,978516","20,516754","0,216476","69,902983"
12/06/2007 21.00,"1,533046","37,69265","35,810879","0,265486","58,558536"
12/06/2007 22.00,"2,768319","20,21982","18,845093","0,208732","69,636272"
12/06/2007 23.00,"1,710916","15,859405","14,712671","0,191891","71,321212"
13/06/2007 0.00,"1,96732","13,942477","12,60233","0,170418","78,178987"
13/06/2007 1.00,"2,024351","16,13177","15,117612","0,172094","63,782782"
13/06/2007 2.00,"1,746443","8,129438","7,283658","0,153417","59,419758"
13/06/2007 3.00,"1,92034","7,25787","6,058466","0,183828","90,397144"
13/06/2007 4.00,"2,421227","6,202132","5,209659","0,175926","78,830453"
13/06/2007 5.00,"2,624574","16,453421","14,54914","0,189815","52,339724"
13/06/2007 6.00,"1,694087","15,050093","13,61987","0,217753","55,541497"
13/06/2007 7.00,"2,062916","18,953987","16,166288","0,176325","52,216091"
13/06/2007 8.00,"1,740133","12,492459","10,899524","0,153017","71,512893"
13/06/2007 9.00,"1,159076","13,921727","11,802843","0,156369","65,752466"
13/06/2007 10.00,"2,187729","23,716466","17,575779","0,181673","58,525199"
13/06/2007 11.00,"1,808383","13,807591","10,606208","0,220228","88,856678"
13/06/2007 12.00,"2,432914","10,91015","8,38685","0,280493","106,483765"
13/06/2007 13.00,"7,831888","16,201806","13,015052","0,392482","99,844148"
13/06/2007 14.00,"8,289301","12,928242","11,107182","0,359276","97,509134"
13/06/2007 15.00,"6,006206","7,613242","6,528298","0,234835","96,847957"
13/06/2007 16.00,"2,179315","7,838915","6,305063","0,229167","112,942933"
13/06/2007 17.00,"1,952595","9,607987","7,75868","0,219349","102,115235"
13/06/2007 18.00,"11,896479","36,330847","31,320242","0,41108","85,033983"
13/06/2007 19.00,"16,041018","27,871968","25,544701","0,517562","83,350458"
13/06/2007 20.00,"12,236096","36,45794","34,697291","0,289273","67,673532"
13/06/2007 21.00,"4,947635","33,433402","32,049631","0,17872","66,595637"
13/06/2007 22.00,"2,925387","41,767754","33,090526","0,231243","52,876457"
13/06/2007 23.00,"1,412674","55,284827","42,60913","0,278816","35,422662"
14/06/2007 0.00,"1,17567","26,248164","23,647214","0,205461","39,447875"
14/06/2007 1.00,"1,805578","40,636786","36,233987","0,16986","11,710597"
14/06/2007 2.00,"1,310768","32,214235","30,33386","0,133541","12,415402"
14/06/2007 3.00,"1,729147","21,947388","20,638739","0,15222","23,914026"
14/06/2007 4.00,"1,008786","30,673411","24,457099","0,177523","31,211017"
14/06/2007 5.00,"2,437354","45,207347","36,545472","0,269476","8,845527"
14/06/2007 6.00,"1,425997","86,757209","41,121766","0,41076","5,416495"
14/06/2007 7.00,"0,837227","65,764369","41,651292","0,354167","19,410708"
14/06/2007 8.00,"1,010188","42,073845","32,169054","0,362867","51,942458"
14/06/2007 9.00,"8,219883","38,639453","31,208619","0,927046","73,446463"
14/06/2007 10.00,,,,,"92,35789"
14/06/2007 11.00,,,,"0,239817","117,87799"
14/06/2007 12.00,"0,007225","7,146331","5,941658","0,168583","122,709334"
14/06/2007 13.00,"0,072243","7,086669","6,123361","0,16108","118,713117"
14/06/2007 14.00,"0,133649","8,726044","7,704169","0,134579","116,096133"
14/06/2007 15.00,"0,097527","35,87172","30,575269","0,278497","81,344652"
14/06/2007 16.00,"0,025285","12,453549","10,445269","0,122047","106,760194"
14/06/2007 17.00,"0,075855","9,735091","8,379063","0,18734","119,165862"
14/06/2007 18.00,"0,003612","9,898509","8,415402","0,170499","121,411988"
14/06/2007 19.00,0,"10,681883","9,438127","0,144716","96,386771"
14/06/2007 20.00,"0,014449","15,247234","13,957311","0,156131","85,418761"
14/06/2007 21.00,0,"21,65946","20,662103","0,178321","77,52335"
14/06/2007 22.00,"0,010836","29,327173","27,797802","0,208413","63,718905"
14/06/2007 23.00,"0,003612","21,44935","20,0573","0,172814","59,903147"
15/06/2007 0.00,"0,032509","29,716264","26,595977","0,247047","33,834681"
15/06/2007 1.00,,"48,091809","34,917937","0,246649","6,002123"
15/06/2007 2.00,"0,007225",,,"0,196361","21,163679"
15/06/2007 3.00,"0,007225","35,547482","34,056161",,"39,288115"
15/06/2007 4.00,"0,003612","54,880173","53,2387","0,322211",
15/06/2007 5.00,"0,007225","77,987059","72,470555","0,421573","33,721983"
15/06/2007 6.00,"0,010836","89,729873","81,311681","0,548633","33,929365"
15/06/2007 7.00,0,"98,043496","74,796363","0,69458","33,589377"
15/06/2007 8.00,0,"92,009972","72,743128","0,549823","45,430999"
15/06/2007 9.00,"0,10114","66,376552","54,993422","0,652915","60,764167"
15/06/2007 10.00,"0,960828","34,343879","30,502575","0,365783","89,75599"
15/06/2007 11.00,"0,010836","21,070641","18,9645","0,260706","110,643201"
15/06/2007 12.00,"0,007225","16,772476","15,013779","0,282927","114,889417"
15/06/2007 13.00,"0,003612","14,99562","13,31616","0,290308","120,58317"
15/06/2007 14.00,0,"13,198014","11,478373","0,264753","116,623254"
15/06/2007 15.00,"0,010836","11,851755","10,00919","0,245706","113,014577"
15/06/2007 16.00,"0,003612","11,26552","9,780763","0,242691","103,892838"
15/06/2007 17.00,"0,079467","11,304431","9,653573","0,230469","101,244956"
15/06/2007 18.00,"0,007225","12,05927","10,377779","0,24904","96,321513"
15/06/2007 19.00,"0,014449","18,749065","17,113734","0,257531","88,672561"
15/06/2007 20.00,0,"23,682738","22,575175","0,283324","84,420637"
15/06/2007 21.00,"0,014449","18,619367","17,479737","0,254357","89,693943"
15/06/2007 22.00,0,"18,717938","17,539436","0,230151","84,240075"
15/06/2007 23.00,"0,025285","13,566355","12,628287","0,223325","86,322296"
16/06/2007 0.00,0,"26,082145","25,059302","0,23023","52,652497"
16/06/2007 1.00,0,"11,047629","10,087064","0,159598","61,614856"
16/06/2007 2.00,0,"10,282414","9,34468","0,174756","56,156757"
16/06/2007 3.00,0,"13,849095","12,677611","0,291736","51,602931"
16/06/2007 4.00,"0,014449","18,723125","17,643269","0,33364","50,020095"
16/06/2007 5.00,"0,108364","14,622093","13,461523","0,377131","73,299888"
16/06/2007 6.00,"0,007225","9,556109","8,591914","0,343242","77,106015"
16/06/2007 7.00,0,"14,492393","12,628287","0,333719","72,305326"
16/06/2007 8.00,"0,003612","27,360968","22,85033","0,32237","74,934935"
16/06/2007 9.00,"2,160058","28,294788","23,013864","0,465302","75,173336"
16/06/2007 10.00,"2,239524","24,494651","19,211087","0,662438","78,62397"
16/06/2007 11.00,"0,057794","18,466325","14,678932","0,400542","88,887005"
16/06/2007 12.00,0,"15,89572","12,903436","0,368082","96,796945"
16/06/2007 13.00,"0,057794","15,737491","12,350546","0,434589","94,15748"
16/06/2007 14.00,"0,003612","9,501636","7,566594","0,382289","91,966605"
16/06/2007 15.00,0,"4,542005","3,423786","0,252928","92,003295"
16/06/2007 16.00,0,"6,884341","5,52634","0,246501","104,599647"
16/06/2007 17.00,0,"7,966017","6,504936","0,298403","107,422475"
16/06/2007 18.00,0,"17,776334","15,179905","0,322688","103,850502"
16/06/2007 19.00,0,"13,548196","11,509528","0,306259","105,443213"
16/06/2007 20.00,0,"13,607859","12,646467","0,354115","98,681679"
16/06/2007 21.00,0,"13,257674","12,020887","0,324196","96,092982"
16/06/2007 22.00,0,"12,072239","10,954033","0,25769","83,735016"
16/06/2007 23.00,0,"10,378391","9,225275","0,294355","81,305763"
17/06/2007 0.00,0,"19,916328","18,741269","0,24896","44,512619"
17/06/2007 1.00,,"25,052362","23,626449","0,305784","35,321734"
17/06/2007 2.00,0,,,"0,243247","59,521345"
17/06/2007 3.00,0,"63,074452","61,327035",,"57,453206"
17/06/2007 4.00,0,"61,310573","59,691721","0,227921",
17/06/2007 5.00,0,"64,441474","62,253707","0,270147","41,709723"
17/06/2007 6.00,0,"58,345691","55,304925","0,298429","37,10253"
17/06/2007 7.00,0,"45,243655","42,653257","0,339703","50,814266"
17/06/2007 8.00,0,"43,215156","38,967305","0,342001","51,647836"
17/06/2007 9.00,0,"29,864121","27,434408","0,341208","73,455983"
17/06/2007 10.00,0,"22,567354","20,908714","0,26064","96,534183"
17/06/2007 11.00,0,"18,959175","17,427821","0,242577","105,196593"
17/06/2007 12.00,0,"16,577929","15,200675","0,235764","107,805731"
17/06/2007 13.00,0,"14,308224","12,867102","0,226021","105,707649"
17/06/2007 14.00,0,"11,978857","10,865783","0,213662","101,308936"
17/06/2007 15.00,0,"11,070975","9,388807","0,201224","98,181612"
17/06/2007 16.00,0,"10,217565","9,194127","0,225862","100,730225"
17/06/2007 17.00,0,"11,21883","9,837871","0,248282","106,994623"
17/06/2007 18.00,0,"8,936154","7,634084","0,249945","96,524328"
17/06/2007 19.00,0,"8,949125","8,096127","0,262938","94,96699"
17/06/2007 20.00,0,"9,942608","8,880041","0,246539","92,067792"
17/06/2007 21.00,0,"13,278427","12,106544","0,2322","78,382814"
17/06/2007 22.00,0,"14,074769","12,872289","0,305638","87,569027"
17/06/2007 23.00,0,"9,026944","7,914426","0,259453","94,106681"
18/06/2007 0.00,0,"14,269314","13,233095","0,293121","70,522973"
18/06/2007 1.00,0,"15,851625","14,517991","0,251055","71,871887"
18/06/2007 2.00,0,"13,460004","12,176627","0,231804","65,562345"
18/06/2007 3.00,0,"17,273109","16,028714","0,216672","52,922161"
18/06/2007 4.00,0,"26,110693","24,90097","0,244003","43,472627"
18/06/2007 5.00,0,"29,708484","28,018448","0,322276","58,008078"
18/06/2007 6.00,0,"58,062925","47,185424","0,42043","28,545717"
18/06/2007 7.00,0,"40,35406","31,878334","0,331703","58,015117"
18/06/2007 8.00,0,"13,786839","11,963781","0,320057","90,369671"
18/06/2007 9.00,"7,068951","65,180749","51,860358","1,023388","63,330577"
18/06/2007 10.00,"2,221464","25,000469","21,051464","0,392545","102,145257"
18/06/2007 11.00,0,"11,991826","10,338841","0,258818","117,597368"
18/06/2007 12.00,0,"8,173534","6,611361","0,223644","116,793383"
18/06/2007 13.00,0,"6,560099","5,173317","0,241865","110,758391"
18/06/2007 14.00,0,"6,617164","4,996807","0,226891","105,323251"
18/06/2007 15.00,0,"8,365488","6,037702","0,219127","98,536443"
18/06/2007 16.00,0,"8,902434","7,125318","0,240993","100,026171"
18/06/2007 17.00,0,"12,687005","10,180507","0,223644","95,216243"
18/06/2007 18.00,0,"13,623422","11,003357","0,236081","96,720057"
18/06/2007 19.00,0,"10,349856","8,711318","0,23719","96,276505"
18/06/2007 20.00,0,"11,843972","10,658127","0,232753","91,249705"
18/06/2007 21.00,0,"21,949988","20,381766","0,373531","74,241673"
18/06/2007 22.00,0,"20,912405","19,172158","0,312689","51,980144"
18/06/2007 23.00,0,"18,650495","17,466758","0,231486","36,007058"
19/06/2007 0.00,0,"21,820297","20,900913","0,26666","44,583582"
19/06/2007 1.00,,"15,109754","13,907996","0,230061","50,59322"
19/06/2007 2.00,0,,,"0,229268","52,126597"
19/06/2007 3.00,0,"65,113312","63,325764",,"38,20786"
19/06/2007 4.00,0,"85,14897","81,633544","0,643705",
19/06/2007 5.00,0,"115,822417","87,808829","0,69366","6,099589"
19/06/2007 6.00,,"146,082283","103,47424","0,880171","8,644449"
19/06/2007 7.00,,"125,620841","88,244358","0,709871","16,324426"
19/06/2007 8.00,,"53,585767","47,637075","0,39488","67,421965"
19/06/2007 9.00,0,"42,309902","38,55718","0,316095","84,285196"
19/06/2007 10.00,,"31,801816","29,721255","0,250969","94,374732"
19/06/2007 11.00,0,"28,183242","26,333822","0,250493","106,151658"
19/06/2007 12.00,0,"23,532302","21,775691","0,220789","114,906936"
19/06/2007 13.00,0,"19,589491","18,14165","0,236277","127,849193"
19/06/2007 14.00,,"18,769818","16,93585","0,276636","130,263506"
19/06/2007 15.00,,"15,711551","14,050758","0,275192","115,175741"
19/06/2007 16.00,,"16,990368","15,5485","0,247792","127,646507"
19/06/2007 17.00,"0,530984","16,87364","15,146166","0,246363","108,364008"
19/06/2007 18.00,"0,343153","22,979791","20,934659","0,243424","112,252609"
19/06/2007 19.00,"2,300931","37,741941","34,115852","0,235642","87,900761"
19/06/2007 20.00,"2,279259","30,421832","28,597305","0,233021","81,535191"
19/06/2007 21.00,"0,874137","42,903901","41,635731","0,282182","68,04261"
19/06/2007 22.00,"0,718816","22,344262","21,015136","0,255655","84,212023"
19/06/2007 23.00,"1,289533","20,354712","18,915187","0,314189","77,3595"
20/06/2007 0.00,"3,911944","14,938553","13,884632","0,304737","87,06619"
20/06/2007 1.00,"6,465725","20,520731","19,091689","0,351914","60,553955"
20/06/2007 2.00,"2,936667","26,045837","24,597268","0,299733","36,987359"
20/06/2007 3.00,"1,744662","34,896369","33,41759","0,540458","27,89427"
20/06/2007 4.00,"5,338738","48,569101","46,365178","0,687943","15,703546"
20/06/2007 5.00,"10,280141","71,862749","50,502782","0,804928","10,832607"
20/06/2007 6.00,"8,018944","107,45434","53,329561","0,866241","3,730965"
20/06/2007 7.00,"10,457129","146,711161","56,626153","1,014838","4,665467"
20/06/2007 8.00,"12,122324","69,520414","43,782409","0,696838","27,708496"
20/06/2007 9.00,"17,363535","39,251639","32,355933","0,541014","59,079014"
20/06/2007 10.00,"7,971985","23,127647","19,522572","0,375897","94,273385"
20/06/2007 11.00,"5,414593","13,107226","11,296673","0,291554","111,402513"
20/06/2007 12.00,"5,79748","12,806327","11,221402","0,244218","119,934155"
20/06/2007 13.00,"5,042543","10,666319","9,22787","0,202602","119,314827"
20/06/2007 14.00,"5,114786","6,150254","4,825488","0,267807","107,549133"
20/06/2007 15.00,"5,168967","6,464122","5,183702","0,271618","116,245379"
20/06/2007 16.00,"4,193691","7,097045","5,544509","0,24946","120,450599"
20/06/2007 17.00,"6,082839","7,34347","5,715828","0,244854","110,273864"
20/06/2007 18.00,"5,999759","10,585906","8,846296","0,223966","93,016594"
20/06/2007 19.00,"8,943651","17,197883","15,343438","0,256688","71,088192"
20/06/2007 20.00,"8,394605","26,842185","25,503173","0,299733","53,469191"
20/06/2007 21.00,"5,129234","38,211433","36,776496","0,261612","40,750689"
20/06/2007 22.00,"5,410981","18,992896","17,902847","0,217215","56,336026"
20/06/2007 23.00,"3,980574","24,162631","22,188396","0,217375","41,730233"
21/06/2007 0.00,"7,888906","19,464982","16,92944","0,259944","48,740404"
21/06/2007 1.00,,"31,835506","27,159272","0,202126","21,84114"
21/06/2007 2.00,"5,161744",,,"0,247395","21,455506"
21/06/2007 3.00,"5,69634","63,380525","61,796873",,"32,35848"
21/06/2007 4.00,"4,229812","75,515034","73,37388","0,174332",
21/06/2007 5.00,"4,76802","116,712147","85,16115","0,355165","10,669204"
21/06/2007 6.00,"8,716086","167,333035","94,939341","0,793573","8,468589"
21/06/2007 7.00,"8,069513","88,370648","71,429679","0,373954","17,933931"
21/06/2007 8.00,"6,317627","38,037672","35,187891","0,161409","68,104931"
21/06/2007 9.00,"8,224835","28,416698","25,474627","0,062551","72,760225"
21/06/2007 10.00,"5,699951","18,484483","16,171488","0,048547","83,150543"
21/06/2007 11.00,"3,43153","12,435394","10,772334","0,109612","94,125037"
21/06/2007 12.00,"10,2693","13,54301","12,10395","0,172588","97,355717"
21/06/2007 13.00,"7,610772","12,520992","10,839824","0,162202","99,108306"
21/06/2007 14.00,"11,226521","11,426347","9,902764","0,189633","109,75191"
21/06/2007 15.00,"9,904479","11,535293","10,024763","0,205727","103,241349"
21/06/2007 16.00,"10,27652","14,344539","12,630882","0,255672","106,985787"
21/06/2007 17.00,"13,968128","13,20839","11,374549","0,190504","104,62225"
21/06/2007 18.00,"12,212633","12,884146","11,32782","0,160697","106,635263"
21/06/2007 19.00,"14,993976","14,850358","13,474504","0,182736","95,912815"
21/06/2007 20.00,"13,639424","20,038256","18,611486","0,173143","81,686515"
21/06/2007 21.00,"10,233176","26,263729","24,571302","0,122723","69,262072"
21/06/2007 22.00,"10,85085","14,36529","13,266845","0,074543","73,212111"
21/06/2007 23.00,"10,793065","11,000939","9,952084","0,066751","69,858935"
22/06/2007 0.00,"8,708861","7,333095","6,229785","0,017214","62,930201"
22/06/2007 1.00,"9,897255","6,126908","5,191489","0,013433","51,577033"
22/06/2007 2.00,"12,628027","5,465452","4,277786","0,009814","45,200098"
22/06/2007 3.00,"13,740565","5,51733","4,46468","0,007246","43,921899"
22/06/2007 4.00,"12,187341","5,304626","4,314126","0,017526","46,467041"
22/06/2007 5.00,"12,115104","7,10742","5,941658","0,031615","44,458255"
22/06/2007 6.00,"13,104827","8,414771","7,294041","0,028034","43,903607"
22/06/2007 7.00,"11,967008","11,198079","9,399191","0,061361","43,309553"
22/06/2007 8.00,"12,516046","16,139553","12,768456","0,094866","43,755796"
22/06/2007 9.00,"12,057307","16,808792","13,194166","0,103933","50,925247"
22/06/2007 10.00,"11,959777","15,148663","12,096159","0,131523","71,929688"
22/06/2007 11.00,"10,663021","12,118931","9,970254","0,222136","90,411482"
22/06/2007 12.00,"12,37156","8,946531","7,208381","0,109087","92,579373"
22/06/2007 13.00,"15,528572","7,22415","5,365405","0,130728","97,948378"
22/06/2007 14.00,"16,529138","12,305694","10,211652","0,419143","109,132605"
22/06/2007 15.00,"16,644709","7,122984","5,284934","0,189315","105,917344"
22/06/2007 16.00,,"6,085405","4,719062","0,164661","85,446508"
22/06/2007 17.00,,"5,001134","4,010424","0,175601","81,272651"
22/06/2007 18.00,"0,6249","8,381051","6,878724","0,151975","74,33687"
22/06/2007 19.00,"1,430406","8,285074","6,572423","0,072222","61,171966"
22/06/2007 20.00,"1,163108","11,211048","10,016977","0,040419","51,426391"
22/06/2007 21.00,"0,458741","15,968351","14,582889","0,061879","36,834083"
22/06/2007 22.00,"0,722427","17,727048","16,30906","0,081101","29,007241"
22/06/2007 23.00,"0,780221","9,30709","8,044212","0,068017","34,312902"
23/06/2007 0.00,"0,92832","7,195615","6,414085","0,065447","46,520546"
23/06/2007 1.00,,"5,270904","4,285574","0,026407","51,589704"
23/06/2007 2.00,"3,706053",,,"0,035096","55,579145"
23/06/2007 3.00,"2,745224","4,388961","3,197958",,"53,694228"
23/06/2007 4.00,"3,124498","8,419961","7,107149","0,067461",
23/06/2007 5.00,"3,543506","11,659802","10,338841","0,126123","45,938406"
23/06/2007 6.00,"4,587413","9,512013","8,33753","0,076735","46,987058"
23/06/2007 7.00,"3,464039","11,649425","9,832679","0,033241","45,470439"
23/06/2007 8.00,"2,582677","16,502706","13,373273","0,087474","44,864357"
23/06/2007 9.00,"4,016696","22,38059","17,669228","0,210468","49,043523"
23/06/2007 10.00,"4,64882","17,584382","14,102676","0,34103","72,324237"
23/06/2007 11.00,"4,439316","10,873834","9,009829","0,19723","81,48456"
23/06/2007 12.00,"3,731337","9,535358","7,44719","0,149825","84,856092"
23/06/2007 13.00,"4,027532","7,340875","5,47702","0,140788","87,242369"
23/06/2007 14.00,"3,976963","7,467979","6,164892","0,148873","89,276273"
23/06/2007 15.00,"5,862498","7,623616","6,102593","0,145783","88,274123"
23/06/2007 16.00,"5,5952","7,805193","6,250554","0,135872","86,034436"
23/06/2007 17.00,"7,35431","7,984176","6,665871","0,099566","80,714989"
23/06/2007 18.00,"8,524643","8,63007","7,140893","0,106463","79,360458"
23/06/2007 19.00,"7,112298","11,574202","10,33106","0,120574","70,878101"
23/06/2007 20.00,"8,856959","18,414445","16,742543","0,144434","63,006031"
23/06/2007 21.00,"6,285118","24,32345","22,65305","0,181216","54,457414"
23/06/2007 22.00,"4,370685","19,898183","18,813947","0,168851","44,70368"
23/06/2007 23.00,"5,981699","10,544404","9,578298","0,088468","56,601261"
24/06/2007 0.00,"7,534917","12,458739","11,325223","0,164093","51,035152"
24/06/2007 1.00,"11,103708","11,161764","9,840467","0,21895","54,399621"
