,ARPA Puglia,,
12/03/2008 4.00,"0,405211","9,27871907","1,21951405"
12/03/2008 5.00,"0,558079","5,89129012","1,20282295"
12/03/2008 6.00,"0,511585","6,22582033","1,198323"
12/03/2008 7.00,"0,64393598","7,53712374","1,20113015"
12/03/2008 8.00,"0,58455497","8,6837155","1,21493705"
12/03/2008 9.00,"0,582178","9,87755234","1,21712895"
12/03/2008 10.00,"0,51055801","10,18526325","1,21097645"
12/03/2008 11.00,"0,84491199","10,03587047","1,15921265"
12/03/2008 12.00,"1,26867497","13,31221508","1,1489834"
12/03/2008 13.00,"1,55160403","13,88040875","1,11944795"
12/03/2008 14.00,"1,84791803","13,81146258","1,14563805"
12/03/2008 15.00,"1,21316898","10,5823574","1,1239088"
12/03/2008 16.00,"0,90728599","8,24065724","1,12121665"
12/03/2008 17.00,"0,68332702","7,97379977","1,1524058"
12/03/2008 18.00,"0,55652398","11,08542521","1,1888631"
12/03/2008 19.00,"0,60354698","14,05916206","1,22428195"
12/03/2008 20.00,"0,52640802","28,81930887","1,36599645"
12/03/2008 21.00,"0,62262601","27,82209672","1,3838019"
12/03/2008 22.00,"0,37533101","16,89883628","1,3407298"
12/03/2008 23.00,"0,33473599","13,26880536","1,31277215"
13/03/2008 0.00,"0,41114101","7,52818523","1,21109145"
13/03/2008 1.00,"0,39490899","4,46379546","1,1437141"
13/03/2008 2.00,"0,34509799","4,6706415","1,16471195"
13/03/2008 3.00,"0,390917","7,35453695","1,16971215"
13/03/2008 4.00,"0,47078499","7,71460361","1,1539054"
13/03/2008 5.00,"0,36529201","12,93427516","1,1755185"
13/03/2008 6.00,"0,56823498","9,74859098","1,1609434"
13/03/2008 7.00,"0,50545001","10,8555971","1,29569695"
13/03/2008 8.00,"0,34313101","19,06433001","1,29358095"
13/03/2008 9.00,"0,450091","28,88315001","1,23435825"
13/03/2008 10.00,"0,39514399","22,53091896","1,18782465"
13/03/2008 11.00,"0,32381701","14,9529399","1,138753"
13/03/2008 12.00,"0,51854199","8,90332978","1,11341045"
13/03/2008 13.00,"0,48161599","6,10196588","1,1046026"
13/03/2008 14.00,"0,69888401","6,16963862","1,11944795"
13/03/2008 15.00,"2,24998903","11,81321985","1,11294815"
13/03/2008 16.00,"4,32186699","17,46318707","1,10833435"
13/03/2008 17.00,"2,86715508","14,12684044","1,11352545"
13/03/2008 18.00,"1,63446605","10,42147735","1,1330237"
13/03/2008 19.00,"0,84423703","7,18216399","1,1367152"
13/03/2008 20.00,"0,89989001","15,87098641","1,23531965"
13/03/2008 21.00,"0,98289901","49,79249649","1,43260445"
13/03/2008 22.00,"0,90693402","45,30189114","1,5155942"
13/03/2008 23.00,"0,78233302","41,19816987","1,6623848"
14/03/2008 0.00,"0,76639402","22,04315685","1,52451705"
14/03/2008 1.00,,"15,18660149","1,3919163"
14/03/2008 2.00,"0,66265702",,"1,4052609"
14/03/2008 3.00,"0,80823398","51,12806292",
14/03/2008 4.00,"0,85167003","44,8945794","1,4745875"
14/03/2008 5.00,"0,80408299","35,35410978","1,572947"
14/03/2008 6.00,"0,96552199","33,62784084","1,56078805"
14/03/2008 7.00,"1,03193605","44,82945918","1,5475021"
14/03/2008 8.00,"1,00080502","94,22487657","1,8193529"
14/03/2008 9.00,"1,16016901","105,02042463","1,6731718"
14/03/2008 10.00,"1,05595195","84,27965337","1,55542675"
14/03/2008 11.00,"1,04972601","31,88879991","1,31045835"
14/03/2008 12.00,"0,84974301","11,72001442","1,2063109"
14/03/2008 13.00,"0,76894897","9,18806239","1,2086799"
14/03/2008 14.00,"0,79563302","8,68754522","1,2218106"
14/03/2008 15.00,"0,77991903","8,15638468","1,22550095"
14/03/2008 16.00,"0,593575","9,04633468","1,24317645"
14/03/2008 17.00,"0,721214","10,01416561","1,2337361"
14/03/2008 18.00,"0,490989","11,07393794","1,2292304"
14/03/2008 19.00,"0,59891099","17,67897539","1,2542475"
14/03/2008 20.00,"0,738114","34,91743563","1,443664"
14/03/2008 21.00,"0,721955","43,94079954","1,5578751"
14/03/2008 22.00,"0,63019103","30,02973237","1,44824905"
14/03/2008 23.00,"0,70149702","23,85243432","1,4286312"
15/03/2008 0.00,"0,65272498","13,07345035","1,329883"
15/03/2008 1.00,"0,64620203","11,95494755","1,3193168"
15/03/2008 2.00,"0,76835603","12,8614955","1,3089047"
15/03/2008 3.00,"0,610475","13,32753583","1,32611445"
15/03/2008 4.00,"0,665474","6,32668895","1,2209941"
15/03/2008 5.00,"0,505072","5,21329496","1,20347385"
15/03/2008 6.00,"0,65050101","4,84428978","1,2101956"
15/03/2008 7.00,"0,70846498","6,08026102","1,216217"
15/03/2008 8.00,"0,73455602","14,61585718","1,2937937"
15/03/2008 9.00,"0,64160597","17,63300187","1,24624465"
15/03/2008 10.00,"0,58453202","13,18453844","1,20860285"
15/03/2008 11.00,"0,643089","8,85225686","1,1737567"
15/03/2008 12.00,"0,44859001","7,62011722","1,2048343"
15/03/2008 13.00,"0,42427799","6,78379452","1,2160606"
15/03/2008 14.00,"0,42931899","7,17961147","1,2172267"
15/03/2008 15.00,"0,422499","7,61884002","1,16967765"
15/03/2008 16.00,"0,36008799","6,83742183","1,2030472"
15/03/2008 17.00,"0,41508701","6,7186743","1,1861882"
15/03/2008 18.00,"0,34867299","7,43369883","1,20347385"
15/03/2008 19.00,"0,46489799","11,67532374","1,22017875"
15/03/2008 20.00,"0,55251098","19,07454384","1,2952312"
15/03/2008 21.00,"0,43954799","24,82921881","1,35047145"
15/03/2008 22.00,"0,48624501","35,88782472","1,40718715"
15/03/2008 23.00,"0,6548","30,03101145","1,39071685"
16/03/2008 0.00,"1,09004903","27,82209672","1,5158426"
16/03/2008 1.00,,"23,69920806","1,5285064"
16/03/2008 2.00,"0,68103099",,"1,4085085"
16/03/2008 3.00,"0,48005399","14,25196644",
16/03/2008 4.00,"0,69456798","10,57342265","1,2781215"
16/03/2008 5.00,"0,474103","9,73071584","1,23843385"
16/03/2008 6.00,"0,70974201","14,42305468","1,2376208"
16/03/2008 7.00,"0,59385699","9,57111111","1,21380775"
16/03/2008 8.00,"0,60813802","8,34535558","1,2205065"
16/03/2008 9.00,"0,57124501","11,23992302","1,2193059"
16/03/2008 10.00,"0,528997","5,42524792","1,2025021"
16/03/2008 11.00,"0,43111101","6,21943621","1,14008585"
16/03/2008 12.00,"0,44524401","7,52690991","1,19835865"
16/03/2008 13.00,"0,562617","4,68979385","1,182522"
16/03/2008 14.00,"0,549079","5,30267255","1,16560205"
16/03/2008 15.00,"0,558303","4,58126391","1,1632388"
16/03/2008 16.00,"0,423971","4,45613414","1,171643"
16/03/2008 17.00,"0,41266501","5,76999195","1,1690486"
16/03/2008 18.00,"0,35598701","5,25542936","1,1946798"
16/03/2008 19.00,"0,516352","10,00650994","1,21125245"
16/03/2008 20.00,"0,518583","12,64060215","1,2368457"
16/03/2008 21.00,"0,513228","9,37831049","1,2598848"
16/03/2008 22.00,"0,549972","9,47407408","1,2480743"
16/03/2008 23.00,"0,517542","9,11273022","1,24830775"
17/03/2008 0.00,"0,67002302","10,27974776","1,25233505"
17/03/2008 1.00,"0,49448401","6,69058533","1,2373494"
17/03/2008 2.00,"0,49017","4,77278733","1,1907307"
17/03/2008 3.00,"0,667494","8,73478841","1,1518952"
17/03/2008 4.00,"0,64473301","11,62679958","1,15874805"
17/03/2008 5.00,"0,599361","6,45947815","1,17775985"
17/03/2008 6.00,"0,51084799","5,97811332","1,20683875"
17/03/2008 7.00,"0,54312903","6,74931956","1,2110972"
17/03/2008 8.00,"0,67746103","14,02468898","1,22437855"
17/03/2008 9.00,"0,54223597","22,09040757","1,27312705"
17/03/2008 10.00,"0,484368","18,68511101","1,2264313"
17/03/2008 11.00,"0,51962501","10,50319364","1,2149704"
17/03/2008 12.00,"0,441971","8,10658896","1,23901575"
17/03/2008 13.00,"0,36937499","7,75673801","1,2026953"
17/03/2008 14.00,"0,38841701","7,0034088","1,1705965"
17/03/2008 15.00,"0,33709401","6,49395311","1,168699"
17/03/2008 16.00,"0,41221899","6,38797757","1,17632695"
17/03/2008 17.00,"0,31433299","6,99830188","1,16997665"
17/03/2008 18.00,"0,41861501","7,72864716","1,20168905"
17/03/2008 19.00,"0,45327699","9,28382598","1,21102015"
17/03/2008 20.00,"0,475591","14,88910629","1,23514255"
17/03/2008 21.00,"0,43854901","15,15468092","1,29279665"
17/03/2008 22.00,"0,51650101","8,65307213","1,32845815"
17/03/2008 23.00,"0,38618499","11,38803485","1,2816842"
18/03/2008 0.00,"0,46131","8,56369265","1,28695005"
18/03/2008 1.00,,"7,18088679","1,26422145"
18/03/2008 2.00,"0,88492799",,"1,2654209"
18/03/2008 3.00,"1,01721597","7,21153204",
18/03/2008 4.00,"0,72489101","7,20770045","1,313001"
18/03/2008 5.00,"0,72904497","5,98194491","1,2276296"
18/03/2008 6.00,"0,74769002","8,4475014","1,2084361"
18/03/2008 7.00,"0,84118497","12,7440327","1,2359165"
18/03/2008 8.00,"0,72983998","26,63719839","1,2902609"
18/03/2008 9.00,"0,78577799","37,64985147","1,33404485"
18/03/2008 10.00,"0,69599497","19,71295524","1,3188591"
18/03/2008 11.00,"0,66188401","10,0958819","1,1747503"
18/03/2008 12.00,"0,685655","6,34839569","1,1441465"
18/03/2008 13.00,"0,46464401","6,23092724","1,153243"
18/03/2008 14.00,"0,54532498","7,25366644","1,1696627"
18/03/2008 15.00,"0,559376","7,62649945","1,12248625"
18/03/2008 16.00,"0,53330702","6,82848332","1,17532875"
18/03/2008 17.00,"0,53162801","7,1451365","1,1373638"
18/03/2008 18.00,"0,68839502","8,11425028","1,18207235"
18/03/2008 19.00,"0,63104302","12,36991308","1,1775241"
18/03/2008 20.00,"0,59772801","20,50969041","1,22905675"
18/03/2008 21.00,"0,704036","16,45576862","1,2665962"
18/03/2008 22.00,"0,79346597","14,46264032","1,2508711"
18/03/2008 23.00,"0,73275602","13,9531884","1,250717"
19/03/2008 0.00,"0,79037303","9,84180018","1,2185722"
19/03/2008 1.00,"0,69899899","8,73478841","1,25422335"
19/03/2008 2.00,"0,82731098","9,21360073","1,2284392"
19/03/2008 3.00,"0,76819199","8,63008819","1,21279115"
19/03/2008 4.00,"0,76288998","6,5322578","1,19055245"
19/03/2008 5.00,"0,74822098","5,67167585","1,1607203"
19/03/2008 6.00,"0,75476003","5,67805996","1,1815721"
19/03/2008 7.00,"0,67478597","8,28917575","1,2191127"
19/03/2008 8.00,"0,79540998","17,99052166","1,2781192"
19/03/2008 9.00,"0,75016499","21,23111034","1,2828986"
19/03/2008 10.00,"0,95694798","23,18210235","1,2884876"
19/03/2008 11.00,"0,89023","7,47711231","1,17575195"
19/03/2008 12.00,"0,66100001","4,59786185","1,212675"
19/03/2008 13.00,"0,660294","4,93877617","1,20053445"
19/03/2008 14.00,"0,72144502","5,86319927","1,22377595"
19/03/2008 15.00,"0,69979399","5,1826497","1,20704805"
19/03/2008 16.00,"0,63837802","4,43953432","1,2166448"
19/03/2008 17.00,"0,70032501","4,13820376","1,2103635"
19/03/2008 18.00,"0,64297301","4,78810995","1,2069319"
19/03/2008 19.00,"0,59339797","5,29756376","1,2368411"
19/03/2008 20.00,"0,69970602","8,98377074","1,21992115"
19/03/2008 21.00,"0,78312701","8,83565892","1,23903875"
19/03/2008 22.00,"0,61725801","9,95416171","1,2777351"
19/03/2008 23.00,"0,65322399","17,35209897","1,2823213"
20/03/2008 0.00,"0,74928099","24,55980318","1,42542845"
20/03/2008 1.00,,"21,20428728","1,45899925"
20/03/2008 2.00,"0,89351499",,"1,3627201"
20/03/2008 3.00,"0,84807497","20,15090847",
20/03/2008 4.00,"0,91844499","9,18678707","1,3191397"
20/03/2008 5.00,"0,86328","6,56162585","1,3201057"
20/03/2008 6.00,"0,88432097","7,4732826","1,31311025"
20/03/2008 7.00,"0,77867597","11,35484272","1,341245"
20/03/2008 8.00,"0,88219899","17,00097647","1,4184606"
20/03/2008 9.00,"0,981655","44,16424353","1,4641018"
20/03/2008 10.00,"0,96733397","39,27270303","1,46970575"
20/03/2008 11.00,"0,80829197","15,20703667","1,3486257"
20/03/2008 12.00,"0,92613697","11,66000487","1,34901325"
20/03/2008 13.00,"0,65340602","8,83565892","1,31836575"
20/03/2008 14.00,"0,57233799","7,08767948","1,31334255"
20/03/2008 15.00,"0,70724499","6,36882335","1,2722611"
20/03/2008 16.00,"0,62042999","6,9101996","1,2795659"
20/03/2008 17.00,"0,61079401","8,48836049","1,3030236"
20/03/2008 18.00,"0,79900998","10,23377612","1,29351655"
20/03/2008 19.00,"0,79662299","10,92071168","1,33401725"
20/03/2008 20.00,"0,87680602","13,75399991","1,35156395"
20/03/2008 21.00,"0,72306901","17,10056413","1,4262668"
20/03/2008 22.00,"1,07642603","14,79205985","1,42027645"
20/03/2008 23.00,"0,64774799","11,93452366","1,36014295"
21/03/2008 0.00,"0,61609799","10,68706139","1,37737915"
21/03/2008 1.00,"0,79114097","10,80196979","1,3484716"
21/03/2008 2.00,"0,67082101","7,08512508","1,33641385"
21/03/2008 3.00,"0,66834599","6,2564637","1,3493226"
21/03/2008 4.00,"0,802899","6,14793376","1,3737463"
21/03/2008 5.00,"0,52707398","5,10220874","1,35403645"
21/03/2008 6.00,"0,719091","5,26947478","1,37424885"
21/03/2008 7.00,"0,64447701","6,94467457","1,38050945"
21/03/2008 8.00,"0,83923399","12,11966108","1,46402475"
21/03/2008 9.00,"1,26137102","10,16610903","1,44245995"
21/03/2008 10.00,"2,11634111","11,48507187","1,41011275"
21/03/2008 11.00,"4,31949806","17,75557724","1,32153515"
21/03/2008 12.00,"2,79635692","10,47510466","1,33564105"
21/03/2008 13.00,"1,72665","6,91913812","1,3416314"
21/03/2008 14.00,"1,346771","6,42117534","1,33973735"
21/03/2008 15.00,"1,33262599","5,85553983","1,2868316"
21/03/2008 16.00,"0,963709","5,78148298","1,29591315"
21/03/2008 17.00,"0,96264797","8,05806857","1,31229835"
21/03/2008 18.00,"0,997127","9,7128407","1,34147615"
21/03/2008 19.00,"1,05246794","10,07290548","1,3475447"
21/03/2008 20.00,"0,99747998","13,85870389","1,37691455"
21/03/2008 21.00,"0,95716703","16,24254034","1,40578415"
21/03/2008 22.00,"0,76674199","10,04736714","1,42147475"
21/03/2008 23.00,"0,80201501","7,90740423","1,34700305"
22/03/2008 0.00,"0,99535799","8,35046249","1,38147545"
22/03/2008 1.00,,"11,38293169","1,3982482"
22/03/2008 2.00,"1,19210505",,"1,3774953"
22/03/2008 3.00,"1,15232694","6,75953339",
22/03/2008 4.00,"1,04387403","5,69210539","1,2676174"
22/03/2008 5.00,"1,12401497","5,89767423","1,26719075"
22/03/2008 6.00,"1,29546797","5,61038722","1,28088265"
22/03/2008 7.00,"1,23270202","6,35860952","1,2724129"
22/03/2008 8.00,"1,18309605","6,99702468","1,28382205"
22/03/2008 9.00,"1,29552698","5,90788806","1,2282092"
22/03/2008 10.00,"1,08786404","6,1645317","1,2147496"
22/03/2008 11.00,"1,19362605","5,75977812","1,23973335"
22/03/2008 12.00,"1,08347595","6,12494982","1,2120816"
22/03/2008 13.00,"0,81404001","6,87700372","1,1996294"
22/03/2008 14.00,"0,94349402","6,51183014","1,19761805"
22/03/2008 15.00,"0,87955701","5,10859473","1,1964968"
22/03/2008 16.00,"1,15355504","5,87086058","1,2186182"
22/03/2008 17.00,"0,855281","5,19541793","1,2340098"
22/03/2008 18.00,"1,133901","6,03940194","1,23946195"
22/03/2008 19.00,"0,99801302","7,88952721","1,2475844"
22/03/2008 20.00,"1,27815294","9,02207543","1,28246735"
22/03/2008 21.00,"1,00678694","10,37040068","1,29252295"
22/03/2008 22.00,"1,28768802","10,31932589","1,3113565"
22/03/2008 23.00,"1,07049","6,26667753","1,27856195"
23/03/2008 0.00,"1,11272502","5,14945193","1,27829055"
23/03/2008 1.00,"1,12079704","5,02815377","1,2492473"
23/03/2008 2.00,"1,04738402","5,24393833","1,28687645"
23/03/2008 3.00,"1,02819705","6,51310546","1,2388835"
23/03/2008 4.00,"0,96987599","6,1211201","1,2441804"
23/03/2008 5.00,"0,88985199","3,7385571","1,2429821"
23/03/2008 6.00,"0,99415201","3,11291016","1,2275514"
23/03/2008 7.00,"1,07148504","3,45765232","1,23203755"
23/03/2008 8.00,"0,96583903","3,4985114","1,26688255"
23/03/2008 9.00,"0,95665503","3,51127963","1,23292765"
23/03/2008 10.00,"0,74507302","3,24697656","1,2313027"
23/03/2008 11.00,"0,92781699","3,44360877","1,2443736"
23/03/2008 12.00,"0,84153402","4,00030577","1,25872215"
23/03/2008 13.00,"0,82351702","4,32972906","1,24545805"
23/03/2008 14.00,"0,94940197","4,39995432","1,27419195"
23/03/2008 15.00,"0,91465503","4,02201251","1,25852895"
23/03/2008 16.00,"1,02392697","3,16142868","1,22623695"
23/03/2008 17.00,"0,86311901","3,08481931","1,21432525"
23/03/2008 18.00,"1,00222397","4,49571603","1,2388444"
23/03/2008 19.00,"0,82146901","5,02432405","1,24375605"
23/03/2008 20.00,"0,80198997","5,12008576","1,2279769"
23/03/2008 21.00,"0,98227698","5,6525235","1,24917025"
23/03/2008 22.00,"1,099563","6,17219302","1,28331835"
23/03/2008 23.00,"1,03217494","6,2092205","1,2841682"
24/03/2008 0.00,"1,11845696","8,53432648","1,3067542"
24/03/2008 1.00,,"6,84252875","1,27624125"
24/03/2008 2.00,"0,74079001",,"1,2389985"
24/03/2008 3.00,"0,61469698","3,21633319",
24/03/2008 4.00,"0,56138599","2,65197488","1,2087167"
24/03/2008 5.00,"0,70060998","2,54982905","1,2093745"
24/03/2008 6.00,"0,55662799","3,19973336","1,1989693"
24/03/2008 7.00,"0,70765901","4,33100438","1,2380762"
24/03/2008 8.00,"0,67276502","5,29117964","1,2685558"
24/03/2008 9.00,"0,75145203","6,80422406","1,2339753"
24/03/2008 10.00,"0,87199497","3,74238681","1,2632566"
24/03/2008 11.00,"0,88794398","3,63257968","1,2530837"
24/03/2008 12.00,"0,66721398","5,1405153","1,29064155"
24/03/2008 13.00,"0,79780102","7,41071678","1,2890557"
24/03/2008 14.00,"0,887151","6,19645227","1,34920415"
24/03/2008 15.00,"0,890764","5,61932573","1,30123995"
24/03/2008 16.00,"0,816746","4,34121821","1,2578792"
24/03/2008 17.00,"0,72105199","4,78044864","1,26147755"
24/03/2008 18.00,"0,66809499","3,69642082","1,2696"
24/03/2008 19.00,"0,88626999","6,04450886","1,31783445"
24/03/2008 20.00,"0,75013101","23,03908992","1,4099713"
24/03/2008 21.00,"0,85983503","40,49334036","1,5206749"
24/03/2008 22.00,"0,61681098","13,13091113","1,36939585"
24/03/2008 23.00,"0,53495198","6,62163539","1,29048745"
25/03/2008 0.00,"0,68289798","5,25415216","1,26584755"
25/03/2008 1.00,"0,68915403","4,42804329","1,27629185"
25/03/2008 2.00,"0,91552401","4,88387166","1,2716884"
25/03/2008 3.00,"0,85728002","3,41679512","1,2687881"
25/03/2008 4.00,"0,97332799","2,57664271","1,24890575"
25/03/2008 5.00,"0,89014697","2,17699416","1,2662742"
25/03/2008 6.00,"0,81930202","3,18441262","1,32247585"
25/03/2008 7.00,"0,85067099","3,99392166","1,3194203"
25/03/2008 8.00,"0,82599801","6,15942479","1,3528025"
25/03/2008 9.00,"0,88195199","6,37776186","1,32127755"
25/03/2008 10.00,"1,671911","8,9646184","1,34556785"
25/03/2008 11.00,"1,60018504","7,61373311","1,2766403"
25/03/2008 12.00,"1,69790494","7,63288545","1,28967555"
25/03/2008 13.00,"0,82432401","4,57360259","1,23811415"
25/03/2008 14.00,"0,79321897","4,66298019","1,25316075"
25/03/2008 15.00,"1,17520201","4,5289138","1,27621365"
25/03/2008 16.00,"1,79227805","6,3573342","1,2301849"
25/03/2008 17.00,"1,56793404","6,53864191","1,24639185"
25/03/2008 18.00,"1,141541","5,00389263","1,25354715"
25/03/2008 19.00,"0,99077499","9,44087631","1,3312561"
25/03/2008 20.00,"1,011482","15,60284986","1,3741143"
25/03/2008 21.00,"0,99826503","13,8957295","1,35682405"
25/03/2008 22.00,"0,936584","20,68844184","1,43109105"
25/03/2008 23.00,"1,16612601","21,7456767","1,43863275"
26/03/2008 0.00,"1,03289497","20,5709922","1,50489345"
26/03/2008 1.00,,"17,5474634","1,5094578"
26/03/2008 2.00,,,"1,50489345"
26/03/2008 3.00,,"43,37898246",
26/03/2008 4.00,,"42,91038774","1,46611315"
26/03/2008 5.00,,"21,25663551","1,4014889"
26/03/2008 6.00,,"13,19730667","1,3919232"
26/03/2008 7.00,,"14,69247031","1,4013716"
26/03/2008 8.00,,"25,24672557","1,52945975"
26/03/2008 9.00,,"25,4740068","1,44872745"
26/03/2008 10.00,,"14,34389844","1,2768473"
26/03/2008 11.00,,"5,51845711","1,2074218"
26/03/2008 12.00,,"5,67550556","1,1786143"
26/03/2008 13.00,,"6,31647512","1,17772305"
26/03/2008 14.00,,"7,32006198","1,1870162"
26/03/2008 15.00,,"7,88186777","1,1997168"
26/03/2008 16.00,,"7,01362263","1,20873855"
26/03/2008 17.00,,"14,56478239","1,23619135"
26/03/2008 18.00,,"22,76713494","1,33136535"
26/03/2008 19.00,,"19,45886976","1,33306965"
26/03/2008 20.00,,"19,49716692","1,3418591"
26/03/2008 21.00,,"21,8720799","1,35479085"
26/03/2008 22.00,,"23,86136907","1,38181815"
26/03/2008 23.00,,"23,23571085","1,4234815"
27/03/2008 0.00,,"17,36998164","1,3854579"
27/03/2008 1.00,,"10,96923584","1,2806814"
27/03/2008 2.00,,"9,53280643","1,27762125"
27/03/2008 3.00,,"6,88849286","1,25857035"
27/03/2008 4.00,,"5,5529302","1,22372305"
27/03/2008 5.00,,"5,2273385","1,225233"
27/03/2008 6.00,,"7,05448171","1,1835317"
27/03/2008 7.00,,"13,01982492","1,24002315"
27/03/2008 8.00,,"35,1421587","1,33976725"
27/03/2008 9.00,,"28,84867128","1,27835725"
27/03/2008 10.00,,"16,93968596","1,25826215"
27/03/2008 11.00,,"9,65793807","1,176174"
27/03/2008 12.00,,"8,10914148","1,1665715"
27/03/2008 13.00,,"7,87292926","1,14558515"
27/03/2008 14.00,,"8,1282957","1,18848705"
27/03/2008 15.00,,"10,45466948","1,17071495"
27/03/2008 16.00,,"8,80373647","1,20420755"
27/03/2008 17.00,,"6,85912669","1,1623901"
27/03/2008 18.00,,"7,41582369","1,2130752"
27/03/2008 19.00,,"10,6500245","1,18480935"
27/03/2008 20.00,,"12,8385078","1,2496659"
27/03/2008 21.00,,"10,49297604","1,2698392"
27/03/2008 22.00,,"12,18094218","1,2632957"
27/03/2008 23.00,,"10,58362896","1,22066405"
28/03/2008 0.00,,"7,09789519","1,17752985"
28/03/2008 1.00,,"4,8072623","1,2137721"
28/03/2008 2.00,,,"1,1653318"
28/03/2008 3.00,,"4,18927667",
28/03/2008 4.00,,"3,8241031","1,20760235"
28/03/2008 5.00,,"3,23165393","1,20477795"
28/03/2008 6.00,,"3,8241031","1,2041213"
28/03/2008 7.00,,"4,69873048","1,23027"
28/03/2008 8.00,,"7,11193874","1,2342536"
28/03/2008 9.00,,"11,36761095","1,2755662"
28/03/2008 10.00,,"14,22770907","1,2576561"
