NetC,SIMAGE Brindisi,,
29/03/2006 11.00,"0,306953","11,30187","31,18627"
29/03/2006 12.00,"0,323683","12,961844","31,18627"
29/03/2006 13.00,"0,404421","23,840594","31,18627"
29/03/2006 14.00,"0,334957","17,396673","31,18627"
29/03/2006 15.00,"0,456793","15,270759","31,18627"
29/03/2006 16.00,"0,394238","11,852168","31,18627"
29/03/2006 17.00,"0,417514","13,553672","31,18627"
29/03/2006 18.00,"0,515346","13,259054","31,18627"
29/03/2006 19.00,"0,536076","13,501754","31,18627"
29/03/2006 20.00,"0,439335","15,910609","31,18627"
29/03/2006 21.00,"0,368052","18,726987","31,18627"
29/03/2006 22.00,"0,411695","16,499843","31,18627"
29/03/2006 23.00,"0,530258","14,427137","31,18627"
30/03/2006 0.00,"0,342958","12,242826","31,18627"
30/03/2006 1.00,"0,405876","11,177265","29,48934"
30/03/2006 2.00,"0,512073","10,676292","29,48934"
30/03/2006 3.00,"0,540441","11,500444","29,48934"
30/03/2006 4.00,"0,523711","14,351867","29,48934"
30/03/2006 5.00,"0,331683","13,003376","29,48934"
30/03/2006 6.00,"0,392783","17,357737","29,48934"
30/03/2006 7.00,"0,420424","18,908697","29,48934"
30/03/2006 8.00,"0,267674","28,043111","29,48934"
30/03/2006 9.00,"0,548078","16,381738","29,48934"
30/03/2006 10.00,"0,7652","14,935912","29,48934"
30/03/2006 11.00,"0,549896","12,59584","29,48934"
30/03/2006 12.00,"0,638636","13,47061","29,48934"
30/03/2006 13.00,"0,661185","14,158478","29,48934"
30/03/2006 14.00,"0,764109","12,109137","29,48934"
30/03/2006 15.00,"0,625908","12,140293","29,48934"
30/03/2006 16.00,"0,589902","13,047501","29,48934"
30/03/2006 17.00,"0,66664","14,005333","29,48934"
30/03/2006 18.00,"0,629544","13,231805","29,48934"
30/03/2006 19.00,"0,630272","15,421313","29,48934"
30/03/2006 20.00,"0,629544","21,368148","29,48934"
30/03/2006 21.00,"0,766654","26,607658","29,48934"
30/03/2006 22.00,"0,923768","31,622643","29,48934"
30/03/2006 23.00,"0,889217","25,038539","29,48934"
31/03/2006 0.00,"0,973956","19,622512","29,48934"
31/03/2006 1.00,,"14,750319","23,52747"
31/03/2006 2.00,"0,950352",,"23,52747"
31/03/2006 3.00,"0,921206","15,752273","23,52747"
31/03/2006 4.00,"0,853801","11,458903","23,52747"
31/03/2006 5.00,"0,987438","15,85091","23,52747"
31/03/2006 6.00,"1,102216","18,78929","23,52747"
31/03/2006 7.00,"1,039775","36,562353","23,52747"
31/03/2006 8.00,"1,052227","48,34312","23,52747"
31/03/2006 9.00,"1,033729","28,001583","23,52747"
31/03/2006 10.00,"1,032375","13,920977","23,52747"
31/03/2006 11.00,"1,027502","10,652928","23,52747"
31/03/2006 12.00,"1,256608","11,44982","23,52747"
31/03/2006 13.00,"1,173773","12,026074","23,52747"
31/03/2006 14.00,"1,130461","10,867076","23,52747"
31/03/2006 15.00,"1,108442","11,516018","23,52747"
31/03/2006 16.00,"1,154733","10,781417","23,52747"
31/03/2006 17.00,"1,228997","10,99946","23,52747"
31/03/2006 18.00,"1,227373","12,018292","23,52747"
31/03/2006 19.00,"1,194437","15,06829","23,52747"
31/03/2006 20.00,"1,202017","19,243533","23,52747"
31/03/2006 21.00,"1,208874","17,451184","23,52747"
31/03/2006 22.00,"1,187578","13,007271","23,52747"
31/03/2006 23.00,"1,128024","14,453097","23,52747"
01/04/2006 0.00,"0,989334","11,897593","23,52747"
01/04/2006 1.00,"1,009726","9,913146","33,945591"
01/04/2006 2.00,"1,081101","9,824892","33,945591"
01/04/2006 3.00,"1,194978","10,08836","33,945591"
01/04/2006 4.00,"1,240186","9,974147","33,945591"
01/04/2006 5.00,"1,217356","11,821011","33,945591"
01/04/2006 6.00,"1,212664","12,856718","33,945591"
01/04/2006 7.00,"0,740015","26,675152","33,945591"
01/04/2006 8.00,"0,982115","40,833646","33,945591"
01/04/2006 9.00,"0,883488","29,383807","33,945591"
01/04/2006 10.00,"0,581382","20,721816","33,945591"
01/04/2006 11.00,"0,85732","17,89246","33,945591"
01/04/2006 12.00,"0,927342","13,898903","33,945591"
01/04/2006 13.00,"0,948728","18,171503","33,945591"
01/04/2006 14.00,"0,936907","12,009211","33,945591"
01/04/2006 15.00,"0,9499","14,261011","33,945591"
01/04/2006 16.00,"0,897926","12,995592","33,945591"
01/04/2006 17.00,"1,035262","13,775609","33,945591"
01/04/2006 18.00,"1,082816","14,608848","33,945591"
01/04/2006 19.00,"0,900361","19,251335","33,945591"
01/04/2006 20.00,"0,80724","28,91657","33,945591"
01/04/2006 21.00,"0,698507","35,072388","33,945591"
01/04/2006 22.00,"0,576329","21,487553","33,945591"
01/04/2006 23.00,"0,705996","16,415479","33,945591"
02/04/2006 0.00,"0,66909","13,175991","33,945591"
02/04/2006 1.00,,"12,510183","27,27486"
02/04/2006 2.00,"0,766708",,"27,27486"
02/04/2006 3.00,"0,661793","13,126677","27,27486"
02/04/2006 4.00,"0,639973","9,7587","27,27486"
02/04/2006 5.00,"0,822797","10,449164","27,27486"
02/04/2006 6.00,"1,057881","12,462161","27,27486"
02/04/2006 7.00,"1,094048","14,599764","27,27486"
02/04/2006 8.00,"1,019907","15,48621","27,27486"
02/04/2006 9.00,"0,907788","11,229181","27,27486"
02/04/2006 10.00,"0,869814","10,64774","27,27486"
02/04/2006 11.00,"0,952997","10,504967","27,27486"
02/04/2006 12.00,"0,880664","10,087064","27,27486"
02/04/2006 13.00,"0,793863","9,558827","27,27486"
02/04/2006 14.00,"0,936722","8,196063","27,27486"
02/04/2006 15.00,"0,572702","8,080554","27,27486"
02/04/2006 16.00,"0,471646","8,044212","27,27486"
02/04/2006 17.00,"0,763121","13,874248","27,27486"
02/04/2006 18.00,"0,730571","13,205845","27,27486"
02/04/2006 19.00,"0,683554","10,485509","27,27486"
02/04/2006 20.00,"1,02711","11,836594","27,27486"
02/04/2006 21.00,"0,848114","12,549121","27,27486"
02/04/2006 22.00,"0,296267","12,588059","27,27486"
02/04/2006 23.00,"0,220708","11,06565","27,27486"
03/04/2006 0.00,"0,417004","8,881339","27,27486"
03/04/2006 1.00,"0,004852","8,145445","27,166321"
03/04/2006 2.00,"0,0066","7,749594","27,166321"
03/04/2006 3.00,"0,035473","8,196063","27,166321"
03/04/2006 4.00,"0,013261","8,068871","27,166321"
03/04/2006 5.00,"0,027365","9,114957","27,166321"
03/04/2006 6.00,"0,026763","8,203849","27,166321"
03/04/2006 7.00,"0,079838","14,360949","27,166321"
03/04/2006 8.00,"0,092798","14,994309","27,166321"
03/04/2006 9.00,"0,02176","15,621178","27,166321"
03/04/2006 10.00,"0,044455","13,308378","27,166321"
03/04/2006 11.00,"0,049608","11,780782","27,166321"
03/04/2006 12.00,"0,01103","10,521843","27,166321"
03/04/2006 13.00,"0,006238","13,913186","27,166321"
03/04/2006 14.00,"0,006209","11,536779","27,166321"
03/04/2006 15.00,"0,010398","13,461523","27,166321"
03/04/2006 16.00,"0,02616","14,096187","27,166321"
03/04/2006 17.00,"0,020254","11,161692","27,166321"
03/04/2006 18.00,"0,006691","11,444631","27,166321"
03/04/2006 19.00,"0,005847","12,501099","27,166321"
03/04/2006 20.00,"0,001688","15,178612","27,166321"
03/04/2006 21.00,"0,001025","15,086456","27,166321"
03/04/2006 22.00,"0,04976","14,240251","27,166321"
03/04/2006 23.00,"0,010006","12,955354","27,166321"
04/04/2006 0.00,"0,009765","13,262949","27,166321"
04/04/2006 1.00,,"11,595184","22,82972"
04/04/2006 2.00,"1,103412",,"22,82972"
04/04/2006 3.00,"1,326686","11,307057","22,82972"
04/04/2006 4.00,"1,63384","9,586083","22,82972"
04/04/2006 5.00,"1,476562","8,872253","22,82972"
04/04/2006 6.00,"1,545024","13,897613","22,82972"
04/04/2006 7.00,"1,500617","21,094293","22,82972"
04/04/2006 8.00,"1,495066","19,32791","22,82972"
04/04/2006 9.00,"1,57648","14,773672","22,82972"
04/04/2006 10.00,"1,456209","13,636735","22,82972"
04/04/2006 11.00,"1,46546","13,109804","22,82972"
04/04/2006 12.00,"1,580181","15,020268","22,82972"
04/04/2006 13.00,"1,644942","15,083861","22,82972"
04/04/2006 14.00,"1,332236","12,780144","22,82972"
04/04/2006 15.00,"1,417352","13,107209","22,82972"
04/04/2006 16.00,"1,345189","11,992333","22,82972"
04/04/2006 17.00,"1,204564","10,218142","22,82972"
04/04/2006 18.00,"1,019531","12,323285","22,82972"
04/04/2006 19.00,"0,928557","9,528978","22,82972"
04/04/2006 20.00,"1,047286","9,486146","22,82972"
04/04/2006 21.00,"1,086143","11,41608","22,82972"
04/04/2006 22.00,"1,082442","9,919638","22,82972"
04/04/2006 23.00,"0,928865","9,99102","22,82972"
05/04/2006 0.00,"1,095394","8,711318","22,82972"
05/04/2006 1.00,"1,285978","8,542594","16,31447"
05/04/2006 2.00,"1,637541","8,144146","16,31447"
05/04/2006 3.00,"1,57463","7,122722","16,31447"
05/04/2006 4.00,"1,489514","7,332977","16,31447"
05/04/2006 5.00,"1,604235","7,989701","16,31447"
05/04/2006 6.00,"1,613487","19,134512","16,31447"
05/04/2006 7.00,"1,298931","56,238074","16,31447"
05/04/2006 8.00,"1,300781","42,648056","16,31447"
05/04/2006 9.00,"1,341488","21,921041","16,31447"
05/04/2006 10.00,"1,380346","18,325952","16,31447"
05/04/2006 11.00,"1,337788","15,257781","16,31447"
05/04/2006 12.00,"1,341488","13,888529","16,31447"
05/04/2006 13.00,"1,215666","15,283738","16,31447"
05/04/2006 14.00,"1,448499","12,14419","16,31447"
05/04/2006 15.00,"1,454359","12,763269","16,31447"
05/04/2006 16.00,"1,252672","14,627016","16,31447"
05/04/2006 17.00,"0,966179","15,739294","16,31447"
05/04/2006 18.00,"0,456414","17,129306","16,31447"
05/04/2006 19.00,"0,443462","16,05986","16,31447"
05/04/2006 20.00,"0,873047","16,354478","16,31447"
05/04/2006 21.00,"0,623252","16,188351","16,31447"
05/04/2006 22.00,"0,57021","13,32265","16,31447"
05/04/2006 23.00,"0,666118","14,558222","16,31447"
06/04/2006 0.00,"0,679688","11,678249","16,31447"
06/04/2006 1.00,,"14,090988","29,959841"
06/04/2006 2.00,"0,24542",,"29,959841"
06/04/2006 3.00,"0,188921","15,287635","29,959841"
06/04/2006 4.00,"0,323108","13,743163","29,959841"
06/04/2006 5.00,"0,125358","14,954081","29,959841"
06/04/2006 6.00,"0,296684","15,967713","29,959841"
06/04/2006 7.00,"0,353123","17,849635","29,959841"
06/04/2006 8.00,"0,522683","23,7809","29,959841"
06/04/2006 9.00,"0,708499","22,983998","29,959841"
06/04/2006 10.00,"0,466244","21,577111","29,959841"
06/04/2006 11.00,"0,478542","22,765955","29,959841"
06/04/2006 12.00,"0,649807","20,35452","29,959841"
06/04/2006 13.00,"0,711786","23,317566","29,959841"
06/04/2006 14.00,"0,556291","18,845093","29,959841"
06/04/2006 15.00,"0,577356","19,033292","29,959841"
06/04/2006 16.00,"0,623262","20,122194","29,959841"
06/04/2006 17.00,"0,51556","19,386303","29,959841"
06/04/2006 18.00,"0,584479","18,874947","29,959841"
06/04/2006 19.00,"0,340764","16,646501","29,959841"
06/04/2006 20.00,"0,549167","17,091672","29,959841"
06/04/2006 21.00,"0,598726","23,009964","29,959841"
06/04/2006 22.00,"0,665637","17,368122","29,959841"
06/04/2006 23.00,"0,621679","9,719765","29,959841"
07/04/2006 0.00,"0,496442","8,72819","29,959841"
07/04/2006 1.00,"0,630324","7,697679",
07/04/2006 2.00,"0,621679","7,231744",
07/04/2006 3.00,"0,662228","7,429018",
07/04/2006 4.00,"0,677996","7,195403",
07/04/2006 5.00,"0,513794","7,714553",
07/04/2006 6.00,"0,392027","9,814508",
07/04/2006 7.00,"0,752335","11,230483",
07/04/2006 8.00,"0,448466","15,661419",
07/04/2006 9.00,"0,490902","15,431695",
07/04/2006 10.00,"0,730965","13,24219",
07/04/2006 11.00,"0,755927","12,454382",
07/04/2006 12.00,"0,653338","12,371318",
07/04/2006 13.00,"0,579305","14,919037",
07/04/2006 14.00,"0,633916","11,4628",
07/04/2006 15.00,"0,692242","10,824252",
07/04/2006 16.00,"0,521283","9,993615",
07/04/2006 17.00,"0,803538","10,145468",
07/04/2006 18.00,"0,620035","9,714571",
07/04/2006 19.00,"0,817602","9,955977",
07/04/2006 20.00,"0,720919","9,336893",
07/04/2006 21.00,"0,508497","8,729488",
07/04/2006 22.00,"0,591968","10,016977",
07/04/2006 23.00,"0,496259","9,525085",
08/04/2006 0.00,"0,45906","7,335573",
08/04/2006 1.00,,"7,566594",
08/04/2006 2.00,"0,388946",,
08/04/2006 3.00,"0,350179","7,688596",
08/04/2006 4.00,"0,377844","6,989042",
08/04/2006 5.00,"0,371838","6,848872",
08/04/2006 6.00,"0,331342","9,445913",
08/04/2006 7.00,"0,263908","11,885907",
08/04/2006 8.00,"0,284566","11,037098",
08/04/2006 9.00,"0,21504","9,549744",
08/04/2006 10.00,"0,476855","9,558827",
08/04/2006 11.00,"0,455924","9,662657",
08/04/2006 12.00,"0,40842","12,114336",
08/04/2006 13.00,"0,389037","13,122782",
08/04/2006 14.00,"0,580416","12,421933",
08/04/2006 15.00,"0,503337","11,647102",
08/04/2006 16.00,"0,510252","12,212972",
08/04/2006 17.00,"0,511618","12,804801",
08/04/2006 18.00,"0,359006","12,210377",
08/04/2006 19.00,"0,438451","10,56727",
08/04/2006 20.00,"0,472031","17,590062",
08/04/2006 21.00,"0,450372","13,561464",
08/04/2006 22.00,"0,410969","11,756125",
08/04/2006 23.00,"0,400048","10,806073",
09/04/2006 0.00,"0,273281","11,307057",
09/04/2006 1.00,"0,333617","9,42385",
09/04/2006 2.00,"0,264273","8,042914",
09/04/2006 3.00,"0,334799","7,727529",
09/04/2006 4.00,"0,206212","6,948808",
09/04/2006 5.00,"0,206212","6,83719",
09/04/2006 6.00,"0,187011","8,045508",
09/04/2006 7.00,"0,236517","10,386861",
09/04/2006 8.00,"0,280288","16,454412",
09/04/2006 9.00,"0,399411","14,309033",
09/04/2006 10.00,"0,268276","12,978719",
09/04/2006 11.00,"0,385852","12,088377",
09/04/2006 12.00,"0,339349","12,337568",
09/04/2006 13.00,"0,432082","12,126013",
09/04/2006 14.00,"0,457107","9,800233",
09/04/2006 15.00,"0,361099","10,079274",
09/04/2006 16.00,"0,456743","10,481613",
09/04/2006 17.00,"0,40387","11,366757",
09/04/2006 18.00,"0,479039","11,901481",
09/04/2006 19.00,"0,341807","14,427137",
09/04/2006 20.00,"0,385852","17,919719",
09/04/2006 21.00,"0,393315","17,753583",
09/04/2006 22.00,"0,439271","13,497869",
09/04/2006 23.00,"0,386306","12,205181",
10/04/2006 0.00,"0,37211","10,19608",
10/04/2006 1.00,,"9,743125",
10/04/2006 2.00,"0,318586",,
10/04/2006 3.00,"0,294881",,
10/04/2006 4.00,"0,19596",,
10/04/2006 5.00,"0,312781",,
10/04/2006 6.00,"0,233523",,
10/04/2006 7.00,"0,39432",,
10/04/2006 8.00,"0,353687",,
10/04/2006 9.00,"0,394624",,
10/04/2006 10.00,"0,394502",,
10/04/2006 11.00,"0,426838",,
10/04/2006 12.00,"0,405504",,
10/04/2006 13.00,"0,354812",,
10/04/2006 14.00,"0,297464",,
10/04/2006 15.00,"0,270326",,
10/04/2006 16.00,"0,204378",,
10/04/2006 17.00,"0,380553",,
10/04/2006 18.00,"0,371071",,
10/04/2006 19.00,"0,360282",,
10/04/2006 20.00,"0,314666",,
10/04/2006 21.00,"0,34062",,
10/04/2006 22.00,"0,424407",,
10/04/2006 23.00,"0,312356",,
11/04/2006 0.00,"0,366999",,
11/04/2006 1.00,"0,190307",,"28,83379"
11/04/2006 2.00,"0,260904",,"28,83379"
11/04/2006 3.00,"0,297707",,"28,83379"
11/04/2006 4.00,"0,276921",,"28,83379"
11/04/2006 5.00,"0,179001",,"28,83379"
11/04/2006 6.00,"0,162985",,"28,83379"
11/04/2006 7.00,"0,245891",,"28,83379"
11/04/2006 8.00,"0,106459",,"28,83379"
11/04/2006 9.00,"0,225742",,"28,83379"
11/04/2006 10.00,"0,226108",,"28,83379"
11/04/2006 11.00,"0,156391",,"28,83379"
11/04/2006 12.00,"0,214742",,"28,83379"
11/04/2006 13.00,"0,24495",,"28,83379"
11/04/2006 14.00,"0,247715",,"28,83379"
11/04/2006 15.00,"0,219512",,"28,83379"
11/04/2006 16.00,"0,293939",,"28,83379"
11/04/2006 17.00,"0,351287",,"28,83379"
11/04/2006 18.00,"0,242123",,"28,83379"
11/04/2006 19.00,"0,176175",,"28,83379"
11/04/2006 20.00,"0,221215",,"28,83379"
11/04/2006 21.00,"0,247776",,"28,83379"
11/04/2006 22.00,"0,285339",,"28,83379"
11/04/2006 23.00,"0,215744",,"28,83379"
12/04/2006 0.00,"0,221397",,"28,83379"
12/04/2006 1.00,,,"11,02862"
12/04/2006 2.00,"0,3096",,"11,02862"
12/04/2006 3.00,"0,29508","8,022147","11,02862"
12/04/2006 4.00,"0,31527","7,423829","11,02862"
12/04/2006 5.00,"0,23013","8,044212","11,02862"
12/04/2006 6.00,"0,24768","9,657465","11,02862"
12/04/2006 7.00,"0,308311","11,279798","11,02862"
12/04/2006 8.00,"0,32946","14,771077","11,02862"
12/04/2006 9.00,"0,508771","13,740569","11,02862"
12/04/2006 10.00,"0,472651","12,563402","11,02862"
12/04/2006 11.00,"0,289711","11,867739","11,02862"
12/04/2006 12.00,"0,386221","12,372609","11,02862"
12/04/2006 13.00,"0,477811","13,625057","11,02862"
12/04/2006 14.00,"0,413791","11,30187","11,02862"
12/04/2006 15.00,"0,37977","10,667208","11,02862"
12/04/2006 16.00,"0,44994","10,571165","11,02862"
12/04/2006 17.00,"0,319921","10,150656","11,02862"
12/04/2006 18.00,"0,32868","10,776231","11,02862"
12/04/2006 19.00,"0,46053","10,510167","11,02862"
12/04/2006 20.00,"0,46539","11,593882","11,02862"
12/04/2006 21.00,"0,374611","15,323969","11,02862"
12/04/2006 22.00,"0,317341","11,23438","11,02862"
12/04/2006 23.00,"0,432151","12,877478","11,02862"
13/04/2006 0.00,"0,428011","12,96574","11,02862"
13/04/2006 1.00,"0,512551","15,632866","16,34351"
13/04/2006 2.00,"0,51726","14,514097","16,34351"
13/04/2006 3.00,"0,3243","12,790528","16,34351"
13/04/2006 4.00,"0,667051","12,537443","16,34351"
13/04/2006 5.00,"0,38415","12,429713","16,34351"
13/04/2006 6.00,"0,39396","17,05663","16,34351"
13/04/2006 7.00,"0,48063","20,288326","16,34351"
13/04/2006 8.00,"0,381841","17,806801","16,34351"
13/04/2006 9.00,"0,541531","13,31616","16,34351"
13/04/2006 10.00,"0,458461","14,176655","16,34351"
13/04/2006 11.00,"0,45408","14,719161","16,34351"
13/04/2006 12.00,"0,446341","18,86976","16,34351"
13/04/2006 13.00,"0,41406","13,671776","16,34351"
13/04/2006 14.00,"0,50283","12,161056","16,34351"
13/04/2006 15.00,"0,48477","10,454353","16,34351"
13/04/2006 16.00,"0,594901","11,426465","16,34351"
13/04/2006 17.00,"0,581791","11,47059","16,34351"
13/04/2006 18.00,"0,464641","9,421253","16,34351"
13/04/2006 19.00,"0,525781","9,505617","16,34351"
13/04/2006 20.00,"0,513391","9,88589","16,34351"
13/04/2006 21.00,"0,433951","12,724331","16,34351"
13/04/2006 22.00,"0,52425","18,198754","16,34351"
13/04/2006 23.00,"0,420541","12,773654","16,34351"
14/04/2006 0.00,"0,387","10,462145","16,34351"
14/04/2006 1.00,,"8,811255","19,803141"
14/04/2006 2.00,"0,316413",,"19,803141"
14/04/2006 3.00,"0,312261","7,28236","19,803141"
14/04/2006 4.00,"0,293288","7,126615","19,803141"
14/04/2006 5.00,"0,341901","7,788532","19,803141"
14/04/2006 6.00,"0,38018","11,880719","19,803141"
14/04/2006 7.00,"0,286712","16,033911","19,803141"
14/04/2006 8.00,"0,284075","12,264889","19,803141"
14/04/2006 9.00,"0,470255","12,438797","19,803141"
14/04/2006 10.00,"0,506017","12,843737","19,803141"
14/04/2006 11.00,"0,350994","11,648395","19,803141"
14/04/2006 12.00,"0,499502","13,003376","19,803141"
14/04/2006 13.00,"0,442251","12,459567","19,803141"
14/04/2006 14.00,"0,420368","12,593246","19,803141"
14/04/2006 15.00,"0,523506","10,682781","19,803141"
14/04/2006 16.00,"0,429097","10,285633","19,803141"
14/04/2006 17.00,"0,357086","10,258371","19,803141"
14/04/2006 18.00,"0,495471","9,426445","19,803141"
14/04/2006 19.00,"0,478802","8,880041","19,803141"
14/04/2006 20.00,"0,423066","13,496567","19,803141"
14/04/2006 21.00,"0,516231","17,29414","19,803141"
14/04/2006 22.00,"0,406306","15,505677","19,803141"
14/04/2006 23.00,"0,4087","16,981359","19,803141"
15/04/2006 0.00,"0,426642","16,947609","19,803141"
15/04/2006 1.00,"0,483833","12,850226","22,62895"
15/04/2006 2.00,"0,461677","14,089698","22,62895"
15/04/2006 3.00,"0,429854","14,964464","22,62895"
15/04/2006 4.00,"0,427824","13,653609","22,62895"
15/04/2006 5.00,"0,481287","15,339541","22,62895"
15/04/2006 6.00,"0,457829","35,574651","22,62895"
15/04/2006 7.00,"0,568997","42,80381","22,62895"
15/04/2006 8.00,"0,411337","42,755781","22,62895"
15/04/2006 9.00,"0,500926","18,263651","22,62895"
15/04/2006 10.00,"0,423005","13,201951","22,62895"
15/04/2006 11.00,"0,340265","12,726935","22,62895"
15/04/2006 12.00,"0,421733","11,554955","22,62895"
15/04/2006 13.00,"0,511352","10,410226","22,62895"
15/04/2006 14.00,"0,595123","10,337549","22,62895"
15/04/2006 15.00,"0,533841","9,347274","22,62895"
15/04/2006 16.00,"0,583363","9,464082","22,62895"
15/04/2006 17.00,"0,408942","10,279143","22,62895"
15/04/2006 18.00,"0,488651","12,615308","22,62895"
15/04/2006 19.00,"0,479014","17,169547","22,62895"
15/04/2006 20.00,"0,387454","16,213018","22,62895"
15/04/2006 21.00,"0,445039","17,259099","22,62895"
15/04/2006 22.00,"0,506169","16,678949","22,62895"
15/04/2006 23.00,"0,488743","16,56603","22,62895"
16/04/2006 0.00,"0,316413","13,004678","22,62895"
16/04/2006 1.00,,"12,280462","23,22818"
16/04/2006 2.00,"0,298619",,"23,22818"
16/04/2006 3.00,"0,247888","10,421905","23,22818"
16/04/2006 4.00,"0,227091","9,13053","23,22818"
16/04/2006 5.00,"0,218714","8,51844","23,22818"
16/04/2006 6.00,"0,135891","9,561424","23,22818"
