NetC,Provincia di TARANTO,,,,
Stat,Talsano,,,,
Parm,SO2,NOX,NO,NO2,PM10
PtId,1,2,3,4,5
Unit,ug/m3 293K,ug/m3 293K,ug/m3 293K,ug/m3 293K,ug/m3
Field,Aver,Aver,Aver,Aver,Aver
16/01/2007 18.00,"0,036103","14,51185","4,730199","7,264191","40,537231"
16/01/2007 19.00,"0,218427","20,226302","9,94932","4,974743",
16/01/2007 20.00,"0,211206","22,730773","14,023949","1,248553","63,492062"
16/01/2007 21.00,"0,189544","16,826949","9,237929","2,664533",
16/01/2007 22.00,"0,193155","21,920162","12,892146","2,154468","83,516472"
16/01/2007 23.00,0,"11,458771","5,084626","3,665191",
17/01/2007 0.00,"0,005416","10,248695","3,839481","4,364744","53,724041"
17/01/2007 1.00,"0,012636","7,978988","3,66269","2,368616",
17/01/2007 2.00,0,"7,163191","3,600094","1,648299","40,04884"
17/01/2007 3.00,0,"7,207287","4,114393","0,96951",
17/01/2007 4.00,0,"8,515935","5,52787","0,173916","34,18803"
17/01/2007 5.00,0,"10,012645","6,51925","0,249191",
17/01/2007 6.00,"0,018052","12,571575","7,722947","0,808575","26,86202"
17/01/2007 7.00,"0,00361","17,798383","10,018683","2,443894",
17/01/2007 8.00,"0,05235","15,386009","7,777928","3,462724","19,53602"
17/01/2007 9.00,"0,207596","38,972753","21,831478","5,502977",
17/01/2007 10.00,"1,070476","67,074318","35,28869","12,976124","44,932831"
17/01/2007 11.00,"2,498378","58,119998","20,70984","26,384433",
17/01/2007 12.00,"1,855732","31,325826","4,973814","23,716008","35,164822"
17/01/2007 13.00,"0,481985","22,058934","4,844394","14,641296",
17/01/2007 14.00,"0,317713","19,856674","4,439214","13,059187","28,327221"
17/01/2007 15.00,"0,124558","15,683018","5,030488","7,975424",
17/01/2007 16.00,"0,001805","12,854316","4,043339","6,659381","32,234421"
17/01/2007 17.00,"0,028883","12,671443","4,672679","5,510764",
17/01/2007 18.00,"0,066791","14,960602","7,433652","3,644425","40,04884"
17/01/2007 19.00,"0,281609","19,6297","9,659181","4,822892",
17/01/2007 20.00,"0,214817","16,658344","8,114592","4,219382","59,58485"
17/01/2007 21.00,"0,095675","15,807527","6,802621","5,380978",
17/01/2007 22.00,"0,113727","20,413065","7,511474","8,902105","54,21244"
17/01/2007 23.00,"0,151636","22,742436","9,302216","8,485486",
18/01/2007 0.00,"0,117337","25,30008","13,5714","4,494531","60,073261"
18/01/2007 1.00,,"12,790764","4,866386","5,332956",
18/01/2007 2.00,"0,196765","11,100806","5,119308","3,253765","44,444431"
18/01/2007 3.00,"0,088455","9,806426","4,162608","3,426382",
18/01/2007 4.00,"0,025272","10,264258","5,598925","1,682042","26,37361"
18/01/2007 5.00,"0,036103","12,803735","6,111532","3,435468",
18/01/2007 6.00,"0,064986","10,49382","4,523802","3,565255","31,746031"
18/01/2007 7.00,"0,092065","11,212347","5,936433","2,111638",
18/01/2007 8.00,"0,028883","16,568851","8,671185","3,275829","32,722832"
18/01/2007 9.00,"2,236626","88,370648","57,051671","2,061021",
18/01/2007 10.00,"5,12312","157,889764","102,273616","5,123999","55,189251"
18/01/2007 11.00,"2,866636","52,431495","15,244562","29,077522",
18/01/2007 12.00,"1,814213","26,200174","4,70736","18,995645","39,56044"
18/01/2007 13.00,"0,187739","15,478096","4,058565","9,261617",
18/01/2007 14.00,"0,151636","18,767223","4,257349","12,248014","27,83882"
18/01/2007 15.00,"0,14622","14,676565","4,236201","8,186977",
18/01/2007 16.00,"0,054155","13,554682","3,867394","7,630189","29,30402"
18/01/2007 17.00,"0,084844","14,226515","4,2159","7,767766",
18/01/2007 18.00,"0,19496","14,513147","5,182748","6,571127","39,56044"
18/01/2007 19.00,"0,19135","14,483315","6,423665","4,637298",
18/01/2007 20.00,"0,164272","14,950226","5,83831","6,002659","34,67643"
18/01/2007 21.00,"0,279804","21,119932","5,320629","12,970925",
18/01/2007 22.00,"0,232869","16,082485","6,413513","6,271318","32,722832"
18/01/2007 23.00,"0,185934","21,943508","12,644306","2,580169",
19/01/2007 0.00,"0,229258","27,634633","15,585454","3,774213","36,141621"
19/01/2007 1.00,"0,222038","18,790568","10,758828","2,302427",
19/01/2007 2.00,"0,23648","15,187574","5,818855","6,27002","36,630032"
19/01/2007 3.00,"0,268973","15,207026","4,381694","8,494572",
19/01/2007 4.00,"0,231063","12,904898","5,384915","4,651573","29,30402"
19/01/2007 5.00,"0,216622","12,156544","4,085632","5,896233",
19/01/2007 6.00,"0,48379","16,258874","4,221821","9,792445","24,42001"
19/01/2007 7.00,"0,231063","12,514508","5,667441","3,827424",
19/01/2007 8.00,"0,267168","17,152489","8,334523","4,379021","21,48962"
19/01/2007 9.00,"1,442344","56,541605","31,707207","7,931297",
19/01/2007 10.00,"2,270925","75,618794","38,756821","16,205227","32,722832"
19/01/2007 11.00,"0,987437","22,026506","4,957741","14,434928",
19/01/2007 12.00,"0,274389","12,891927","4,376618","6,185658","32,722832"
19/01/2007 13.00,"0,259947","13,941179","4,670141","6,785275",
19/01/2007 14.00,"0,225648","13,919132","4,261578","7,390084","34,18803"
19/01/2007 15.00,"0,48018","16,038389","4,20152","9,602957",
19/01/2007 16.00,"0,53614","17,536395","4,594857","10,498487","32,234421"
19/01/2007 17.00,"1,279877","18,367754","4,655762","11,236975",
19/01/2007 18.00,"1,164345","19,764591","4,64561","12,65035","39,56044"
19/01/2007 19.00,"0,897178","19,003273","4,753883","11,722374",
19/01/2007 20.00,"0,252727","17,018901","5,305401","8,890425","33,699631"
19/01/2007 21.00,"0,010831","16,024121","6,613988","5,887149",
19/01/2007 22.00,"0,169687","16,073406","7,698416","4,273894","39,072041"
19/01/2007 23.00,"0,272583","16,620731","9,254847","2,432211",
20/01/2007 0.00,"0,267168","15,867186","9,039145","2,009107","50,305241"
20/01/2007 1.00,,"17,127847","8,10867","4,698298",
20/01/2007 2.00,"0,731101","18,369049","9,530606","3,758636","58,119652"
20/01/2007 3.00,"0,294246","25,175571","13,201739","4,937107",
20/01/2007 4.00,"0,229258","17,21215","7,09699","6,341402","50,793652"
20/01/2007 5.00,"1,2528","22,505099","4,786873","15,176018",
20/01/2007 6.00,"1,658967","19,553181","5,006803","11,884615","37,118431"
20/01/2007 7.00,"0,352011","22,962928","11,435536","5,432892",
20/01/2007 8.00,"2,307029","84,351338","53,548846","2,960447","33,699631"
20/01/2007 9.00,"4,225942","129,268158","80,001434","8,107807",
20/01/2007 10.00,"0,727491","36,118137","12,64261","16,745138","43,46764"
20/01/2007 11.00,"1,971264","36,856114","7,652738","25,139779",
20/01/2007 12.00,"0,705828","25,76569","6,779782","15,381082","46,398041"
20/01/2007 13.00,"0,135389","18,223791","5,369689","9,99751",
20/01/2007 14.00,"0,189544","15,374338","4,53226","8,430979","31,25762"
20/01/2007 15.00,"0,247311","13,253782","4,130464","6,925446",
20/01/2007 16.00,"0,19496","12,833563","4,057718","6,616552","25,39682"
20/01/2007 17.00,"0,218427","19,335291","4,406223","12,588059",
20/01/2007 18.00,"0,23648","15,417137","4,498426","8,525723","34,18803"
20/01/2007 19.00,"0,24009","14,651921","5,148912","6,761914",
20/01/2007 20.00,"0,24009","16,009854","6,885519","5,456253","40,04884"
20/01/2007 21.00,"0,213012","13,881519","5,322319","5,724914",
20/01/2007 22.00,"0,171493","13,961932","4,9459","6,382935","47,863232"
20/01/2007 23.00,"0,14622","10,379688","3,728668","4,66585",
21/01/2007 0.00,"0,187739","12,002203","4,691287","4,81251","37,118431"
21/01/2007 1.00,"0,120948","9,89073","6,046398","0,680085",
21/01/2007 2.00,"0,187739","11,060598","5,988032","1,884511","32,234421"
21/01/2007 3.00,"0,092065","9,622254","4,785181","2,286849",
21/01/2007 4.00,"0,025272","12,257707","6,49218","2,312809","18,55921"
21/01/2007 5.00,"0,095675","8,876494","4,591473","1,837788",
21/01/2007 6.00,"0,074012","8,626179","4,65999","1,504233","25,88522"
21/01/2007 7.00,"0,068597","9,369344","5,186977","1,42766",
21/01/2007 8.00,"0,138999","14,54168","6,822923","4,084403","18,55921"
21/01/2007 9.00,"0,19857","32,141619","16,103982","7,454977",
21/01/2007 10.00,"0,335765","33,748578","13,866615","12,495912","25,39682"
21/01/2007 11.00,"1,465811","36,533156","8,897037","22,907441",
21/01/2007 12.00,"2,214964","31,545016","7,744938","19,683524","27,35042"
21/01/2007 13.00,"0,23648","22,978491","6,903282","12,402463",
21/01/2007 14.00,"0,28883","15,812714","4,672679","8,65421","26,86202"
21/01/2007 15.00,"0,38992","17,112284","4,594857","10,074083",
21/01/2007 16.00,"0,263558","13,912646","3,668612","8,293403","36,141621"
21/01/2007 17.00,"0,276194","12,432799","3,964671","6,358276",
21/01/2007 18.00,"0,259947","16,925518","6,67743","6,69183","47,863232"
21/01/2007 19.00,"0,28883","16,662234","6,301857","7,004616",
21/01/2007 20.00,"0,229258","16,978695","6,409284","7,156467","66,42247"
21/01/2007 21.00,"0,202181","14,482019","6,554775","4,43483",
21/01/2007 22.00,"0,243701","13,753119","6,875367","3,213531","63,492062"
21/01/2007 23.00,"0,202181","14,658407","7,505553","3,15253",
22/01/2007 0.00,"0,144415","14,015109","6,52771","4,009127","53,724041"
22/01/2007 1.00,,"14,36529","6,782321","3,968893",
22/01/2007 2.00,,"12,875067","6,067545","3,574341","47,37484"
22/01/2007 3.00,,"8,557439","4,416375","1,789766",
22/01/2007 4.00,,"9,554812","4,432446","2,763171","31,746031"
22/01/2007 5.00,,"7,287701","4,460362","0,554191",
22/01/2007 6.00,,"7,370706","3,894462","1,42117","29,79241"
22/01/2007 7.00,,"7,666418","3,914764","1,66517",
22/01/2007 8.00,,"12,524885","4,607547","5,464043","25,39682"
22/01/2007 9.00,,"23,05891","7,228947","11,983252",
22/01/2007 10.00,,"22,441545","6,75356","12,094868","29,30402"
22/01/2007 11.00,,"14,725851","4,519572","7,801508",
22/01/2007 12.00,,"9,653382","3,575563","4,173957","29,30402"
22/01/2007 13.00,,"9,652085","3,248205","4,674935",
22/01/2007 14.00,,"10,35764","3,606861","4,830679","30,76923"
22/01/2007 15.00,,"23,93954","8,552762","10,833334",
22/01/2007 16.00,,"10,13845","3,177152","5,270659","29,79241"
22/01/2007 17.00,"0,234674","10,190329","3,173767","5,327765",
22/01/2007 18.00,"0,234674","10,96592","3,2905","5,924787","34,67643"
22/01/2007 19.00,"0,218427","12,003499","4,012886","5,854703",
22/01/2007 20.00,"0,115532","10,895884","3,634775","5,326469","34,18803"
22/01/2007 21.00,"0,241895","10,133264","3,445297","4,854042",
22/01/2007 22.00,"0,149831","8,509451","3,146699","3,687254","40,537231"
22/01/2007 23.00,"0,184129","7,470574","3,170384","2,61132",
23/01/2007 0.00,"0,173298","7,071105","3,284579","2,044148","32,722832"
23/01/2007 1.00,"0,245506","5,785803","3,159388","0,981191",
23/01/2007 2.00,"0,229258","5,173631","3,083257","0,511362","33,699631"
23/01/2007 3.00,"0,205791","6,187866","3,111171","1,491255",
23/01/2007 4.00,"0,149831","4,798806","3,148391","0,094745","33,211231"
23/01/2007 5.00,"0,04874","4,992056","3,160234","0,271255",
23/01/2007 6.00,"0,229258","5,743004","3,162771","0,930574","34,67643"
23/01/2007 7.00,"0,148025","7,06462","3,178842","2,192106",
23/01/2007 8.00,"0,229258","10,885507","3,92576","4,869617","33,211231"
23/01/2007 9.00,"0,213012","14,727147","5,113386","6,8917",
23/01/2007 10.00,"0,272583","10,508088","4,304718","3,910489","36,141621"
23/01/2007 11.00,"0,171493","11,104697","4,254811","4,584083",
23/01/2007 12.00,"0,209401","9,073635","3,858935","3,15902","37,606831"
23/01/2007 13.00,"0,247311","9,575564","3,712597","3,885828",
23/01/2007 14.00,"0,24009","10,349856","3,769272","4,573701","41,025631"
23/01/2007 15.00,"0,238285","8,221524","3,178842","3,349807",
23/01/2007 16.00,"0,247311","8,88687","3,379318","3,708022","41,514042"
23/01/2007 17.00,"0,274389","9,39269","3,846247","3,497765",
23/01/2007 18.00,"0,241895","10,613143","3,934219","4,584083","42,490841"
23/01/2007 19.00,"0,258142","11,629971","4,096629","5,352424",
23/01/2007 20.00,"0,263558","9,912777","3,61109","4,379021","37,118431"
23/01/2007 21.00,"0,261752","9,323952","3,298113","4,269999",
23/01/2007 22.00,"0,229258","8,592457","3,265969","3,587319","38,09523"
23/01/2007 23.00,"0,848437","12,37184","3,650001","6,780084",
24/01/2007 0.00,"1,806992","19,474063","4,451055","12,658143","33,699631"
24/01/2007 1.00,,"7,432961","3,337023","2,327086",
24/01/2007 2.00,"1,742005","11,426347","3,717672","5,739189","29,79241"
24/01/2007 3.00,"2,234821","15,011184","3,66269","9,401786",
24/01/2007 4.00,"2,251067","15,016374","3,951137","8,964402","20,51281"
24/01/2007 5.00,"2,287172","18,087609","4,137233","11,752228",
24/01/2007 6.00,"0,781646","8,610613","3,61532","3,069467","10,25641"
24/01/2007 7.00,"0,57766","10,141045","3,549341","4,702191",
24/01/2007 8.00,"1,066865","15,967055","4,165991","9,586083","15,14041"
24/01/2007 9.00,"2,03264","18,544143","4,081404","12,294734",
24/01/2007 10.00,"2,32147","23,284584","5,040638","15,566669","23,44322"
24/01/2007 11.00,"2,094016","19,887802","5,938971","10,789209",
24/01/2007 12.00,"2,193302","17,941049","4,356317","11,269422","18,07081"
24/01/2007 13.00,"1,442344","12,830971","4,12116","6,516618",
24/01/2007 14.00,"0,944113","14,087738","3,995969","7,966338","20,02442"
24/01/2007 15.00,"2,245652","20,494785","4,297951","13,914488",
24/01/2007 16.00,"0,857464","13,361432","4,056027","7,147381","22,954821"
24/01/2007 17.00,"0,788867","11,72854","3,39539","6,527",
24/01/2007 18.00,"1,734784","17,160271","4,099167","10,882659","17,094"
24/01/2007 19.00,"0,521699","16,723191","6,154672","7,291446",
24/01/2007 20.00,"0,785256","15,881454","4,18714","9,467977","21,48962"
24/01/2007 21.00,"1,050619","14,650625","4,42145","7,876786",
24/01/2007 22.00,"0,987437","14,077363","3,842018","8,192168","17,582411"
24/01/2007 23.00,"0,936892","14,347133","3,727823","8,637339",
25/01/2007 0.00,"0,938697","13,597482","4,052643","7,388786","16,60561"
25/01/2007 1.00,"0,231063","8,181316","3,869087","2,25051",
25/01/2007 2.00,"0,4874","10,368015","3,847939","4,47117","13,18681"
25/01/2007 3.00,"0,258142","8,330467","3,55357","2,883871",
25/01/2007 4.00,"0,323128","12,151354","4,01204","6,003955","15,62881"
25/01/2007 5.00,"0,545166","14,187606","4,131311","7,858616",
25/01/2007 6.00,"1,361111","16,020231","4,111855","9,722361","8,791209"
25/01/2007 7.00,"0,595712","16,002074","4,224358","9,531573",
25/01/2007 8.00,"0,619179","16,046169","4,138925","9,706785","13,67521"
25/01/2007 9.00,"0,261752","15,208325","4,21167","8,756744",
25/01/2007 10.00,"0,249116","15,130506","4,783489","7,801508","11,72161"
25/01/2007 11.00,"1,469422","18,414445","4,491659","11,535488",
25/01/2007 12.00,"0,788867","17,391133","4,176142","10,995566","18,07081"
25/01/2007 13.00,"0,843022","15,996884","4,357163","9,322615",
25/01/2007 14.00,"1,796161","23,344237","4,397765","16,612761","15,62881"
25/01/2007 15.00,"2,496573","22,488236","4,226896","16,018328",
25/01/2007 16.00,"2,390067","24,83057","4,933212","17,278568","14,16361"
25/01/2007 17.00,"0,552388","14,369183","4,25904","7,844339",
25/01/2007 18.00,"1,570512","21,838442","5,193744","13,884632","16,60561"
25/01/2007 19.00,"1,98029","23,05891","4,761496","15,76914",
25/01/2007 20.00,"2,016394","25,008252","5,400142","16,739948","12,69841"
25/01/2007 21.00,"1,588564","24,729406","5,373072","16,502436",
25/01/2007 22.00,"0,579465","18,366458","6,705345","8,090933","11,72161"
25/01/2007 23.00,"0,628205","20,439012","5,674209","11,747041",
26/01/2007 0.00,"0,543362","19,647865","5,309631","11,514715","17,582411"
26/01/2007 1.00,,"18,637525","5,432284","10,315487",
26/01/2007 2.00,"0,586686","13,063128","5,799399","4,173957","20,51281"
26/01/2007 3.00,"0,247311","11,998312","4,896838","4,493234",
26/01/2007 4.00,"0,250921","10,956842","5,000883","3,291405","21,001221"
26/01/2007 5.00,"0,263558","13,763495","6,523478","3,763829",
26/01/2007 6.00,"0,258142","12,593623","6,125912","3,203149","16,60561"
26/01/2007 7.00,"0,144415","11,319993","5,346851","3,123979",
26/01/2007 8.00,"0,202181","13,450924","5,756259","4,628212","17,582411"
26/01/2007 9.00,"0,277999","28,687781","16,257936","3,762531",
26/01/2007 10.00,"0,259947","29,133926","13,180591","8,930657","18,55921"
26/01/2007 11.00,"0,305077","21,895515","5,514335","13,449847",
26/01/2007 12.00,"0,276194","20,789194","6,231648","11,242162","23,93162"
26/01/2007 13.00,"0,644451",,,,
26/01/2007 14.00,"1,070476",,,,"29,30402"
26/01/2007 15.00,"2,312444","53,906143","18,959687","24,85294",
26/01/2007 16.00,"1,135462","23,672376","5,411984","15,384968","31,746031"
26/01/2007 17.00,"0,250921","19,948755","6,726491","9,641891",
26/01/2007 18.00,"0,245506","18,786677","7,737326","6,92804","51,282051"
26/01/2007 19.00,"0,247311","22,765781","10,639554","6,456914",
26/01/2007 20.00,"0,238285","18,627149","8,334523","5,852106","48,84005"
26/01/2007 21.00,"0,231063","22,510281","10,867949","5,850808",
26/01/2007 22.00,"0,274389","29,918594","15,459421","6,219403","60,073261"
26/01/2007 23.00,"0,279804","26,0627","12,717042","6,568531",
27/01/2007 0.00,"0,120948","11,13712","4,419757","4,363446","42,002441"
27/01/2007 1.00,"0,149831","10,998346","3,556954","5,548404",
27/01/2007 2.00,"0,110117","9,641709","3,425841","4,392","40,537231"
27/01/2007 3.00,"0,077623","8,595051","3,108634","3,831319",
27/01/2007 4.00,"0,14622","9,99319","3,980742","3,89232","32,234421"
27/01/2007 5.00,"0,171493","8,557439","3,193223","3,663893",
27/01/2007 6.00,"0,039714","8,988034","3,349711","3,854682","25,39682"
27/01/2007 7.00,"0,025272","8,30842","3,133165","3,506851",
27/01/2007 8.00,"0,023467","8,806457","3,191531","3,91568","28,327221"
27/01/2007 9.00,"0,267168","22,716509","8,328602","9,95338",
27/01/2007 10.00,"0,734711","29,95492","7,840525","17,945668","27,35042"
27/01/2007 11.00,"1,417071","24,305305","4,094092","18,040419",
27/01/2007 12.00,"1,568707","19,618037","2,774509","15,374593","28,327221"
27/01/2007 13.00,"1,032567","14,959306","2,506363","11,124055",
27/01/2007 14.00,"0,960359","14,671378","2,654393","10,6088","17,582411"
27/01/2007 15.00,"0,160662","10,871241","1,961611","7,868998",
27/01/2007 16.00,"0,05596","11,37317","1,91678","8,440061","20,51281"
27/01/2007 17.00,"0,207596","11,985343","1,833883","9,17985",
27/01/2007 18.00,"0,552388","14,648033","1,832191","11,84697","17,582411"
27/01/2007 19.00,"2,059718","24,341615","2,331264","20,781508",
27/01/2007 20.00,"2,424366","30,590431","2,749978","26,392215","26,86202"
27/01/2007 21.00,"2,151783","21,258706","1,871948","18,401225",
27/01/2007 22.00,"3,074233","34,921015","3,743894","29,200809","27,83882"
27/01/2007 23.00,"3,953358","33,92366","3,470674","28,62195",
28/01/2007 0.00,"5,0816","23,870803","1,86095","21,032018","25,39682"
28/01/2007 1.00,,"26,022492","2,36087","22,418142",
28/01/2007 2.00,"2,17164",,,,"26,37361"
28/01/2007 3.00,"1,368332","23,208046","2,218761","19,819792",
28/01/2007 4.00,"2,047082","26,136618","2,456455","22,385696","29,79241"
28/01/2007 5.00,"1,429708","24,519296","2,190847","21,174768",
28/01/2007 6.00,"2,121095","27,482877","3,045193","22,829547","34,18803"
28/01/2007 7.00,"1,965849","40,370923","7,247558","29,278684",
28/01/2007 8.00,"0,651672","25,402544","5,864532","16,421968","36,141621"
28/01/2007 9.00,"2,604885","37,538334","9,673561","22,721844",
28/01/2007 10.00,"3,182544","34,809469","7,186653","23,806866","30,28083"
28/01/2007 11.00,"0,361037","11,050224","2,143477","7,769063",
28/01/2007 12.00,"0,09748","8,562626","1,739142","5,900128","22,954821"
28/01/2007 13.00,"0,045129","8,01271","1,752677","5,329063",
28/01/2007 14.00,"0,095675","8,796081","1,723918","6,157104","12,69841"
28/01/2007 15.00,"0,034298","9,334326","1,829653","6,533489",
28/01/2007 16.00,"0,068597","10,746732","1,828808","7,948168","7,326007"
28/01/2007 17.00,"0,084844","10,414706","1,838958","7,60034",
28/01/2007 18.00,0,"11,82841","2,18408","8,485486","11,72161"
28/01/2007 19.00,"0,009026","15,375634","2,266131","11,909273",
28/01/2007 20.00,0,"18,278263","3,612782","12,747695","38,58363"
28/01/2007 21.00,0,"15,899612","3,520581","10,508864",
28/01/2007 22.00,0,"10,208487","2,736444","6,016936","42,490841"
28/01/2007 23.00,"0,00361","10,317432","3,164463","5,469234",
29/01/2007 0.00,0,"9,240944","2,98175","4,672341","46,398041"
29/01/2007 1.00,"0,007221","12,00739","3,952829","5,950744",
29/01/2007 2.00,0,"10,856975","3,65846","5,251191","40,537231"
29/01/2007 3.00,0,"7,993255","2,530894","4,115553",
29/01/2007 4.00,0,"7,39535","2,808344","3,091532","30,28083"
29/01/2007 5.00,0,"8,008819","2,623096","3,989659",
29/01/2007 6.00,0,"7,968612","2,359178","4,35436","27,83882"
29/01/2007 7.00,0,"8,269511","2,423466","4,556829",
29/01/2007 8.00,"0,074012","17,598648","7,316074","6,385531","27,35042"
29/01/2007 9.00,"0,202181","31,393241","13,095171","11,32263",
