NetC,Provincia di TARANTO,,,,
Stat,TA V.Archimede,,,,
Parm,SO2,NOX,NO2,CO,PM10
PtId,1,2,4,6,8
Unit,ug/m3 293K,ug/m3 293K,ug/m3 293K,mg/m3 293K,ug/m3
Field,Aver,Aver,Aver,Aver,Aver
21/05/2007 7.00,"0,166592","75,349014","52,587168","0,248296","36,667751"
21/05/2007 8.00,"0,243917","92,648061","61,210234","0,100373","36,667751"
21/05/2007 9.00,"0,125797","73,923636","47,969344","0,216423","36,667751"
21/05/2007 10.00,"0,133757","37,998763","24,058637","0,357997","36,667751"
21/05/2007 11.00,"0,174552","34,092261","21,5265","0,014581","36,667751"
21/05/2007 12.00,"0,219611","21,598507","11,443329","0,002364","36,667751"
21/05/2007 13.00,"0,216626","19,113515","9,063042","0,011312","36,667751"
21/05/2007 14.00,"0,202411","36,88724","19,012521","0,440629","36,667751"
21/05/2007 15.00,"0,255005","39,400773","23,464217","0,52302","36,667751"
21/05/2007 16.00,"0,208666","23,926576","12,268784","0,065736","36,667751"
21/05/2007 17.00,"0,132477","41,072588","9,558827","0,017575","36,667751"
21/05/2007 18.00,"0,100211","72,146795","12,177931","0,032771","36,667751"
21/05/2007 19.00,"0,135605","54,085127","13,007271","0,020671","36,667751"
21/05/2007 20.00,"0,106892","47,92839","13,40442","0,02331","36,667751"
21/05/2007 21.00,"0,138164","38,601847","15,016372","0,011131","36,667751"
21/05/2007 22.00,"0,109734","26,995222","13,517337","0,00267","36,667751"
21/05/2007 23.00,"0,20028","70,110554","51,820111","0,840818","36,667751"
22/05/2007 0.00,"0,278316","48,910202","35,047725","0,369552","36,667751"
22/05/2007 1.00,"0,310298","76,206316","55,6826","0,879763","84,418121"
22/05/2007 2.00,"0,28187",,,"0,735686","84,418121"
22/05/2007 3.00,,"34,953443","24,218271",,"84,418121"
22/05/2007 4.00,"0,304197","30,883521","20,333757","0,064526","84,418121"
22/05/2007 5.00,"0,209465","41,427933","30,23522","0,175902","84,418121"
22/05/2007 6.00,"0,280421","40,727588","29,195627","0,045325","84,418121"
22/05/2007 7.00,"0,353081","73,119527","52,545641","0,213555","84,418121"
22/05/2007 8.00,"0,369394","56,379448","38,515631","0,024001","84,418121"
22/05/2007 9.00,"0,400149","35,908028","22,540127","0,111359","84,418121"
22/05/2007 10.00,"0,329561","28,367426","17,086485","0,025687","84,418121"
22/05/2007 11.00,"1,183054","102,982346","70,025371","1,37876","84,418121"
22/05/2007 12.00,"0,582548","31,054741","19,304526","0,151918","84,418121"
22/05/2007 13.00,"0,54785","23,568612","12,415444","0,012346","84,418121"
22/05/2007 14.00,"0,41161","22,480454","11,100691","0,012423","84,418121"
22/05/2007 15.00,"0,431697","44,960907","11,368058","0,009142","84,418121"
22/05/2007 16.00,"0,399155","52,693456","11,875522","0,012569","84,418121"
22/05/2007 17.00,"0,380573","52,377022","11,662676","0,006","84,418121"
22/05/2007 18.00,"0,367692","68,318113","11,522507","0,010577","84,418121"
22/05/2007 19.00,"0,401284","53,172068","10,78272","0,007328","84,418121"
22/05/2007 20.00,"0,392261","47,483525","11,292776","0,009247","84,418121"
22/05/2007 21.00,"0,359153","76,840525","42,881685","0,5626","84,418121"
22/05/2007 22.00,"0,445061","74,710903","48,825938","0,819584","84,418121"
22/05/2007 23.00,"0,436833","40,669213","21,987235","0,143986","84,418121"
23/05/2007 0.00,"0,465601","108,731861","84,038496","1,386055","84,418121"
23/05/2007 1.00,"0,533068","71,308939","53,285431","0,631632","35,929722"
23/05/2007 2.00,"0,37592","39,728913","25,002191","0,000746","35,929722"
23/05/2007 3.00,"0,375806","42,021972","28,303985","0,080302","35,929722"
23/05/2007 4.00,"0,319233","25,971899","13,956018","0,058489","35,929722"
23/05/2007 5.00,"0,441259","21,19515","10,371288",0,"35,929722"
23/05/2007 6.00,"0,363777","25,031597","14,303844","0,000422","35,929722"
23/05/2007 7.00,"0,329561","29,578793","18,087138","0,074061","35,929722"
23/05/2007 8.00,"0,379295","67,019863","47,7474","0,934726","35,929722"
23/05/2007 9.00,"0,35223","31,50869","19,178641","0,001513","35,929722"
23/05/2007 10.00,"0,38026","23,577694","12,250608",0,"35,929722"
23/05/2007 11.00,"0,478879","52,223945","36,271633","0,069005","35,929722"
23/05/2007 12.00,"0,401539","30,070348","17,85872","0,028424","35,929722"
23/05/2007 13.00,"0,376288","20,998003","10,00919","0,015662","35,929722"
23/05/2007 14.00,"0,426648","23,009619","10,033849","0,028068","35,929722"
23/05/2007 15.00,"0,502399","35,809464","8,555572","0,022333","35,929722"
23/05/2007 16.00,"0,509945","31,699354","10,75676","0,008671","35,929722"
23/05/2007 17.00,"0,441429","31,796616","10,617886","0,014828","35,929722"
23/05/2007 18.00,"0,477999","31,04694","10,545207","0,023814","35,929722"
23/05/2007 19.00,"0,460154","31,133859","12,242826","0,004588","35,929722"
23/05/2007 20.00,"0,448692","29,089836","15,516054","0,011345","35,929722"
23/05/2007 21.00,"0,414334","26,60873","15,375886","0,028871","35,929722"
23/05/2007 22.00,"0,368458","21,776188","10,924191","0,000332","35,929722"
23/05/2007 23.00,"0,399496","22,551791","12,241526","0,001022","35,929722"
24/05/2007 0.00,"0,300253","34,103942","23,936634","0,228023","35,929722"
24/05/2007 1.00,"0,356854","48,037336","37,685003","0,01601","57,633831"
24/05/2007 2.00,"0,325192",,,"0,095505","57,633831"
24/05/2007 3.00,,"32,638356","22,132604",,"57,633831"
24/05/2007 4.00,"0,289249","59,01491","48,362605","0,608411","57,633831"
24/05/2007 5.00,"0,256708","88,170903","73,828132","1,546411","57,633831"
24/05/2007 6.00,"0,334976","50,694843","39,57859","0,510089","57,633831"
24/05/2007 7.00,"0,42213","46,985467","35,431902","0,584554","57,633831"
24/05/2007 8.00,"0,37861","58,720521","42,237932","0,76272","57,633831"
24/05/2007 9.00,"0,335599","61,493455","41,319046","1,032602","57,633831"
24/05/2007 10.00,"0,353143","30,765513","20,25328","0,152618","57,633831"
24/05/2007 11.00,"0,257613","27,864188","17,055337","0,110993","57,633831"
24/05/2007 12.00,"0,303736","21,348187","10,773636","0,108246","57,633831"
24/05/2007 13.00,"0,323092","24,589332","13,810653","0,149738","57,633831"
24/05/2007 14.00,"0,277025","30,023657","18,785395","0,112087","57,633831"
24/05/2007 15.00,"0,274761","30,904304","18,174094","0,09323","57,633831"
24/05/2007 16.00,"0,31441","43,235385","30,544428","0,189551","57,633831"
24/05/2007 17.00,"0,322809","46,479667","33,165818","0,358565","57,633831"
24/05/2007 18.00,"0,299322","21,975934","11,368058","0,113283","57,633831"
24/05/2007 19.00,"0,284834","22,105625","11,390121","0,124965","57,633831"
24/05/2007 20.00,"0,300907","30,908188","19,635494","0,114446","57,633831"
24/05/2007 21.00,"0,292021","45,877846","33,605789","0,23045","57,633831"
24/05/2007 22.00,"0,266499","39,951984","28,213127","0,170889","57,633831"
24/05/2007 23.00,"0,234749","63,733307","51,707209","0,181234","57,633831"
25/05/2007 0.00,"0,246408","71,349149","55,712446","0,173198","57,633831"
25/05/2007 1.00,"0,220205","49,142357","37,552615","0,062697","38,359791"
25/05/2007 2.00,"0,179797","61,228876","47,557921","0,109665","38,359791"
25/05/2007 3.00,"0,245219","51,898428","39,437139","0,064413","38,359791"
25/05/2007 4.00,"0,270007","43,221677","29,273484","0,057102","38,359791"
25/05/2007 5.00,"0,259085","50,388752","34,558423","0,069028","38,359791"
25/05/2007 6.00,"0,300397","51,646809","31,270911","0,091753","38,359791"
25/05/2007 7.00,"0,366273","76,420306","48,750663","0,163216","38,359791"
25/05/2007 8.00,"0,351897","100,507739","64,855953","0,288914","38,359791"
25/05/2007 9.00,"0,42479","89,38227","58,501575","0,473807","38,359791"
25/05/2007 10.00,"0,396719","77,622629","53,258167","0,280486","38,359791"
25/05/2007 11.00,"0,321677","69,74479","53,786413","0,266756","38,359791"
25/05/2007 12.00,"0,363386","40,058329","28,253356","0,237166","38,359791"
25/05/2007 13.00,"0,372045","39,540849","28,026228","0,296985","38,359791"
25/05/2007 14.00,"0,403511","64,503712","50,606604","0,327293","38,359791"
25/05/2007 15.00,"0,570405","58,147226","44,13154","0,232768","38,359791"
25/05/2007 16.00,"0,373063","41,936374","29,438318","0,278864","38,359791"
25/05/2007 17.00,"0,368253","34,659032","22,839947","0,241434","38,359791"
25/05/2007 18.00,"0,372837","31,913344","20,433677","0,262681","38,359791"
25/05/2007 19.00,"0,438711","35,094835","23,399323","0,272533","38,359791"
25/05/2007 20.00,"0,485741","44,631491","32,838751","0,321081","38,359791"
25/05/2007 21.00,"0,335486","43,998562","32,270276","0,35036","38,359791"
25/05/2007 22.00,"0,344937","58,455939","44,413176","0,294254","38,359791"
25/05/2007 23.00,"0,369724","33,268685","19,42135","0,147159","38,359791"
26/05/2007 0.00,"0,274534","32,268708","17,888564","0,092503","38,359791"
26/05/2007 1.00,"0,294115","49,259085","35,710941","0,123458","43,142712"
26/05/2007 2.00,"0,304246",,,"0,078386","43,142712"
26/05/2007 3.00,,"26,642438","14,586784",,"43,142712"
26/05/2007 4.00,"0,100811","31,792736","19,020313","0,206111","43,142712"
26/05/2007 5.00,"0,123118","65,163886","43,467026","0,603184","43,142712"
26/05/2007 6.00,"0,119971","48,825901","30,677791","0,295241","43,142712"
26/05/2007 7.00,"0,107674","94,518305","44,802535","0,527598","43,142712"
26/05/2007 8.00,"0,073213","58,406626","32,083397","0,423176","43,142712"
26/05/2007 9.00,"0,161725","109,021092","62,935106","0,78197","43,142712"
26/05/2007 10.00,"0,188323","83,548491","55,831851","0,66587","43,142712"
26/05/2007 11.00,"0,28999","75,04812","51,102404","0,470081","43,142712"
26/05/2007 12.00,"0,381077","67,214408","48,907697","0,30526","43,142712"
26/05/2007 13.00,"0,217779","51,825771","38,989368","0,089551","43,142712"
26/05/2007 14.00,"0,180887","27,661859","15,902826","0,061975","43,142712"
26/05/2007 15.00,"0,119686","27,360968","15,60172","0,084844","43,142712"
26/05/2007 16.00,"0,120686","26,089927","14,52967","0,143663","43,142712"
26/05/2007 17.00,"0,183318","25,023816","12,85802","0,111524","43,142712"
26/05/2007 18.00,"0,187321","26,857748","14,520586","0,078847","43,142712"
26/05/2007 19.00,"0,152574","30,080731","17,469353","0,066421","43,142712"
26/05/2007 20.00,"0,113823","28,331098","16,149414","0,076835","43,142712"
26/05/2007 21.00,"0,099524","26,442711","13,740569","0,073916","43,142712"
26/05/2007 22.00,"0,097379","21,608887","8,776211","0,027075","43,142712"
26/05/2007 23.00,"0,137989","21,70097","9,059148","0,021579","43,142712"
27/05/2007 0.00,"0,131697","22,196408","9,388807","0,012347","43,142712"
27/05/2007 1.00,"0,027741","19,815164","7,304425","0,008272","35,134571"
27/05/2007 2.00,"0,069209","17,684249","5,16683","0,005299","35,134571"
27/05/2007 3.00,"0,134414","18,860604","6,419276","0,008232","35,134571"
27/05/2007 4.00,"0,125119","16,383383","3,830021","0,003248","35,134571"
27/05/2007 5.00,"0,083651","15,553319","3,188872","0,000868","35,134571"
27/05/2007 6.00,"0,067064","15,951492","3,557467","0,009665","35,134571"
27/05/2007 7.00,"0,078361","16,638888","4,144107","0,00668","35,134571"
27/05/2007 8.00,"0,090373","18,965661","5,164233","0,031389","35,134571"
27/05/2007 9.00,"0,195758","20,012311","7,1357","0,024459","35,134571"
27/05/2007 10.00,"0,093947","20,018793","6,890404","0,039345","35,134571"
27/05/2007 11.00,"0,046616","21,694488","7,645765","0,039384","35,134571"
27/05/2007 12.00,"0,098094","20,859232","7,024083","0,032349","35,134571"
27/05/2007 13.00,"0,080935","20,269111","6,112977","0,080793","35,134571"
27/05/2007 14.00,"0,181459","18,24973","4,390701","0,027864","35,134571"
27/05/2007 15.00,"0,133413","17,516939","4,232361","0,008403","35,134571"
27/05/2007 16.00,"0,129267","16,426184","3,515935","0,008942","35,134571"
27/05/2007 17.00,"0,100811","17,457278","3,981872","0,006484","35,134571"
27/05/2007 18.00,"0,171449","17,863231","4,774872","0,007298","35,134571"
27/05/2007 19.00,"0,155148","21,331342","7,810595","0,00668","35,134571"
27/05/2007 20.00,"0,151144","20,214638","7,122722","0,000645","35,134571"
27/05/2007 21.00,"0,11268","19,92931","6,73985","0,002577","35,134571"
27/05/2007 22.00,"0,107961","19,221163","6,571127","0,011953","35,134571"
27/05/2007 23.00,"0,091516","16,055248","4,120742","0,000197","35,134571"
28/05/2007 0.00,"0,113537","15,939818","3,811851",0,"35,134571"
28/05/2007 1.00,"0,099667","15,095488","3,479595","0,008626","45,880871"
28/05/2007 2.00,"0,073642",,,"0,000381","45,880871"
28/05/2007 3.00,,"14,28877","2,843637",,"45,880871"
28/05/2007 4.00,"0,171301","14,711584","3,105807","0,049419","45,880871"
28/05/2007 5.00,"0,160135","14,982649","3,421191","0,021198","45,880871"
28/05/2007 6.00,"0,158105","21,846224","10,179205","0,03798","45,880871"
28/05/2007 7.00,"0,196257","71,962629","49,984936","1,414327","45,880871"
28/05/2007 8.00,"0,133657","35,95342","22,044347","0,469118","45,880871"
28/05/2007 9.00,"0,147023","40,769097","24,577785","0,159368","45,880871"
28/05/2007 10.00,"0,232716","40,81837","23,638132","0,121354","45,880871"
28/05/2007 11.00,"0,171978","41,338472","23,181278","0,180893","45,880871"
28/05/2007 12.00,"0,152267","32,394499","16,480374","0,1445","45,880871"
28/05/2007 13.00,"0,226456","27,851223","14,128634","0,117489","45,880871"
28/05/2007 14.00,"0,249888","21,545334","8,677573","0,07963","45,880871"
28/05/2007 15.00,"0,272052","25,450516","12,423223","0,051805","45,880871"
28/05/2007 16.00,"0,22248","29,52302","16,093609","0,015284","45,880871"
28/05/2007 17.00,"0,245405","20,361194","7,94687","0,036687","45,880871"
28/05/2007 18.00,"0,2328","22,542709","10,37259","0,025877","45,880871"
28/05/2007 19.00,"0,22028","32,73952","19,891166","0,054553","45,880871"
28/05/2007 20.00,"0,224764","28,884908","16,691928","0,05819","45,880871"
28/05/2007 21.00,"0,220789","28,131371","16,072839","0,035921","45,880871"
28/05/2007 22.00,"0,235338","48,565181","36,422182","0,078288","45,880871"
28/05/2007 23.00,"0,241429","58,267874","44,661067","0,051289","45,880871"
29/05/2007 0.00,"0,195834","22,774864","12,503694","0,08078","45,880871"
29/05/2007 1.00,"0,219519","48,285055","35,736885","0,153898","25,68227"
29/05/2007 2.00,"0,144316","32,508645","21,409696","0,104926","25,68227"
29/05/2007 3.00,"0,180522","24,37274","14,212989","0,120657","25,68227"
29/05/2007 4.00,"0,200316","33,853622","23,792583","0,129812","25,68227"
29/05/2007 5.00,"0,139156","24,244331","14,541356","0,113711","25,68227"
29/05/2007 6.00,"0,175616","26,193691","15,919693","0,13636","25,68227"
29/05/2007 7.00,"0,205054","35,624","23,7809","0,124144","25,68227"
29/05/2007 8.00,"0,189827","35,428135","23,375958","0,121358","25,68227"
29/05/2007 9.00,"0,187882","35,131124","22,231244","0,180136","25,68227"
29/05/2007 10.00,"0,232293","27,980914","17,116327","0,131645","25,68227"
29/05/2007 11.00,"0,22468","30,24415","18,261057","0,135772","25,68227"
29/05/2007 12.00,"0,288463","27,215714","15,852203","0,186823","25,68227"
29/05/2007 13.00,"0,272306","24,043304","13,649714","0,208082","25,68227"
29/05/2007 14.00,"0,315955","35,585092","23,159215","0,132925","25,68227"
29/05/2007 15.00,"0,208945","30,858916","19,185121","0,088505","25,68227"
29/05/2007 16.00,"0,288124","35,035161","23,052792","0,066523","25,68227"
29/05/2007 17.00,"0,218842","24,732006","13,773017","0,07792","25,68227"
29/05/2007 18.00,"0,362059","32,670784","21,161785","0,064679","25,68227"
29/05/2007 19.00,"0,32433","32,570919","21,705596","0,086026","25,68227"
29/05/2007 20.00,"0,280934","50,945163","38,285924","0,081795","25,68227"
29/05/2007 21.00,"0,25048","56,871025","44,158786","0,066184","25,68227"
29/05/2007 22.00,"0,319339","44,37209","32,344252","0,014629","25,68227"
29/05/2007 23.00,"0,278565","35,264716","25,351322","0,009735","25,68227"
30/05/2007 0.00,"0,268329","37,046779","26,871132","0,023374","25,68227"
30/05/2007 1.00,"0,229501","24,760534","14,896975","0,006188","25,653641"
30/05/2007 2.00,"0,168848",,,"0,002751","25,653641"
30/05/2007 3.00,,"30,107956","20,072883",,"25,653641"
30/05/2007 4.00,"0,534438","29,432237","19,639375","0,113954","25,653641"
30/05/2007 5.00,"0,652245","48,954292","39,085408","0,083085","25,653641"
30/05/2007 6.00,"0,704462","50,362804","37,853717","0,110913","25,653641"
30/05/2007 7.00,"0,692451","79,968845","54,16539","0,20915","25,653641"
30/05/2007 8.00,"0,796886","56,505279","37,447494","0,27339","25,653641"
30/05/2007 9.00,"0,719966","68,258458","45,452769","0,194577","25,653641"
30/05/2007 10.00,"0,774482","36,055864","22,427224","0,087851","25,653641"
30/05/2007 11.00,"0,672007","33,804331","19,46676","0,106546","25,653641"
30/05/2007 12.00,"0,708295","33,542348","20,821737","0,08586","25,653641"
30/05/2007 13.00,"0,592787","32,459372","20,964525","0,131013","25,653641"
30/05/2007 14.00,"0,725417","26,843465","15,74967","0,064625","25,653641"
30/05/2007 15.00,"0,635549","24,012176","12,968332","0,013013","25,653641"
30/05/2007 16.00,"0,64543","24,394786","13,857373","0,040808","25,653641"
30/05/2007 17.00,"0,555051","34,00796","23,505746","0,089445","25,653641"
30/05/2007 18.00,"0,541848","37,797716","26,967172","0,173596","25,653641"
30/05/2007 19.00,"0,559566","37,278933","26,196235","0,030817","25,653641"
30/05/2007 20.00,"0,60565","44,861045","34,095091","0,064692","25,653641"
30/05/2007 21.00,"0,665704","40,94548","30,102832","0,169486","25,653641"
30/05/2007 22.00,"0,704037","51,772619","40,703858","0,415268","25,653641"
30/05/2007 23.00,"0,672348","50,509379","39,687612","0,316202","25,653641"
31/05/2007 0.00,"0,704547","37,171286","26,843866","0,173165","25,653641"
31/05/2007 1.00,"0,574218","24,835752","15,047528","0,033608","35,60738"
31/05/2007 2.00,"0,532649","29,637166","19,500506","0,15031","35,60738"
31/05/2007 3.00,"0,690492","58,161529","47,136093","0,505291","35,60738"
31/05/2007 4.00,"0,702248","43,770287","32,693384","0,948565","35,60738"
31/05/2007 5.00,"0,803785","39,651093","28,885443","0,167752","35,60738"
31/05/2007 6.00,"0,777378","85,785761","66,64442","1,23968","35,60738"
31/05/2007 7.00,"0,949362","104,167805","68,988382","1,113328","35,60738"
31/05/2007 8.00,"1,149798","117,377486","69,433553","1,217955","35,60738"
31/05/2007 9.00,"1,030542","92,281035","57,128416","0,448596","35,60738"
31/05/2007 10.00,"0,74552","50,342061","33,007469","0,150833","35,60738"
31/05/2007 11.00,"0,755401","59,597268","42,326193","0,111703","35,60738"
31/05/2007 12.00,"0,639893","45,429119","32,390979","0,133262","35,60738"
31/05/2007 13.00,"0,536908","49,480876","35,383873","0,168726","35,60738"
31/05/2007 14.00,"0,547555","26,433629","15,678292","0,116446","35,60738"
31/05/2007 15.00,"0,618513","31,686371","20,35322","0,086917","35,60738"
31/05/2007 16.00,"0,654715","41,072588","28,840014","0,053399","35,60738"
31/05/2007 17.00,"0,57311","49,391375","36,610364","0,06039","35,60738"
31/05/2007 18.00,"0,667152","33,723932","23,054092","0,079385","35,60738"
31/05/2007 19.00,"0,590147","29,749992","19,452496","0,097123","35,60738"
31/05/2007 20.00,"0,596705","25,441454","15,304499","0,040909","35,60738"
