, Brindisi,,
03/04/2007 3.00,"1,26141154","24,03009248",
03/04/2007 4.00,"1,25802493","13,47969178","21,0012207"
03/04/2007 5.00,"1,35832046","16,75033412",
03/04/2007 6.00,"1,20336017","14,17665593","21,48962021"
03/04/2007 7.00,"1,40338779","32,23004864",
03/04/2007 8.00,"1,38485297","25,95742672","24,90842056"
03/04/2007 9.00,"1,45729896","20,70623344",
03/04/2007 10.00,"1,4112909","12,58934986","19,04759979"
03/04/2007 11.00,"1,70672025","12,38948467",
03/04/2007 12.00,"3,41155599","13,12148049","20,02441978"
03/04/2007 13.00,"3,45859936","17,47065526",
03/04/2007 14.00,"5,82015472","17,86909503","16,60560989"
03/04/2007 15.00,"3,26854545","10,17271378",
03/04/2007 16.00,"3,13118028","17,47843519","10,7448101"
03/04/2007 17.00,"2,33333158","17,85352179",
03/04/2007 18.00,"2,11128997","14,14420738","17,58241081"
03/04/2007 19.00,"1,85913905","23,87434096",
03/04/2007 20.00,"1,46397862","26,84128696","22,46640968"
03/04/2007 21.00,"1,72741925","18,45703694",
03/04/2007 22.00,"1,6634408","16,63352239","21,97801971"
03/04/2007 23.00,"1,81021525","13,16560562",
04/04/2007 0.00,"1,40094089","13,49526502","25,39682007"
04/04/2007 1.00,,"6,76580702",
04/04/2007 2.00,"0,12389806",,"26,37360954"
04/04/2007 3.00,"0,20362272","7,85904656",
04/04/2007 4.00,"0,32469861","4,84236179","17,58241081"
04/04/2007 5.00,"0,49131982","4,53346863",
04/04/2007 6.00,"0,40245538","7,17853134","20,02441978"
04/04/2007 7.00,"0,669904","21,3357212",
04/04/2007 8.00,"1,81586774","22,1131404","30,28083038"
04/04/2007 9.00,"1,91156846","14,60884823",
04/04/2007 10.00,"1,42195821","11,94041706","30,76922989"
04/04/2007 11.00,"2,46282212","14,7334418",
04/04/2007 12.00,"3,18045291","13,98716526","32,23442078"
04/04/2007 13.00,"9,62558159","22,33376608",
04/04/2007 14.00,"22,76668404","26,55704904","29,30401993"
04/04/2007 15.00,"5,40512007","8,10780732",
04/04/2007 16.00,"3,97327662","10,80348067","13,18680954"
04/04/2007 17.00,"2,68242089","12,46605836",
04/04/2007 18.00,"1,15414347","11,58350975","12,69841003"
04/04/2007 19.00,"0,5799412","14,3492732",
04/04/2007 20.00,"0,39391054","16,66337636","7,32600689"
04/04/2007 21.00,"0,34264256","14,10137475",
04/04/2007 22.00,,,"2,44200301"
04/04/2007 23.00,"0,71226205","10,58414559",
05/04/2007 0.00,"0,48533884","6,67885118","5,86080599"
05/04/2007 1.00,"0,49644753","14,78924543",
05/04/2007 2.00,"0,29735555","6,33750946","8,30280876"
05/04/2007 3.00,"0,22728933","18,24029645",
05/04/2007 4.00,"0,26830392","3,04351013","5,37240601"
05/04/2007 5.00,"0,18456516","4,45948762",
05/04/2007 6.00,"0,44017387","11,80414499","13,18680954"
05/04/2007 7.00,"0,65147189","14,48813794",
05/04/2007 8.00,"4,2113075","32,36113536","9,76801014"
05/04/2007 9.00,"5,05173698","24,5466384",
05/04/2007 10.00,"1,99762598","9,1707646","8,79120922"
05/04/2007 11.00,"3,79383917","10,46473737",
05/04/2007 12.00,"1,47579006","5,07208477","5,37240601"
05/04/2007 13.00,"1,10336364","8,66199861",
05/04/2007 14.00,"0,4366337","4,06104211","3,41880298"
05/04/2007 15.00,"1,1352232","5,41472282",
05/04/2007 16.00,"0,70872188","3,13306247","1,95360196"
05/04/2007 17.00,"0,61057934","3,61846765",
05/04/2007 18.00,"0,29930819","2,3517447","1,95360196"
05/04/2007 19.00,"0,184077","3,53540463",
05/04/2007 20.00,"0,35204167","6,0169359","9,27960968"
05/04/2007 21.00,"0,1469687","7,13570063",
05/04/2007 22.00,"0,07946533","4,14670162","7,32600689"
05/04/2007 23.00,0,"8,26874418",
06/04/2007 0.00,"0,01110767","6,95659403","13,18680954"
06/04/2007 1.00,,"5,14216913",
06/04/2007 2.00,"0,38685256",,"28,32722092"
06/04/2007 3.00,"0,44483885","3,44714862",
06/04/2007 4.00,"0,4310585","3,59899966","27,35042"
06/04/2007 5.00,"0,41357932","3,80406358",
06/04/2007 6.00,"0,4479824","5,84042388","28,81562042"
06/04/2007 7.00,"0,46453712","7,73791371",
06/04/2007 8.00,"0,68612414","6,65808494","38,0952301"
06/04/2007 9.00,"1,55249525","7,72363681",
06/04/2007 10.00,"1,82984844","7,80410524","34,67642975"
06/04/2007 11.00,"1,97171587","8,64901995",
06/04/2007 12.00,"1,91493269","8,76193502","36,14162064"
06/04/2007 13.00,"1,87507239","7,08378601",
06/04/2007 14.00,"1,64127833","4,53736146","33,69963074"
06/04/2007 15.00,"1,59623947","3,8559782",
06/04/2007 16.00,"1,72007244","3,0227439","33,21123123"
06/04/2007 17.00,"1,58264421","3,96759502",
06/04/2007 18.00,"1,17766566","4,78265768","34,18803024"
06/04/2007 19.00,"1,63582213","8,31287123",
06/04/2007 20.00,"1,98281439","11,24475498","37,11843109"
06/04/2007 21.00,"1,11662735","9,93391454",
06/04/2007 22.00,"0,43401797","19,48104296","38,0952301"
06/04/2007 23.00,"0,34625291","18,3233499",
07/04/2007 0.00,"0,39795007","15,82624349","37,6068306"
07/04/2007 1.00,"0,36909574","13,83141374",
07/04/2007 2.00,"0,43762527","10,94625354","50,30524063"
07/04/2007 3.00,"0,37029784","10,03384905",
07/04/2007 4.00,"0,4256023","9,6509787","37,11843109"
07/04/2007 5.00,"0,43522007","11,39530777",
07/04/2007 6.00,"0,43882736","19,53555408","37,6068306"
07/04/2007 7.00,"0,36308426","22,88795928",
07/04/2007 8.00,"1,03348659","12,57248602","33,69963074"
07/04/2007 9.00,"2,45632247","9,49263642",
07/04/2007 10.00,"3,40703746","7,64057379","29,7924099"
07/04/2007 11.00,"3,53651275","7,68989192",
07/04/2007 12.00,"2,70602343","5,90402082","30,76922989"
07/04/2007 13.00,"2,00316049","5,03833988",
07/04/2007 14.00,"1,96468738","4,33229755","26,37360954"
07/04/2007 15.00,"2,21216925","4,15968028",
07/04/2007 16.00,"2,44707387","3,95461637","25,88521957"
07/04/2007 17.00,"3,21097613","5,33944546",
07/04/2007 18.00,"1,84279688","3,69374309","22,46640968"
07/04/2007 19.00,"1,07612024","6,98125501",
07/04/2007 20.00,"0,39434378","9,75091511","29,7924099"
07/04/2007 21.00,"0,44724304","26,824404",
07/04/2007 22.00,"0,37991561","35,89653808","35,16482162"
07/04/2007 23.00,"0,55775941","58,17581216",
08/04/2007 0.00,"0,41182195","39,27100776","33,69963074"
08/04/2007 1.00,,"25,6368608",
08/04/2007 2.00,"0,46664638",,"30,28083038"
08/04/2007 3.00,"0,39568724","14,68411985",
08/04/2007 4.00,"0,41141515","14,27139744","15,14041042"
08/04/2007 5.00,"0,514662","12,74510138",
08/04/2007 6.00,"0,48940481","17,24742353","25,39682007"
08/04/2007 7.00,"0,37403836","15,44596963",
08/04/2007 8.00,"0,72402366","8,67108443","16,11721039"
08/04/2007 9.00,"2,00942826","9,33040322",
08/04/2007 10.00,"3,38235386","12,98910317","14,65200996"
08/04/2007 11.00,"2,73659852","8,59580708",
08/04/2007 12.00,"2,06466052","7,24212829","18,07081032"
08/04/2007 13.00,"3,3342467","6,69572266",
08/04/2007 14.00,"4,18168433","5,80538266","21,0012207"
08/04/2007 15.00,"4,17983441","6,34270054",
08/04/2007 16.00,"2,36653764","4,59706366","18,07081032"
08/04/2007 17.00,"2,40909401","4,96565902",
08/04/2007 18.00,"2,06123729","8,23759579","21,48962021"
08/04/2007 19.00,"1,92033703","7,84433946",
08/04/2007 20.00,"0,8813922","5,48350893","23,44322014"
08/04/2007 21.00,"0,80682475","9,3952965",
08/04/2007 22.00,"0,53816081","11,1759746","26,86202049"
08/04/2007 23.00,"0,18280982","10,45824995",
09/04/2007 0.00,"1,03089629","8,09353042","22,95482063"
09/04/2007 1.00,"1,47487679","9,1850415",
09/04/2007 2.00,"1,03838954","7,12402022","21,0012207"
09/04/2007 3.00,"2,00461785","6,41408506",
09/04/2007 4.00,"1,43204177","6,45951036","12,69841003"
09/04/2007 5.00,"1,26856715","5,20836066",
09/04/2007 6.00,"0,6703647","5,15125495","10,25640965"
09/04/2007 7.00,"0,86187089","7,05263762",
09/04/2007 8.00,"1,53047822","6,18695667","14,16361046"
09/04/2007 9.00,"2,03718321","5,06689178",
09/04/2007 10.00,"2,05938737","4,77876485","15,62880993"
09/04/2007 11.00,"1,84835987","4,96046794",
09/04/2007 12.00,"1,78877994","5,13178697","17,58241081"
09/04/2007 13.00,"1,9565107","4,59187258",
09/04/2007 14.00,"1,6723965","2,85012662","26,37360954"
09/04/2007 15.00,"0,84142512","1,74174405",
09/04/2007 16.00,"0,515679","1,87153252","23,44322014"
09/04/2007 17.00,"1,31075435","3,35889262",
09/04/2007 18.00,"1,87814984","5,31868114","22,46640968"
09/04/2007 19.00,"1,61633234","6,97476568",
09/04/2007 20.00,"0,59043155","9,06174427","23,44322014"
09/04/2007 21.00,"0,45406406","25,25008232",
09/04/2007 22.00,"0,44823563","28,16771784","25,88521957"
09/04/2007 23.00,"0,40771428","26,98533704",
10/04/2007 0.00,"0,43417357","19,13191176","23,93161964"
10/04/2007 1.00,,"16,33500757",
10/04/2007 2.00,"0,42870923",,"27,35042"
10/04/2007 3.00,"0,59943302","10,49718592",
10/04/2007 4.00,"0,56321358","11,07733643","19,04759979"
10/04/2007 5.00,"0,5741443","14,54265097",
10/04/2007 6.00,"0,89224868","34,82577984","23,93161964"
10/04/2007 7.00,"1,81339846","61,52561704",
10/04/2007 8.00,"1,85035929","35,6875756","28,32722092"
10/04/2007 9.00,"3,43300757","14,16496787",
10/04/2007 10.00,"3,35519589","10,43618547","22,95482063"
10/04/2007 11.00,"2,19801362","9,3641481",
10/04/2007 12.00,"3,92767231","7,52116939","22,46640968"
10/04/2007 13.00,"5,63954366","8,38425384",
10/04/2007 14.00,"3,2644144","6,16229761","15,14041042"
10/04/2007 15.00,"2,07499629","7,98710467",
10/04/2007 16.00,"1,84063271","5,70933907","11,72161007"
10/04/2007 17.00,"2,45081135","5,02017014",
10/04/2007 18.00,"1,90019636","4,53995605","15,62880993"
10/04/2007 19.00,"2,54557643","15,27075969",
10/04/2007 20.00,"2,1971807","35,10483624","28,81562042"
10/04/2007 21.00,"1,05871124","38,83101832",
10/04/2007 22.00,"2,57892386","22,89446008","30,76922989"
10/04/2007 23.00,"6,77523366","27,53564888",
11/04/2007 0.00,"11,65332501","28,13267088","39,07204056"
11/04/2007 1.00,"10,71587475","25,2449008",
11/04/2007 2.00,"6,14903015","29,56292336","49,32844162"
11/04/2007 3.00,"5,11338447","33,8627628",
11/04/2007 4.00,"4,32599765","30,25986648","45,90964127"
11/04/2007 5.00,"4,75581846","24,7672832",
11/04/2007 6.00,"4,61686676","35,96661288","40,53723145"
11/04/2007 7.00,"5,11523744","41,50594456",
11/04/2007 8.00,"5,83407542","18,67247919","30,76922989"
11/04/2007 9.00,"4,15369852","13,93914346",
11/04/2007 10.00,"4,94479028","11,16299403","23,93161964"
11/04/2007 11.00,"6,02119528","11,090317",
11/04/2007 12.00,"5,30976819","8,64382887","23,44322014"
11/04/2007 13.00,"3,36260575","8,17659534",
11/04/2007 14.00,"2,4696167","8,42448806","24,42000961"
11/04/2007 15.00,"5,59508042","10,80997",
11/04/2007 16.00,"4,82066136","8,42708455","23,93161964"
11/04/2007 17.00,"3,72758366","6,6373168",
11/04/2007 18.00,"2,67155832","5,01757365","24,90842056"
11/04/2007 19.00,"1,71242765","4,77097918",
11/04/2007 20.00,"1,01545111","6,23497846","23,93161964"
11/04/2007 21.00,"1,04111104","4,79563825",
11/04/2007 22.00,"1,27176867","6,08442376","24,90842056"
11/04/2007 23.00,"1,02175041","10,02995622",
12/04/2007 0.00,"1,69538273","10,41931016","24,42000961"
12/04/2007 1.00,,"6,14542421",
12/04/2007 2.00,"1,80086089",,"19,53602028"
12/04/2007 3.00,"0,88497408","5,48610542",
12/04/2007 4.00,"0,84332793","5,63016889","18,55920982"
12/04/2007 5.00,"0,69492017","5,75736086",
12/04/2007 6.00,"1,12116623","7,74699954","24,90842056"
12/04/2007 7.00,"1,29331992","15,04882046",
12/04/2007 8.00,"2,20643845","15,07477969","21,48962021"
12/04/2007 9.00,"3,02106867","11,50952874",
12/04/2007 10.00,"2,23304419","7,89884866","18,55920982"
12/04/2007 11.00,"1,87969364","8,3972325",
12/04/2007 12.00,"1,21491735","7,06691261","11,72161007"
12/04/2007 13.00,"1,62455478","8,88523417",
12/04/2007 14.00,"2,36961","8,1324683","21,97801971"
12/04/2007 15.00,"3,14201031","10,02995622",
12/04/2007 16.00,"3,00172127","5,80408441","20,51280975"
12/04/2007 17.00,"5,18582945","4,95138212",
12/04/2007 18.00,"3,01368729","4,30763849","24,90842056"
12/04/2007 19.00,"1,86631399","8,18567926",
12/04/2007 20.00,"0,69248954","14,31163739","26,37360954"
12/04/2007 21.00,"0,63995539","36,47279576",
12/04/2007 22.00,"0,84009794","33,5110504","34,18803024"
12/04/2007 23.00,"0,82456529","28,74785688",
13/04/2007 0.00,"0,58923455","19,56151904","34,67642975"
13/04/2007 1.00,"1,00382375","18,01576264",
13/04/2007 2.00,"0,84406627","12,8567182","42,97924042"
13/04/2007 3.00,"1,11163185","12,16495086",
13/04/2007 4.00,"1,36747854","10,37388486","46,39804077"
13/04/2007 5.00,"0,58342137","17,05533827",
13/04/2007 6.00,"1,57229726","28,7686212","40,53723145"
13/04/2007 7.00,"1,98574844","55,75397736",
13/04/2007 8.00,"5,22089357","72,53806784","45,90964127"
13/04/2007 9.00,"7,48900189","44,97255352",
13/04/2007 10.00,"8,93402058","36,90498424","40,04883957"
13/04/2007 11.00,"8,94878437","22,51288224",
13/04/2007 12.00,"11,72624391","20,9125956","36,63003159"
13/04/2007 13.00,"14,01096492","23,33573056",
13/04/2007 14.00,"9,79217331","17,91322973","37,11843109"
13/04/2007 15.00,"9,10380669","23,8457948",
13/04/2007 16.00,"4,86840443","21,61473936","32,23442078"
13/04/2007 17.00,"4,13205473","13,62635938",
13/04/2007 18.00,"2,77377292","14,25971894","24,90842056"
13/04/2007 19.00,"3,04875141","24,38830568",
13/04/2007 20.00,"3,46214157","50,03294832","25,39682007"
13/04/2007 21.00,"3,46214157","47,72145504",
13/04/2007 22.00,"2,22566179","35,57985352","33,21123123"
13/04/2007 23.00,"1,93478148","58,15894832",
14/04/2007 0.00,"2,00235808","50,40026264","32,72283173"
14/04/2007 1.00,,"38,87126592",
14/04/2007 2.00,"1,4849217",,"47,37483978"
14/04/2007 3.00,"1,25663673","34,39231032",
14/04/2007 4.00,"0,84196006","21,9872352","40,04883957"
14/04/2007 5.00,"0,60625913","27,1735352",
14/04/2007 6.00,"1,11241697","41,36577584","36,14162064"
14/04/2007 7.00,"3,04566177","57,007714",
14/04/2007 8.00,"8,25090575","68,62886912","43,9560318"
14/04/2007 9.00,"13,15027782","48,55986704",
14/04/2007 10.00,"15,93085752","36,75053288","38,58362961"
14/04/2007 11.00,"15,02994807","26,36106904",
14/04/2007 12.00,"16,85400876","28,94253672","34,18803024"
14/04/2007 13.00,"7,23506716","22,47913544",
14/04/2007 14.00,"6,11542033","17,1280153","31,74603081"
14/04/2007 15.00,"3,50538441","9,97155226",
14/04/2007 16.00,"3,55358004","13,95731129","19,53602028"
14/04/2007 17.00,"2,0193491","11,23438046",
14/04/2007 18.00,"1,9780111","12,24282662","30,28083038"
14/04/2007 19.00,"3,43494293","18,86845919",
14/04/2007 20.00,"2,36719971","18,75943504","27,8388195"
14/04/2007 21.00,"2,26153748","12,18960802",
14/04/2007 22.00,"1,99840195","12,94886322","31,25761986"
14/04/2007 23.00,"1,87920853","8,92027539",
15/04/2007 0.00,"1,4383014","5,57825426","24,42000961"
15/04/2007 1.00,"2,00396392","7,67561693",
15/04/2007 2.00,"1,4916878","4,70089291","17,09399986"
15/04/2007 3.00,"1,72998412","7,85472353",
15/04/2007 4.00,"2,88438794","12,21815991","8,30280876"
15/04/2007 5.00,"2,18738903","11,64839538",
15/04/2007 6.00,"1,75788247","7,77684968","9,27960968"
15/04/2007 7.00,"1,91350177","6,92414739",
15/04/2007 8.00,"3,89651855","8,81904264","13,67521"
15/04/2007 9.00,"6,40274622","10,58414559",
15/04/2007 10.00,"6,36567149","9,70289332","11,72161007"
15/04/2007 11.00,"6,09132252","9,76389186",
15/04/2007 12.00,"6,71602494","13,34341971","12,69841003"
15/04/2007 13.00,"3,58694781","4,9280213",
15/04/2007 14.00,"2,38573657","3,62236048","19,53602028"
15/04/2007 15.00,"3,13834708","4,40108558",
15/04/2007 16.00,"2,82506837","4,28557401","18,07081032"
15/04/2007 17.00,"2,30788115","2,91242532",
15/04/2007 18.00,"2,26895243","3,50425433","18,55920982"
15/04/2007 19.00,"1,79523484","3,13176422",
15/04/2007 20.00,"1,04985419","3,38355359","28,81562042"
15/04/2007 21.00,"2,0261152","3,38614818",
15/04/2007 22.00,"1,971245","5,53153072","22,95482063"
15/04/2007 23.00,"2,00711459","4,70868049",
16/04/2007 0.00,"2,2189028","3,79497775","20,51280975"
16/04/2007 1.00,,"2,98640251",
16/04/2007 2.00,"2,69903054",,"26,37360954"
16/04/2007 3.00,"1,9325929","3,09802125",
16/04/2007 4.00,"2,46066506","2,98770076","16,11721039"
16/04/2007 5.00,"2,04810884","3,77421343",
16/04/2007 6.00,"1,48758319","4,1518927","20,02441978"
16/04/2007 7.00,"1,90875645","6,90208291",
16/04/2007 8.00,"2,60735104","9,99880782","15,62880993"
16/04/2007 9.00,"3,41412697","11,05786845",
16/04/2007 10.00,"4,063214","15,37198862","21,0012207"
16/04/2007 11.00,"3,39945776","7,1603597",
16/04/2007 12.00,"2,50833795","2,14797904","27,8388195"
16/04/2007 13.00,"1,74556761","2,24012788",
16/04/2007 14.00,"2,0352743","1,98055285","25,88521957"
16/04/2007 15.00,,"1,83778763",
16/04/2007 16.00,,"3,13176422","30,76922989"
16/04/2007 17.00,"1,41817396","2,01689423",
16/04/2007 18.00,"1,24271196","2,63468055","33,69963074"
16/04/2007 19.00,"1,24076441","4,40497841",
16/04/2007 20.00,"1,0254533","14,42195023","35,16482162"
16/04/2007 21.00,"0,67203563","15,83533696",
16/04/2007 22.00,"0,03765951","12,09486842","33,21123123"
16/04/2007 23.00,"0,19322695","11,88071868",
17/04/2007 0.00,"0,3563985","10,89303493","28,32722092"
17/04/2007 1.00,"0,19322695","9,09548725",
17/04/2007 2.00,"0,14601476","7,86380744","34,18803024"
17/04/2007 3.00,"0,06302959","7,37710593",
17/04/2007 4.00,"0,19681594","5,06559544","30,28083038"
17/04/2007 5.00,"0,07957822","5,94684962",
17/04/2007 6.00,"1,3796622","10,84111648","22,46640968"
17/04/2007 7.00,"1,11275767","6,13893488",
17/04/2007 8.00,"1,16252558","15,04233114","28,81562042"
17/04/2007 9.00,,"8,76582977",
17/04/2007 10.00,,"10,15065695","16,11721039"
17/04/2007 11.00,"1,09333907","7,06172344",
17/04/2007 12.00,"0,49080217","6,13244555","15,62880993"
17/04/2007 13.00,"0,29010942","9,54974403",
17/04/2007 14.00,"0,47780999","12,19870149","15,62880993"
17/04/2007 15.00,"0,52335939","12,22335864",
17/04/2007 16.00,"0,27513003","13,2330954","8,30280876"
17/04/2007 17.00,"0,24624214","9,28757442",
17/04/2007 18.00,"0,10072775","7,54323387","12,69841003"
17/04/2007 19.00,"0,04509073","5,15774428",
17/04/2007 20.00,"0,05349725","6,37125435","12,21000957"
17/04/2007 21.00,"0,07520207","11,16948336",
17/04/2007 22.00,"0,11968158","31,20731984","19,04759979"
17/04/2007 23.00,"0,05793035","18,54788371",
18/04/2007 0.00,"0,04295096","11,91316723","25,88521957"
18/04/2007 1.00,,"15,89633932",
18/04/2007 2.00,"0,05615162",,"25,88521957"
18/04/2007 3.00,"0,06510122","7,46016894",
18/04/2007 4.00,"0,03175379","5,13568171","22,95482063"
18/04/2007 5.00,"0,03727102","7,50948898",
18/04/2007 6.00,"0,06301637","22,10145808","19,04759979"
18/04/2007 7.00,"0,07319247","30,83484312",
18/04/2007 8.00,"0,67430558","36,42606648","28,32722092"
18/04/2007 9.00,"2,86886547","16,29218642",
18/04/2007 10.00,"1,72990073","9,90665707","23,93161964"
18/04/2007 11.00,"1,43259298","8,65161645",
18/04/2007 12.00,"1,45784916","6,4179779","29,30401993"
18/04/2007 13.00,"1,64383507","5,40693524",
18/04/2007 14.00,"2,48046503","10,6217814","22,95482063"
18/04/2007 15.00,"7,05078778","23,93535288",
18/04/2007 16.00,"6,84665757","22,4155232","25,88521957"
18/04/2007 17.00,"5,66600905","14,29086542",
18/04/2007 18.00,"1,62017253","13,57444285","23,44322014"
18/04/2007 19.00,"1,44730592","14,97224678",
18/04/2007 20.00,"1,02837718","15,49270082","25,88521957"
18/04/2007 21.00,"0,08312348","11,62373823",
18/04/2007 22.00,"0,06399778","7,72493506","27,35042"
18/04/2007 23.00,"0,08324552","6,02991455",
19/04/2007 0.00,"0,07527732","4,58797784","20,02441978"
19/04/2007 1.00,"0,07969009","4,26221128",
19/04/2007 2.00,"0,08447202","4,02989372","20,02441978"
19/04/2007 3.00,"0,08336858","3,76642394",
19/04/2007 4.00,"0,07650281","4,75150929","16,60560989"
19/04/2007 5.00,"0,07674791","17,18901575",
19/04/2007 6.00,"0,08067149","43,32815704","18,55920982"
19/04/2007 7.00,"0,08385877","38,79987184",
19/04/2007 8.00,"0,12211017","38,00817","16,11721039"
19/04/2007 9.00,"0,12517541","16,10140132",
19/04/2007 10.00,"2,95223405","13,08514675","17,09399986"
19/04/2007 11.00,"1,45208684","8,90859498",
19/04/2007 12.00,"2,11670753","9,54714754","20,51280975"
19/04/2007 13.00,"1,14264221","9,56012619",
19/04/2007 14.00,"0,25562295","5,4964895","19,04759979"
19/04/2007 15.00,"0,50609683","5,71453015",
19/04/2007 16.00,"0,6122696","8,6334448","15,14041042"
19/04/2007 17.00,"0,34046312","10,63345798",
19/04/2007 18.00,"0,28234971","10,75676095","24,42000961"
19/04/2007 19.00,"0,48059555","14,28048135",
19/04/2007 20.00,"0,12664701","12,40505791","28,32722092"
19/04/2007 21.00,"0,08680095","9,65876436",
19/04/2007 22.00,"0,15594881","7,21097798","31,25761986"
