NetC,Provincia di TARANTO,,,,
Stat,MANDURIA,,,,
Parm,NOX,NO2,CO,O3,Benzene
PtId,1,3,5,6,7
Unit,ug/m3 293K,ug/m3 293K,mg/m3 293K,ug/m3 293K,ug/m3 293K
Field,Aver,Aver,Aver,Aver,Aver
11/05/2007 11.00,"50,148815","37,656455","0,872129","97,370367",
11/05/2007 12.00,"35,132445","25,339639","0,659341","108,541748","0,329537"
11/05/2007 13.00,"48,877774","34,287189","0,687993","96,828702","0,933941"
11/05/2007 14.00,,,,"96,246003","0,892746"
11/05/2007 15.00,"17,415775","13,373273","0,494773","100,44827","0,234278"
11/05/2007 16.00,"14,82442","12,215567","0,509802","103,306783","0,36963"
11/05/2007 17.00,"23,402611","17,876887","0,567024","100,604","0,496704"
11/05/2007 18.00,"21,410442","17,383694","0,588576","105,817336","1,089988"
11/05/2007 19.00,"28,699444","23,57974","0,657772","99,597885","1,223408"
11/05/2007 20.00,"53,064384","39,273607","0,723747","83,271319","1,154973"
11/05/2007 21.00,"40,507096","34,424755","0,624742","65,443023","1,67113"
11/05/2007 22.00,"46,377183","35,198274","0,608723","55,436101","1,53164"
11/05/2007 23.00,"22,652955","19,361638","0,339702","57,717805","1,204782"
12/05/2007 0.00,"10,68707","11,525101","0,244744","56,27837","0,511605"
12/05/2007 1.00,"11,714275","12,547819","0,256882","54,481474","0,632745"
12/05/2007 2.00,,,"0,22212","61,344115","0,460416"
12/05/2007 3.00,"4,560162","5,674296",,"62,668456","0,435167"
12/05/2007 4.00,"6,261794","6,907276","0,281083",,"0,569001"
12/05/2007 5.00,"20,066784","18,33114","0,440101","24,846648","0,803279"
12/05/2007 6.00,"60,291151","39,039979","0,79185","15,260874","2,197636"
12/05/2007 7.00,"57,466344","45,194495","0,685561","25,409956","1,904857"
12/05/2007 8.00,"95,156416","58,723505","1,105484","34,575964","2,25862"
12/05/2007 9.00,"84,129529","49,721462","1,024522","48,367639","3,160413"
12/05/2007 10.00,"53,858132","35,707039","0,732062","60,557387","1,800411"
12/05/2007 11.00,"45,152874","30,294912","0,70657","78,053919","1,283427"
12/05/2007 12.00,"38,403418","27,732928","0,652428","86,276087","1,488178"
12/05/2007 13.00,"45,098401","31,039905","0,625941","93,595085","0,997821"
12/05/2007 14.00,"36,081829","26,455809","0,490339","101,861887","1,799584"
12/05/2007 15.00,"10,902369","9,495231","0,413446","107,144287","0,703387"
12/05/2007 16.00,"10,868647","9,466679","0,443755","104,819319","0,38191"
12/05/2007 17.00,"19,265253","15,911911","0,533186","94,488803","0,515467"
12/05/2007 18.00,"11,304431","10,04553","0,509686","91,76567","0,646818"
12/05/2007 19.00,"18,860604","16,015736","0,539581","82,786534","1,077708"
12/05/2007 20.00,"67,079518","47,787647","0,800402","55,736728","0,908001"
12/05/2007 21.00,"57,961761","41,181475","0,749667","54,599259","1,860291"
12/05/2007 22.00,"30,491867","26,305258","0,51799","72,307038","1,120341"
12/05/2007 23.00,"32,821239","30,834843","0,494989","53,89648","0,864402"
13/05/2007 0.00,"28,816173","27,49152","0,481123","54,853843","1,225615"
13/05/2007 1.00,"14,803669","15,099434","0,377076","63,838406","0,804383"
13/05/2007 2.00,"25,648963","26,235163","0,409377","49,452281","0,752643"
13/05/2007 3.00,"39,63035","35,328062","0,538003","31,764829","0,993407"
13/05/2007 4.00,"24,91487","23,789983","0,504041","44,680378","1,373109"
13/05/2007 5.00,"13,926914","14,074124","0,372924","57,287183","0,954084"
13/05/2007 6.00,"18,455948","17,025482","0,474977","59,501173","0,778169"
13/05/2007 7.00,"23,049829","20,566065","0,466342","52,642585","1,1736"
13/05/2007 8.00,"29,607318","24,472662","0,583175","57,677185","1,229065"
13/05/2007 9.00,"30,061266","24,685505","0,577113","73,188572","2,244547"
13/05/2007 10.00,"45,931057","34,83748","0,759881","88,96944","1,512875"
13/05/2007 11.00,"59,730859","42,048434","0,891163","93,628943","1,815037"
13/05/2007 12.00,"45,713165","34,183348","0,716368","99,660168","2,720968"
13/05/2007 13.00,"37,44105","29,100869","0,64836","115,277186","1,797376"
13/05/2007 14.00,"8,085339","8,03383","0,385794","122,685537","1,318471"
13/05/2007 15.00,"10,998346","9,9417","0,396507","115,852641","0,453932"
13/05/2007 16.00,"10,531433","9,144807","0,467837","119,484324","0,487045"
13/05/2007 17.00,"16,567554","14,302544","0,45812","113,282567","0,727808"
13/05/2007 18.00,"52,506711","40,049726","0,631587","86,101407","0,859021"
13/05/2007 19.00,"79,398171","60,299126","0,829466","69,881819","1,611664"
13/05/2007 20.00,"86,145027","70,710651","0,928862","63,145102","1,779854"
13/05/2007 21.00,"116,367148","90,835467","1,088212","46,607269","2,376449"
13/05/2007 22.00,"77,359348","66,072061","0,727496","57,572908","2,3839"
13/05/2007 23.00,"33,233675","28,864659","0,433624","74,563003","0,994648"
14/05/2007 0.00,"40,590095","36,062672","0,46576","73,819589","1,139106"
14/05/2007 1.00,"56,64403","51,639716","0,508524","41,858413","1,40567"
14/05/2007 2.00,,,"0,357561","47,360162","1,411465"
14/05/2007 3.00,"10,933497","12,3194",,"68,535835","0,738294"
14/05/2007 4.00,"5,390226","6,460809","0,316363",,"0,695385"
14/05/2007 5.00,"12,770012","13,710715","0,349617","51,876145","0,569554"
14/05/2007 6.00,"38,361909","35,875753","0,570698","43,556455","1,121583"
14/05/2007 7.00,"52,491128","44,91674","0,651053","40,127849","1,387871"
14/05/2007 8.00,"72,552734","57,29065","0,806041","44,852348","1,676788"
14/05/2007 9.00,"76,975437","56,966182","1,109635","58,790255","2,634045"
14/05/2007 10.00,"63,523197","47,245116","0,909948","81,334933","1,803309"
14/05/2007 11.00,"56,654431","39,608436","0,7533","84,101376","2,532359"
14/05/2007 12.00,"60,815116","42,757079","0,838715","83,883364","1,512875"
14/05/2007 13.00,"53,562442","36,034106","0,710013","92,832713","1,63581"
14/05/2007 14.00,"71,681187","45,492997","0,78415","96,667569","1,76509"
14/05/2007 15.00,"12,427611","11,522507","0,474586","128,504137","1,23348"
14/05/2007 16.00,"13,646768","12,277868","0,473674","125,500724","0,526506"
14/05/2007 17.00,"20,012311","17,342163","0,562985","121,848676","0,641575"
14/05/2007 18.00,"30,362176","25,741981","0,644005","114,426794","1,268663"
14/05/2007 19.00,"47,824626","39,520197","0,755042","100,050151","1,364278"
14/05/2007 20.00,"49,282429","37,653855","0,804716","72,874418","1,570825"
14/05/2007 21.00,"51,930855","37,171038","0,689614","60,282495","1,985158"
14/05/2007 22.00,"30,520395","26,128761","0,454602","66,408506","1,280943"
14/05/2007 23.00,"19,197818","16,433656","0,316115","68,775514","1,22465"
15/05/2007 0.00,"9,050289","9,464082","0,259808","68,688848","0,443307"
15/05/2007 1.00,"8,832397","9,775574","0,213867","59,639289","0,398328"
15/05/2007 2.00,"10,578125","11,384933","0,218594","46,12522","0,676206"
15/05/2007 3.00,"10,077494","11,32263","0,176799","36,861716","0,768924"
15/05/2007 4.00,"1,927303","3,213531","0,183515","40,217225","0,492012"
15/05/2007 5.00,"20,512949","16,71919","0,302846","37,066183","0,519607"
15/05/2007 6.00,"57,27956","44,047163","0,670043","44,888916","1,169874"
15/05/2007 7.00,"53,954135","45,996562","0,623687","60,37321","1,491903"
15/05/2007 8.00,"61,645193","44,711678","0,689032","55,365698","1,526673"
15/05/2007 9.00,"57,850255","35,024359","0,763832","70,149946","1,741359"
15/05/2007 10.00,"22,043371","16,103996","0,435444","82,885384","0,790034"
15/05/2007 11.00,"28,893991","19,823692","0,438016","88,806929","1,14159"
15/05/2007 12.00,"24,678833","17,762678","0,436358","91,557132","0,887168"
15/05/2007 13.00,"39,474691","26,442844","0,560415","92,427852","0,894204"
15/05/2007 14.00,"24,502432","16,85676","0,450869","105,006129","1,155801"
15/05/2007 15.00,"8,25654","7,02668","0,419275","107,263427","0,235106"
15/05/2007 16.00,"13,117603","9,900168","0,470025","101,826697","0,542372"
15/05/2007 17.00,"20,89426","15,748379","0,49026","96,580926","0,536991"
15/05/2007 18.00,"21,15624","15,834034","0,530064","93,41905","1,161319"
15/05/2007 19.00,"28,914736","21,843165","0,516381","81,053275","0,98499"
15/05/2007 20.00,"17,324987","14,507607","0,450454","79,115536","0,792931"
15/05/2007 21.00,"11,377061","9,243445","0,358655","79,104706","0,686554"
15/05/2007 22.00,"8,194287","7,771658","0,268515","78,939494","0,349762"
15/05/2007 23.00,"3,042703","3,698936","0,259476","80,564427","0,210961"
16/05/2007 0.00,"1,169871","1,858552","0,237998","79,714057","0,126245"
16/05/2007 1.00,"0,274959","0,80468","0,22531","74,957035","0,160325"
16/05/2007 2.00,,,"0,263373","69,610998","0,065399"
16/05/2007 3.00,"6,682013","8,059786",,"57,311562","0,193163"
16/05/2007 4.00,"2,350118","3,369275","0,262628",,"0,227794"
16/05/2007 5.00,"2,238579","3,319957","0,273005","65,097727","0,050498"
16/05/2007 6.00,"16,852887","15,62897","0,509569","52,088732","0,208892"
16/05/2007 7.00,"31,425669","26,152106","0,706044","44,967439","0,615636"
16/05/2007 8.00,"44,701507","31,413682","0,717084","47,16248","1,055494"
16/05/2007 9.00,"56,669996","36,690839","0,950661","48,443468","1,62422"
16/05/2007 10.00,"36,520173","26,242964","0,591995","59,075981","1,382353"
16/05/2007 11.00,"27,916079","20,472625","0,535467","71,807375","1,011343"
16/05/2007 12.00,"21,934425","15,878161","0,481182","80,595568","0,811558"
16/05/2007 13.00,"26,743602","18,710123","0,507744","83,785868","0,773202"
16/05/2007 14.00,"28,644971","20,15854","0,487739","87,213138","1,228789"
16/05/2007 15.00,"8,15797","7,172042","0,349204","92,416999","1,183671"
16/05/2007 16.00,"12,785576","10,307695","0,435115","93,202392","0,465245"
16/05/2007 17.00,"18,466325","13,970289","0,505171","87,643745","0,662547"
16/05/2007 18.00,"47,132041","33,832915","0,711937","76,186574","1,352413"
16/05/2007 19.00,"33,391894","24,781545","0,51372","70,64419","1,178842"
16/05/2007 20.00,"53,790716","36,760913","0,688446","58,788901","1,125585"
16/05/2007 21.00,"62,412994","41,150331","0,673671","58,626405","1,860982"
16/05/2007 22.00,"32,292073","25,352622","0,381078","59,702927","0,8128"
16/05/2007 23.00,"17,37946","16,724376","0,244699","67,3266","0,424819"
17/05/2007 0.00,"17,153785","15,112415","0,243953","64,140364","0,453241"
17/05/2007 1.00,"10,440646","9,822298","0,187508","63,24122","0,499187"
17/05/2007 2.00,"3,945397","4,913744","0,154556","67,314416","0,391153"
17/05/2007 3.00,"4,005059","5,17851","0,166426","59,51472","0,322857"
17/05/2007 4.00,"1,188029","2,419234","0,157462","63,203317","0,165154"
17/05/2007 5.00,"4,391556","5,256382","0,207264","60,324469","0,148873"
17/05/2007 6.00,"17,200478","17,028077","0,430134","53,354838","0,329066"
17/05/2007 7.00,"34,751134","30,640163","0,643125","40,25106","0,885374"
17/05/2007 8.00,"25,428471","17,998888","0,534887","57,031263","1,194571"
17/05/2007 9.00,"40,792444","24,223471","0,722894","54,77801","1,953286"
17/05/2007 10.00,"20,113474","14,146801","0,403904","62,497825","0,757473"
17/05/2007 11.00,"22,37799","15,657523","0,441008","68,107944","0,848121"
17/05/2007 12.00,"29,301246","20,187086","0,511396","70,347631","1,502114"
17/05/2007 13.00,"29,843375","19,013821","0,459103","76,437091","0,872818"
17/05/2007 14.00,"27,171603","17,614718","0,377508","81,150756","0,653165"
17/05/2007 15.00,"9,81291","7,839149","0,341318","89,462323","0,288088"
17/05/2007 16.00,"18,474104","14,414156","0,400583","83,991697","0,234692"
17/05/2007 17.00,"74,072792","46,160094","0,874379","56,537003","0,943736"
17/05/2007 18.00,"96,941039","59,907163","1,014491","45,318161","2,214469"
17/05/2007 19.00,"96,621983","59,372436","1,157177","40,26732","1,845942"
17/05/2007 20.00,"83,745618","49,801941","0,856616","36,804837","2,334782"
17/05/2007 21.00,"75,683649","52,563803","0,695419","38,670819","1,664508"
17/05/2007 22.00,"50,112466","42,006907","0,454372","45,353374","1,218303"
17/05/2007 23.00,"29,560628","22,85293","0,386141","41,324888","1,198987"
18/05/2007 0.00,"18,528579","16,145528","0,258478","57,843729","0,76713"
18/05/2007 1.00,"11,172139","10,364799","0,196474","51,742101","0,36287"
18/05/2007 2.00,,,"0,184771","57,674472","0,226276"
18/05/2007 3.00,"6,033526","7,013701",,"62,879688","0,186264"
18/05/2007 4.00,"7,940079","8,991658","0,220122",,"0,186264"
18/05/2007 5.00,"11,958107","12,890457","0,215473","46,827995","0,284225"
18/05/2007 6.00,"24,432396","20,166323","0,340106","49,624248","0,5105"
18/05/2007 7.00,"31,163687","22,743909","0,397732","39,915244","0,927318"
18/05/2007 8.00,"73,8549","41,210023","0,726049","24,887266","1,226581"
18/05/2007 9.00,"127,147573","59,629426","1,625471","27,267799","2,492899"
18/05/2007 10.00,"106,157374","62,188829","1,348802","40,295748","2,939242"
18/05/2007 11.00,"50,851781","33,054196","0,610797","58,730686","2,461855"
18/05/2007 12.00,"74,090953","42,956959","0,724388","58,121331","1,18243"
18/05/2007 13.00,"90,227909","49,334703","0,888628","57,360299","2,199844"
18/05/2007 14.00,"77,815875","44,067928","0,912542","61,632554","1,965979"
18/05/2007 15.00,"37,804197","25,129396","0,453863","72,137784","1,581173"
18/05/2007 16.00,"62,301466","39,842064","0,706369","60,11729","1,087642"
18/05/2007 17.00,"61,287211","37,659037","0,711433","61,792333","1,160354"
18/05/2007 18.00,"77,240001","43,956324","0,948495","53,4266","1,912446"
18/05/2007 19.00,"103,329963","56,395125","1,26635","45,583574","2,788161"
18/05/2007 20.00,"116,976733","63,315378","1,368398","36,525896","2,694202"
18/05/2007 21.00,"87,984141","53,929184","0,796626","38,82653","2,713932"
18/05/2007 22.00,"32,626694","23,922369","0,366014","47,041959","1,443199"
18/05/2007 23.00,"20,092729","15,294124","0,256657","58,084763","0,639229"
19/05/2007 0.00,"5,623681","6,188255","0,236397","53,04745","0,280361"
19/05/2007 1.00,"5,914204","6,414085","0,227347","54,956765","0,270152"
19/05/2007 2.00,"3,597808","4,781361","0,193636","49,246456","0,225035"
19/05/2007 3.00,"2,37087","3,179786","0,19787","57,614883","0,176743"
19/05/2007 4.00,"1,281411","2,071403","0,212898","65,66239","0,173846"
19/05/2007 5.00,"3,722318","4,238851","0,249433","64,225676","0,172329"
19/05/2007 6.00,"17,291266","13,440754","0,357876","61,82078","0,582385"
19/05/2007 7.00,"23,384448","16,415479","0,401303","62,687409","0,579488"
19/05/2007 8.00,"49,70523","29,142398","0,625826","60,821427","1,380145"
19/05/2007 9.00,"73,712228","42,541634","1,056357","54,723848","2,468616"
19/05/2007 10.00,"46,540621","26,941226","0,596931","61,086841","2,059249"
19/05/2007 11.00,"39,67444","23,154032","0,583479","66,54257","1,395046"
19/05/2007 12.00,"50,690923","28,026228","0,685444","69,287346","1,424435"
19/05/2007 13.00,"58,148546","34,731058","0,783674","70,923131","1,252658"
19/05/2007 14.00,"38,800272","25,020374","0,5178","75,751903","1,73791"
19/05/2007 15.00,"28,55937","20,223434","0,383368","81,608448","0,563345"
19/05/2007 16.00,"22,668518","16,135142","0,396072","86,093287","0,642954"
19/05/2007 17.00,"33,257023","22,170232","0,504929","81,357932","0,544856"
19/05/2007 18.00,"47,596351","29,443518","0,680214","77,756005","1,104061"
19/05/2007 19.00,"63,305327","40,981595","0,797457","71,889985","1,682583"
19/05/2007 20.00,"74,07541","49,770793","0,922008","62,394922","2,207984"
19/05/2007 21.00,"63,543963","47,133515","0,701636","57,889772","2,228817"
19/05/2007 22.00,"36,779596","30,686872","0,491893","65,485017","1,700381"
19/05/2007 23.00,"18,99549","17,918417","0,378054","73,200756","0,769062"
20/05/2007 0.00,"12,510617","12,498507","0,275838","76,670005","0,534922"
20/05/2007 1.00,"9,872569","10,107828","0,274179","71,990175","0,335274"
20/05/2007 2.00,,,"0,249018","70,64419","0,23759"
20/05/2007 3.00,"7,789629","8,695745",,"67,233176","0,221861"
20/05/2007 4.00,"20,048619","21,015136","0,648152",,"0,653165"
20/05/2007 5.00,"25,145743","26,063847","0,576347","37,606489","1,418915"
20/05/2007 6.00,"17,428745","16,976158","0,491315","51,804384","1,411879"
20/05/2007 7.00,"13,151322","12,773654","0,44755","58,755046","0,701317"
20/05/2007 8.00,"21,755443","15,981994","0,450711","65,338762","0,772374"
20/05/2007 9.00,"20,89426","15,047528","0,504045","84,774372","0,869369"
20/05/2007 10.00,"25,999146","18,790592","0,599561","84,124405","1,598005"
20/05/2007 11.00,"46,154131","28,877642","0,655308","77,095178","1,626979"
20/05/2007 12.00,"58,955276","37,077598","0,796836","76,259694","1,692517"
20/05/2007 13.00,"66,311718","41,838193","0,802661","71,730183","1,493422"
20/05/2007 14.00,"20,878695","16,270123","0,415766","87,060125","1,77461"
20/05/2007 15.00,"15,607792","12,40765","0,343962","91,956613","0,518228"
20/05/2007 16.00,"20,787894","17,082588","0,444138","88,50225","0,769062"
20/05/2007 17.00,"27,851223","21,13454","0,51794","89,974178","0,809627"
20/05/2007 18.00,"54,94761","39,862829","0,712301","79,877907","1,741359"
20/05/2007 19.00,"69,250649","48,825938","0,799665","66,906815","1,918516"
20/05/2007 20.00,"97,00073","62,261504","0,890773","48,647935","1,907616"
20/05/2007 21.00,"52,825767","39,315134","0,606052","60,41249","2,275039"
20/05/2007 22.00,"39,874185","32,002922","0,378325","62,201266","1,162285"
20/05/2007 23.00,"37,345087","29,490247","0,379489","58,727972","1,05577"
21/05/2007 0.00,"23,947321","20,332455","0,276151","64,629206","0,643507"
21/05/2007 1.00,"8,106092","8,854083","0,189037","69,207468","0,473662"
21/05/2007 2.00,"4,863655","5,791106","0,173894","68,728109","0,423991"
21/05/2007 3.00,"3,70416","4,716468","0,183047","64,715864","0,287398"
21/05/2007 4.00,"5,7871","6,780084","0,186208","58,382658","0,273187"
21/05/2007 5.00,"11,273305","11,950803","0,229225","47,380474","0,356523"
21/05/2007 6.00,"35,277699","32,182019","0,451544","30,009887","1,184637"
21/05/2007 7.00,"35,098719","29,446098","0,406448","37,536063","1,465274"
21/05/2007 8.00,"38,945548","27,257892","0,499135","54,244489","0,920832"
21/05/2007 9.00,"57,736109","35,540925","0,906913","59,017747","1,69431"
21/05/2007 10.00,"65,01993","38,419592","0,783358","58,091529","2,908059"
21/05/2007 11.00,"57,790582","34,069143","0,763056","64,660347","1,694586"
21/05/2007 12.00,"58,200437","35,307296","0,761891","67,413267","1,99178"
21/05/2007 13.00,"76,99618","43,09973","0,826374","62,032012","1,726458"
21/05/2007 14.00,"70,744764","39,738242","0,776368","67,05307","2,330918"
21/05/2007 15.00,"30,07423","19,66534","0,398044","77,555587","0,819836"
21/05/2007 16.00,"34,144152","22,977517","0,556712","74,641527","1,194848"
21/05/2007 17.00,"40,504514","25,168325","0,545646","67,723349","1,424848"
21/05/2007 18.00,"57,02536","35,385171","0,780945","62,004939","1,645744"
21/05/2007 19.00,"74,365918","44,210695","0,873965","55,032595","1,623668"
21/05/2007 20.00,"87,86483","52,000528","0,86498","45,651287","2,530841"
21/05/2007 21.00,"83,185345","51,473602","0,86681","43,254493","2,62218"
21/05/2007 22.00,"45,064653","31,618744","0,461861","54,652086","1,586967"
21/05/2007 23.00,"17,789304","14,907349","0,274237","62,763239","1,087642"
22/05/2007 0.00,"9,089199","8,599702","0,247363","67,675967","0,429372"
