,Regione Puglia,,
27/07/2007 6.00,"1,09926903","13,82039733","14,61808968"
27/07/2007 7.00,"1,20404601","35,74227294","35,06919098"
27/07/2007 8.00,"1,18273497","26,08561395","26,58728981"
27/07/2007 9.00,"1,22713196","23,71835664","22,40604973"
27/07/2007 10.00,"1,18273497","20,62715886","18,76814079"
27/07/2007 11.00,"1,20227003","20,79059895","18,85766983"
27/07/2007 12.00,"1,16320002","16,07272366","14,77410984"
27/07/2007 13.00,"1,14899302","15,23894783","15,1132803"
27/07/2007 14.00,"1,08328605","14,46774536","15,12956047"
27/07/2007 15.00,"1,10992396","10,07162452","12,11165047"
27/07/2007 16.00,"1,18983901","10,2644289","13,09998035"
27/07/2007 17.00,"1,13301098","8,72329739","11,94410038"
27/07/2007 18.00,"1,08683801","9,35405123","11,52285957"
27/07/2007 19.00,"1,11525202","11,66255551","12,59869003"
27/07/2007 20.00,"1,10992396","20,91956031","17,26563072"
27/07/2007 21.00,"1,17030394","32,16842937","25,00881004"
27/07/2007 22.00,"1,18095899","30,92606649","23,13051033"
27/07/2007 23.00,"1,14721799","18,75789254","16,88034058"
28/07/2007 0.00,"1,09571695","16,87585046","15,4259901"
28/07/2007 1.00,"1,08506203","15,48410797","14,32030964"
28/07/2007 2.00,"1,05309606","12,81553139","15,14177036"
28/07/2007 3.00,"1,09394097","11,45571134","14,20769978"
28/07/2007 4.00,"1,13833797","23,27146866","19,46273994"
28/07/2007 5.00,"1,19516599","36,72159678","31,24677086"
28/07/2007 6.00,"1,282184","27,82975239","22,86458969"
28/07/2007 7.00,"1,29461503","30,29403168","24,8100605"
28/07/2007 8.00,"1,28751194","28,32005385","22,45215988"
28/07/2007 9.00,"1,19161499","21,17364579","18,26889038"
28/07/2007 10.00,"1,22358","15,14957588","15,68579006"
28/07/2007 11.00,"1,15254498","10,78920157","12,14624023"
28/07/2007 12.00,"1,14366603","9,32468318","11,84710026"
28/07/2007 13.00,"1,061975","8,42324215","12,08248043"
28/07/2007 14.00,"1,06375098","4,68085533","10,11462975"
28/07/2007 15.00,"1,03000998","4,83535127","11,1674099"
28/07/2007 16.00,"1,03356099","4,50975957","11,76840973"
28/07/2007 17.00,"1,05131996","6,17857713","12,86392021"
28/07/2007 18.00,"1,07618201","7,93294069","14,2707901"
28/07/2007 19.00,"1,08328605","10,63470375","15,72445965"
28/07/2007 20.00,"1,15432096","24,01459533","23,10609055"
28/07/2007 21.00,"1,17740798","29,37599082","26,88441086"
28/07/2007 22.00,"1,21647704","44,66220066","37,78049088"
28/07/2007 23.00,"1,20582199","43,57434312","39,5855217"
29/07/2007 0.00,"1,31414998","36,19937475","42,21136093"
29/07/2007 1.00,,"17,34061171","21,05006027"
29/07/2007 2.00,"1,14899302",,
29/07/2007 3.00,"1,18806303","35,37965376","30,1770401"
29/07/2007 4.00,"1,19694197","39,75279066","35,25030136"
29/07/2007 5.00,"1,20227003","38,73642993","35,01831055"
29/07/2007 6.00,"1,32835698","43,56666864","48,18748093"
29/07/2007 7.00,"1,16320002","24,33124287","26,03174019"
29/07/2007 8.00,"1,10104501","12,29074932","18,53140068"
29/07/2007 9.00,"1,12413096","10,95391509","18,59110069"
29/07/2007 10.00,"1,07618201","9,47917912","17,36668968"
29/07/2007 11.00,"1,11347604","7,94060012","14,09712982"
29/07/2007 12.00,"1,047768","7,73120156","14,68457031"
29/07/2007 13.00,"1,058424","7,86782235","14,70355988"
29/07/2007 14.00,"1,028234","4,59020054","12,29141045"
29/07/2007 15.00,"1,047768","11,01264556","16,67345047"
29/07/2007 16.00,"0,94831902","6,97276543","14,21854973"
29/07/2007 17.00,"1,01225102","9,02845954","15,24759007"
29/07/2007 18.00,"1,00692296","10,65258642","16,31393051"
29/07/2007 19.00,"1,02290595","15,48793016","19,17988968"
29/07/2007 20.00,"1,01580298","27,6484428","25,94557953"
29/07/2007 21.00,"1,106372","22,10190048","23,1746006"
29/07/2007 22.00,"1,13301098","29,08105002","26,67752075"
29/07/2007 23.00,"1,21292496","39,28163778","33,96620178"
30/07/2007 0.00,"1,19871795","24,35039145","23,11626053"
30/07/2007 1.00,"1,14544201","22,1184909","22,29343987"
30/07/2007 2.00,"1,16320002","20,16368046","22,21475983"
30/07/2007 3.00,"1,13301098","20,85825852","24,65133095"
30/07/2007 4.00,"1,15609705","25,14714543","31,03512955"
30/07/2007 5.00,"1,14544201","25,03605357","31,59000969"
30/07/2007 6.00,"1,23778701","32,32547406","40,2828598"
30/07/2007 7.00,"1,209373","28,64693403","42,12250137"
30/07/2007 8.00,"1,14366603","25,70128803","31,06701088"
30/07/2007 9.00,"1,08328605","24,45254856","28,60532951"
30/07/2007 10.00,"1,12768304","19,62996552","24,73950958"
30/07/2007 11.00,"1,06730294","15,26704621","21,62866974"
30/07/2007 12.00,"1,08150995","11,5719026","19,92807961"
30/07/2007 13.00,"1,14899302","18,59701061","24,71236992"
30/07/2007 14.00,"1,12945902","23,35447719","28,48661995"
30/07/2007 15.00,"1,08150995","17,96498332","24,02861977"
30/07/2007 16.00,"1,106372","11,06755383","19,01029968"
30/07/2007 17.00,"1,07973397","13,22283372","19,38813972"
30/07/2007 18.00,"1,11347604","12,73636762","19,31488037"
30/07/2007 19.00,"1,08150995","18,21141313","22,3646698"
30/07/2007 20.00,"1,13833797","11,4940085","15,24013042"
30/07/2007 21.00,"1,09571695","15,46112027","19,44444084"
30/07/2007 22.00,"1,17385602","24,52148721","26,78129959"
30/07/2007 23.00,"1,15787303","20,56077837","25,49720955"
31/07/2007 0.00,"1,11880398","9,32085347","18,53750992"
31/07/2007 1.00,,"9,07442554","17,90666008"
31/07/2007 2.00,"1,10814798",,
31/07/2007 3.00,"1,11525202","7,00596131","17,07839966"
31/07/2007 4.00,"1,05309606","5,60017339","16,56830025"
31/07/2007 5.00,"1,01580298","8,42196683","19,94234085"
31/07/2007 6.00,"1,106372","15,17638577","22,85917091"
31/07/2007 7.00,"1,00514698","14,76652152","22,82999992"
31/07/2007 8.00,"1,03888905","15,57347992","24,91385078"
31/07/2007 9.00,"1,08150995","15,00656721","24,77004051"
31/07/2007 10.00,"1,14011395","14,1625832","23,87260056"
31/07/2007 11.00,"1,04421699","14,48562803","24,22330093"
31/07/2007 12.00,"1,12235498","11,57062163","21,6863308"
31/07/2007 13.00,"1,11347604","12,58697484","22,27716064"
31/07/2007 14.00,"1,09038901","8,97100251","19,16020966"
31/07/2007 15.00,"1,08861399","9,1114549","18,57345963"
31/07/2007 16.00,"1,04599202","9,68730424","19,00081062"
31/07/2007 17.00,"1,03711295","9,53663802","18,85359955"
31/07/2007 18.00,"1,06552696","10,60151162","19,17514038"
31/07/2007 19.00,"1,08861399","10,39465805","18,85429001"
31/07/2007 20.00,"1,058424","9,17529604","18,1854496"
31/07/2007 21.00,"1,07973397","5,43673895","15,72649002"
31/07/2007 22.00,"1,08683801","5,46865952","15,70003986"
31/07/2007 23.00,"1,07973397","7,25877524","16,75959015"
01/08/2007 0.00,"1,04421699","5,9742836","15,7787199"
01/08/2007 1.00,"1,09038901","5,39332735","15,66341019"
01/08/2007 2.00,"1,03178501","4,18033816","14,77954006"
01/08/2007 3.00,"1,06730294","5,56314403","15,75022984"
01/08/2007 4.00,"1,04954398","8,26619181","17,29343987"
01/08/2007 5.00,"1,047768","9,68730424","19,55297089"
01/08/2007 6.00,"1,14544201","15,37685335","26,06632996"
01/08/2007 7.00,"1,14011395","15,49814587","23,50630951"
01/08/2007 8.00,"1,18806303","18,88557858","29,07406998"
01/08/2007 9.00,"1,13656199","15,60029734","24,81278038"
01/08/2007 10.00,"1,13833797","12,43886114","22,76353073"
01/08/2007 11.00,"1,18628705","11,97538274","21,29697037"
01/08/2007 12.00,"1,12413096","13,43479045","20,91913986"
01/08/2007 13.00,"1,14544201","11,99835727","19,96809959"
01/08/2007 14.00,"1,117028","9,89031869","18,26684952"
01/08/2007 15.00,"1,10459602","9,06804142","17,59461975"
01/08/2007 16.00,"1,06730294","10,51085871","18,33535957"
01/08/2007 17.00,"1,09394097","12,38523383","19,32031059"
01/08/2007 18.00,"1,07795799","10,71131688","17,99753952"
01/08/2007 19.00,"1,07618201","10,0243832","17,96635056"
01/08/2007 20.00,"1,08328605","7,62011722","16,02835083"
01/08/2007 21.00,"1,10459602","6,2526321","15,12751961"
01/08/2007 22.00,"1,03533697","4,27610175","14,47970963"
01/08/2007 23.00,"1,09038901","7,62649945","16,41567993"
02/08/2007 0.00,"1,07618201","8,03253211","15,88860989"
02/08/2007 1.00,,"6,68420122","15,46193981"
02/08/2007 2.00,"1,04066503",,
02/08/2007 3.00,"1,08683801","5,21584747","15,13838005"
02/08/2007 4.00,"1,120579","5,86447646","15,99036026"
02/08/2007 5.00,"1,13656199","9,12166873","18,07624054"
02/08/2007 6.00,"1,106372","13,76293842","21,88710976"
02/08/2007 7.00,"1,19339001","22,49899839","27,30158043"
02/08/2007 8.00,"1,19516599","28,6188507","34,26264954"
02/08/2007 9.00,"1,16142499","20,59141986","27,86392021"
02/08/2007 10.00,"1,13656199","19,97853363","24,93555069"
02/08/2007 11.00,"1,16320002","15,81097498","22,56884956"
02/08/2007 12.00,"1,14544201","11,12883493","18,9221096"
02/08/2007 13.00,"1,175632","10,71259784","18,35300064"
02/08/2007 14.00,"1,08861399","7,37241209","17,30768967"
02/08/2007 15.00,"1,10992396","7,26388215","17,93379021"
02/08/2007 16.00,"1,06019902","8,98760234","18,60330963"
02/08/2007 17.00,"1,02645802","9,58771094","18,90110016"
02/08/2007 18.00,"1,13833797","10,45211884","18,96486092"
02/08/2007 19.00,"1,19516599","15,05764201","20,9822197"
02/08/2007 20.00,"1,120579","16,62942065","21,84913063"
02/08/2007 21.00,"1,10104501","22,43897568","24,95997047"
02/08/2007 22.00,"1,16852796","42,14557314","41,55337143"
02/08/2007 23.00,"1,26442599","46,69746147","47,40808105"
03/08/2007 0.00,"1,24133897","34,07984514","33,45814133"
03/08/2007 1.00,"1,24844301","33,37501563","35,19874954"
03/08/2007 2.00,"1,20582199","27,61524315","28,28787994"
03/08/2007 3.00,"1,11347604","17,67259128","22,02210999"
03/08/2007 4.00,"1,19339001","27,78379956","33,3360405"
03/08/2007 5.00,"1,395841","45,00948969","49,43426132"
03/08/2007 6.00,"1,33901203","53,11353366","61,87627029"
03/08/2007 7.00,"1,41004801","57,10616307","66,93933868"
03/08/2007 8.00,"1,29816699","51,48174735","61,44145966"
03/08/2007 9.00,"1,19871795","38,93051151","38,25600052"
03/08/2007 10.00,"1,23068404","35,29920339","35,92998123"
03/08/2007 11.00,"1,19339001","20,5224624","26,41160965"
03/08/2007 12.00,"1,17208004","15,64754054","23,81495094"
03/08/2007 13.00,"1,13301098","14,01575234","22,65228081"
03/08/2007 14.00,"1,13833797","11,28333274","20,55690956"
03/08/2007 15.00,"1,14189005","10,42274703","19,33319092"
03/08/2007 16.00,"1,15787303","13,86764052","21,18437004"
03/08/2007 17.00,"1,20227003","15,71648859","22,31040001"
03/08/2007 18.00,"1,20049405","19,22265378","24,47768021"
03/08/2007 19.00,"1,17208004","22,2155505","26,32748985"
03/08/2007 20.00,"1,21470106","24,9198642","28,33535957"
03/08/2007 21.00,"1,18628705","17,05588474","24,29858971"
03/08/2007 22.00,"1,08150995","6,07770662","18,81357956"
03/08/2007 23.00,"1,05309606","5,73168727","17,85239029"
04/08/2007 0.00,"0,98738801","5,2324473","17,46504974"
04/08/2007 1.00,,"8,63647231","18,77289009"
04/08/2007 2.00,"0,97850901",,
04/08/2007 3.00,"1,13656199","8,99143205","18,91398048"
04/08/2007 4.00,"1,13478601","4,42165918","16,89458084"
04/08/2007 5.00,"1,04066503","6,71484647","17,70586967"
04/08/2007 6.00,"1,15609705","11,51699432","20,56505013"
04/08/2007 7.00,"1,09926903","10,66024209","19,8066597"
04/08/2007 8.00,"1,07085502","12,8014822","22,21747017"
04/08/2007 9.00,"1,131235","11,04201549","20,32625961"
04/08/2007 10.00,"1,01935399","10,90156874","20,06917953"
04/08/2007 11.00,"1,10282099","11,23226735","20,13973045"
04/08/2007 12.00,"1,12413096","7,49115774","17,91547966"
04/08/2007 13.00,"1,05131996","6,07387691","16,57780075"
04/08/2007 14.00,"1,08150995","4,58253923","15,52842045"
04/08/2007 15.00,"1,058424","4,19055387","15,27742958"
04/08/2007 16.00,"0,99804401","4,56083437","15,10241985"
04/08/2007 17.00,"1,08150995","4,89025578","15,12413025"
04/08/2007 18.00,"1,11525202","5,56186871","15,44565964"
04/08/2007 19.00,"1,00159502","5,29628656","15,51891994"
04/08/2007 20.00,"1,117028","5,89001292","16,05751991"
04/08/2007 21.00,"1,09926903","5,35757518","15,70681953"
04/08/2007 22.00,"1,09926903","4,85450549","15,76515961"
04/08/2007 23.00,"1,12590694","4,75746658","15,94083977"
05/08/2007 0.00,"1,13301098","5,5082414","15,74209023"
05/08/2007 1.00,"1,06019902","4,68085533","15,05222988"
05/08/2007 2.00,"1,05131996","3,96455549","14,71916962"
05/08/2007 3.00,"1,06730294","2,92521646","14,41458988"
05/08/2007 4.00,"1,00514698","2,98267349","14,1710701"
05/08/2007 5.00,"1,08328605","3,25080627","14,26467991"
05/08/2007 6.00,"1,09571695","3,62236585","14,50685024"
05/08/2007 7.00,"1,13656199","3,78963001","14,72731018"
05/08/2007 8.00,"1,12768304","3,65811613","14,89892006"
05/08/2007 9.00,"1,17740798","4,77278733","15,81466961"
05/08/2007 10.00,"1,08150995","4,59275494","15,46940041"
05/08/2007 11.00,"1,19161499","4,98474029","15,35883045"
05/08/2007 12.00,"1,11525202","4,38846141","14,65540028"
05/08/2007 13.00,"1,12590694","4,41016815","14,70491982"
05/08/2007 14.00,"1,09394097","2,85626652","13,01587009"
05/08/2007 15.00,"1,14189005","2,93160057","13,06742001"
05/08/2007 16.00,"1,09216499","2,86648223","13,08845043"
05/08/2007 17.00,"1,08861399","2,92266206","13,0796299"
05/08/2007 18.00,"1,15432096","4,2058765","13,89498997"
05/08/2007 19.00,"1,08683801","4,84812138","14,24230003"
05/08/2007 20.00,"1,04421699","4,61829139","14,48445988"
05/08/2007 21.00,"1,06375098","4,49060911","14,20160007"
05/08/2007 22.00,"1,13478601","5,16988148","15,06986046"
05/08/2007 23.00,"1,09038901","4,68213253","15,09496021"
06/08/2007 0.00,"1,12945902","4,6272299","14,81616974"
06/08/2007 1.00,,"3,71557316","14,42883968"
06/08/2007 2.00,"1,00869906",,
06/08/2007 3.00,"1,11525202","4,10500599","14,83990955"
06/08/2007 4.00,"1,13656199","5,67167585","15,74005985"
06/08/2007 5.00,"1,10814798","6,92807663","17,03973961"
06/08/2007 6.00,"1,07973397","17,9049719","26,17757988"
06/08/2007 7.00,"1,12235498","13,62887391","21,25490952"
06/08/2007 8.00,"1,12945902","14,1625832","21,94272995"
06/08/2007 9.00,"1,10104501","13,64674717","21,57847977"
06/08/2007 10.00,"1,10104501","14,00936823","22,64211082"
06/08/2007 11.00,"1,09571695","14,10130211","22,03907013"
06/08/2007 12.00,"1,12590694","13,08110602","21,31188965"
06/08/2007 13.00,"1,16142499","11,05095212","20,54063034"
06/08/2007 14.00,"1,14899302","13,11175691","21,83489037"
06/08/2007 15.00,"1,11880398","11,90260121","20,72513962"
06/08/2007 16.00,"1,117028","11,01264556","20,51416969"
06/08/2007 17.00,"1,117028","13,86508801","21,90678978"
06/08/2007 18.00,"1,11170006","15,29768958","22,67806053"
06/08/2007 19.00,"1,058424","14,60308895","21,62323952"
06/08/2007 20.00,"1,07795799","11,59105682","20,02984047"
06/08/2007 21.00,"1,12590694","5,80063532","17,14081955"
06/08/2007 22.00,"1,06019902","5,25925907","16,52285957"
06/08/2007 23.00,"1,15254498","6,45564843","17,53153992"
07/08/2007 0.00,"1,09038901","6,03812474","16,74467087"
07/08/2007 1.00,"1,12413096","7,38901192","16,51741982"
07/08/2007 2.00,"1,06019902","5,68444407","15,91845989"
07/08/2007 3.00,"1,09216499","7,18088679","16,71278954"
07/08/2007 4.00,"1,15787303","12,11710856","20,25979996"
07/08/2007 5.00,"1,18273497","25,14714543","28,19425964"
07/08/2007 6.00,"1,278633","48,80295882","47,96295166"
07/08/2007 7.00,"1,19694197","43,20532854","42,3266716"
07/08/2007 8.00,"1,14011395","27,2028339","33,61212158"
07/08/2007 9.00,"1,19516599","25,60296816","30,50468063"
07/08/2007 10.00,"1,09038901","16,60771391","23,15493011"
07/08/2007 11.00,"1,16320002","15,14574428","22,34296036"
07/08/2007 12.00,"1,17918301","13,23943543","21,00934982"
07/08/2007 13.00,"1,17385602","9,4766266","18,88479996"
07/08/2007 14.00,"1,15964901","9,13826856","20,61457062"
07/08/2007 15.00,"1,15964901","8,01593417","18,7030201"
07/08/2007 16.00,"1,14721799","16,06122698","23,27906036"
07/08/2007 17.00,"1,16675198","13,27263884","20,88249969"
07/08/2007 18.00,"1,21292496","10,42147735","18,82579994"
07/08/2007 19.00,"1,20582199","28,27919853","28,2804203"
07/08/2007 20.00,"1,21825302","36,18022617","32,49898148"
07/08/2007 21.00,"1,23068404","44,84223117","39,4132309"
07/08/2007 22.00,"1,26442599","38,40189408","40,11328125"
07/08/2007 23.00,"1,22358","17,7734599","22,88426971"
08/08/2007 0.00,"1,18273497","15,45856963","21,02292061"
08/08/2007 1.00,,"19,33372683","23,42218971"
08/08/2007 2.00,"1,12235498",,
08/08/2007 3.00,"1,15787303","28,47328011","29,34744072"
08/08/2007 4.00,"1,19161499","29,5700724","31,29356956"
08/08/2007 5.00,"1,26975298","33,99299937","34,26399994"
08/08/2007 6.00,"1,24489105","40,68104535","42,83543015"
08/08/2007 7.00,"1,28751194","40,16519991","47,6020813"
08/08/2007 8.00,"1,22180402","34,9493562","36,95360184"
08/08/2007 9.00,"1,22535598","24,16014711","27,02754021"
08/08/2007 10.00,"1,18628705","18,98899596","24,13986969"
08/08/2007 11.00,"1,21114898","18,95835447","23,71523094"
08/08/2007 12.00,"1,23246002","14,88782533","21,32139015"
08/08/2007 13.00,"1,16142499","14,39114351","21,53507042"
08/08/2007 14.00,"1,17385602","10,40742816","19,84058952"
08/08/2007 15.00,"1,17740798","9,989912","19,81752014"
08/08/2007 16.00,"1,15609705","9,53791522","20,35680008"
08/08/2007 17.00,"1,20227003","11,84003726","22,65023994"
08/08/2007 18.00,"1,21647704","13,82422892","22,34025002"
08/08/2007 19.00,"1,22713196","8,93525223","18,12710953"
08/08/2007 20.00,"1,07973397","7,41582369","17,05603027"
08/08/2007 21.00,"1,15432096","5,53122534","16,05277061"
08/08/2007 22.00,"1,15787303","11,69830956","19,65200996"
08/08/2007 23.00,"1,18983901","11,35356176","20,05492973"
09/08/2007 0.00,"1,20404601","8,75394076","17,82184982"
09/08/2007 1.00,"1,13656199","10,16610903","19,00827026"
09/08/2007 2.00,"1,22713196","10,3895549","19,07337952"
09/08/2007 3.00,"1,21292496","13,70675859","21,32410049"
09/08/2007 4.00,"1,20227003","26,56186434","29,8087101"
09/08/2007 5.00,"1,30527103","32,28333966","36,30986023"
09/08/2007 6.00,"1,45977199","37,83371922","47,64482117"
09/08/2007 7.00,"1,33013296","40,45760136","47,18830109"
09/08/2007 8.00,"1,25021899","32,61403827","36,65716171"
09/08/2007 9.00,"1,22180402","26,02687032","29,87314987"
09/08/2007 10.00,"1,21825302","26,5044186","30,27742958"
09/08/2007 11.00,"1,22180402","16,50301181","23,16983986"
09/08/2007 12.00,"1,15254498","12,60357655","20,8207798"
09/08/2007 13.00,"1,16142499","12,36481181","22,47388077"
09/08/2007 14.00,"1,117028","9,77029772","20,04475975"
09/08/2007 15.00,"1,12235498","9,87244355","18,67790985"
09/08/2007 16.00,"4,66345692","4,91196252","20,14175987"
09/08/2007 17.00,"1,30171895","5,59889619","19,93081093"
09/08/2007 18.00,"1,19798005","28,3276719","35,66225052"
09/08/2007 19.00,"1,18628705","36,12915702","33,41743088"
09/08/2007 20.00,"1,22180402","50,40920115","43,55447006"
09/08/2007 21.00,"1,18095899","15,43558381","22,54103088"
09/08/2007 22.00,"1,20759702","8,61604277","18,08642006"
09/08/2007 23.00,"1,19161499","6,18623844","16,49233055"
10/08/2007 0.00,"1,20049405","6,15431599","16,01139069"
10/08/2007 1.00,"1,209373","5,93853332","15,63288021"
10/08/2007 2.00,"1,25376999","7,68523556","16,63681984"
10/08/2007 3.00,"1,25199401","7,40688518","16,67004967"
10/08/2007 4.00,"1,25021899","8,39132158","18,08370018"
10/08/2007 5.00,"1,22713196","11,27822959","19,49394989"
10/08/2007 6.00,"1,26620102","20,10877407","26,59069061"
10/08/2007 7.00,"1,23778701","16,75837825","24,11816025"
10/08/2007 8.00,"1,234236","16,35106651","24,58823967"
10/08/2007 9.00,"1,26975298","15,87225608","24,95656967"
10/08/2007 10.00,"1,28751194","25,22247948","31,03783989"
10/08/2007 11.00,"1,24969602","22,48099722","28,48954964"
10/08/2007 12.00,"1,27508104","24,71173155","33,57413101"
10/08/2007 13.00,"1,28928804","20,97318762","25,19400024"
10/08/2007 14.00,"1,25199401","21,25791459","24,21788025"
