Stat,Arnesano,,,,,  ,
Parm,SO2,NO2,NOX,PM10,,,
Unit,ug/m3 293K,ug/m3 293K,ug/m3 293K,ug/m3,,,
Field,Aver,Aver,Aver,Aver,,,
14/10/2014 10.00,"2,6","10,3","20,6","39,9",,,
14/10/2014 11.00,"2,1","7,7","18,3","39,9",,,
14/10/2014 12.00,"2,4","5,9","16,8","39,9",,,
14/10/2014 13.00,"2,9","6,0","16,6","39,9",,,
14/10/2014 14.00,"2,5","5,5","16,3","39,9",,,
14/10/2014 15.00,"3,0","5,9","17,7","39,9",,,
14/10/2014 16.00,"3,0","5,9","17,9","39,9",,,
14/10/2014 17.00,"2,3","6,2","17,2","39,9",,,
14/10/2014 18.00,"2,5","9,3","19,4","39,9",,,
14/10/2014 19.00,"2,5","9,4","17,3","39,9",,,
14/10/2014 20.00,"2,1","11,0","18,1","39,9",,,
14/10/2014 21.00,"2,8","10,2","17,4","39,9",,,
14/10/2014 22.00,"2,2","5,7","12,8","39,9",,,
14/10/2014 23.00,"2,4","5,5","13,0","39,9",,,
15/10/2014 0.00,"2,4","4,0","12,6","39,9",,,
15/10/2014 1.00,,"3,3","13,2",,,,
15/10/2014 2.00,"1,8",,,,,,
15/10/2014 3.00,"1,7","2,9","14,0",,,,
15/10/2014 4.00,"1,5","2,9","14,0",,,,
15/10/2014 5.00,"1,8","3,2","14,0",,,,
15/10/2014 6.00,"1,0","5,1","15,2",,,,
15/10/2014 7.00,"1,5","12,6","23,4",,,,
15/10/2014 8.00,"1,0","15,5","26,8",,,,
15/10/2014 9.00,"1,5","14,0","25,1",,,,
15/10/2014 10.00,"1,1","7,7","19,3",,,,
15/10/2014 11.00,"0,7",,"17,5",,,,
15/10/2014 12.00,"1,5","4,5","15,4",,,,
15/10/2014 13.00,,,,,,,
15/10/2014 14.00,,,,,,,
15/10/2014 15.00,,,,,,,
15/10/2014 16.00,,,,,,,
15/10/2014 17.00,,,,,,,
15/10/2014 18.00,,,,,,,
15/10/2014 19.00,,,,,,,
15/10/2014 20.00,,,,,,,
15/10/2014 21.00,,,,,,,
15/10/2014 22.00,,,,,,,
15/10/2014 23.00,,,,,,,
16/10/2014 0.00,,,,,,,
16/10/2014 1.00,,,,"44,4",,,
16/10/2014 2.00,,,,"44,4",,,
16/10/2014 3.00,,,,"44,4",,,
16/10/2014 4.00,,,,"44,4",,,
16/10/2014 5.00,,,,"44,4",,,
16/10/2014 6.00,,,,"44,4",,,
16/10/2014 7.00,,,,"44,4",,,
16/10/2014 8.00,,,,"44,4",,,
16/10/2014 9.00,,,,"44,4",,,
16/10/2014 10.00,,,,"44,4",,,
16/10/2014 11.00,,,,"44,4",,,
16/10/2014 12.00,,,,"44,4",,,
16/10/2014 13.00,,,,"44,4",,,
16/10/2014 14.00,,,,"44,4",,,
16/10/2014 15.00,,,,"44,4",,,
16/10/2014 16.00,,,,"44,4",,,
16/10/2014 17.00,,,,"44,4",,,
16/10/2014 18.00,,,,"44,4",,,
16/10/2014 19.00,,,,"44,4",,,
16/10/2014 20.00,,,,"44,4",,,
16/10/2014 21.00,,,,"44,4",,,
16/10/2014 22.00,,,,"44,4",,,
16/10/2014 23.00,,,,"44,4",,,
17/10/2014 0.00,,,,"44,4",,,
17/10/2014 1.00,,,,"36,4",,,
17/10/2014 2.00,,,,"36,4",,,
17/10/2014 3.00,,,,"36,4",,,
17/10/2014 4.00,,,,"36,4",,,
17/10/2014 5.00,,,,"36,4",,,
17/10/2014 6.00,,,,"36,4",,,
17/10/2014 7.00,,,,"36,4",,,
17/10/2014 8.00,,,,"36,4",,,
17/10/2014 9.00,,,,"36,4",,,
17/10/2014 10.00,,,,"36,4",,,
17/10/2014 11.00,,,,"36,4",,,
17/10/2014 12.00,,,,"36,4",,,
17/10/2014 13.00,,,,"36,4",,,
17/10/2014 14.00,"1,3","4,0","21,5","36,4",,,
17/10/2014 15.00,"1,3","4,6","22,0","36,4",,,
17/10/2014 16.00,"1,3","5,6","22,2","36,4",,,
17/10/2014 17.00,"1,8","6,2","20,9","36,4",,,
17/10/2014 18.00,"1,7","12,8","26,6","36,4",,,
17/10/2014 19.00,"1,3","17,1","28,7","36,4",,,
17/10/2014 20.00,"1,0","20,3","30,4","36,4",,,
17/10/2014 21.00,"1,3","15,1","25,0","36,4",,,
17/10/2014 22.00,"1,4","11,5","21,7","36,4",,,
17/10/2014 23.00,"1,3","11,6","23,6","36,4",,,
18/10/2014 0.00,"1,8","12,5","25,8","36,4",,,
18/10/2014 1.00,"1,3","8,8","22,9","27,3",,,
18/10/2014 2.00,"1,7","6,6","20,8","27,3",,,
18/10/2014 3.00,"1,6","5,9","19,8","27,3",,,
18/10/2014 4.00,"1,5","5,1","19,1","27,3",,,
18/10/2014 5.00,"1,8","5,3","19,2","27,3",,,
18/10/2014 6.00,"2,0","5,7","19,7","27,3",,,
18/10/2014 7.00,"1,8","11,2","30,5","27,3",,,
18/10/2014 8.00,"2,4","16,3","41,3","27,3",,,
18/10/2014 9.00,"2,2","12,7","30,5","27,3",,,
18/10/2014 10.00,"1,9","8,2","25,1","27,3",,,
18/10/2014 11.00,"2,0","10,2","27,5","27,3",,,
18/10/2014 12.00,"2,2","12,4","30,6","27,3",,,
18/10/2014 13.00,"2,2","9,9","28,7","27,3",,,
18/10/2014 14.00,"2,3","13,1","33,4","27,3",,,
18/10/2014 15.00,"2,1","9,7","29,5","27,3",,,
18/10/2014 16.00,"1,8","13,3","32,9","27,3",,,
18/10/2014 17.00,"2,0","9,1","25,5","27,3",,,
18/10/2014 18.00,"2,0","8,3","22,2","27,3",,,
18/10/2014 19.00,"1,9","6,2","18,1","27,3",,,
18/10/2014 20.00,"2,1","9,0","20,9","27,3",,,
18/10/2014 21.00,"1,8","12,9","24,9","27,3",,,
18/10/2014 22.00,"1,8","10,7","23,2","27,3",,,
18/10/2014 23.00,"1,5","7,0","19,9","27,3",,,
19/10/2014 0.00,"1,8","4,6","18,4","27,3",,,
19/10/2014 1.00,,"5,2","18,7","17,0",,,
19/10/2014 2.00,"1,1",,,"17,0",,,
19/10/2014 3.00,"0,8","4,8","19,3","17,0",,,
19/10/2014 4.00,"0,8","4,6","19,6","17,0",,,
19/10/2014 5.00,"0,7","4,6","20,0","17,0",,,
19/10/2014 6.00,"0,8","4,8","20,1","17,0",,,
19/10/2014 7.00,"1,0","5,6","21,8","17,0",,,
19/10/2014 8.00,"1,4","6,4","22,7","17,0",,,
19/10/2014 9.00,"0,9","4,7","21,1","17,0",,,
19/10/2014 10.00,"0,6","3,4","19,8","17,0",,,
19/10/2014 11.00,"1,0","3,1","20,0","17,0",,,
19/10/2014 12.00,"1,0","3,5","21,6","17,0",,,
19/10/2014 13.00,"1,1","3,5","23,1","17,0",,,
19/10/2014 14.00,"0,8","3,3","22,9","17,0",,,
19/10/2014 15.00,"1,2","4,0","23,7","17,0",,,
19/10/2014 16.00,"1,3","3,9","23,1","17,0",,,
19/10/2014 17.00,"0,9","4,8","22,7","17,0",,,
19/10/2014 18.00,"0,5","10,4","26,0","17,0",,,
19/10/2014 19.00,"0,9","10,8","24,1","17,0",,,
19/10/2014 20.00,"0,7","17,0","29,5","17,0",,,
19/10/2014 21.00,"1,0","25,1","38,3","17,0",,,
19/10/2014 22.00,"1,2","23,5","36,7","17,0",,,
19/10/2014 23.00,"1,0","19,2","34,3","17,0",,,
20/10/2014 0.00,"1,2","17,4","31,8","17,0",,,
20/10/2014 1.00,"1,2","15,2","29,2","37,6",,,
20/10/2014 2.00,"0,8","12,9","27,2","37,6",,,
20/10/2014 3.00,"1,1","8,0","22,4","37,6",,,
20/10/2014 4.00,"1,0","6,3","20,8","37,6",,,
20/10/2014 5.00,"1,0","5,9","21,0","37,6",,,
20/10/2014 6.00,"1,1","7,5","22,9","37,6",,,
20/10/2014 7.00,"1,1","11,8","28,9","37,6",,,
20/10/2014 8.00,"0,9","15,9","39,9","37,6",,,
20/10/2014 9.00,"1,2","20,3","44,6","37,6",,,
20/10/2014 10.00,"1,1","11,0","28,2","37,6",,,
20/10/2014 11.00,"1,7","6,6","23,6","37,6",,,
20/10/2014 12.00,"1,3","5,8","23,5","37,6",,,
20/10/2014 13.00,"1,1","5,7","23,7","37,6",,,
20/10/2014 14.00,"1,0","6,1","23,9","37,6",,,
20/10/2014 15.00,"1,2","5,9","24,4","37,6",,,
20/10/2014 16.00,"1,2","7,8","26,6","37,6",,,
20/10/2014 17.00,"1,4","5,7","22,8","37,6",,,
20/10/2014 18.00,"1,5","7,7","22,2","37,6",,,
20/10/2014 19.00,"1,1","21,1","33,1","37,6",,,
20/10/2014 20.00,"0,9","26,6","41,7","37,6",,,
20/10/2014 21.00,"1,4","24,3","38,4","37,6",,,
20/10/2014 22.00,"0,9","23,8","37,7","37,6",,,
20/10/2014 23.00,"1,4","21,6","36,3","37,6",,,
21/10/2014 0.00,"1,0","16,7","32,0","37,6",,,
21/10/2014 1.00,,"14,6","33,4","50,8",,,
21/10/2014 2.00,"1,0",,,"50,8",,,
21/10/2014 3.00,"1,0","11,2","27,7","50,8",,,
21/10/2014 4.00,"1,0","9,0","25,4","50,8",,,
21/10/2014 5.00,"0,8","7,2","23,8","50,8",,,
21/10/2014 6.00,"1,3","8,7","30,1","50,8",,,
21/10/2014 7.00,"0,9","9,4","42,0","50,8",,,
21/10/2014 8.00,"1,3","13,2","56,2","50,8",,,
21/10/2014 9.00,"1,6","26,7","61,2","50,8",,,
21/10/2014 10.00,"1,0","21,8","41,2","50,8",,,
21/10/2014 11.00,"1,1","13,9","32,1","50,8",,,
21/10/2014 12.00,"0,8","9,8","28,0","50,8",,,
21/10/2014 13.00,"1,1","7,0","25,8","50,8",,,
21/10/2014 14.00,"1,0","5,1","23,4","50,8",,,
21/10/2014 15.00,"0,8","4,8","23,4","50,8",,,
21/10/2014 16.00,"1,5","5,8","24,1","50,8",,,
21/10/2014 17.00,"0,8","7,6","24,5","50,8",,,
21/10/2014 18.00,"1,1","13,2","28,4","50,8",,,
21/10/2014 19.00,"1,1","17,3","30,2","50,8",,,
21/10/2014 20.00,"0,5","14,1","26,0","50,8",,,
21/10/2014 21.00,"0,6","11,3","23,1","50,8",,,
21/10/2014 22.00,"1,1","9,4","21,7","50,8",,,
21/10/2014 23.00,"1,1","8,0","21,2","50,8",,,
22/10/2014 0.00,"1,0","7,8","22,0","50,8",,,
22/10/2014 1.00,"1,0","5,7","19,8","19,6",,,
22/10/2014 2.00,"0,8","4,1","19,1","19,6",,,
22/10/2014 3.00,"1,5","3,7","18,7","19,6",,,
22/10/2014 4.00,"1,3","3,6","18,7","19,6",,,
22/10/2014 5.00,"1,2","4,3","19,0","19,6",,,
22/10/2014 6.00,"1,2","6,9","21,2","19,6",,,
22/10/2014 7.00,"1,0","12,5","28,0","19,6",,,
22/10/2014 8.00,"0,8","14,4","31,2","19,6",,,
22/10/2014 9.00,"1,4","12,0","28,4","19,6",,,
22/10/2014 10.00,"1,2","8,3","25,5","19,6",,,
22/10/2014 11.00,"1,3","6,3","25,4","19,6",,,
22/10/2014 12.00,"0,8","6,5","25,8","19,6",,,
22/10/2014 13.00,"0,7","7,1","24,5","19,6",,,
22/10/2014 14.00,"0,7","6,3","24,2","19,6",,,
22/10/2014 15.00,"1,0","4,7","23,0","19,6",,,
22/10/2014 16.00,"0,5","4,7","21,1","19,6",,,
22/10/2014 17.00,"0,5","5,4","21,0","19,6",,,
22/10/2014 18.00,"0,6","4,9","19,3","19,6",,,
22/10/2014 19.00,"0,5","3,7","16,6","19,6",,,
22/10/2014 20.00,"0,4","3,6","15,9","19,6",,,
22/10/2014 21.00,"0,5","4,8","17,1","19,6",,,
22/10/2014 22.00,"0,4","4,3","17,1","19,6",,,
22/10/2014 23.00,"0,4","4,9","18,5","19,6",,,
23/10/2014 0.00,"0,5","4,8","19,5","19,6",,,
23/10/2014 1.00,,"4,8","20,3","6,1",,,
23/10/2014 2.00,"0,8",,,"6,1",,,
23/10/2014 3.00,"0,4","4,4","21,5","6,1",,,
23/10/2014 4.00,"0,5","3,8","20,8","6,1",,,
23/10/2014 5.00,"0,6","4,0","20,3","6,1",,,
23/10/2014 6.00,"0,7","4,7","21,4","6,1",,,
23/10/2014 7.00,"0,5","9,1","26,2","6,1",,,
23/10/2014 8.00,"0,4","8,9","25,6","6,1",,,
23/10/2014 9.00,"0,7","6,6","23,3","6,1",,,
23/10/2014 10.00,"0,6","6,5","24,6","6,1",,,
23/10/2014 11.00,"0,6","6,5","27,5","6,1",,,
23/10/2014 12.00,"0,8","5,9","25,0","6,1",,,
23/10/2014 13.00,"0,9","5,4","23,5","6,1",,,
23/10/2014 14.00,"0,8","5,1","21,7","6,1",,,
23/10/2014 15.00,"0,6","4,7","21,0","6,1",,,
23/10/2014 16.00,"1,1","6,0","22,9","6,1",,,
23/10/2014 17.00,"0,7","6,4","21,5","6,1",,,
23/10/2014 18.00,"0,8","8,6","22,1","6,1",,,
23/10/2014 19.00,"0,6","8,6","20,4","6,1",,,
23/10/2014 20.00,"0,9","10,9","22,3","6,1",,,
23/10/2014 21.00,"0,8","8,8","21,3","6,1",,,
23/10/2014 22.00,"0,9","7,4","20,7","6,1",,,
23/10/2014 23.00,"0,5","8,1","22,1","6,1",,,
24/10/2014 0.00,"0,7","7,2","22,4","6,1",,,
24/10/2014 1.00,"0,6","6,6","21,9","6,8",,,
24/10/2014 2.00,"1,0","6,2","22,2","6,8",,,
24/10/2014 3.00,"1,0","6,3","22,2","6,8",,,
24/10/2014 4.00,"1,0","5,8","21,5","6,8",,,
24/10/2014 5.00,"1,1","5,1","21,2","6,8",,,
24/10/2014 6.00,"1,5","4,9","20,7","6,8",,,
24/10/2014 7.00,"1,3","6,5","23,0","6,8",,,
24/10/2014 8.00,"1,4","9,6","25,5","6,8",,,
24/10/2014 9.00,"1,3","8,4","22,0","6,8",,,
24/10/2014 10.00,"1,2","8,6","23,9","6,8",,,
24/10/2014 11.00,"1,3","6,9","22,7","6,8",,,
24/10/2014 12.00,"1,0","9,7","26,2","6,8",,,
24/10/2014 13.00,"1,1","6,5","21,3","6,8",,,
24/10/2014 14.00,"0,9","6,1","21,1","6,8",,,
24/10/2014 15.00,"1,2","5,9","21,5","6,8",,,
24/10/2014 16.00,"1,0","7,7","23,5","6,8",,,
24/10/2014 17.00,"0,7","8,3","23,4","6,8",,,
24/10/2014 18.00,"0,9","8,6","22,9","6,8",,,
24/10/2014 19.00,"0,9","8,3","21,1","6,8",,,
24/10/2014 20.00,"1,0","10,5","22,6","6,8",,,
24/10/2014 21.00,"0,7","4,9","16,9","6,8",,,
24/10/2014 22.00,"0,8","4,9","17,4","6,8",,,
24/10/2014 23.00,"0,7","4,2","17,1","6,8",,,
25/10/2014 0.00,"0,7","4,2","17,9","6,8",,,
25/10/2014 1.00,,"4,5","18,8","11,5",,,
25/10/2014 2.00,,,,"11,5",,,
25/10/2014 3.00,,"4,1","20,0","11,5",,,
25/10/2014 4.00,,"4,3","20,0","11,5",,,
25/10/2014 5.00,,"5,8","21,6","11,5",,,
25/10/2014 6.00,,"6,3","21,9","11,5",,,
25/10/2014 7.00,,"10,2","28,1","11,5",,,
25/10/2014 8.00,,"14,3","34,2","11,5",,,
25/10/2014 9.00,,"10,5","27,0","11,5",,,
25/10/2014 10.00,,"10,2","26,7","11,5",,,
25/10/2014 11.00,,"7,1","22,8","11,5",,,
25/10/2014 12.00,,"5,5","20,5","11,5",,,
25/10/2014 13.00,,"4,4","19,6","11,5",,,
25/10/2014 14.00,,"4,4","20,4","11,5",,,
25/10/2014 15.00,,"4,1","20,7","11,5",,,
25/10/2014 16.00,,"5,8","21,9","11,5",,,
25/10/2014 17.00,,"4,4","19,5","11,5",,,
25/10/2014 18.00,,"4,2","18,1","11,5",,,
25/10/2014 19.00,,"4,3","16,7","11,5",,,
25/10/2014 20.00,,"4,4","16,2","11,5",,,
25/10/2014 21.00,,"5,1","17,0","11,5",,,
25/10/2014 22.00,,"4,8","17,5","11,5",,,
25/10/2014 23.00,,"4,8","18,2","11,5",,,
26/10/2014 0.00,,"5,3","19,4","11,5",,,
26/10/2014 1.00,,"6,3","21,5","15,0",,,
26/10/2014 2.00,,"7,3","24,2","15,0",,,
26/10/2014 3.00,,"6,3","23,0","15,0",,,
26/10/2014 4.00,,"5,7","22,4","15,0",,,
26/10/2014 5.00,,"5,1","21,9","15,0",,,
26/10/2014 6.00,,"4,6","21,3","15,0",,,
26/10/2014 7.00,,"4,7","21,7","15,0",,,
26/10/2014 8.00,,"4,8","23,2","15,0",,,
26/10/2014 9.00,,"4,2","22,8","15,0",,,
26/10/2014 10.00,,"3,9","23,0","15,0",,,
26/10/2014 11.00,,"3,9","23,9","15,0",,,
26/10/2014 12.00,,"3,9","23,7","15,0",,,
26/10/2014 13.00,,"3,8","22,4","15,0",,,
26/10/2014 14.00,,"4,2","22,8","15,0",,,
26/10/2014 15.00,,"3,7","23,1","15,0",,,
26/10/2014 16.00,,"4,3","23,7","15,0",,,
26/10/2014 17.00,,"4,1","21,8","15,0",,,
26/10/2014 18.00,,"6,9","23,1","15,0",,,
26/10/2014 19.00,,"14,0","29,3","15,0",,,
26/10/2014 20.00,,"15,0","30,5","15,0",,,
26/10/2014 21.00,,"16,4","31,7","15,0",,,
26/10/2014 22.00,,"14,2","30,1","15,0",,,
26/10/2014 23.00,,"7,0","21,7","15,0",,,
27/10/2014 0.00,,"6,8","21,3","15,0",,,
27/10/2014 1.00,,"6,9","22,4","25,9",,,
27/10/2014 2.00,,,,"25,9",,,
27/10/2014 3.00,,"5,2","21,9","25,9",,,
27/10/2014 4.00,,"5,2","21,5","25,9",,,
27/10/2014 5.00,,"5,3","21,7","25,9",,,
27/10/2014 6.00,,"7,4","23,9","25,9",,,
27/10/2014 7.00,,"8,5","26,0","25,9",,,
27/10/2014 8.00,,"17,3","41,1","25,9",,,
27/10/2014 9.00,,"16,4","41,7","25,9",,,
27/10/2014 10.00,,"6,6","26,0","25,9",,,
27/10/2014 11.00,,"4,7","24,3","25,9",,,
27/10/2014 12.00,,"4,5","23,3","25,9",,,
27/10/2014 13.00,,"5,3","23,4","25,9",,,
27/10/2014 14.00,,"4,4","22,1","25,9",,,
27/10/2014 15.00,,"4,6","23,6","25,9",,,
27/10/2014 16.00,,"4,9","24,2","25,9",,,
27/10/2014 17.00,,"5,6","22,8","25,9",,,
27/10/2014 18.00,,"9,5","24,8","25,9",,,
27/10/2014 19.00,,"18,0","32,2","25,9",,,
27/10/2014 20.00,,"28,6","43,3","25,9",,,
27/10/2014 21.00,,"28,5","45,0","25,9",,,
27/10/2014 22.00,,"28,0","43,9","25,9",,,
27/10/2014 23.00,,"22,1","38,0","25,9",,,
28/10/2014 0.00,,"15,5","30,7","25,9",,,
28/10/2014 1.00,,"12,0","28,0","36,4",,,
28/10/2014 2.00,,"9,5","26,0","36,4",,,
28/10/2014 3.00,,"7,3","24,7","36,4",,,
28/10/2014 4.00,,"6,0","24,0","36,4",,,
28/10/2014 5.00,,"5,5","23,6","36,4",,,
28/10/2014 6.00,,"5,9","24,2","36,4",,,
28/10/2014 7.00,,"7,5","30,2","36,4",,,
28/10/2014 8.00,,"11,0","44,3","36,4",,,
28/10/2014 9.00,,"15,7","43,1","36,4",,,
28/10/2014 10.00,,"14,7","38,6","36,4",,,
28/10/2014 11.00,,"8,7","27,7","36,4",,,
28/10/2014 12.00,,"7,6","26,5","36,4",,,
28/10/2014 13.00,,,,"36,4",,,
28/10/2014 14.00,,,,"36,4",,,
28/10/2014 15.00,"2,1","11,5","18,6","36,4",,,
28/10/2014 16.00,"2,0","4,8","8,9","36,4",,,
28/10/2014 17.00,"1,6","5,7","8,7","36,4",,,
28/10/2014 18.00,"1,5","15,4","16,7","36,4",,,
28/10/2014 19.00,"1,4","23,0","24,3","36,4",,,
28/10/2014 20.00,"1,5","26,9","27,4","36,4",,,
28/10/2014 21.00,"1,8","26,0","26,6","36,4",,,
28/10/2014 22.00,"2,1","24,8","26,2","36,4",,,
28/10/2014 23.00,"2,1","21,5","21,9","36,4",,,
29/10/2014 0.00,"1,7","18,9","20,2","36,4",,,
29/10/2014 1.00,,"14,1","15,8","39,9",,,
29/10/2014 2.00,,,,"39,9",,,
29/10/2014 3.00,,"6,9","9,8","39,9",,,
29/10/2014 4.00,,"5,9","8,9","39,9",,,
29/10/2014 5.00,,"5,6","9,2","39,9",,,
29/10/2014 6.00,,"5,8","9,1","39,9",,,
29/10/2014 7.00,,"6,6","10,6","39,9",,,
29/10/2014 8.00,,"11,9","18,8","39,9",,,
29/10/2014 9.00,,"17,2","26,8","39,9",,,
29/10/2014 10.00,,"10,0","16,0","39,9",,,
29/10/2014 11.00,,"6,5","12,2","39,9",,,
29/10/2014 12.00,,"10,1","16,6","39,9",,,
29/10/2014 13.00,,"10,4","15,6","39,9",,,
29/10/2014 14.00,,"9,9","14,1","39,9",,,
29/10/2014 15.00,,"8,4","11,3","39,9",,,
29/10/2014 16.00,,"10,1","12,5","39,9",,,
29/10/2014 17.00,,"12,0","13,7","39,9",,,
29/10/2014 18.00,,"15,3","16,2","39,9",,,
29/10/2014 19.00,,"23,9","24,0","39,9",,,
29/10/2014 20.00,,"32,8","39,2","39,9",,,
29/10/2014 21.00,,"23,5","23,8","39,9",,,
29/10/2014 22.00,,"27,6","29,3","39,9",,,
29/10/2014 23.00,,"20,6","22,0","39,9",,,
30/10/2014 0.00,,"17,3","18,5","39,9",,,
30/10/2014 1.00,,"15,3","17,2","30,4",,,
30/10/2014 2.00,,"11,7","15,5","30,4",,,
30/10/2014 3.00,,"8,7","12,8","30,4",,,
30/10/2014 4.00,,"6,6","10,6","30,4",,,
30/10/2014 5.00,,"5,5","9,5","30,4",,,
30/10/2014 6.00,,"5,6","10,0","30,4",,,
30/10/2014 7.00,,"7,3","12,7","30,4",,,
30/10/2014 8.00,,"13,1","22,6","30,4",,,
30/10/2014 9.00,,"11,3","18,9","30,4",,,
30/10/2014 10.00,,"9,5","16,0","30,4",,,
30/10/2014 11.00,,"6,8","12,0","30,4",,,
30/10/2014 12.00,,"7,4","12,2","30,4",,,
30/10/2014 13.00,,"16,0","25,1","30,4",,,
30/10/2014 14.00,,"11,2","15,5","30,4",,,
30/10/2014 15.00,,"6,4","9,7","30,4",,,
30/10/2014 16.00,,"5,3","8,6","30,4",,,
30/10/2014 17.00,,"8,4","10,3","30,4",,,
30/10/2014 18.00,,"13,0","14,1","30,4",,,
30/10/2014 19.00,,"16,3","17,0","30,4",,,
30/10/2014 20.00,,"8,3","8,3","30,4",,,
30/10/2014 21.00,,"17,5","17,9","30,4",,,
30/10/2014 22.00,,"12,2","12,3","30,4",,,
30/10/2014 23.00,,"6,8","6,8","30,4",,,
31/10/2014 0.00,,"6,9","7,2","30,4",,,
31/10/2014 1.00,,"5,8","7,3","20,3",,,
31/10/2014 2.00,"0,5",,,"20,3",,,
31/10/2014 3.00,"0,7","5,5","8,5","20,3",,,
31/10/2014 4.00,"0,6","4,1","7,3","20,3",,,
31/10/2014 5.00,"0,6","4,2","7,7","20,3",,,
31/10/2014 6.00,"0,5","4,9","8,2","20,3",,,
31/10/2014 7.00,"0,4","7,1","10,8","20,3",,,
31/10/2014 8.00,"0,6","10,3","15,3","20,3",,,
31/10/2014 9.00,"0,5","9,0","13,9","20,3",,,
31/10/2014 10.00,"0,3","6,8","11,5","20,3",,,
31/10/2014 11.00,"0,5","4,7","9,0","20,3",,,
31/10/2014 12.00,"0,7","4,9","9,0","20,3",,,
31/10/2014 13.00,"0,6","5,4","10,3","20,3",,,
31/10/2014 14.00,"0,7","5,2","10,6","20,3",,,
31/10/2014 15.00,"0,4","5,0","10,0","20,3",,,
31/10/2014 16.00,"0,8","4,9","10,0","20,3",,,
31/10/2014 17.00,"0,8","5,2","8,5","20,3",,,
31/10/2014 18.00,"0,6","5,3","6,8","20,3",,,
31/10/2014 19.00,"0,7","5,9","6,3","20,3",,,
31/10/2014 20.00,"0,6","7,3","7,8","20,3",,,
31/10/2014 21.00,"0,3","4,4","4,4","20,3",,,
31/10/2014 22.00,"0,6","12,7","13,3","20,3",,,
31/10/2014 23.00,"0,5","17,3","18,7","20,3",,,
01/11/2014 0.00,"0,5","14,1","17,1","20,3",,,
01/11/2014 1.00,"0,3","7,2","9,7","27,4",,,
01/11/2014 2.00,"0,6","5,4","8,5","27,4",,,
01/11/2014 3.00,"0,4","5,5","8,7","27,4",,,
01/11/2014 4.00,"0,5","5,2","8,2","27,4",,,
01/11/2014 5.00,"0,6","5,5","8,9","27,4",,,
01/11/2014 6.00,"0,9","5,9","9,6","27,4",,,
01/11/2014 7.00,"0,4","7,0","11,2","27,4",,,
01/11/2014 8.00,"0,6","8,5","15,4","27,4",,,
01/11/2014 9.00,"0,8","6,6","13,6","27,4",,,
01/11/2014 10.00,"0,6","5,0","11,7","27,4",,,
01/11/2014 11.00,"0,5","4,7","11,5","27,4",,,
01/11/2014 12.00,"0,7","4,6","11,1","27,4",,,
01/11/2014 13.00,"0,7","4,1","11,5","27,4",,,
01/11/2014 14.00,"0,8","3,9","10,9","27,4",,,
01/11/2014 15.00,"0,7","3,7","10,3","27,4",,,
01/11/2014 16.00,"0,7","3,5","10,3","27,4",,,
01/11/2014 17.00,"0,6","4,1","9,5","27,4",,,
01/11/2014 18.00,"0,4","5,8","9,8","27,4",,,
01/11/2014 19.00,"0,4","10,0","12,8","27,4",,,
01/11/2014 20.00,"0,5","10,5","12,8","27,4",,,
01/11/2014 21.00,"0,4","16,4","18,8","27,4",,,
01/11/2014 22.00,"0,5","13,8","15,8","27,4",,,
01/11/2014 23.00,"0,4","18,3","21,7","27,4",,,
02/11/2014 0.00,"0,8","13,4","17,2","27,4",,,
02/11/2014 1.00,,"10,5","14,3","37,6",,,
02/11/2014 2.00,"0,9",,,"37,6",,,
02/11/2014 3.00,"0,5","9,8","15,8","37,6",,,
02/11/2014 4.00,"0,5","7,1","13,3","37,6",,,
02/11/2014 5.00,"0,5","5,9","12,6","37,6",,,
02/11/2014 6.00,"0,3","5,5","11,4","37,6",,,
02/11/2014 7.00,"0,4","5,8","11,9","37,6",,,
02/11/2014 8.00,"0,5","6,5","14,3","37,6",,,
02/11/2014 9.00,"0,3","7,6","16,5","37,6",,,
02/11/2014 10.00,"0,5","7,4","16,1","37,6",,,
02/11/2014 11.00,"0,8","7,5","15,7","37,6",,,
02/11/2014 12.00,"0,4","7,5","13,9","37,6",,,
02/11/2014 13.00,"0,6","6,4","12,5","37,6",,,
02/11/2014 14.00,"0,5","5,6","11,9","37,6",,,
02/11/2014 15.00,"0,6","3,8","10,6","37,6",,,
02/11/2014 16.00,"0,5","4,2","10,6","37,6",,,
02/11/2014 17.00,"0,4","5,5","11,1","37,6",,,
02/11/2014 18.00,"0,3","10,8","14,9","37,6",,,
02/11/2014 19.00,"0,2","14,8","17,5","37,6",,,
02/11/2014 20.00,"0,2","14,4","16,2","37,6",,,
02/11/2014 21.00,"0,6","20,1","23,3","37,6",,,
02/11/2014 22.00,"0,6","19,3","22,7","37,6",,,
02/11/2014 23.00,"0,4","17,3","20,9","37,6",,,
03/11/2014 0.00,"0,3","16,9","22,0","37,6",,,
03/11/2014 1.00,"0,5","13,5","20,9","52,7",,,
03/11/2014 2.00,"0,3","14,4","27,8","52,7",,,
03/11/2014 3.00,"0,6","12,3","28,5","52,7",,,
03/11/2014 4.00,"0,4","11,5","26,2","52,7",,,
03/11/2014 5.00,"0,1","11,9","20,5","52,7",,,
03/11/2014 6.00,"0,2","10,7","20,4","52,7",,,
03/11/2014 7.00,"0,2","9,2","18,8","52,7",,,
03/11/2014 8.00,"0,2","11,6","32,5","52,7",,,
03/11/2014 9.00,"0,1","15,8","40,7","52,7",,,
